step,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff,d_fc_abs,d_frho_abs,d_crho_abs
6800,2.880294662562e+04,2.880294662562e+04,1.920107370952e+04,9.600960443693e+03,0.000000000000e+00,0.000000000000e+00,2.880294662553e+04,0.000000000000e+00,9.124724086560e-01,8.940696716309e-08,-9.124723192508e-01
7000,2.880303615458e+04,2.880303615458e+04,1.920109845016e+04,9.600985517637e+03,0.000000000000e+00,0.000000000000e+00,2.880303616804e+04,0.000000000000e+00,9.521867774893e-01,-1.346133649349e-05,-9.522002388258e-01
7200,2.880312614012e+04,2.880312614012e+04,1.920112349575e+04,9.601010986335e+03,0.000000000000e+00,0.000000000000e+00,2.880312615120e+04,0.000000000000e+00,9.916580372374e-01,-1.108460128307e-05,-9.916691218386e-01
7400,2.880321619543e+04,2.880321619543e+04,1.920114901051e+04,9.601035793423e+03,0.000000000000e+00,0.000000000000e+00,2.880321622139e+04,0.000000000000e+00,1.031391499191e+00,-2.596154808998e-05,-1.031417460741e+00
7600,2.880330647710e+04,2.880330647710e+04,1.920117478161e+04,9.601060521800e+03,0.000000000000e+00,0.000000000000e+00,2.880330649799e+04,0.000000000000e+00,1.071173696959e+00,-2.088770270348e-05,-1.071194584663e+00
7800,2.880339685791e+04,2.880339685791e+04,1.920120027401e+04,9.601084119146e+03,0.000000000000e+00,0.000000000000e+00,2.880339686424e+04,0.000000000000e+00,1.112464761163e+00,-6.321817636490e-06,-1.112471082983e+00
8000,2.880348651243e+04,2.880348651243e+04,1.920122558143e+04,9.601106062872e+03,0.000000000000e+00,0.000000000000e+00,2.880348653400e+04,0.000000000000e+00,1.154868126250e+00,-2.157129347324e-05,-1.154889697544e+00
8200,2.880357574410e+04,2.880357574410e+04,1.920125070152e+04,9.601127198483e+03,0.000000000000e+00,0.000000000000e+00,2.880357577705e+04,0.000000000000e+00,1.197844091494e+00,-3.295764327049e-05,-1.197877049137e+00
8400,2.880366619227e+04,2.880366619227e+04,1.920127656745e+04,9.601147667955e+03,0.000000000000e+00,0.000000000000e+00,2.880366620266e+04,0.000000000000e+00,1.241956865500e+00,-1.039355993271e-05,-1.241967259062e+00
8600,2.880375686616e+04,2.880375686616e+04,1.920130274226e+04,9.601167897524e+03,0.000000000000e+00,0.000000000000e+00,2.880375689852e+04,0.000000000000e+00,1.286226368458e+00,-3.236718475819e-05,-1.286258735643e+00
8800,2.880384754433e+04,2.880384754433e+04,1.920132916251e+04,9.601187122698e+03,0.000000000000e+00,0.000000000000e+00,2.880384754252e+04,0.000000000000e+00,1.331259125966e+00,1.806765794754e-06,-1.331257319202e+00
9000,2.880393776666e+04,2.880393776666e+04,1.920135564776e+04,9.601206264468e+03,0.000000000000e+00,0.000000000000e+00,2.880393776584e+04,0.000000000000e+00,1.375854439400e+00,8.270144462585e-07,-1.375853612386e+00
9200,2.880402797185e+04,2.880402797185e+04,1.920138155220e+04,9.601225441224e+03,0.000000000000e+00,0.000000000000e+00,2.880402799457e+04,0.000000000000e+00,1.420978432321e+00,-2.271868288517e-05,-1.421001151004e+00
9400,2.880411796111e+04,2.880411796111e+04,1.920140793820e+04,9.601244320670e+03,0.000000000000e+00,0.000000000000e+00,2.880411796308e+04,0.000000000000e+00,1.465702239253e+00,-1.968815922737e-06,-1.465704208069e+00
9600,2.880420870678e+04,2.880420870678e+04,1.920143358484e+04,9.601262814984e+03,0.000000000000e+00,0.000000000000e+00,2.880420875001e+04,0.000000000000e+00,1.512306950579e+00,-4.323385655880e-05,-1.512350184435e+00
9800,2.880429809660e+04,2.880429809660e+04,1.920145887691e+04,9.601281080635e+03,0.000000000000e+00,0.000000000000e+00,2.880429810679e+04,0.000000000000e+00,1.558139061204e+00,-1.018494367599e-05,-1.558149246150e+00
10000,2.880438779129e+04,2.880438779129e+04,1.920148508070e+04,9.601299003676e+03,0.000000000000e+00,0.000000000000e+00,2.880438780564e+04,0.000000000000e+00,1.603706911894e+00,-1.435540616512e-05,-1.603721267300e+00
10200,2.880447791738e+04,2.880447791738e+04,1.920151150082e+04,9.601317116740e+03,0.000000000000e+00,0.000000000000e+00,2.880447792780e+04,0.000000000000e+00,1.649299816901e+00,-1.042708754539e-05,-1.649310243989e+00
10400,2.880456752913e+04,2.880456752913e+04,1.920153832525e+04,9.601335369589e+03,0.000000000000e+00,0.000000000000e+00,2.880456753260e+04,0.000000000000e+00,1.693834283127e+00,-3.473833203316e-06,-1.693837756960e+00
10600,2.880465841026e+04,2.880465841026e+04,1.920156532532e+04,9.601353755928e+03,0.000000000000e+00,0.000000000000e+00,2.880465845174e+04,0.000000000000e+00,1.739329011756e+00,-4.147738218307e-05,-1.739370489136e+00
10800,2.880474757752e+04,2.880474757752e+04,1.920159258701e+04,9.601372083383e+03,0.000000000000e+00,0.000000000000e+00,2.880474757612e+04,0.000000000000e+00,1.782907133049e+00,1.404434442520e-06,-1.782905728614e+00
11000,2.880483761542e+04,2.880483761542e+04,1.920161975418e+04,9.601390653370e+03,0.000000000000e+00,0.000000000000e+00,2.880483762825e+04,0.000000000000e+00,1.827207869872e+00,-1.282617449760e-05,-1.827220696046e+00
11200,2.880492810145e+04,2.880492810145e+04,1.920164667313e+04,9.601409099215e+03,0.000000000000e+00,0.000000000000e+00,2.880492808062e+04,0.000000000000e+00,1.872329101658e+00,2.083182334900e-05,-1.872308269834e+00
11400,2.880501827327e+04,2.880501827327e+04,1.920167295868e+04,9.601427314779e+03,0.000000000000e+00,0.000000000000e+00,2.880501829594e+04,0.000000000000e+00,1.917999808174e+00,-2.267770469189e-05,-1.918022485879e+00
11600,2.880510849556e+04,2.880510849556e+04,1.920169903229e+04,9.601445584230e+03,0.000000000000e+00,0.000000000000e+00,2.880510853070e+04,0.000000000000e+00,1.963879035637e+00,-3.514252603054e-05,-1.963914178163e+00
11800,2.880519939467e+04,2.880519939467e+04,1.920172578501e+04,9.601463385226e+03,0.000000000000e+00,0.000000000000e+00,2.880519941789e+04,0.000000000000e+00,2.010224437036e+00,-2.321973443031e-05,-2.010247656770e+00
12000,2.880528986585e+04,2.880528986585e+04,1.920175222082e+04,9.601482051029e+03,0.000000000000e+00,0.000000000000e+00,2.880528988910e+04,0.000000000000e+00,2.055593999965e+00,-2.324394881725e-05,-2.055617243914e+00
12200,2.880537964736e+04,2.880537964736e+04,1.920177797937e+04,9.601500136944e+03,0.000000000000e+00,0.000000000000e+00,2.880537965846e+04,0.000000000000e+00,2.101531047494e+00,-1.110136508942e-05,-2.101542148859e+00
12400,2.880546917912e+04,2.880546917912e+04,1.920180348101e+04,9.601518069297e+03,0.000000000000e+00,0.000000000000e+00,2.880546919173e+04,0.000000000000e+00,2.147628808219e+00,-1.261010766029e-05,-2.147641418327e+00
12600,2.880555836116e+04,2.880555836116e+04,1.920182970382e+04,9.601535471207e+03,0.000000000000e+00,0.000000000000e+00,2.880555838281e+04,0.000000000000e+00,2.193186126457e+00,-2.165138721466e-05,-2.193207777844e+00
12800,2.880564819019e+04,2.880564819019e+04,1.920185460833e+04,9.601552888506e+03,0.000000000000e+00,0.000000000000e+00,2.880564819646e+04,0.000000000000e+00,2.240693355823e+00,-6.271526217461e-06,-2.240699627349e+00
13000,2.880573788089e+04,2.880573788089e+04,1.920187949175e+04,9.601570054835e+03,0.000000000000e+00,0.000000000000e+00,2.880573790181e+04,0.000000000000e+00,2.288334299737e+00,-2.092123031616e-05,-2.288355220968e+00
13200,2.880582895966e+04,2.880582895966e+04,1.920190465963e+04,9.601587000468e+03,0.000000000000e+00,0.000000000000e+00,2.880582898879e+04,0.000000000000e+00,2.337299559011e+00,-2.912990748882e-05,-2.337328688918e+00
13400,2.880591839098e+04,2.880591839098e+04,1.920192960869e+04,9.601604138070e+03,0.000000000000e+00,0.000000000000e+00,2.880591841519e+04,0.000000000000e+00,2.384644222642e+00,-2.420507371426e-05,-2.384668427716e+00
13600,2.880600715182e+04,2.880600715182e+04,1.920195445686e+04,9.601621349476e+03,0.000000000000e+00,0.000000000000e+00,2.880600715131e+04,0.000000000000e+00,2.431345481204e+00,5.103647708893e-07,-2.431344970839e+00
13800,2.880609727457e+04,2.880609727457e+04,1.920197804153e+04,9.601638100796e+03,0.000000000000e+00,0.000000000000e+00,2.880609730071e+04,0.000000000000e+00,2.481132245615e+00,-2.613849937916e-05,-2.481158384115e+00
14000,2.880618776335e+04,2.880618776335e+04,1.920200230607e+04,9.601655202946e+03,0.000000000000e+00,0.000000000000e+00,2.880618778932e+04,0.000000000000e+00,2.530254331050e+00,-2.596899867058e-05,-2.530280300049e+00
14200,2.880627771142e+04,2.880627771142e+04,1.920202655119e+04,9.601672092205e+03,0.000000000000e+00,0.000000000000e+00,2.880627773613e+04,0.000000000000e+00,2.579068023748e+00,-2.470985054970e-05,-2.579092733598e+00
14400,2.880636742745e+04,2.880636742745e+04,1.920205107319e+04,9.601689374793e+03,0.000000000000e+00,0.000000000000e+00,2.880636745119e+04,0.000000000000e+00,2.626979463159e+00,-2.374313771725e-05,-2.627003206297e+00
14600,2.880645701767e+04,2.880645701767e+04,1.920207556648e+04,9.601706347501e+03,0.000000000000e+00,0.000000000000e+00,2.880645703924e+04,0.000000000000e+00,2.675103689091e+00,-2.156384289265e-05,-2.675125252936e+00
14800,2.880654633466e+04,2.880654633466e+04,1.920210026283e+04,9.601723675266e+03,0.000000000000e+00,0.000000000000e+00,2.880654633415e+04,0.000000000000e+00,2.722396557036e+00,5.103647708893e-07,-2.722396046673e+00
15000,2.880663585613e+04,2.880663585613e+04,1.920212440174e+04,9.601740708694e+03,0.000000000000e+00,0.000000000000e+00,2.880663586563e+04,0.000000000000e+00,2.770745690263e+00,-9.503215551376e-06,-2.770755193480e+00
15200,2.880672615890e+04,2.880672615890e+04,1.920214942512e+04,9.601757514592e+03,0.000000000000e+00,0.000000000000e+00,2.880672619152e+04,0.000000000000e+00,2.819219181776e+00,-3.262422978878e-05,-2.819251806006e+00
15400,2.880681653063e+04,2.880681653063e+04,1.920217482523e+04,9.601774400606e+03,0.000000000000e+00,0.000000000000e+00,2.880681653655e+04,0.000000000000e+00,2.867304794847e+00,-5.912035703659e-06,-2.867310706883e+00
15600,2.880690682741e+04,2.880690682741e+04,1.920219904432e+04,9.601791270381e+03,0.000000000000e+00,0.000000000000e+00,2.880690686727e+04,0.000000000000e+00,2.916512699996e+00,-3.986060619354e-05,-2.916552560600e+00
15800,2.880699578997e+04,2.880699578997e+04,1.920222361635e+04,9.601808018245e+03,0.000000000000e+00,0.000000000000e+00,2.880699583232e+04,0.000000000000e+00,2.964155376379e+00,-4.235096275806e-05,-2.964197727342e+00
16000,2.880708533241e+04,2.880708533241e+04,1.920224784468e+04,9.601824992709e+03,0.000000000000e+00,0.000000000000e+00,2.880708535355e+04,0.000000000000e+00,3.012495019040e+00,-2.114474773407e-05,-3.012516163788e+00
16200,2.880717506219e+04,2.880717506219e+04,1.920227207670e+04,9.601841801364e+03,0.000000000000e+00,0.000000000000e+00,2.880717508620e+04,0.000000000000e+00,3.061184134052e+00,-2.400577068329e-05,-3.061208139821e+00
16400,2.880726581719e+04,2.880726581719e+04,1.920229690351e+04,9.601858218334e+03,0.000000000000e+00,0.000000000000e+00,2.880726582551e+04,0.000000000000e+00,3.110695348012e+00,-8.320435881615e-06,-3.110703668448e+00
16600,2.880735586912e+04,2.880735586912e+04,1.920232114620e+04,9.601875127871e+03,0.000000000000e+00,0.000000000000e+00,2.880735589790e+04,0.000000000000e+00,3.159595055302e+00,-2.877973020077e-05,-3.159623835032e+00
16800,2.880744664735e+04,2.880744664735e+04,1.920234503884e+04,9.601891819331e+03,0.000000000000e+00,0.000000000000e+00,2.880744664425e+04,0.000000000000e+00,3.209789173052e+00,3.099441528320e-06,-3.209786073610e+00
17000,2.880753647448e+04,2.880753647448e+04,1.920236874928e+04,9.601908457696e+03,0.000000000000e+00,0.000000000000e+00,2.880753648478e+04,0.000000000000e+00,3.259267511057e+00,-1.029483973980e-05,-3.259277805897e+00
17200,2.880762710277e+04,2.880762710277e+04,1.920239284622e+04,9.601924719033e+03,0.000000000000e+00,0.000000000000e+00,2.880762711090e+04,0.000000000000e+00,3.309537518518e+00,-8.126720786095e-06,-3.309545645239e+00
17400,2.880771703850e+04,2.880771703850e+04,1.920241658514e+04,9.601941822641e+03,0.000000000000e+00,0.000000000000e+00,2.880771709049e+04,0.000000000000e+00,3.358630719593e+00,-5.199015140533e-05,-3.358682709746e+00
17600,2.880780703939e+04,2.880780703939e+04,1.920244051514e+04,9.601958646682e+03,0.000000000000e+00,0.000000000000e+00,2.880780705106e+04,0.000000000000e+00,3.407877566839e+00,-1.167505979538e-05,-3.407889241898e+00
17800,2.880789771319e+04,2.880789771319e+04,1.920246457926e+04,9.601975115264e+03,0.000000000000e+00,0.000000000000e+00,2.880789774019e+04,0.000000000000e+00,3.458018658508e+00,-2.699904143810e-05,-3.458045657550e+00
18000,2.880798764831e+04,2.880798764831e+04,1.920248872144e+04,9.601991705230e+03,0.000000000000e+00,0.000000000000e+00,2.880798767102e+04,0.000000000000e+00,3.507221639782e+00,-2.270750701427e-05,-3.507244347289e+00
18200,2.880807742674e+04,2.880807742674e+04,1.920251294033e+04,9.602008637790e+03,0.000000000000e+00,0.000000000000e+00,2.880807743281e+04,0.000000000000e+00,3.555848622049e+00,-6.070360541344e-06,-3.555854692408e+00
18400,2.880816801278e+04,2.880816801278e+04,1.920253766671e+04,9.602025111061e+03,0.000000000000e+00,0.000000000000e+00,2.880816801411e+04,0.000000000000e+00,3.605235014405e+00,-1.326203346252e-06,-3.605236340609e+00
18600,2.880825774944e+04,2.880825774944e+04,1.920256234194e+04,9.602042092414e+03,0.000000000000e+00,0.000000000000e+00,2.880825776410e+04,0.000000000000e+00,3.653315088304e+00,-1.466274261475e-05,-3.653329751047e+00
18800,2.880834837617e+04,2.880834837617e+04,1.920258706506e+04,9.602059190838e+03,0.000000000000e+00,0.000000000000e+00,2.880834839624e+04,0.000000000000e+00,3.702120271228e+00,-2.007186412811e-05,-3.702140343092e+00
19000,2.880843945189e+04,2.880843945189e+04,1.920261222161e+04,9.602076342228e+03,0.000000000000e+00,0.000000000000e+00,2.880843947399e+04,0.000000000000e+00,3.750888051680e+00,-2.209655940533e-05,-3.750910148239e+00
19200,2.880852951896e+04,2.880852951896e+04,1.920263668997e+04,9.602093252503e+03,0.000000000000e+00,0.000000000000e+00,2.880852953553e+04,0.000000000000e+00,3.799576480771e+00,-1.657567918301e-05,-3.799593056450e+00
19400,2.880862001276e+04,2.880862001276e+04,1.920266082217e+04,9.602110170279e+03,0.000000000000e+00,0.000000000000e+00,2.880862004018e+04,0.000000000000e+00,3.849020312340e+00,-2.741999924183e-05,-3.849047732339e+00
19600,2.880871090335e+04,2.880871090335e+04,1.920268518815e+04,9.602127345848e+03,0.000000000000e+00,0.000000000000e+00,2.880871093255e+04,0.000000000000e+00,3.898369350380e+00,-2.920255064964e-05,-3.898398552930e+00
19800,2.880880112716e+04,2.880880112716e+04,1.920270968499e+04,9.602144023128e+03,0.000000000000e+00,0.000000000000e+00,2.880880115741e+04,0.000000000000e+00,3.947419047692e+00,-3.025308251381e-05,-3.947449300773e+00
20000,2.880889171932e+04,2.880889171932e+04,1.920273393546e+04,9.602160890242e+03,0.000000000000e+00,0.000000000000e+00,2.880889173579e+04,0.000000000000e+00,3.996893617030e+00,-1.647509634495e-05,-3.996910092126e+00
