t,umax,urms,band_valid,liq_band,gas_band,n_mixed,dpdx_liq,dpdx_gas,r2_liq,r2_gas,Pc_dynamic,Pc_dynamic_thr085,Pc_dynamic_thr095,jump_in,jump_out,rho_res_liq,rho_res_gas,u_band_max,u_band_ut_rms,m_r,m_b,inj_r,inj_b,inj_m,closure_r,closure_b
20000,0.02074393443763256,0.005463622976094484,1,"[12, 134]","[145, 250]",7,-9.172258085539154e-06,-7.885045068975827e-06,0.9951571964105695,0.9796056158151651,0.002900619075518196,0.002900619075518196,0.0029208907405318674,0.0004439353942871094,0.00044357776641845703,1.0,1.0,0.02074393443763256,0.003567850450053811,19121.17215940573,21080.692101148557,-15042.820337414742,14996.693513095379,-54.20823383331299,0.007503179527702741,0.0014119468214630615
21000,0.02082858607172966,0.005467567127197981,1,"[12, 139]","[150, 250]",7,-9.056830406466845e-06,-7.613556827828179e-06,0.9974857584800266,0.9765397564843317,0.002878686714488543,0.002878686714488543,0.002898983508316133,0.0004482269287109375,0.0004545748233795166,1.0,1.0,0.02082858607172966,0.003586709499359131,18342.31960638728,21854.667241005085,-15821.672921299934,15770.668525874615,-60.959386467933655,0.007472312787285773,0.0012848695296270307
22000,0.02085000090301037,0.005471897777169943,1,"[12, 144]","[155, 250]",7,-8.953095470167435e-06,-7.294600648014802e-06,0.9982840293668178,0.9705948139367366,0.002858011636158786,0.002858011636158786,0.002879908322530822,0.0004532337188720703,0.00046774744987487793,1.0,1.0,0.02085000090301037,0.0036033543292433023,17563.296289697464,22629.019010449396,-16600.695865750313,16545.02059406042,-67.73593997955322,0.007844552223104984,0.0015836110251257196
23000,0.020954737439751625,0.005475805606693029,1,"[12, 149]","[160, 250]",7,-8.87268108137463e-06,-7.035940837706754e-06,0.9976565577855158,0.9628811150256015,0.002845268141338786,0.002845268141338786,0.0028693397275325605,0.0004582405090332031,0.0004776418209075928,1.0,1.0,0.020954737439751625,0.0036240755580365658,16784.055003107136,23403.770167401166,-17379.937545895576,17319.77190822363,-74.5601556301117,0.007450997287378414,0.0017408224630344193
24000,0.020969243720173836,0.005479197949171066,1,"[12, 154]","[165, 250]",7,-8.850683886232351e-06,-6.867442276413955e-06,0.9971591595780043,0.9558214499933475,0.0028437416508550473,0.0028437416508550473,0.0028694015041927368,0.0004608631134033203,0.00048279762268066406,1.0,1.0,0.020969243720173836,0.0036422645207494497,16004.632916260374,24178.87545360417,-18159.359476923943,18094.877206742764,-81.43343424797058,0.007606815684994217,0.0017531385929032695
25000,0.021049005910754204,0.005482099950313568,1,"[12, 159]","[170, 250]",7,-8.855963356056476e-06,-6.810048279826464e-06,0.9967779376233895,0.9476453000621583,0.002849190524881917,0.002849190524881917,0.0028760997276150446,0.0004622042179107666,0.0004811286926269531,1.0,1.0,0.021049005910754204,0.003652151208370924,15224.996237967873,24954.36071662008,-18938.99611580372,18870.362308204174,-88.3527889251709,0.007646228408702882,0.001591584092238918
26000,0.021008234471082687,0.005484546069055796,1,"[12, 164]","[175, 250]",7,-8.86084490909777e-06,-6.868453487055124e-06,0.9959833202011658,0.9332777104673754,0.0028567417631645275,0.0028567417631645275,0.0028858491595693536,0.00046312808990478516,0.00047206878662109375,1.0,1.0,0.021008234471082687,0.003658568486571312,14445.126307727882,25730.18478494091,-19718.865931391716,19646.186507165432,-95.37226438522339,0.0077608804022020195,0.001722224522382021
27000,0.02108117938041687,0.005486010108143091,1,"[12, 169]","[180, 250]",7,-8.849839640175904e-06,-7.021927205755122e-06,0.9952256503345426,0.9101625167754684,0.0028641290816008302,0.0028641290816008302,0.0028970855189734968,0.0004642903804779053,0.000458449125289917,1.0,1.0,0.02108117938041687,0.00366449193097651,13665.154872514839,26506.295987592068,-20498.8371874094,20422.297772586346,-102.40340638160706,0.007940075760416221,0.0017849942778411787
28000,0.02108645997941494,0.00548831932246685,1,"[12, 174]","[185, 250]",7,-8.843309260733984e-06,-7.262992692160044e-06,0.9952120551190977,0.88967421887082,0.002873173479793656,0.002873173479793656,0.002910256422395563,0.0004647672176361084,0.0004419386386871338,1.0,1.0,0.02108645997941494,0.0036650539841502905,12885.032893027686,27282.75270768455,-21278.95922291279,21198.75463783741,-109.4242125749588,0.007884059523348697,0.00193015285913134
29000,0.021082501858472824,0.00548949372023344,1,"[12, 179]","[190, 250]",7,-8.845331250460532e-06,-7.374499797422521e-06,0.9959049665885957,0.8791239406818971,0.0028758080218977966,0.0028758080218977966,0.0029145635000747405,0.00046384334564208984,0.0004299283027648926,1.0,1.0,0.021082501858472824,0.0036645110230892897,12104.85010756222,28059.55815716602,-22059.14236700535,21975.55989766121,-116.33291530609131,0.007525432432885282,0.0017404951904609334
30000,0.02106408029794693,0.005489237140864134,1,"[12, 184]","[195, 250]",7,-8.846113598481436e-06,-7.1872901950911305e-06,0.9969828937978464,0.8663631958123198,0.0028647557889895925,0.0028647557889895925,0.002904721882317385,0.00046199560165405273,0.0004245936870574951,1.0,1.0,0.02106408029794693,0.0036637664306908846,11324.7764904481,28836.508825179924,-22839.215634465218,22752.510806441307,-123.16093754768372,0.007875086681451648,0.001981261382752564
31000,0.020988265052437782,0.0054904380813241005,1,"[12, 189]","[200, 250]",7,-8.849811396895612e-06,-6.729839514998403e-06,0.9980659614677193,0.8641123072013901,0.0028455346860395414,0.0028455346860395414,0.002886438643088962,0.0004597306251525879,0.000424116849899292,1.0,1.0,0.020988265052437782,0.003658391535282135,10544.75891635747,29613.553386193136,-23619.233096837997,23529.555263519287,-130.00299990177155,0.007986804532265523,0.001877326150861336
32000,0.021031422540545464,0.005491483956575394,1,"[12, 194]","[205, 250]",7,-8.863288350992514e-06,-5.8953469921010615e-06,0.9988428892850912,0.8336006271243177,0.0028170979936589235,0.0028170979936589235,0.0028552403102339863,0.00045627355575561523,0.0004283487796783447,1.0,1.0,0.021031422540545464,0.003653037128970027,9764.649967823134,30390.881478148094,-24399.342190861702,24306.883225917816,-136.8054324388504,0.007841315164114349,0.0017477697219874244
33000,0.021007994189858437,0.005492507945746183,1,"[12, 199]","[210, 250]",7,-8.883539401814169e-06,-4.31748425088225e-06,0.9991293392531526,0.7107138835993783,0.0027715771660374866,0.0027715771660374866,0.002808525012815477,0.0004519522190093994,0.0004404783248901367,1.0,1.0,0.021007994189858437,0.0036416256334632635,8984.442120419404,31168.481567070074,-25179.55003130436,25084.483158111572,-143.58153176307678,0.007848276236472884,0.0015910414986137766
34000,0.02096351981163025,0.0054934886284172535,1,"[12, 204]","[215, 250]",7,-8.891882205157898e-06,-3.1893493748510473e-06,0.9990343750471474,0.40380618303867266,0.002748053156858943,0.002748053156858943,0.00280345110586,0.00044906139373779297,0.0004412233829498291,1.0,1.0,0.02096351981163025,0.0036348202265799046,8204.07236227318,31946.327944671706,-25959.919739842415,25862.32936000824,-150.4126102924347,0.007897884403064381,0.0014153365336824208
35000,0.02094409056007862,0.005493863020092249,1,"[12, 209]","[220, 250]",7,-8.941389268134561e-06,-3.1948951513250023e-06,0.9988118286394282,0.3017467366108987,0.0027622258087828255,0.0027622258087828255,0.002829565393624056,0.0004438459873199463,0.00042197108268737793,1.0,1.0,0.02094409056007862,0.003618150483816862,7423.639542541262,32724.366872325467,-26740.35246884823,26640.368447303772,-157.2462819814682,0.007988610508618876,0.0015749783051433042
36000,0.020914310589432716,0.005493306554853916,1,"[12, 214]","[225, 250]",7,-8.99329648618348e-06,-3.0917846239547035e-06,0.9988097457415974,0.18559930568073746,0.002769880783608014,0.002769880783608014,0.0028589783632008148,0.0004387795925140381,0.00039842724800109863,1.0,1.0,0.020914310589432716,0.00360633316449821,6643.230729320767,33502.510083553934,-27520.761237978935,27418.511854588985,-164.07390797138214,0.008032700297917472,0.0017710350512061268
37000,0.02086525782942772,0.0054921037517488,1,"[12, 219]","[230, 250]",7,-9.007573561922712e-06,-4.4835689372505346e-07,0.9983203673281474,0.0028434578601072014,0.0027390460219987034,0.0027390460219987034,0.0028521362372362913,0.0004360973834991455,0.0004054903984069824,1.0,1.0,0.02086525782942772,0.0036040416453033686,5863.076985198139,34280.65655603461,-28300.915148854256,28196.65840691328,-170.7334817647934,0.00786594760575099,0.0018508786670281552
38000,0.02087179385125637,0.005483320914208889,1,"[12, 224]","[235, 250]",7,-8.984370434243752e-06,7.904853139604756e-06,0.9977363248834534,0.4361802245693658,0.002646287665185265,0.002646287665185265,0.0027679399244501246,0.000433504581451416,0.00044968724250793457,1.0,1.0,0.02087179385125637,0.003589005907997489,5084.142280019532,35058.2063392727,-29079.849962830544,28974.20794981718,-176.8145831823349,0.007757149924145779,0.001610544481081888
39000,0.02090136520564556,0.005460597109049559,0,,,,,,,,,,,,,1.0,1.0,0.02090136520564556,0.0035949398297816515,4308.317469535628,35833.245932121354,-29855.67456662655,29749.247469604015,-182.25694477558136,0.007963837822899222,0.0015374826616607606
40000,0.02118602953851223,0.005417585372924805,0,,,,,,,,,,,,,1.0,1.0,0.02118602953851223,0.0036788268480449915,3539.375797272546,36602.36831824071,-30624.616208314896,30518.369845688343,-186.58287799358368,0.00799441255730926,0.0015274476318154484
