step,umax,p_liq,p_gas,Pc,psi_mean_liq_band,psi_mean_gas_band
7500,0.021930484101176262,0.33214710156122845,0.33527763684590656,0.0031305352846781043,-1.0001109838485718,0.9995707273483276
7750,0.021933987736701965,0.3321480949719747,0.3352789481480916,0.0031308531761169434,-1.0001097917556763,0.9995837807655334
8000,0.02193719707429409,0.3321496248245239,0.3352802594502767,0.0031306346257527484,-1.000109076499939,0.9995973110198975
8250,0.02194049581885338,0.33215103546778363,0.33528149127960205,0.0031304558118184223,-1.0001081228256226,0.9996110796928406
8500,0.021943818777799606,0.3321521282196045,0.33528300126393634,0.00313087304433185,-1.0001072883605957,0.9996248483657837
8750,0.021946826949715614,0.33215312163035077,0.3352844715118408,0.003131349881490053,-1.0001065731048584,0.999638557434082
9000,0.021949777379631996,0.3321544329325358,0.33528566360473633,0.0031312306722005023,-1.0001057386398315,0.9996520280838013
9250,0.021952664479613304,0.332155446211497,0.3352871735890706,0.003131727377573612,-1.0001051425933838,0.9996650815010071
9500,0.02195523865520954,0.3321569363276164,0.3352884848912557,0.003131548563639286,-1.0001044273376465,0.9996776580810547
9750,0.021957900375127792,0.33215832710266113,0.3352896372477214,0.00313131014506024,-1.0001039505004883,0.9996898174285889
10000,0.021960511803627014,0.33215924104054767,0.3352911074956258,0.003131866455078125,-1.000103235244751,0.9997011423110962
10250,0.021962767466902733,0.33216063181559247,0.3352922598520915,0.0031316280364990234,-1.0001027584075928,0.9997118711471558
10500,0.021965185180306435,0.33216174443562824,0.33529361089070636,0.003131866455078125,-1.0001022815704346,0.999721884727478
10750,0.021967215463519096,0.3321630358695984,0.3352949221928914,0.0031318863232930316,-1.0001016855239868,0.9997313022613525
11000,0.021969201043248177,0.3321645458539327,0.3352961540222168,0.003131608168284117,-1.0001013278961182,0.9997400641441345
11250,0.02197120524942875,0.33216575781504315,0.3352975845336914,0.0031318267186482562,-1.0001009702682495,0.999748170375824
11500,0.02197292447090149,0.33216694990793866,0.33529893557230633,0.0031319856643676758,-1.0001006126403809,0.9997555613517761
11750,0.021974507719278336,0.3321684002876282,0.3353002071380615,0.0031318068504333496,-1.0001002550125122,0.9997624158859253
12000,0.021976107731461525,0.3321697910626729,0.3353015184402466,0.0031317273775736676,-1.000100016593933,0.999768853187561
12250,0.021977631375193596,0.3321709831555684,0.3353029489517212,0.003131965796152769,-1.0000996589660645,0.999774694442749
12500,0.021978965029120445,0.3321722745895386,0.33530433972676593,0.003132065137227358,-1.0000994205474854,0.9997801184654236
12750,0.021980132907629013,0.3321737051010132,0.3353056112925212,0.0031319061915079938,-1.0000990629196167,0.9997851252555847
13000,0.02198135480284691,0.3321750958760579,0.33530688285827637,0.003131786982218443,-1.0000989437103271,0.9997896552085876
13250,0.021982455626130104,0.33217636744181317,0.3353082736333211,0.0031319061915079383,-1.000098705291748,0.9997937083244324
13500,0.02198348008096218,0.3321775396664937,0.33530958493550617,0.003132045269012451,-1.000098466873169,0.9997976422309875
13750,0.021984366700053215,0.3321789701779683,0.3353108565012614,0.003131886323293087,-1.0000983476638794,0.9998010993003845
14000,0.021985212340950966,0.33218032121658325,0.33531216780344647,0.0031318465868632184,-1.0000982284545898,0.9998043775558472
14250,0.02198603004217148,0.3321816722551982,0.33531347910563153,0.0031318068504333496,-1.0000981092453003,0.9998073577880859
14500,0.021986786276102066,0.3321828842163086,0.3353147904078166,0.0031319061915079938,-1.0000978708267212,0.9998101592063904
14750,0.021987462416291237,0.33218419551849365,0.3353160619735718,0.003131866455078125,-1.000097632408142,0.9998127222061157
15000,0.021988125517964363,0.33218544721603394,0.3353174130121867,0.003131965796152769,-1.0000975131988525,0.9998149871826172
15250,0.021988654509186745,0.33218665917714435,0.3353186845779419,0.0031320254007975445,-1.000097393989563,0.9998171925544739
15500,0.021989114582538605,0.3321879704793294,0.33531999588012695,0.0031320254007975445,-1.000097393989563,0.9998192191123962
15750,0.02198960818350315,0.3321893612543742,0.33532126744588214,0.0031319061915079383,-1.0000972747802734,0.999821126461029
16000,0.021990053355693817,0.33219069242477417,0.3353225390116374,0.0031318465868632184,-1.0000971555709839,0.999822735786438
16250,0.021990478038787842,0.33219194412231445,0.33532385031382245,0.0031319061915079938,-1.0000970363616943,0.9998244047164917
16500,0.02199080027639866,0.3321932355562846,0.3353252013524373,0.0031319657961527136,-1.0000970363616943,0.9998258352279663
16750,0.02199110947549343,0.33219456672668457,0.3353265126546224,0.003131945927937807,-1.0000969171524048,0.9998272061347961
17000,0.021991409361362457,0.3321959177652995,0.33532782395680744,0.0031319061915079383,-1.0000969171524048,0.9998284578323364
17250,0.02199167013168335,0.33219722906748456,0.33532917499542236,0.003131945927937807,-1.0000967979431152,0.9998296499252319
17500,0.021991916000843048,0.3321985602378845,0.3353304862976074,0.0031319260597229004,-1.0000967979431152,0.9998306632041931
17750,0.02199207991361618,0.3321998516718547,0.3353317975997925,0.003131945927937807,-1.0000966787338257,0.9998316168785095
18000,0.021992260590195656,0.33220120271046955,0.33533310890197754,0.0031319061915079938,-1.0000966787338257,0.9998325705528259
18250,0.021992415189743042,0.33220253388086957,0.33533445994059247,0.0031319260597229004,-1.0000966787338257,0.999833345413208
18500,0.021992620080709457,0.33220382531483966,0.33533581097920734,0.0031319856643676758,-1.0000965595245361,0.9998341202735901
18750,0.021992741152644157,0.3322051366170247,0.33533716201782227,0.0031320254007975445,-1.0000965595245361,0.9998347163200378
19000,0.02199273183941841,0.33220648765563965,0.3353384733200073,0.0031319856643676758,-1.0000965595245361,0.9998353719711304
19250,0.02199278399348259,0.3322078784306844,0.3353397846221924,0.0031319061915079938,-1.0000964403152466,0.9998359084129333
19500,0.021992875263094902,0.3322092692057292,0.33534109592437744,0.0031318267186482562,-1.000096321105957,0.9998364448547363
19750,0.021992983296513557,0.33221058050791424,0.33534244696299237,0.003131866455078125,-1.000096321105957,0.9998369216918945
20000,0.021993011236190796,0.3322118322054545,0.33534371852874756,0.0031318863232930316,-1.000096321105957,0.9998373985290527
20250,0.02199309691786766,0.3322131435076396,0.3353451093037923,0.0031319657961527136,-1.000096321105957,0.9998378157615662
20500,0.021993067115545273,0.33221445480982464,0.3353464603424072,0.0031320055325825824,-1.000096321105957,0.9998381733894348
20750,0.021993039175868034,0.3322158257166545,0.33534781138102215,0.0031319856643676758,-1.0000962018966675,0.9998384118080139
21000,0.021992987021803856,0.33221717675526935,0.3353491226832072,0.0031319459279378625,-1.0000962018966675,0.9998387098312378
21250,0.021992985159158707,0.33221858739852905,0.3353503942489624,0.0031318068504333496,-1.0000962018966675,0.9998389482498169
21500,0.021992983296513557,0.332219918568929,0.33535170555114746,0.003131786982218443,-1.0000962018966675,0.999839186668396
21750,0.021992957219481468,0.3322212298711141,0.3353530565897624,0.0031318267186483117,-1.0000962018966675,0.9998394250869751
22000,0.021992933005094528,0.33222248156865436,0.33535444736480713,0.003131965796152769,-1.0000962018966675,0.9998396039009094
22250,0.021992875263094902,0.3322237928708394,0.33535579840342206,0.003132005532582638,-1.0000962018966675,0.9998396635055542
22500,0.021992728114128113,0.33222514390945435,0.3353571097056071,0.003131965796152769,-1.0000962018966675,0.999839723110199
22750,0.02199261076748371,0.3322265346844991,0.335358460744222,0.0031319260597229004,-1.0000962018966675,0.9998398423194885
23000,0.021992577239871025,0.3322278658548991,0.33535973230997723,0.003131866455078125,-1.0000962018966675,0.9998399019241333
23250,0.021992450580000877,0.3322291970252991,0.3353610436121623,0.0031318465868632184,-1.0000962018966675,0.9998399615287781
23500,0.021992389112710953,0.33223044872283936,0.33536235491434735,0.0031319061915079938,-1.0000962018966675,0.9998399615287781
23750,0.021992290392518044,0.33223170042037964,0.3353637059529622,0.0031320055325825824,-1.0000962018966675,0.9998399615287781
24000,0.021992133930325508,0.3322330911954244,0.33536505699157715,0.003131965796152769,-1.0000962018966675,0.9998399019241333
24250,0.021992001682519913,0.3322344422340393,0.33536632855733234,0.0031318863232930316,-1.0000962018966675,0.9998399019241333
24500,0.02199188619852066,0.33223583300908405,0.3353675603866577,0.0031317273775736676,-1.0000962018966675,0.9998399019241333
24750,0.02199183590710163,0.3322371443112691,0.33536895116170246,0.0031318068504333496,-1.0000962018966675,0.999839723110199
25000,0.02199169248342514,0.3322383960088094,0.3353702624638875,0.003131866455078125,-1.0000962018966675,0.999839723110199
25250,0.021991591900587082,0.33223962783813477,0.33537161350250244,0.0031319856643676758,-1.0000962018966675,0.9998396039009094
25500,0.021991414949297905,0.33224095900853473,0.3353730042775472,0.003132045269012451,-1.0000962018966675,0.9998394846916199
25750,0.021991264075040817,0.3322423497835795,0.3353742758433024,0.0031319260597229004,-1.0000962018966675,0.9998394250869751
26000,0.021991102024912834,0.33224374055862427,0.3353755474090576,0.0031318068504333496,-1.0000962018966675,0.9998392462730408
26250,0.02199096418917179,0.3322450915972392,0.3353768587112427,0.003131767114003481,-1.0000962018966675,0.999839186668396
26500,0.021990874782204628,0.33224640289942425,0.3353782097498576,0.0031318068504333496,-1.000096321105957,0.9998390674591064
26750,0.021990742534399033,0.3322476347287496,0.33537960052490234,0.003131965796152769,-1.000096321105957,0.9998389482498169
27000,0.021990595385432243,0.3322489658991496,0.33538095156351727,0.0031319856643676758,-1.000096321105957,0.9998388290405273
27250,0.021990416571497917,0.33225031693776447,0.33538226286570233,0.0031319459279378625,-1.000096321105957,0.9998387098312378
27500,0.02199019305408001,0.3322517474492391,0.3353835741678874,0.0031318267186483117,-1.000096321105957,0.9998385906219482
27750,0.021990079432725906,0.332253098487854,0.33538488547007245,0.003131786982218443,-1.000096321105957,0.9998384118080139
28000,0.0219899732619524,0.33225442965825397,0.3353862762451172,0.0031318465868632184,-1.000096321105957,0.9998382329940796
28250,0.021989857777953148,0.332255740960439,0.3353876272837321,0.003131886323293087,-1.000096321105957,0.9998381733894348
28500,0.021989688277244568,0.33225709199905396,0.33538901805877686,0.0031319260597229004,-1.000096321105957,0.9998379945755005
28750,0.021989498287439346,0.3322584430376689,0.3353903293609619,0.0031318863232930316,-1.000096321105957,0.9998378753662109
29000,0.021989380940794945,0.33225977420806885,0.33539168039957684,0.0031319061915079938,-1.000096321105957,0.9998376965522766
29250,0.021989231929183006,0.3322611252466838,0.3353930314381917,0.0031319061915079383,-1.000096321105957,0.9998375773429871
29500,0.02198904938995838,0.3322625160217285,0.33539438247680664,0.003131866455078125,-1.000096321105957,0.999837338924408
29750,0.021988876163959503,0.33226386706034344,0.3353957732518514,0.0031319061915079383,-1.000096321105957,0.9998372197151184
30000,0.021988721564412117,0.3322652180989583,0.3353971640268962,0.0031319459279378625,-1.000096321105957,0.9998371005058289
30250,0.021988583728671074,0.3322666088740031,0.33539851506551105,0.0031319061915079383,-1.0000965595245361,0.9998369216918945
30500,0.021988440304994583,0.332267959912618,0.335399866104126,0.0031319061915079938,-1.0000965595245361,0.9998366832733154
30750,0.021988308057188988,0.3322693506876628,0.3354012171427409,0.003131866455078125,-1.0000965595245361,0.9998365640640259
31000,0.02198813669383526,0.3322707414627075,0.3354025681813558,0.0031318267186482562,-1.0000965595245361,0.9998364448547363
31250,0.02198793552815914,0.33227209250132245,0.33540395895640057,0.003131866455078125,-1.0000965595245361,0.9998361468315125
31500,0.021987807005643845,0.3322734435399373,0.33540530999501544,0.003131866455078125,-1.0000965595245361,0.9998359680175781
31750,0.02198762446641922,0.33227473497390747,0.33540666103363037,0.0031319260597229004,-1.0000965595245361,0.9998358488082886
32000,0.02198750711977482,0.33227606614430744,0.33540797233581543,0.0031319061915079938,-1.0000965595245361,0.9998356103897095
32250,0.02198726497590542,0.33227741718292236,0.33540932337443036,0.0031319061915079938,-1.0000965595245361,0.9998354315757751
32500,0.0219870638102293,0.3322787284851074,0.3354106346766154,0.0031319061915079938,-1.0000965595245361,0.999835193157196
32750,0.021986912935972214,0.33228011926015216,0.3354119459788005,0.0031318267186483117,-1.0000966787338257,0.9998350739479065
33000,0.0219868253916502,0.33228152990341187,0.33541325728098553,0.0031317273775736676,-1.0000966787338257,0.9998348951339722
33250,0.02198663540184498,0.33228278160095215,0.3354145685831706,0.003131786982218443,-1.0000966787338257,0.9998345971107483
33500,0.021986469626426697,0.33228399356206256,0.33541591962178546,0.0031319260597229004,-1.0000966787338257,0.999834418296814
33750,0.021986380219459534,0.3322853048642476,0.3354172706604004,0.003131965796152769,-1.0000966787338257,0.9998342394828796
34000,0.0219860952347517,0.33228665590286255,0.33541858196258545,0.0031319260597229004,-1.0000966787338257,0.9998340606689453
34250,0.021985899657011032,0.3322880069414775,0.33541985352834064,0.003131846586863163,-1.0000966787338257,0.999833881855011
34500,0.021985789760947227,0.3322893977165222,0.3354211250940959,0.0031317273775736676,-1.0000967979431152,0.9998336434364319
34750,0.021985575556755066,0.3322907288869222,0.33542247613271076,0.0031317472457885742,-1.0000966787338257,0.9998334646224976
35000,0.02198544144630432,0.33229198058446247,0.3354238271713257,0.0031318465868632184,-1.0000967979431152,0.999833345413208
35250,0.02198532037436962,0.33229321241378784,0.33542513847351074,0.0031319260597229004,-1.0000967979431152,0.9998331069946289
35500,0.021985124796628952,0.3322945237159729,0.33542648951212567,0.003131965796152769,-1.0000967979431152,0.9998328685760498
35750,0.02198486402630806,0.3322958747545878,0.33542776107788086,0.0031318863232930316,-1.0000967979431152,0.9998326897621155
36000,0.021984737366437912,0.33229726552963257,0.3354290723800659,0.0031318068504333496,-1.0000967979431152,0.9998323917388916
36250,0.021984552964568138,0.33229859670003253,0.3354303439458211,0.0031317472457885742,-1.0000967979431152,0.9998322129249573
36500,0.021984383463859558,0.3322998682657878,0.3354317347208659,0.003131866455078125,-1.0000967979431152,0.9998319149017334
36750,0.02198420837521553,0.33230113983154297,0.33543304602305096,0.0031319061915079938,-1.0000967979431152,0.9998316764831543
37000,0.021984009072184563,0.33230247100194293,0.33543439706166583,0.0031319260597229004,-1.0000969171524048,0.9998313784599304
37250,0.021983804181218147,0.332303782304128,0.33543574810028076,0.003131965796152769,-1.0000969171524048,0.9998311996459961
37500,0.021983599290251732,0.3323051333427429,0.33543701966603595,0.0031318863232930316,-1.0000969171524048,0.9998309016227722
37750,0.02198343724012375,0.33230652411778766,0.33543825149536133,0.0031317273775736676,-1.0000969171524048,0.9998306632041931
38000,0.021983245387673378,0.3323078552881877,0.3354395627975464,0.0031317075093587055,-1.0000969171524048,0.9998304843902588
38250,0.021983124315738678,0.33230912685394287,0.3354409138361613,0.003131786982218443,-1.0000969171524048,0.9998301863670349
38500,0.021982915699481964,0.33231035868326825,0.3354422648747762,0.0031319061915079383,-1.0000970363616943,0.9998299479484558
38750,0.021982764825224876,0.3323116699854533,0.33544357617696124,0.0031319061915079383,-1.0000970363616943,0.9998297095298767
39000,0.021982545033097267,0.3323130210240682,0.3354448874791463,0.003131866455078125,-1.0000970363616943,0.9998295903205872
39250,0.02198239043354988,0.332314411799113,0.33544615904490155,0.0031317472457885742,-1.0000970363616943,0.9998292326927185
39500,0.021982239559292793,0.33231568336486816,0.33544743061065674,0.0031317472457885742,-1.0000970363616943,0.999829113483429
39750,0.021982064470648766,0.33231695493062335,0.3354488213857015,0.003131866455078125,-1.0000970363616943,0.9998288154602051
40000,0.021981919184327126,0.3323182463645935,0.3354501724243164,0.0031319260597229004,-1.0000970363616943,0.9998286366462708
40250,0.02198171056807041,0.33231959740320843,0.3354514439900716,0.003131846586863163,-1.0000971555709839,0.9998283982276917
40500,0.021981487050652504,0.3323209484418233,0.33545271555582684,0.0031317671140035364,-1.0000971555709839,0.9998281002044678
40750,0.021981364116072655,0.33232229948043823,0.3354540268580119,0.0031317273775736676,-1.0000971555709839,0.9998278617858887
41000,0.021981218829751015,0.3323235511779785,0.33545541763305664,0.003131866455078125,-1.0000971555709839,0.9998276233673096
41250,0.021981030702590942,0.3323248227437337,0.33545676867167157,0.0031319459279378625,-1.0000971555709839,0.9998274445533752
41500,0.021980848163366318,0.33232617378234863,0.33545804023742676,0.003131866455078125,-1.0000971555709839,0.9998272061347961
41750,0.02198067307472229,0.33232760429382324,0.3354593515396118,0.0031317472457885742,-1.0000971555709839,0.999826967716217
42000,0.02198043279349804,0.33232895533243817,0.33546070257822674,0.0031317472457885742,-1.0000971555709839,0.9998267292976379
42250,0.02198031358420849,0.33233020702997845,0.3354620138804118,0.0031318068504333496,-1.0000971555709839,0.9998266100883484
42500,0.021980149671435356,0.33233149846394855,0.3354633649190267,0.003131866455078125,-1.0000971555709839,0.9998263120651245
42750,0.02197999507188797,0.3323327700297038,0.33546467622121173,0.0031319061915079383,-1.0000971555709839,0.9998261332511902
43000,0.021979831159114838,0.33233412106831867,0.3354659875233968,0.003131866455078125,-1.0000971555709839,0.9998259544372559
43250,0.021979646757245064,0.33233551184336346,0.33546729882558185,0.0031317869822183875,-1.0000971555709839,0.999825656414032
43500,0.021979477256536484,0.3323368430137634,0.3354686498641968,0.0031318068504333496,-1.0000972747802734,0.9998254776000977
43750,0.02197928912937641,0.33233819405237836,0.33546996116638184,0.003131767114003481,-1.0000972747802734,0.9998253583908081
44000,0.02197917364537716,0.3323395053545634,0.3354712724685669,0.003131767114003481,-1.0000972747802734,0.9998250603675842
44250,0.02197899855673313,0.3323408166567485,0.3354725440343221,0.003131727377573612,-1.0000972747802734,0.9998248815536499
44500,0.02197880856692791,0.33234212795893353,0.33547385533650714,0.003131727377573612,-1.0000972747802734,0.9998247027397156
44750,0.021978626027703285,0.3323433995246887,0.33547524611155194,0.0031318465868632184,-1.0000972747802734,0.9998244047164917
45000,0.021978510543704033,0.3323446710904439,0.3354765971501668,0.0031319260597229004,-1.000097393989563,0.9998241662979126
45250,0.021978264674544334,0.33234598239262897,0.33547790845235187,0.0031319260597229004,-1.000097393989563,0.9998239278793335
45500,0.021978043019771576,0.3323473532994588,0.33547914028167725,0.003131786982218443,-1.000097393989563,0.9998236894607544
45750,0.021977905184030533,0.33234872420628864,0.3354803721110026,0.0031316479047139856,-1.000097393989563,0.9998234510421753
46000,0.021977761760354042,0.3323500355084737,0.3354817231496175,0.003131687641143799,-1.000097393989563,0.9998231530189514
46250,0.021977609023451805,0.3323512077331543,0.3354831139246623,0.0031319061915079938,-1.000097393989563,0.9998229742050171
46500,0.02197740226984024,0.3323524594306946,0.3354843854904175,0.0031319260597229004,-1.0000975131988525,0.9998226761817932
46750,0.02197718434035778,0.3323538303375244,0.33548569679260254,0.003131866455078125,-1.0000975131988525,0.9998224377632141
47000,0.021976958960294724,0.33235520124435425,0.3354869286219279,0.0031317273775736676,-1.0000975131988525,0.999822199344635
47250,0.02197687141597271,0.3323565125465393,0.3354882001876831,0.003131687641143799,-1.0000975131988525,0.9998219013214111
47500,0.021976731717586517,0.3323577245076497,0.3354894717534383,0.0031317472457885742,-1.0000975131988525,0.9998217225074768
47750,0.021976517513394356,0.3323588967323303,0.3354908227920532,0.0031319260597229004,-1.0000975131988525,0.9998214244842529
48000,0.02197633497416973,0.33236024777094525,0.3354921340942383,0.0031318863232930316,-1.0000975131988525,0.9998213052749634
48250,0.02197614125907421,0.33236163854599,0.33549340565999347,0.003131767114003481,-1.000097632408142,0.9998210668563843
48500,0.021976016461849213,0.3323629895846049,0.33549463748931885,0.00313164790471393,-1.000097632408142,0.9998208284378052
48750,0.021975809708237648,0.33236420154571533,0.33549590905507404,0.0031317075093587055,-1.000097632408142,0.9998204708099365
49000,0.021975640207529068,0.33236541350682575,0.33549726009368896,0.0031318465868632184,-1.000097632408142,0.9998202323913574
49250,0.02197546884417534,0.3323667049407959,0.3354986111323039,0.0031319061915079938,-1.000097632408142,0.9998201131820679
49500,0.02197522483766079,0.33236807584762573,0.3354998826980591,0.0031318068504333496,-1.000097632408142,0.999819815158844
49750,0.021975062787532806,0.33236942688624066,0.33550119400024414,0.003131767114003481,-1.000097632408142,0.9998195767402649
50000,0.021974951028823853,0.3323707381884257,0.3355024258295695,0.003131687641143799,-1.000097632408142,0.9998192191123962
50250,0.021974820643663406,0.3323720097541809,0.3355037768681844,0.003131767114003481,-1.000097632408142,0.9998190999031067
50500,0.021974626928567886,0.3323732415835063,0.3355051279067993,0.0031318863232930316,-1.000097632408142,0.9998188018798828
50750,0.021974418312311172,0.33237459262212116,0.3355064392089844,0.0031318465868632184,-1.0000978708267212,0.9998186230659485
51000,0.021974200382828712,0.3323759436607361,0.33550775051116943,0.0031318068504333496,-1.0000978708267212,0.9998183250427246
51250,0.021974030882120132,0.3323773145675659,0.3355090618133545,0.0031317472457885742,-1.0000978708267212,0.9998181462287903
51500,0.02197386510670185,0.33237866560618085,0.33551037311553955,0.0031317075093587055,-1.0000978708267212,0.999817967414856
51750,0.021973742172122,0.33237995704015094,0.33551164468129474,0.003131687641143799,-1.0000978708267212,0.9998176693916321
52000,0.021973535418510437,0.3323811888694763,0.33551303545633954,0.0031318465868632184,-1.0000978708267212,0.9998173713684082
52250,0.021973373368382454,0.33238248030344647,0.3355143467585246,0.003131866455078125,-1.0000978708267212,0.9998171925544739
52500,0.021973153576254845,0.33238381147384644,0.33551569779713947,0.0031318863232930316,-1.0000979900360107,0.99981689453125
52750,0.021972976624965668,0.3323852022488912,0.33551692962646484,0.0031317273775736676,-1.0000979900360107,0.9998166561126709
53000,0.021972835063934326,0.3323865334192912,0.3355182409286499,0.0031317075093587055,-1.0000979900360107,0.9998164772987366
53250,0.021972648799419403,0.3323878248532613,0.33551959196726483,0.0031317671140035364,-1.0000979900360107,0.9998161792755127
53500,0.02197244018316269,0.33238913615544635,0.3355209430058797,0.0031318068504333496,-1.0000979900360107,0.9998160600662231
53750,0.021972298622131348,0.3323905070622762,0.33552225430806476,0.0031317472457885742,-1.0000979900360107,0.9998157024383545
54000,0.021972112357616425,0.3323918382326762,0.3355235656102498,0.003131727377573612,-1.0000979900360107,0.9998154640197754
54250,0.021971939131617546,0.3323930899302165,0.3355248769124349,0.0031317869822183875,-1.0000979900360107,0.9998151659965515
54500,0.02197175659239292,0.3323943813641866,0.33552618821461994,0.0031318068504333496,-1.0000981092453003,0.9998149871826172
54750,0.02197159454226494,0.33239563306172687,0.3355274597803752,0.0031318267186483117,-1.0000981092453003,0.9998146891593933
55000,0.02197136916220188,0.3323969642321269,0.33552877108256024,0.0031318068504333496,-1.0000981092453003,0.9998144507408142
55250,0.021971197798848152,0.33239829540252686,0.33553004264831543,0.0031317472457885742,-1.0000981092453003,0.9998142123222351
55500,0.021971093490719795,0.3323996265729268,0.3355313142140706,0.003131687641143799,-1.0000981092453003,0.9998139142990112
55750,0.02197089046239853,0.33240089813868207,0.3355326255162557,0.003131727377573612,-1.0000981092453003,0.9998136758804321
56000,0.021970711648464203,0.3324021299680074,0.33553393681844074,0.0031318068504333496,-1.0000981092453003,0.999813437461853
56250,0.021970562636852264,0.33240342140197754,0.3355352481206258,0.0031318267186482562,-1.0000982284545898,0.9998131990432739
56500,0.021970318630337715,0.3324047128359477,0.33553655942281085,0.003131846586863163,-1.0000982284545898,0.9998129606246948
56750,0.02197018824517727,0.3324060837427775,0.33553779125213623,0.0031317075093587055,-1.0000982284545898,0.9998128414154053
57000,0.021969983354210854,0.3324073950449626,0.3355390628178914,0.0031316677729288367,-1.0000982284545898,0.9998124837875366
57250,0.02196984365582466,0.3324086268742879,0.33554033438364667,0.003131707509358761,-1.0000982284545898,0.9998123049736023
57500,0.021969681605696678,0.33240989844004315,0.33554168542226154,0.0031317869822183875,-1.0000982284545898,0.9998120665550232
57750,0.02196955680847168,0.33241118987401325,0.33554303646087646,0.0031318465868632184,-1.0000983476638794,0.9998117089271545
58000,0.02196933515369892,0.33241252104441327,0.3355443477630615,0.0031318267186482562,-1.0000983476638794,0.999811589717865
58250,0.021969106048345566,0.33241385221481323,0.3355456193288167,0.003131767114003481,-1.0000983476638794,0.9998112320899963
58500,0.021968910470604897,0.33241520325342816,0.33554689089457196,0.003131687641143799,-1.0000983476638794,0.9998111128807068
58750,0.021968739107251167,0.33241655429204303,0.33554816246032715,0.003131608168284117,-1.0000983476638794,0.9998108148574829
59000,0.02196863852441311,0.3324178258577983,0.3355494737625122,0.00313164790471393,-1.0000983476638794,0.9998105764389038
59250,0.021968485787510872,0.3324190576871236,0.33555082480112713,0.0031317671140035364,-1.0000983476638794,0.9998103380203247
59500,0.021968312561511993,0.332420289516449,0.3355522155761719,0.0031319260597229004,-1.0000983476638794,0.999809980392456
59750,0.021968040615320206,0.3324216802914937,0.33555348714192706,0.0031318068504333496,-1.0000983476638794,0.9998096823692322
