step,Mff,Mr,Mb,Mrho,d_fc
33200,2.879998700656e+04,1.920001752339e+04,9.599997084546e+03,2.879998704064e+04,-2.760137318364e-02
33600,2.879998608565e+04,1.920001742333e+04,9.599997269527e+03,2.879998610830e+04,-2.860720382705e-02
34000,2.879998643745e+04,1.920001750893e+04,9.599997314029e+03,2.879998638761e+04,-2.838550815795e-02
34400,2.879998776144e+04,1.920001748238e+04,9.599997478768e+03,2.879998774481e+04,-2.719971433180e-02
34800,2.879998687662e+04,1.920001746805e+04,9.599997481630e+03,2.879998683035e+04,-2.807305780880e-02
35200,2.879998757676e+04,1.920001741440e+04,9.599997457163e+03,2.879998759890e+04,-2.729480262133e-02
35600,2.879998714112e+04,1.920001734710e+04,9.599997306503e+03,2.879998714221e+04,-2.751248346431e-02
36000,2.879998751894e+04,1.920001716844e+04,9.599997298535e+03,2.879998752058e+04,-2.694803069608e-02
36400,2.879998814641e+04,1.920001739556e+04,9.599997169549e+03,2.879998816967e+04,-2.641870058505e-02
36800,2.879998539655e+04,1.920001751979e+04,9.599997009519e+03,2.879998543525e+04,-2.913276153231e-02
37200,2.879998538726e+04,1.920001701912e+04,9.599997091835e+03,2.879998538017e+04,-2.872369461147e-02
37600,2.879998585467e+04,1.920001724482e+04,9.599996892704e+03,2.879998584116e+04,-2.828286238946e-02
38000,2.879998574102e+04,1.920001700191e+04,9.599996785561e+03,2.879998580360e+04,-2.804645555807e-02
38400,2.879998592892e+04,1.920001760885e+04,9.599996665869e+03,2.879998594236e+04,-2.834579865339e-02
38800,2.879998679076e+04,1.920001731836e+04,9.599996624556e+03,2.879998681498e+04,-2.715215379430e-02
39200,2.879998851428e+04,1.920001710614e+04,9.599996508925e+03,2.879998859417e+04,-2.510078783598e-02
39600,2.879999143876e+04,1.920001685300e+04,9.599996412516e+03,2.879999148703e+04,-2.182676096345e-02
40000,2.879999320041e+04,1.920001687334e+04,9.599996479520e+03,2.879999321866e+04,-2.015244866743e-02
40400,2.879999387487e+04,1.920001676069e+04,9.599996579729e+03,2.879999392247e+04,-1.946554379901e-02
40800,2.879999771108e+04,1.920001674419e+04,9.599996505629e+03,2.879999771333e+04,-1.553874296951e-02
41200,2.879999846602e+04,1.920001660563e+04,9.599996455225e+03,2.879999852622e+04,-1.459482954306e-02
41600,2.880000185820e+04,1.920001634981e+04,9.599996382226e+03,2.880000186324e+04,-1.087383048798e-02
42000,2.880000497060e+04,1.920001571021e+04,9.599996560709e+03,2.880000495100e+04,-7.300319472051e-03
42400,2.880000553599e+04,1.920001536466e+04,9.599996458797e+03,2.880000552893e+04,-6.287472300755e-03
42800,2.880000455858e+04,1.920001531776e+04,9.599996424983e+03,2.880000459695e+04,-7.184161444457e-03
43200,2.880000012382e+04,1.920001522485e+04,9.599996437121e+03,2.880000010192e+04,-1.153815302860e-02
43600,2.880000327546e+04,1.920001474241e+04,9.599996366119e+03,2.880000325656e+04,-7.833068897526e-03
44000,2.880000459202e+04,1.920001464756e+04,9.599996438389e+03,2.880000452650e+04,-6.493933489764e-03
44400,2.880000247212e+04,1.920001441473e+04,9.599996200520e+03,2.880000242043e+04,-8.143129360178e-03
44800,2.880000077702e+04,1.920001447195e+04,9.599996297967e+03,2.880000078249e+04,-9.992892508308e-03
45200,2.879999942857e+04,1.920001433539e+04,9.599996329232e+03,2.879999943030e+04,-1.123605499379e-02
45600,2.879999986675e+04,1.920001418925e+04,9.599996505967e+03,2.879999982047e+04,-1.082847037105e-02
46000,2.879999957128e+04,1.920001421982e+04,9.599996498501e+03,2.879999956512e+04,-1.114703617350e-02
46400,2.879999860575e+04,1.920001418036e+04,9.599996442227e+03,2.879999862921e+04,-1.201683709769e-02
46800,2.879999690214e+04,1.920001444557e+04,9.599996466122e+03,2.879999694335e+04,-1.400954893870e-02
47200,2.879999685131e+04,1.920001420281e+04,9.599996649399e+03,2.879999691331e+04,-1.400089451818e-02
47600,2.879999473509e+04,1.920001423811e+04,9.599996568218e+03,2.879999474251e+04,-1.607123192116e-02
48000,2.879999460821e+04,1.920001455443e+04,9.599996487898e+03,2.879999466634e+04,-1.643411766963e-02
48400,2.879999411284e+04,1.920001449773e+04,9.599996339241e+03,2.879999414492e+04,-1.672412952939e-02
48800,2.879999612014e+04,1.920001436652e+04,9.599996283738e+03,2.879999620199e+04,-1.453011299600e-02
49200,2.879999498327e+04,1.920001407826e+04,9.599996372103e+03,2.879999504220e+04,-1.546708783826e-02
49600,2.879999432912e+04,1.920001388905e+04,9.599996512052e+03,2.879999436271e+04,-1.607198169222e-02
50000,2.879999685788e+04,1.920001399672e+04,9.599996598088e+03,2.879999693012e+04,-1.373692862944e-02
50400,2.879999698342e+04,1.920001387359e+04,9.599996670273e+03,2.879999700737e+04,-1.356044341992e-02
50800,2.879999555643e+04,1.920001382781e+04,9.599996937245e+03,2.879999561942e+04,-1.520862186771e-02
51200,2.879999494001e+04,1.920001418776e+04,9.599997050486e+03,2.879999502218e+04,-1.629823762050e-02
51600,2.879999568093e+04,1.920001426527e+04,9.599997122504e+03,2.879999574494e+04,-1.570684872422e-02
52000,2.879999666633e+04,1.920001457542e+04,9.599997149005e+03,2.879999665368e+04,-1.505809631999e-02
52400,2.879999696498e+04,1.920001482034e+04,9.599997209403e+03,2.879999698913e+04,-1.506476691065e-02
52800,2.879999606802e+04,1.920001450840e+04,9.599997340308e+03,2.879999606252e+04,-1.578069621246e-02
53200,2.879999620179e+04,1.920001463655e+04,9.599997448413e+03,2.879999623811e+04,-1.588316733978e-02
53600,2.879999756173e+04,1.920001442077e+04,9.599997688115e+03,2.879999758387e+04,-1.454715576619e-02
54000,2.879999621910e+04,1.920001437589e+04,9.599997893693e+03,2.879999621451e+04,-1.605048444435e-02
54400,2.879999520158e+04,1.920001429785e+04,9.599998102632e+03,2.879999521530e+04,-1.719890189452e-02
54800,2.879999717611e+04,1.920001425533e+04,9.599998160054e+03,2.879999717689e+04,-1.523927125527e-02
55200,2.879999997453e+04,1.920001432367e+04,9.599998245929e+03,2.880000002789e+04,-1.259507192481e-02
55600,2.880000019891e+04,1.920001439420e+04,9.599998101922e+03,2.880000023496e+04,-1.229721245363e-02
56000,2.879999981534e+04,1.920001377752e+04,9.599998171265e+03,2.879999983656e+04,-1.213344501775e-02
56400,2.879999916108e+04,1.920001397624e+04,9.599998269866e+03,2.879999920464e+04,-1.308502192296e-02
56800,2.879999990711e+04,1.920001411433e+04,9.599998348783e+03,2.879999982905e+04,-1.255600236072e-02
57200,2.879999892665e+04,1.920001408352e+04,9.599998483855e+03,2.879999896789e+04,-1.364072881188e-02
57600,2.880000158771e+04,1.920001392939e+04,9.599998164688e+03,2.880000158966e+04,-1.050637092339e-02
58000,2.880000115883e+04,1.920001382155e+04,9.599997965036e+03,2.880000116229e+04,-1.062775940227e-02
58400,2.880000176103e+04,1.920001380220e+04,9.599997987130e+03,2.880000178313e+04,-1.002830731704e-02
58800,2.879999997715e+04,1.920001411725e+04,9.599997962308e+03,2.879999999070e+04,-1.210241720401e-02
59200,2.879999980731e+04,1.920001363622e+04,9.599997854003e+03,2.879999981618e+04,-1.168292024158e-02
59600,2.879999790796e+04,1.920001365761e+04,9.599997755905e+03,2.879999795938e+04,-1.350556216858e-02
60000,2.880000087460e+04,1.920001385351e+04,9.599997751315e+03,2.880000090373e+04,-1.073022413948e-02
60400,2.880000129871e+04,1.920001336929e+04,9.599997529477e+03,2.880000129712e+04,-9.600056226191e-03
60800,2.880000211323e+04,1.920001306570e+04,9.599997436569e+03,2.880000214183e+04,-8.389032927880e-03
61200,2.880000167681e+04,1.920001271988e+04,9.599997201700e+03,2.880000170267e+04,-8.244776196079e-03
61600,2.880000086687e+04,1.920001281814e+04,9.599997099534e+03,2.880000092626e+04,-9.050809932887e-03
62000,2.880000053643e+04,1.920001302782e+04,9.599997191837e+03,2.880000050604e+04,-9.683225289336e-03
62400,2.879999760252e+04,1.920001298912e+04,9.599997274585e+03,2.879999757385e+04,-1.266118213971e-02
62800,2.879999487610e+04,1.920001336332e+04,9.599997159022e+03,2.879999487627e+04,-1.564624260027e-02
63200,2.879999361405e+04,1.920001342475e+04,9.599997186365e+03,2.879999366462e+04,-1.699706528052e-02
63600,2.879999351070e+04,1.920001369408e+04,9.599997200793e+03,2.879999357092e+04,-1.738417407978e-02
64000,2.879999332267e+04,1.920001350079e+04,9.599996936285e+03,2.879999338567e+04,-1.711439899736e-02
64400,2.879999305822e+04,1.920001382243e+04,9.599997141830e+03,2.879999312747e+04,-1.790604392045e-02
64800,2.879999195981e+04,1.920001391218e+04,9.599996999051e+03,2.879999192512e+04,-1.895141976274e-02
65200,2.879999200959e+04,1.920001415501e+04,9.599996946086e+03,2.879999204564e+04,-1.909150875690e-02
65600,2.879999497518e+04,1.920001377234e+04,9.599996925923e+03,2.879999502325e+04,-1.572307987226e-02
66000,2.879999292866e+04,1.920001379863e+04,9.599997153576e+03,2.879999292970e+04,-1.802354683605e-02
66400,2.879999015343e+04,1.920001404142e+04,9.599997231013e+03,2.879999016166e+04,-2.111899991360e-02
66800,2.879998896792e+04,1.920001398750e+04,9.599997309208e+03,2.879998894179e+04,-2.232879308212e-02
67200,2.879998780963e+04,1.920001391547e+04,9.599997377620e+03,2.879998781884e+04,-2.348346121653e-02
67600,2.879998926669e+04,1.920001410782e+04,9.599997489898e+03,2.879998928833e+04,-2.233102313767e-02
68000,2.879999214601e+04,1.920001414649e+04,9.599997466662e+03,2.879999219763e+04,-1.946714234509e-02
68400,2.879999460709e+04,1.920001381233e+04,9.599997261268e+03,2.879999455619e+04,-1.646650803013e-02
68800,2.879999463224e+04,1.920001396075e+04,9.599997294070e+03,2.879999470747e+04,-1.662257551288e-02
69200,2.879999578313e+04,1.920001366013e+04,9.599997297351e+03,2.879999579501e+04,-1.517434468042e-02
69600,2.879999532645e+04,1.920001361688e+04,9.599997278070e+03,2.879999534976e+04,-1.556850089764e-02
70000,2.879999268774e+04,1.920001340607e+04,9.599997250394e+03,2.879999270976e+04,-1.796872349405e-02
70400,2.879999267759e+04,1.920001316671e+04,9.599997431022e+03,2.879999267900e+04,-1.792013814338e-02
70800,2.879999155095e+04,1.920001368995e+04,9.599997353850e+03,2.879999154639e+04,-1.949284474540e-02
71200,2.879999127707e+04,1.920001409813e+04,9.599997373459e+03,2.879999120486e+04,-2.019452647983e-02
71600,2.879998934669e+04,1.920001455326e+04,9.599997394481e+03,2.879998939061e+04,-2.260104895868e-02
72000,2.879999079973e+04,1.920001479150e+04,9.599997442608e+03,2.879999077070e+04,-2.143437035556e-02
72400,2.879999099034e+04,1.920001478714e+04,9.599997440265e+03,2.879999093485e+04,-2.123706400562e-02
72800,2.879999111499e+04,1.920001494299e+04,9.599997398893e+03,2.879999110615e+04,-2.122688919917e-02
73200,2.879999139021e+04,1.920001530489e+04,9.599997391408e+03,2.879999142051e+04,-2.130608650987e-02
73600,2.879999070045e+04,1.920001511499e+04,9.599997611231e+03,2.879999072707e+04,-2.202577539356e-02
74000,2.879998990180e+04,1.920001506366e+04,9.599997563919e+03,2.879998992205e+04,-2.272578771590e-02
74400,2.879999048082e+04,1.920001470195e+04,9.599997590941e+03,2.879999047136e+04,-2.181207776266e-02
74800,2.879999142128e+04,1.920001480708e+04,9.599997416640e+03,2.879999142551e+04,-2.080243924138e-02
75200,2.879998984436e+04,1.920001483997e+04,9.599997395485e+03,2.879998984623e+04,-2.239109118636e-02
75600,2.879999104589e+04,1.920001443429e+04,9.599997230969e+03,2.879999106967e+04,-2.061936371683e-02
76000,2.879999240997e+04,1.920001451912e+04,9.599997288655e+03,2.879999241006e+04,-1.939780348039e-02
76400,2.879999320243e+04,1.920001449965e+04,9.599997381861e+03,2.879999321401e+04,-1.867907348787e-02
76800,2.879999191988e+04,1.920001458148e+04,9.599997173958e+03,2.879999191833e+04,-1.983556247433e-02
77200,2.879998880111e+04,1.920001450792e+04,9.599997228670e+03,2.879998882842e+04,-2.293548063608e-02
77600,2.879998734302e+04,1.920001437876e+04,9.599997363804e+03,2.879998731673e+04,-2.439954252804e-02
78000,2.879998495746e+04,1.920001456514e+04,9.599997444381e+03,2.879998498285e+04,-2.705206633436e-02
78400,2.879998541956e+04,1.920001425746e+04,9.599997343480e+03,2.879998544347e+04,-2.618138005892e-02
78800,2.879998417215e+04,1.920001434530e+04,9.599997378296e+03,2.879998419356e+04,-2.755144809817e-02
79200,2.879998292424e+04,1.920001440530e+04,9.599997441058e+03,2.879998292720e+04,-2.892211964718e-02
79600,2.879998783966e+04,1.920001462123e+04,9.599997456601e+03,2.879998780739e+04,-2.423817218369e-02
80000,2.879999054440e+04,1.920001497692e+04,9.599997557511e+03,2.879999053609e+04,-2.199003389251e-02
80400,2.879998864892e+04,1.920001507928e+04,9.599997727359e+03,2.879998867357e+04,-2.415771051346e-02
80800,2.879998903901e+04,1.920001524265e+04,9.599997817159e+03,2.879998907554e+04,-2.402080511456e-02
81200,2.879998967025e+04,1.920001542443e+04,9.599997786779e+03,2.879998966134e+04,-2.354095603368e-02
81600,2.879999143244e+04,1.920001534140e+04,9.599997663825e+03,2.879999143696e+04,-2.157278492814e-02
82000,2.879999339084e+04,1.920001562502e+04,9.599997633782e+03,2.879999336779e+04,-1.986797044447e-02
82400,2.879999510419e+04,1.920001540726e+04,9.599997570867e+03,2.879999508548e+04,-1.787393728591e-02
82800,2.879999204602e+04,1.920001575789e+04,9.599997843909e+03,2.879999207211e+04,-2.155577847043e-02
83200,2.879999026433e+04,1.920001578335e+04,9.599997911175e+03,2.879999026358e+04,-2.343019795262e-02
83600,2.879998896355e+04,1.920001571541e+04,9.599997857291e+03,2.879998895180e+04,-2.460915151460e-02
84000,2.879998574918e+04,1.920001573395e+04,9.599997767987e+03,2.879998579359e+04,-2.775276124521e-02
84400,2.879998410088e+04,1.920001568350e+04,9.599997772457e+03,2.879998410809e+04,-2.935507188158e-02
84800,2.879998245073e+04,1.920001586525e+04,9.599997710184e+03,2.879998246515e+04,-3.112470638189e-02
85200,2.879998202537e+04,1.920001618895e+04,9.599997757175e+03,2.879998206890e+04,-3.192076025516e-02
85600,2.879998348540e+04,1.920001602262e+04,9.599997593739e+03,2.879998350084e+04,-3.013095832284e-02
86000,2.879998189523e+04,1.920001568070e+04,9.599997594760e+03,2.879998190582e+04,-3.138022938947e-02
86400,2.879998083477e+04,1.920001581376e+04,9.599997593128e+03,2.879998085904e+04,-3.257211552409e-02
86800,2.879998169921e+04,1.920001595787e+04,9.599997454478e+03,2.879998174059e+04,-3.171314111387e-02
87200,2.879998096675e+04,1.920001574513e+04,9.599997401924e+03,2.879998094201e+04,-3.218029633354e-02
87600,2.879998233553e+04,1.920001567784e+04,9.599997225032e+03,2.879998238039e+04,-3.056733841731e-02
88000,2.879998609181e+04,1.920001568464e+04,9.599997436253e+03,2.879998612010e+04,-2.702908087667e-02
88400,2.879998592670e+04,1.920001572672e+04,9.599997561696e+03,2.879998588622e+04,-2.736172145705e-02
88800,2.879998872969e+04,1.920001555656e+04,9.599997525538e+03,2.879998879266e+04,-2.435240664090e-02
89200,2.879998985460e+04,1.920001521152e+04,9.599997445412e+03,2.879998983979e+04,-2.280233625061e-02
89600,2.879999134594e+04,1.920001516923e+04,9.599997331323e+03,2.879999136221e+04,-2.115461173344e-02
90000,2.879999302955e+04,1.920001509658e+04,9.599997443843e+03,2.879999307954e+04,-1.951086881127e-02
90400,2.879999851971e+04,1.920001514197e+04,9.599997445743e+03,2.879999857771e+04,-1.406800444602e-02
90800,2.880000392520e+04,1.920001503020e+04,9.599997205857e+03,2.880000399649e+04,-8.310857070683e-03
91200,2.880000724818e+04,1.920001518316e+04,9.599997208032e+03,2.880000722516e+04,-5.143010606844e-03
91600,2.880000930652e+04,1.920001531184e+04,9.599997405096e+03,2.880000930619e+04,-3.410424251342e-03
92000,2.880001005495e+04,1.920001530609e+04,9.599997376524e+03,2.880001006222e+04,-2.627661920997e-03
92400,2.880001027260e+04,1.920001564381e+04,9.599997276316e+03,2.880001026785e+04,-2.647520725077e-03
92800,2.880000815405e+04,1.920001592364e+04,9.599997247159e+03,2.880000815427e+04,-5.016753135351e-03
93200,2.880001025485e+04,1.920001612141e+04,9.599997230332e+03,2.880001034474e+04,-3.096892312897e-03
93600,2.880001339911e+04,1.920001639238e+04,9.599997335574e+03,2.880001342106e+04,-3.288482093922e-04
94000,2.880001328704e+04,1.920001646865e+04,9.599997111713e+03,2.880001330769e+04,-2.933275027317e-04
94400,2.880001667332e+04,1.920001646891e+04,9.599997276504e+03,2.880001672769e+04,2.927897181507e-03
94800,2.880001953295e+04,1.920001646407e+04,9.599997365845e+03,2.880001956940e+04,5.703033819373e-03
95200,2.880001674496e+04,1.920001642606e+04,9.599997235295e+03,2.880001677024e+04,3.083606454311e-03
95600,2.880001748982e+04,1.920001631430e+04,9.599996969411e+03,2.880001746726e+04,4.206110465020e-03
96000,2.880002245891e+04,1.920001623477e+04,9.599996944234e+03,2.880002251554e+04,9.279904737923e-03
96400,2.880002148998e+04,1.920001622906e+04,9.599996841959e+03,2.880002149808e+04,8.418959789196e-03
96800,2.880002484529e+04,1.920001623115e+04,9.599996781686e+03,2.880002486587e+04,1.183245563880e-02
97200,2.880002436729e+04,1.920001622122e+04,9.599996798053e+03,2.880002437305e+04,1.134801726585e-02
97600,2.880002243822e+04,1.920001604897e+04,9.599996798611e+03,2.880002244401e+04,9.590644502168e-03
98000,2.880002370079e+04,1.920001603047e+04,9.599996769183e+03,2.880002369821e+04,1.090113961618e-02
98400,2.880002420541e+04,1.920001586246e+04,9.599996608453e+03,2.880002419889e+04,1.173448864938e-02
98800,2.880002705206e+04,1.920001587261e+04,9.599996691545e+03,2.880002711391e+04,1.448790002905e-02
99200,2.880003286976e+04,1.920001551332e+04,9.599996739634e+03,2.880003290284e+04,2.061679920371e-02
99600,2.880003743188e+04,1.920001553824e+04,9.599996866552e+03,2.880003744042e+04,2.502708806605e-02
100000,2.880004110534e+04,1.920001553119e+04,9.599996853009e+03,2.880004112685e+04,2.872114903766e-02
100400,2.880004187967e+04,1.920001519854e+04,9.599996885438e+03,2.880004190969e+04,2.979569024683e-02
100800,2.880004197527e+04,1.920001508356e+04,9.599996995632e+03,2.880004195333e+04,2.989608146527e-02
101200,2.880004129862e+04,1.920001502383e+04,9.599997112845e+03,2.880004130459e+04,2.916194412319e-02
101600,2.880004264821e+04,1.920001479330e+04,9.599997085514e+03,2.880004261637e+04,3.076938895174e-02
102000,2.880004423272e+04,1.920001488169e+04,9.599997176308e+03,2.880004422748e+04,3.217472876713e-02
102400,2.880004362834e+04,1.920001489034e+04,9.599997075377e+03,2.880004359984e+04,3.166262919694e-02
102800,2.880004361980e+04,1.920001502126e+04,9.599996971162e+03,2.880004360700e+04,3.162738613719e-02
103200,2.880004256838e+04,1.920001506713e+04,9.599997008374e+03,2.880004254663e+04,3.049287170506e-02
103600,2.880003964138e+04,1.920001558563e+04,9.599996932843e+03,2.880003966057e+04,2.712291546413e-02
