t,umax,urms,band_valid,liq_band,gas_band,n_mixed,dpdx_liq,dpdx_gas,r2_liq,r2_gas,Pc_dynamic,Pc_dynamic_thr085,Pc_dynamic_thr095,jump_in,jump_out,rho_res_liq,rho_res_gas,u_band_max,u_band_ut_rms,m_r,m_b,inj_r,inj_b,inj_m,closure_r,closure_b
11000,0.023434290662407875,0.0033728303387761116,1,"[12, 69]","[81, 486]",8,-5.837223722680253e-06,-5.2932595658663914e-06,0.9244838959231908,0.9979137284740126,0.0030729438123883734,0.0030729438123883734,0.0030770906981136825,0.00029340386390686035,0.00025400519371032715,1.0,1.0,0.01932290382683277,0.0039452724158763885,66259.59380278774,11006.772516811678,-4720.397151708603,4922.773273408413,203.03650748729706,0.009045503655215725,0.0007565967353002634
12000,0.023541832342743874,0.003373347222805023,1,"[12, 72]","[84, 486]",8,-5.381058970896785e-06,-5.287816671320045e-06,0.9188153112551481,0.997850827389939,0.003054799378824191,0.003054799378824191,0.003058798482096281,0.0003033578395843506,0.0002550482749938965,1.0,1.0,0.019639573991298676,0.003961306065320969,65791.02330021205,11470.411563273095,-5188.967927575111,5386.412323951721,198.8274599313736,0.008772212837357074,0.0007606786257383646
13000,0.023631444200873375,0.0033738473430275917,1,"[12, 75]","[87, 486]",8,-4.864485216213682e-06,-5.28107344863258e-06,0.9158955061863057,0.9977525132444657,0.0030319617912071273,0.0030319617912071273,0.0030359063939391917,0.00031569600105285645,0.0002561807632446289,1.0,1.0,0.019966233521699905,0.004005428869277239,65322.31889602969,11934.159155831432,-5657.672434806824,5850.159898996353,194.57043278217316,0.008669163486047182,0.0007431649210047908
14000,0.02368137426674366,0.003374086692929268,1,"[12, 78]","[90, 486]",8,-4.482943657583062e-06,-5.277271293576283e-06,0.8995952127062028,0.9976757669547,0.003014529943903943,0.003014529943903943,0.003018534115117155,0.000326305627822876,0.00025704503059387207,1.0,1.0,0.020245088264346123,0.003987954929471016,64853.49830334333,12398.066163589545,-6126.493091344833,6314.066916525364,190.33160084486008,0.008605311835708562,0.000752935819036793
15000,0.023794183507561684,0.0033743774984031916,1,"[12, 81]","[93, 486]",8,-4.236803553075783e-06,-5.274168530478407e-06,0.9231894116122747,0.9977236664882763,0.003002274593425114,0.003002274593425114,0.003006244664304214,0.00033482909202575684,0.0002574622631072998,1.0,1.0,0.020460432395339012,0.003867840627208352,64384.50689909585,12862.100071665052,-6595.484285354614,6778.100789606571,186.0241532921791,0.008815549532300793,0.0007179415188147686
16000,0.023869115859270096,0.003374449908733368,1,"[12, 84]","[96, 486]",8,-4.151294937358949e-06,-5.2711014388573775e-06,0.9559290372606545,0.9979255449668125,0.002997092627055664,0.002997092627055664,0.003000878215838554,0.0003399848937988281,0.00025779008865356445,1.0,1.0,0.020783381536602974,0.003840581513941288,63915.39597315146,13326.260555805275,-7064.594969511032,7242.261320888996,181.69953328371048,0.009057337505510077,0.0007650837214896455
17000,0.023907115682959557,0.003374057589098811,1,"[12, 87]","[99, 486]",8,-4.390523070800748e-06,-5.269244970264133e-06,0.9704110034448659,0.9982685393593528,0.0030086541737742722,0.0030086541737742722,0.0030120871138924477,0.0003369450569152832,0.00025793910026550293,1.0,1.0,0.0210239477455616,0.0038374541327357292,63446.19275034193,13790.549226973397,-7533.798280239105,7706.550042629242,177.38847678899765,0.00896941896644421,0.0008156558451446472
18000,0.024053025990724564,0.003374315332621336,1,"[12, 90]","[102, 486]",8,-4.970873536865224e-06,-5.266816576632502e-06,0.9989174781105882,0.9988278758611272,0.003038617059148929,0.003038617059148929,0.0030406330202378817,0.0003236234188079834,0.0002581179141998291,1.0,1.0,0.021378660574555397,0.0038585024885833263,62976.87971546752,14254.999278345771,-8003.111834049225,8171.000034451485,173.106567800045,0.008450483255728614,0.0007561057136626914
19000,0.024045385420322418,0.003373807994648814,1,"[12, 93]","[105, 486]",8,-5.28258413695287e-06,-5.2577945202219e-06,0.9995445763168993,0.99920116139887,0.003052182946184645,0.003052182946184645,0.003051582033688549,0.0003145933151245117,0.00025910139083862305,1.0,1.0,0.021825164556503296,0.003897094866260886,62507.440916772306,14719.600861566527,-8472.550337314606,8635.60166245699,168.83157587051392,0.00874591308820527,0.0008008904624148272
20000,0.023839762434363365,0.003367549506947398,1,"[12, 96]","[108, 486]",8,-5.473438950219003e-06,-5.239058379264309e-06,0.9991127404448479,0.9984598889317096,0.003058470653190093,0.0030562073826458924,0.003062675919997593,0.00030931830406188965,0.0002613067626953125,1.0,1.0,0.023839762434363365,0.004013887606561184,62037.8846253519,15184.319889092274,-8942.106778383255,9100.320650041103,164.53263902664185,0.008596264844527468,0.0007609488293383038
21000,0.020933374762535095,0.0033475623931735754,1,"[12, 99]","[110, 486]",7,-5.569661238055962e-06,-5.235156946199936e-06,0.9993438314033318,0.9976984751897506,0.003066375056929971,0.003066375056929971,0.003074212963382117,0.0003091096878051758,0.00026163458824157715,1.0,1.0,0.020933374762535095,0.0033189035020768642,61568.21440313129,15649.118870122686,-9411.776590943336,9565.119691550732,160.17897874116898,0.009005925370729528,0.0008214280460379086
22000,0.020960615947842598,0.0033496106043457985,1,"[12, 102]","[113, 486]",7,-5.559612754129162e-06,-5.242762386773876e-06,0.9991117948823828,0.997824259315808,0.0030723094368196313,0.0030723094368196313,0.003079992295109968,0.00031298398971557617,0.0002607107162475586,1.0,1.0,0.020960615947842598,0.003326836507767439,61098.436173199065,16114.057045650274,-9881.554459691048,10030.057806193829,155.8372813463211,0.009367109887534752,0.0007605435548612149
23000,0.020994387567043304,0.0033514578826725483,1,"[12, 105]","[116, 486]",7,-5.481530724933157e-06,-5.2472730955181e-06,0.9979254404396002,0.9978816559836802,0.003072916706524542,0.003072916706524542,0.003080523420701309,0.0003190338611602783,0.000260084867477417,1.0,1.0,0.020994387567043304,0.0033328223507851362,60628.49673915314,16579.130412533188,-10351.49354493618,10495.131318211555,151.45096451044083,0.00971591068082489,0.00090567836741684
24000,0.021020814776420593,0.0033529663924127817,1,"[12, 108]","[119, 486]",7,-5.383649866218971e-06,-5.250225717630372e-06,0.9966289273889474,0.9979078507896945,0.003070865844033044,0.003070865844033044,0.003078419519386588,0.00032520294189453125,0.00025966763496398926,1.0,1.0,0.021020814776420593,0.0033335203770548105,60158.43967423869,17044.345431150177,-10821.550702571869,10960.346423625946,147.0720381140709,0.009623189442208968,0.0009924757687258534
25000,0.02105216309428215,0.003354504471644759,1,"[12, 111]","[122, 486]",7,-5.299031697605854e-06,-5.252388663141463e-06,0.9962394720344319,0.9978951946122552,0.0030683830612787677,0.0030683830612787677,0.0030759039773029517,0.00033035874366760254,0.0002594292163848877,1.0,1.0,0.02105216309428215,0.003334208158776164,59688.28721598122,17509.695559722397,-11291.703132152557,11425.696672916412,142.7157610654831,0.009651866224885453,0.0011131940154882614
26000,0.02107939124107361,0.0033558057621121407,1,"[12, 114]","[125, 486]",7,-5.222433052906562e-06,-5.252687097593405e-06,0.9971386977369191,0.997857984418106,0.003065195968586898,0.003065195968586898,0.0030727251582448045,0.0003349483013153076,0.0002593994140625,1.0,1.0,0.02107939124107361,0.003334828419610858,59218.00491115403,17975.18254033514,-11761.985227584839,11891.183704137802,138.35096687078476,0.009861261132755317,0.0011638026626314968
27000,0.021087970584630966,0.0033571345265954733,1,"[12, 117]","[128, 486]",7,-5.1668674995771e-06,-5.253029293328857e-06,0.9981101236984888,0.9977839072177755,0.0030626263016512167,0.0030626263016512167,0.0030702127348902764,0.0003382563591003418,0.0002594292163848877,1.0,1.0,0.021087970584630966,0.0033367027062922716,58747.62407201434,18440.81715511191,-12232.366382598877,12356.818267703056,134.0182382464409,0.009545386783429421,0.0011125911478302442
28000,0.021105684340000153,0.0033582018222659826,1,"[12, 120]","[131, 486]",7,-5.119028199504718e-06,-5.252602409435782e-06,0.9973709316715861,0.9977105091294309,0.0030598060026697516,0.0030598060026697516,0.0030674535848064233,0.00034108757972717285,0.0002594888210296631,1.0,1.0,0.021105684340000153,0.0033382016699761152,58277.12586428008,18906.576977598488,-12702.864362120628,12822.578194081783,129.67744874954224,0.009773599289474078,0.0012164832951384597
29000,0.02112629823386669,0.003359401598572731,1,"[12, 123]","[134, 486]",7,-5.091872444147882e-06,-5.25265070686941e-06,0.9955705165766475,0.9976381817690845,0.00305805346894944,0.00305805346894944,0.0030657630121744828,0.0003426969051361084,0.00025957822799682617,1.0,1.0,0.02112629823386669,0.003340663854032755,57806.51426363222,19372.49380210041,-13173.475630998611,13288.495125353336,125.36580777168274,0.010105369168741163,0.001323252927249996
30000,0.021135449409484863,0.0033603913616389036,1,"[12, 126]","[137, 486]",7,-5.07798428277702e-06,-5.252154073306194e-06,0.9946887839399703,0.997589202607644,0.0030567059596627866,0.0030567059596627866,0.003064434134890881,0.00034362077713012695,0.00025957822799682617,1.0,1.0,0.021135449409484863,0.0033441404812037945,57335.77732220236,19838.527097507915,-13644.212375998497,13754.528309047222,121.03024864196777,0.010301799142325763,0.0012115393074054737
31000,0.021146807819604874,0.0033614984713494778,1,"[12, 129]","[140, 486]",7,-5.077733078003105e-06,-5.251644599837024e-06,0.9951368690533171,0.997549815994925,0.0030561640229806453,0.0030561640229806453,0.003063867120699504,0.00034371018409729004,0.00025966763496398926,1.0,1.0,0.021146807819604874,0.003347328631207347,56864.951807087215,20304.679962297294,-14115.037780284882,14220.681174457073,116.71293830871582,0.010412627903860994,0.0012121597792429384
32000,0.021157752722501755,0.003362596733495593,1,"[12, 132]","[143, 486]",7,-5.080960150254641e-06,-5.2503597602318044e-06,0.996025379334089,0.9974986879723384,0.0030553566514087693,0.0030553566514087693,0.003063041358681573,0.0003433525562286377,0.00025978684425354004,1.0,1.0,0.021157752722501755,0.003350648796185851,56393.99161085161,20770.978089832395,-14585.997792363167,14686.979423105717,112.39474898576736,0.010596785221423488,0.0013332733215065673
33000,0.02116418071091175,0.0033635005820542574,1,"[12, 135]","[146, 486]",7,-5.085848133368467e-06,-5.248131616306379e-06,0.9969448881052004,0.9974044511702294,0.003054230668279312,0.003054230668279312,0.003061944572299413,0.0003427565097808838,0.0002599358558654785,1.0,1.0,0.02116418071091175,0.003354176878929138,55922.91138069804,21237.39801646112,-15057.077653169632,15153.399254739285,108.06363570690155,0.010966132329485845,0.001238278164237272
34000,0.021180832758545876,0.0033644973300397396,1,"[12, 138]","[149, 486]",7,-5.0943166877948995e-06,-5.246376746213016e-06,0.9976583585879689,0.9972674356600836,0.003053355226936727,0.003053355226936727,0.0030611424226615336,0.00034174323081970215,0.0002600550651550293,1.0,1.0,0.021180832758545876,0.003356488421559334,55451.74042209891,21703.93752250967,-15528.248342871666,15619.938871860504,103.74694466590881,0.011235029422095977,0.0013493508340616245
35000,0.02118464559316635,0.0033651876728981733,1,"[12, 141]","[152, 486]",7,-5.108352137433233e-06,-5.244541084937259e-06,0.9983332501401261,0.9971286542117512,0.0030523880489427557,0.0030523880489427557,0.0030602760902605497,0.0003400743007659912,0.0002599954605102539,1.0,1.0,0.02118464559316635,0.003359859576448798,54980.437010427595,22170.613806886922,-15999.551816105843,16086.615203261375,99.41860622167587,0.011173466562468093,0.0013963744531793054
36000,0.02119014784693718,0.0033661029301583767,1,"[12, 144]","[155, 486]",7,-5.128651683680834e-06,-5.244010446308038e-06,0.9987631417529852,0.9969722340448139,0.0030523705098015608,0.0030523705098015608,0.00306037031007117,0.00033801794052124023,0.0002599358558654785,1.0,1.0,0.02119014784693718,0.0033612174447625875,54509.04438171607,22637.421535280817,-16470.944132447243,16553.423074364662,95.11872482299805,0.011485836686915718,0.001539083845273126
37000,0.02118736132979393,0.003366844030097127,1,"[12, 147]","[158, 486]",7,-5.160256567588862e-06,-5.243408567069446e-06,0.9990536245956274,0.9968131365262686,0.0030531705339069126,0.0030531705339069126,0.0030612955831468835,0.0003351867198944092,0.00025972723960876465,1.0,1.0,0.02118736132979393,0.0033624751958996058,54037.544309389865,23104.336422746695,-16942.44385111332,17020.33787280321,90.80430561304092,0.01183949681580998,0.0014500565157504752
38000,0.02119528315961361,0.0033672277349978685,1,"[12, 150]","[161, 486]",7,-5.201363251679415e-06,-5.242592097057454e-06,0.9991439382204844,0.9966840442363871,0.003054059315376445,0.003054059315376445,0.003062299032816629,0.0003310739994049072,0.0002594888210296631,1.0,1.0,0.02119528315961361,0.0033644852228462696,53565.95926797176,23571.381113447347,-17414.028538823128,17487.3826533556,86.52006989717484,0.012193205111543648,0.0015399082512885798
39000,0.021195482462644577,0.003367920871824026,1,"[12, 153]","[164, 486]",7,-5.2452842699014345e-06,-5.244280031539517e-06,0.99912791823645,0.9965625188919089,0.003056146027088591,0.003056146027088591,0.003064522499889144,0.0003269314765930176,0.00025901198387145996,1.0,1.0,0.021195482462644577,0.003364617470651865,53094.288501603995,24038.54090044913,-17885.699301838875,17954.542484521866,82.24846547842026,0.012196557130664587,0.0015840727355680428
40000,0.021191613748669624,0.0033688850235193968,1,"[12, 156]","[167, 486]",7,-5.288081648322421e-06,-5.246769266036467e-06,0.9990551929171103,0.9964481176165167,0.0030589821867081923,0.0030589821867081923,0.0030675151646576415,0.00032320618629455566,0.00025850534439086914,1.0,1.0,0.021191613748669624,0.0033629699610173702,52622.51432718565,24505.80994400039,-18357.473855495453,18421.81152063608,77.9659611582756,0.011817318896646611,0.0015766356918902602
41000,0.021192364394664764,0.003369038924574852,1,"[12, 159]","[170, 486]",7,-5.34049503958934e-06,-5.246892598678429e-06,0.9988797738791209,0.9963436204256484,0.0030614495397622288,0.0030614495397622288,0.0030701359920086713,0.00031816959381103516,0.000258028507232666,1.0,1.0,0.021192364394664764,0.0033631555270403624,52150.63924055554,24973.1803210276,-18829.349281072617,18889.18183851242,73.66518539190292,0.01147837184544187,0.0015174848194874357
42000,0.02119983173906803,0.003369854064658284,1,"[12, 162]","[173, 486]",7,-5.3808441574973525e-06,-5.250647628031827e-06,0.9987985161405012,0.9962566993457918,0.0030644504085960977,0.0030644504085960977,0.00307330644786058,0.0003141164779663086,0.0002574622631072998,1.0,1.0,0.02119983173906803,0.003361077280715108,51678.703900567525,25440.68641534606,-19301.28509056568,19356.687928020954,69.42319536209106,0.011008866793417837,0.00151267489491147
43000,0.021185558289289474,0.003370202612131834,1,"[12, 165]","[176, 486]",7,-5.4189680468247454e-06,-5.252933893502024e-06,0.9986703199123765,0.9961849708352118,0.0030668194095065937,0.0030668194095065937,0.0030758378160557487,0.0003102123737335205,0.0002567172050476074,1.0,1.0,0.021185558289289474,0.00335970357991755,51206.62096143364,25908.29025020559,-19773.3683719635,19824.29170382023,65.112957239151,0.010666602858691476,0.0014536146372847725
44000,0.02117796055972576,0.0033704740926623344,1,"[12, 168]","[179, 486]",7,-5.4513983151392335e-06,-5.2564892174692475e-06,0.9986583421319563,0.996132970942146,0.00306928477958196,0.00306928477958196,0.0030784608968084104,0.00030669569969177246,0.00025594234466552734,1.0,1.0,0.02117796055972576,0.0033575203269720078,50734.48419857578,26375.982125901774,-20245.50555086136,20291.983559966087,60.8197723031044,0.010250562860164791,0.0014340643137984443
45000,0.021176107227802277,0.0033710584975779057,1,"[12, 171]","[182, 486]",7,-5.47281650375582e-06,-5.260506193468619e-06,0.9986857658468163,0.9960869141809316,0.003071482854343388,0.003071482854343388,0.003080805329359948,0.0003043711185455322,0.00025516748428344727,1.0,1.0,0.021176107227802277,0.0033544283360242844,50262.263006331705,26843.75977980437,-20717.726415872574,20759.761047124863,56.50842505693436,0.010577795721474104,0.001267320491024293
46000,0.021171385422348976,0.003371367696672678,1,"[12, 174]","[185, 486]",7,-5.491502110087363e-06,-5.263454966391603e-06,0.9987377332686607,0.9960619705998295,0.0030730360135580725,0.0030730360135580725,0.0030824632446239675,0.0003020763397216797,0.0002544224262237549,1.0,1.0,0.021171385422348976,0.0033517011906951666,49789.94943409019,27311.64652665177,-21190.040202260017,21227.647732436657,52.19217163324356,0.010363649795181118,0.0012057848871336319
47000,0.021153785288333893,0.0033719080965965986,1,"[12, 177]","[188, 486]",7,-5.500446567647788e-06,-5.266946098483912e-06,0.9988010975079058,0.9960085655761852,0.0030742046158561687,0.0030742046158561687,0.0030837144915971115,0.0003007352352142334,0.0002536773681640625,1.0,1.0,0.021153785288333893,0.003348331665620208,49317.55117459773,27779.636969766565,-21662.438195705414,21695.63819462061,47.87549418210983,0.010629696858813986,0.0012248540442669764
48000,0.021145351231098175,0.0033724207896739244,1,"[12, 180]","[191, 486]",7,-5.50439991260385e-06,-5.270056207466073e-06,0.9988450774446763,0.9959201196688733,0.0030752067788645254,0.0030752067788645254,0.003084775958925201,0.0003001689910888672,0.0002529621124267578,1.0,1.0,0.021145351231098175,0.0033451488707214594,48845.05128054201,28247.71713793252,-22134.937822818756,22163.71835142374,43.52515655755997,0.010896639236307237,0.001213491221278673
49000,0.02113296091556549,0.003372542792931199,1,"[12, 183]","[194, 486]",7,-5.50765085074996e-06,-5.271061524080469e-06,0.998900249457501,0.995828524692937,0.00307503781388041,0.00307503781388041,0.0030846477411221596,0.00029909610748291016,0.0002522766590118408,1.0,1.0,0.02113296091556549,0.0033431751653552055,48372.45860123683,28715.925704848312,-22607.530144572258,22631.926938593388,39.18593055009842,0.011254190911131445,0.0012337450752966106
50000,0.021112648770213127,0.0033728103153407574,1,"[12, 186]","[197, 486]",7,-5.5037518596347086e-06,-5.272297896197957e-06,0.9989382932648343,0.9957353420309631,0.003074497301896295,0.003074497301896295,0.003084138019078697,0.0002988278865814209,0.00025159120559692383,1.0,1.0,0.021112648770213127,0.0033408363815397024,47899.795386968275,29184.216889714964,-23080.19358944893,23100.218076586723,34.8335816860199,0.01102358279604232,0.0011868717592733447
51000,0.021098876371979713,0.003373185871168971,1,"[12, 189]","[200, 486]",7,-5.49521066905058e-06,-5.2725917276418675e-06,0.9989598670225933,0.9956242654339243,0.0030737563894872033,0.0030737563894872033,0.00308343739690059,0.000299304723739624,0.0002511441707611084,1.0,1.0,0.021098876371979713,0.0033389830496162176,47427.06528280303,29652.5890393706,-23552.923740506172,23568.5902120471,30.471391320228577,0.010976690798997879,0.0011726765005732886
52000,0.021081678569316864,0.003373462473973632,1,"[12, 192]","[203, 486]",7,-5.483550480935461e-06,-5.271163639482563e-06,0.9989546954942478,0.9954593881157745,0.0030723415186381664,0.0030723415186381664,0.0030820881421660395,0.0003000497817993164,0.00025084614753723145,1.0,1.0,0.021081678569316864,0.003337862668558955,46954.23675772096,30121.06874353985,-24025.75154352188,24037.0699711442,26.094585239887238,0.011698757160047535,0.0012276043489691801
53000,0.021054869517683983,0.003373250598087907,1,"[12, 195]","[206, 486]",7,-5.472815973842836e-06,-5.26792465551854e-06,0.9989689941625883,0.9952201215453234,0.00306991140222701,0.00306991140222701,0.0030797986845391145,0.0003001987934112549,0.0002505481243133545,1.0,1.0,0.021054869517683983,0.0033369665034115314,46481.34253671121,30589.656846464044,-24498.6456720829,24505.658213317394,21.73395323753357,0.011791205892222933,0.001366853350191377
54000,0.021029023453593254,0.00337341520935297,1,"[12, 198]","[209, 486]",7,-5.456615471056655e-06,-5.264229486451209e-06,0.9989731143980011,0.9948905800209448,0.003067156321936493,0.003067156321936493,0.003077226314989634,0.00030106306076049805,0.0002504289150238037,1.0,1.0,0.021029023453593254,0.003337510395795107,46008.38553944929,31058.336032553307,-24971.6026982069,24974.33729213476,17.37465339899063,0.011762343805457931,0.0012595814550877549
55000,0.020994001999497414,0.0033733455929905176,1,"[12, 201]","[212, 486]",7,-5.44025934891567e-06,-5.257651232106436e-06,0.9989805983398161,0.9945338234741876,0.0030640634887698637,0.0030640634887698637,0.003074363049557216,0.0003020763397216797,0.00025069713592529297,1.0,1.0,0.020994001999497414,0.003334641456604004,45535.35213626083,31527.11141027459,-25444.63611149788,25443.11250591278,13.00628924369812,0.011752241291105747,0.0010956381920550484
56000,0.020965946838259697,0.003373265964910388,1,"[12, 204]","[215, 486]",7,-5.424877420656681e-06,-5.2495059730594726e-06,0.9989944046932446,0.9942604317672807,0.0030610877353445254,0.0030610877353445254,0.003071611617885328,0.00030308961868286133,0.00025138258934020996,1.0,1.0,0.020965946838259697,0.0033286497928202152,45062.26331164472,31995.987809795526,-25917.724965691566,25911.9888215065,8.654767036437988,0.011722663715772796,0.00101171097412589
57000,0.020936626940965652,0.003373047336935997,1,"[12, 207]","[219, 486]",8,-5.41162192961325e-06,-5.263893818103509e-06,0.9990431435130658,0.9962544919749721,0.003062588116479803,0.003057710935450819,0.00306851089819854,0.0003038644790649414,0.00025027990341186523,1.0,1.0,0.020936626940965652,0.003320899326354265,44589.104255646474,32464.980592068274,-26390.88356423378,26380.981582462788,4.321609616279602,0.012180119745607954,0.0009903945137921255
58000,0.023148613050580025,0.0033992037642747164,1,"[12, 210]","[222, 486]",8,-5.400343136575562e-06,-5.268841865849751e-06,0.9991013225353912,0.997601295394514,0.003062573455225426,0.003061055015731118,0.003065391987337851,0.0003044605255126953,0.00025013089179992676,1.0,1.0,0.022226493805646896,0.0039691138081252575,44115.89005847109,32934.067140620755,-26864.097832918167,26850.068258285522,-0.0015769004821777344,0.01210861074650893,0.0011176647676620632
59000,0.024143584072589874,0.0034030969254672527,1,"[12, 213]","[225, 486]",8,-5.390836399098361e-06,-5.320233609202569e-06,0.9991479803986555,0.9984047858164186,0.003071039815858989,0.003071039815858989,0.0030709284759243838,0.0003046989440917969,0.0002461671829223633,1.0,1.0,0.021694524213671684,0.0038873679004609585,43642.624706931354,33403.26096506855,-27337.363290071487,27319.262145400047,-4.299975872039795,0.012002997158560902,0.001180331499199383
60000,0.024059085175395012,0.0034048128873109818,1,"[12, 216]","[228, 486]",8,-5.357245555189655e-06,-5.3372722102973944e-06,0.9985317935273665,0.9968901972405303,0.0030703128807602065,0.0030703128807602065,0.0030744608363842962,0.00030687451362609863,0.0002454519271850586,1.0,1.0,0.02131032384932041,0.003855890827253461,43169.30445112113,33872.52821512109,-27810.683516979218,27788.529411137104,-8.611360788345337,0.012031899655994494,0.0011960160118178464
