x,psi_mean,p_mean
0,1.000041127204895,0.33517393469810486
1,1.0000406503677368,0.33517393469810486
2,1.000041127204895,0.33517393469810486
3,1.0000407695770264,0.33517393469810486
4,1.0000410079956055,0.33517393469810486
5,1.000040888786316,0.33517396450042725
6,1.0000407695770264,0.33517393469810486
7,1.0000410079956055,0.33517396450042725
8,1.0000407695770264,0.33517396450042725
9,1.0000410079956055,0.33517396450042725
10,1.0000407695770264,0.33517393469810486
11,1.000040888786316,0.33517396450042725
12,1.0000406503677368,0.33517396450042725
13,1.0000407695770264,0.33517396450042725
14,1.0000406503677368,0.33517396450042725
15,1.0000406503677368,0.33517396450042725
16,1.0000406503677368,0.33517393469810486
17,1.0000406503677368,0.33517396450042725
18,1.0000405311584473,0.33517393469810486
19,1.0000406503677368,0.33517396450042725
20,1.0000405311584473,0.33517396450042725
21,1.0000405311584473,0.33517396450042725
22,1.0000405311584473,0.33517396450042725
23,1.0000405311584473,0.33517396450042725
24,1.0000404119491577,0.33517396450042725
25,1.0000405311584473,0.33517396450042725
26,1.0000404119491577,0.33517393469810486
27,1.0000404119491577,0.33517396450042725
28,1.0000402927398682,0.33517393469810486
29,1.0000402927398682,0.33517396450042725
30,1.0000402927398682,0.33517393469810486
31,1.0000401735305786,0.33517396450042725
32,1.000040054321289,0.33517393469810486
33,1.000040054321289,0.33517396450042725
34,1.000040054321289,0.33517393469810486
35,1.000040054321289,0.33517396450042725
36,1.000040054321289,0.33517393469810486
37,1.0000399351119995,0.33517396450042725
38,1.0000399351119995,0.33517393469810486
39,1.00003981590271,0.33517396450042725
40,1.0000396966934204,0.33517393469810486
41,1.0000395774841309,0.33517396450042725
42,1.0000396966934204,0.33517393469810486
43,1.0000394582748413,0.33517396450042725
44,1.0000396966934204,0.33517393469810486
45,1.0000393390655518,0.33517393469810486
46,1.0000393390655518,0.3351738452911377
47,1.0000393390655518,0.33517393469810486
48,1.0000391006469727,0.3351738750934601
49,1.0000392198562622,0.33517393469810486
50,1.000038981437683,0.3351738452911377
51,1.000038981437683,0.33517393469810486
52,1.000038743019104,0.3351738750934601
53,1.000038743019104,0.33517393469810486
54,1.0000383853912354,0.33517393469810486
55,1.000038504600525,0.33517393469810486
56,1.0000380277633667,0.3351738452911377
57,1.0000379085540771,0.3351738750934601
58,1.000037670135498,0.33517375588417053
59,1.000037431716919,0.33517372608184814
60,1.0000367164611816,0.33517351746559143
61,1.0000330209732056,0.33517327904701233
62,1.000022530555725,0.33517274260520935
63,1.0000004768371582,0.3351720869541168
64,0.9999637007713318,0.33517107367515564
65,0.9999074935913086,0.33516982197761536
66,0.9998287558555603,0.3351680338382721
67,0.9997250437736511,0.3351658284664154
68,0.9995938539505005,0.3351629674434662
