t,x_left,x_right,x_right_star,e_x,d,x_L_vol,x_R_vol,e_x_vol,E_psi
11000,81.76036,243.23851,81.76149,0.0011291504,-80.739075,83.13097381591797,242.868408203125,0.9993820190429688,6.742101162672042e-05
11250,81.7586,243.2403,81.759705,0.0011062622,-80.740845,83.129638671875,242.8697509765625,0.9993896484375,6.396921972433726e-05
11500,81.756874,243.24196,81.75804,0.0011672974,-80.74254,83.1282730102539,242.87112426757812,0.9993972778320312,6.339641908804576e-05
11750,81.75509,243.24373,81.75627,0.0011825562,-80.74432,83.12693786621094,242.87240600585938,0.9993438720703125,6.694537277022997e-05
12000,81.75347,243.24536,81.75464,0.0011672974,-80.74594,83.12569427490234,242.8736114501953,0.9993057250976562,6.805568312605222e-05
12250,81.75176,243.24706,81.752945,0.0011825562,-80.74765,83.12442016601562,242.87498474121094,0.9994049072265625,6.869434068600336e-05
12500,81.75011,243.24869,81.75131,0.0012054443,-80.74929,83.12312316894531,242.87608337402344,0.99920654296875,6.891109670201938e-05
12750,81.7485,243.25034,81.749664,0.0011672974,-80.750916,83.1218490600586,242.87738800048828,0.999237060546875,6.661029532551765e-05
13000,81.74693,243.25189,81.74811,0.0011749268,-80.75248,83.12064361572266,242.87857818603516,0.9992218017578125,6.998755037784576e-05
13250,81.74536,243.2535,81.746506,0.0011444092,-80.75407,83.11952209472656,242.87969970703125,0.9992218017578125,6.859956309199333e-05
13500,81.74378,243.25504,81.744965,0.0011825562,-80.75563,83.1182632446289,242.88094329833984,0.99920654296875,6.905453900496166e-05
13750,81.74228,243.25659,81.74341,0.0011291504,-80.75716,83.11711883544922,242.88214111328125,0.9992599487304688,7.023644944032034e-05
14000,81.74072,243.25809,81.74191,0.0011901855,-80.75868,83.11593627929688,242.88330078125,0.999237060546875,6.715117643276851e-05
14250,81.73919,243.25955,81.74045,0.0012588501,-80.76018,83.11485290527344,242.88438415527344,0.999237060546875,7.055087015032768e-05
14500,81.737755,243.26108,81.73892,0.0011672974,-80.76166,83.11381530761719,242.88549041748047,0.9993057250976562,6.662030393878619e-05
14750,81.73631,243.26251,81.73749,0.0011749268,-80.7631,83.11276245117188,242.8865966796875,0.999359130859375,7.318023592233657e-05
15000,81.734886,243.26387,81.73613,0.0012435913,-80.764496,83.11167907714844,242.88760375976562,0.9992828369140625,6.88255081574122e-05
15250,81.73348,243.26527,81.734726,0.0012435913,-80.7659,83.11053466796875,242.88858795166016,0.9991226196289062,6.860281030337016e-05
15500,81.73213,243.26666,81.73334,0.0012054443,-80.767265,83.1095962524414,242.88964080810547,0.999237060546875,6.61381334066391e-05
15750,81.73079,243.26802,81.73198,0.0011901855,-80.768616,83.10860443115234,242.89059448242188,0.9991989135742188,6.806166842579842e-05
16000,81.72945,243.26932,81.73068,0.0012359619,-80.769936,83.10758209228516,242.89160919189453,0.9991912841796875,6.777694448828697e-05
16250,81.72812,243.27063,81.72937,0.0012512207,-80.771255,83.10652923583984,242.8926239013672,0.9991531372070312,6.728948404391607e-05
16500,81.72686,243.27193,81.72807,0.0012130737,-80.77254,83.10557556152344,242.89356994628906,0.9991455078125,7.550672938426336e-05
16750,81.7256,243.27318,81.72682,0.0012207031,-80.77379,83.10466003417969,242.89456176757812,0.9992218017578125,7.293673232197762e-05
17000,81.72437,243.2744,81.7256,0.0012283325,-80.77501,83.10374450683594,242.8954315185547,0.999176025390625,6.60259152452151e-05
17250,81.72317,243.2756,81.724396,0.0012283325,-80.776215,83.10282897949219,242.8963165283203,0.9991455078125,6.667922561367353e-05
17500,81.72194,243.27681,81.72319,0.0012512207,-80.777435,83.10189819335938,242.89730834960938,0.99920654296875,7.752397408088049e-05
17750,81.72078,243.278,81.722,0.0012207031,-80.77861,83.10100555419922,242.89808654785156,0.9990921020507812,7.098610823353131e-05
18000,81.719635,243.27917,81.720825,0.0011901855,-80.77977,83.10015869140625,242.8989486694336,0.9991073608398438,6.85184138516585e-05
18250,81.71852,243.28027,81.71973,0.0012054443,-80.780876,83.09931945800781,242.89978790283203,0.9991073608398438,6.992535044749578e-05
18500,81.7174,243.28137,81.71863,0.0012283325,-80.78198,83.09850311279297,242.90065002441406,0.9991531372070312,6.933533897002537e-05
18750,81.716286,243.28247,81.71753,0.0012435913,-80.7831,83.09767150878906,242.90145111083984,0.9991226196289062,7.006744543711344e-05
19000,81.71519,243.28354,81.71646,0.0012741089,-80.78418,83.09693908691406,242.90225982666016,0.9991989135742188,7.077345003684361e-05
19250,81.71411,243.28462,81.71538,0.0012664795,-80.785255,83.09603881835938,242.90300750732422,0.9990463256835938,7.436969007054965e-05
19500,81.71306,243.28569,81.71431,0.0012512207,-80.786316,83.09534454345703,242.90386199951172,0.99920654296875,7.012317577997843e-05
19750,81.712074,243.28671,81.71329,0.0012130737,-80.78732,83.09452819824219,242.9045867919922,0.999114990234375,6.650244196256002e-05
20000,81.711105,243.2877,81.712296,0.0011901855,-80.7883,83.09381866455078,242.90528869628906,0.9991073608398438,7.056746010979017e-05
20250,81.71016,243.28862,81.71138,0.0012207031,-80.78923,83.09305572509766,242.9060516357422,0.9991073608398438,6.825639555851619e-05
20500,81.70917,243.28958,81.71042,0.0012512207,-80.79021,83.09235382080078,242.9068145751953,0.9991683959960938,7.041098549962044e-05
20750,81.70823,243.29053,81.70947,0.0012435913,-80.79115,83.09163665771484,242.90752410888672,0.9991607666015625,6.928812712430954e-05
21000,81.707245,243.29147,81.70853,0.0012817383,-80.792114,83.09085845947266,242.908203125,0.9990615844726562,7.492378354072571e-05
21250,81.7063,243.29242,81.70758,0.0012817383,-80.79306,83.09019470214844,242.9088897705078,0.99908447265625,6.968533620238304e-05
