x,Req_r,R_r,dacc_r,net_r,cc,chi
20,1.972534352282e-09,8.595901300539e-11,0.000000000000e+00,-2.114596897983e-05,3.063740591786e-01,1.047554752653e-01
21,4.331772629484e-09,-2.816328328036e-09,0.000000000000e+00,-3.193916305147e-05,3.602516035329e-01,9.718907886100e-02
22,7.033388818699e-09,-6.488439259308e-10,0.000000000000e+00,-2.191899999185e-05,2.695444229461e-01,6.237126050115e-02
23,7.582391402672e-09,-3.517350875365e-10,0.000000000000e+00,-2.092489650117e-05,2.032291815995e-01,4.890363942739e-02
24,8.707069276209e-09,7.165617123816e-10,0.000000000000e+00,-1.876312928052e-05,1.739602323906e-01,4.372816747083e-02
25,8.675551330468e-09,-3.764003138159e-10,0.000000000000e+00,-1.734861061382e-05,1.517601394547e-01,3.869796757885e-02
26,9.000296299548e-09,-7.833991928593e-10,0.000000000000e+00,-1.456001975938e-05,1.214914645300e-01,3.553948475884e-02
27,1.042246130174e-08,-7.784246522731e-10,0.000000000000e+00,-7.244248105132e-06,1.037124778377e-01,2.921605930622e-02
28,1.117941397040e-08,-3.028822981793e-09,0.000000000000e+00,-4.070106407870e-06,7.513327543827e-02,2.506447900400e-02
29,1.295348224433e-08,-6.276304307191e-10,0.000000000000e+00,-3.278870945391e-06,5.003802297334e-02,7.129302600065e-03
30,1.148057534643e-08,8.311041671297e-10,0.000000000000e+00,-2.409161432930e-06,3.451542540332e-03,2.417982238994e-03
31,1.149474764648e-08,-1.592359141163e-09,0.000000000000e+00,-1.951274664506e-06,2.043986603818e-03,1.811650881663e-03
32,1.117283397395e-08,-2.481164815633e-09,0.000000000000e+00,-1.491865386134e-06,1.614898749358e-03,1.412069684572e-03
33,8.978152080722e-09,4.423782229424e-10,0.000000000000e+00,-1.030026570610e-06,1.256868422840e-03,1.058096448105e-03
34,2.469017129877e-09,4.757843587709e-11,0.000000000000e+00,-5.603484485460e-07,9.561331142999e-04,7.740498197832e-04
35,3.270764389764e-09,-4.626243658688e-10,0.000000000000e+00,-8.707461149796e-08,7.188365622715e-04,5.534494908047e-04
36,3.668601098268e-09,-5.021043445753e-10,0.000000000000e+00,3.846119279447e-07,5.312143307492e-04,3.779515601191e-04
37,3.663539562536e-09,-4.710265151832e-09,0.000000000000e+00,8.744390114494e-07,3.868346437605e-04,2.413153706964e-04
38,4.352920729181e-09,4.717351301857e-09,0.000000000000e+00,1.392967027167e-06,2.719996884351e-04,1.345203723477e-04
39,4.048216278138e-09,3.772868734339e-09,0.000000000000e+00,1.889532027037e-06,1.831298749256e-04,5.387934577404e-05
40,2.691724702068e-09,-3.209013653838e-10,0.000000000000e+00,2.362093199854e-06,1.189667302375e-04,-3.157693225435e-06
41,2.857743074065e-09,-4.302305371865e-10,0.000000000000e+00,2.885836621989e-06,7.818388806240e-05,-3.995594982851e-05
42,1.832275934841e-09,-7.895995741305e-11,0.000000000000e+00,3.420140432275e-06,5.270397384226e-05,-6.044406145152e-05
43,2.484201737072e-09,-3.097659867743e-10,0.000000000000e+00,3.901447938836e-06,3.439765280958e-05,-7.185891759353e-05
44,1.264371625755e-09,1.329159283120e-09,0.000000000000e+00,4.390400388966e-06,2.994926090680e-05,-7.404711028012e-05
45,5.227554103603e-09,-1.639937577040e-09,0.000000000000e+00,4.906952381134e-06,2.931870348092e-05,-7.396265063909e-05
46,4.395437629327e-09,1.269433161487e-09,0.000000000000e+00,5.411065143088e-06,2.798996916908e-05,-7.485725153595e-05
47,3.780967191510e-09,1.983109699643e-09,0.000000000000e+00,5.890752958215e-06,3.179014567808e-05,-7.147673405109e-05
48,4.494643729666e-09,5.425966304281e-10,0.000000000000e+00,6.367654904075e-06,2.720395747098e-05,-7.411547384816e-05
49,5.860246070053e-09,-3.258616704008e-09,0.000000000000e+00,6.828489510909e-06,2.722212184331e-05,-7.414425465127e-05
50,6.143692071023e-09,-3.355798190055e-09,0.000000000000e+00,7.268592067387e-06,3.248596162156e-05,-7.196863773718e-05
51,5.098991096020e-09,3.479299661906e-09,0.000000000000e+00,7.688286511794e-06,2.707977954268e-05,-7.538028187263e-05
52,4.859074302342e-09,6.640734879867e-10,0.000000000000e+00,8.085305276124e-06,2.843337703938e-05,-7.502627707728e-05
53,6.695399465768e-09,3.666576483975e-09,0.000000000000e+00,8.456538552823e-06,3.091142215226e-05,-7.351371706058e-05
54,8.943733637748e-09,2.829398473968e-09,0.000000000000e+00,8.796479391015e-06,2.803699542552e-05,-7.471342097060e-05
55,1.040550515704e-08,3.586604219416e-09,0.000000000000e+00,9.108561536540e-06,2.769500641514e-05,-7.427313665974e-05
56,1.374814335419e-08,-2.319195672222e-09,0.000000000000e+00,9.385917497718e-06,2.809267745820e-05,-7.432255289678e-05
57,1.928951267315e-08,2.298949529295e-09,0.000000000000e+00,9.627964185632e-06,2.780354919186e-05,-7.449195572115e-05
58,2.065106578495e-08,5.409769389940e-09,0.000000000000e+00,9.832952333533e-06,2.857659564162e-05,-7.478496488559e-05
59,1.838046085575e-08,-4.889443516731e-10,0.000000000000e+00,9.997318620267e-06,2.929269598711e-05,-7.434801492221e-05
60,1.561989926774e-08,-1.801906720452e-10,0.000000000000e+00,1.012184049772e-05,2.752006418790e-05,-7.549172996141e-05
61,1.432313381330e-08,1.867706684963e-09,0.000000000000e+00,1.020502784978e-05,2.847717046279e-05,-7.440174482768e-05
62,1.221955956324e-08,1.821140556232e-09,0.000000000000e+00,1.024713982706e-05,2.820422149576e-05,-7.531617536882e-05
63,1.276620542226e-08,-1.017368682053e-09,0.000000000000e+00,1.024616801220e-05,2.849662196834e-05,-7.460484354776e-05
64,1.415104159842e-08,-3.471201204735e-09,0.000000000000e+00,1.020450954852e-05,2.939326156504e-05,-7.445755547179e-05
65,1.524433331645e-08,-1.130747082441e-09,0.000000000000e+00,1.012106304583e-05,2.900957471530e-05,-7.430047674309e-05
66,1.767893200335e-08,-1.214768575585e-10,0.000000000000e+00,9.996217230092e-06,2.722587259996e-05,-7.577723505578e-05
67,2.062677041344e-08,4.365068414937e-09,0.000000000000e+00,9.830425614896e-06,2.887150880981e-05,-7.506183719277e-05
68,1.870844837116e-08,-5.658796947935e-10,0.000000000000e+00,9.626992370771e-06,2.942047797502e-05,-7.508667592039e-05
69,1.320453441661e-08,4.251690014549e-10,0.000000000000e+00,9.386824524921e-06,2.828612813593e-05,-7.570791482343e-05
70,1.049155126447e-08,1.012307146321e-10,0.000000000000e+00,9.109986865002e-06,2.927815333390e-05,-7.474169098601e-05
71,8.645103029583e-09,-1.818103634793e-09,0.000000000000e+00,8.799459623254e-06,2.820442218763e-05,-7.518193065775e-05
72,6.505085722260e-09,1.079119417978e-09,0.000000000000e+00,8.457316004712e-06,2.868387721660e-05,-7.484839006326e-05
73,5.389523247014e-09,7.572057454482e-10,0.000000000000e+00,8.087831994762e-06,2.935045186741e-05,-7.465243233508e-05
74,5.764076891153e-09,2.200755736102e-09,0.000000000000e+00,7.692497709523e-06,2.803710429105e-05,-7.511223761976e-05
75,5.600083133449e-09,1.356491576070e-09,0.000000000000e+00,7.271831450255e-06,2.793294854358e-05,-7.459476156651e-05
76,5.249824860822e-09,3.907505584800e-10,0.000000000000e+00,6.829331750455e-06,2.877872030279e-05,-7.404664895659e-05
77,5.278169460919e-09,9.211995031523e-10,0.000000000000e+00,6.370699923971e-06,3.051061225614e-05,-7.408617323394e-05
78,3.315305904202e-09,4.403536086497e-10,0.000000000000e+00,5.894899368286e-06,3.029800685286e-05,-7.277823571810e-05
79,4.987637309924e-09,7.602426668872e-10,0.000000000000e+00,5.408991938052e-06,2.710751756195e-05,-7.548611244402e-05
80,5.549467776133e-09,-1.447599219239e-09,0.000000000000e+00,4.911552304807e-06,3.289835024875e-05,-7.354948861530e-05
81,1.119611703831e-09,1.556928391042e-09,0.000000000000e+00,4.406273365021e-06,3.193574935405e-05,-7.527309141827e-05
82,2.211891114712e-09,-1.821140556232e-09,0.000000000000e+00,3.900022610374e-06,3.673962396632e-05,-7.302605764578e-05
83,1.877829756426e-09,-3.110819860645e-09,0.000000000000e+00,3.393318342126e-06,5.194315866699e-05,-6.202968428150e-05
84,2.084340414275e-09,2.764610816603e-09,0.000000000000e+00,2.886419710906e-06,7.554348526108e-05,-4.188464257808e-05
85,2.872927681259e-09,2.387020251025e-09,0.000000000000e+00,2.379521079685e-06,1.208841435814e-04,-3.159694331934e-06
86,4.588788294274e-09,1.624752969845e-09,0.000000000000e+00,1.876380132592e-06,1.853197063022e-04,5.269121311491e-05
87,4.286108457524e-09,2.804090795310e-09,0.000000000000e+00,1.377839109172e-06,2.719194022530e-04,1.341046301640e-04
88,3.471201204735e-09,-7.592303597409e-11,0.000000000000e+00,8.836712526238e-07,3.854504511972e-04,2.394349423048e-04
89,2.702860080678e-09,2.565186308778e-09,0.000000000000e+00,3.933582616889e-07,5.338252069321e-04,3.788137146154e-04
90,4.096807021162e-09,-1.872768220694e-10,0.000000000000e+00,-8.655631023905e-08,7.199858824077e-04,5.519067399449e-04
91,3.250518246837e-09,-2.078266571397e-09,0.000000000000e+00,-5.591822707135e-07,9.593436416342e-04,7.736512582196e-04
92,9.489367189615e-09,-2.650220109069e-09,0.000000000000e+00,-1.024681588878e-06,1.257256418893e-03,1.056717748937e-03
93,1.151499378940e-08,-1.288666997267e-09,0.000000000000e+00,-1.490180907042e-06,1.619770237048e-03,1.412050180486e-03
94,1.099770483763e-08,-1.733069834502e-09,0.000000000000e+00,-1.952926749768e-06,2.045979123789e-03,1.810495702422e-03
95,1.146437843209e-08,-7.592303597409e-11,0.000000000000e+00,-2.411202244137e-06,3.454682992865e-03,2.416836988698e-03
96,1.228232260631e-08,2.434598686902e-09,0.000000000000e+00,-3.284442683925e-06,5.004187875168e-02,7.130306758980e-03
97,1.118346319898e-08,9.389148782129e-11,0.000000000000e+00,-4.080504826877e-06,7.513904110458e-02,2.506122410476e-02
98,1.007144379875e-08,1.852877966999e-09,0.000000000000e+00,-7.270098380421e-06,1.037136491844e-01,2.921385351390e-02
99,9.732194366338e-09,-1.898075899352e-09,0.000000000000e+00,-1.460228358274e-05,1.214943521302e-01,3.553454546589e-02
100,8.379388220973e-09,-3.240114418314e-09,0.000000000000e+00,-1.738740956289e-05,1.517565687303e-01,3.869589497539e-02
101,8.364398364274e-09,-5.880142749526e-10,0.000000000000e+00,-1.878521845514e-05,1.739509187610e-01,4.372352821812e-02
102,7.628767723813e-09,-1.447204939121e-09,0.000000000000e+00,-2.093091057838e-05,2.032182026755e-01,4.890293073116e-02
103,7.123235775144e-09,1.659580209730e-09,0.000000000000e+00,-2.189453564048e-05,2.695439744846e-01,6.236669253047e-02
104,4.105025590948e-09,-4.149677099525e-12,0.000000000000e+00,-3.190535899984e-05,3.602685645680e-01,9.720042691866e-02
105,1.958700764866e-09,-5.202820908400e-10,0.000000000000e+00,-2.113378609267e-05,3.063800829817e-01,1.047529217114e-01
106,9.595910539603e-12,-4.955635720623e-12,0.000000000000e+00,-1.138398839311e-06,1.056926671468e-01,5.119186555742e-04
107,-1.353676591110e-12,1.198408042535e-13,0.000000000000e+00,-3.630708780965e-09,7.996224240426e-04,-9.358224150329e-05
108,-1.510922787850e-12,2.421965855009e-13,0.000000000000e+00,1.727579254530e-09,3.327277739404e-05,-9.694038033689e-05
109,-1.465015548488e-12,1.676158986338e-13,0.000000000000e+00,3.446692299685e-09,3.321376445120e-05,-9.425755074854e-05
110,-1.409840360398e-12,-5.891117736627e-14,0.000000000000e+00,3.851551889017e-10,3.478469029638e-05,-9.368716998008e-05
111,-1.131184035330e-12,2.263989267798e-13,0.000000000000e+00,1.309707564044e-08,3.574294291174e-05,-9.126095997073e-05
112,-1.336808924427e-12,1.377568650938e-13,0.000000000000e+00,6.090201919585e-09,3.547808523021e-05,-9.257234919634e-05
113,-1.396988804829e-12,5.924846022916e-14,0.000000000000e+00,2.884027470946e-09,3.579408467371e-05,-9.250882075765e-05
114,-1.465880557036e-12,4.925594541236e-13,0.000000000000e+00,1.845075293323e-08,3.592816056069e-05,-9.252421531878e-05
115,-1.152623890053e-12,3.598263957090e-13,0.000000000000e+00,2.744619925342e-08,3.373090856000e-05,-9.278672702158e-05
116,-1.333163531260e-12,7.625297253938e-14,0.000000000000e+00,1.678609291760e-08,3.475599793961e-05,-9.181243751654e-05
117,-9.904965736496e-13,2.107151736319e-14,0.000000000000e+00,-4.253190680807e-09,3.358274661383e-05,-9.207066600988e-05
118,-1.341751830414e-12,-1.045778542896e-13,0.000000000000e+00,2.243547461821e-08,3.157455212797e-05,-9.229889297107e-05
119,-1.386237984306e-12,3.088374865633e-13,0.000000000000e+00,2.937081262644e-08,3.524694179957e-05,-9.202901653194e-05
120,-6.790934964121e-13,2.266015500241e-13,0.000000000000e+00,1.030358441273e-08,3.774706586860e-05,-9.134173868251e-05
121,-2.411149540896e-12,1.287318078223e-13,0.000000000000e+00,1.483217008923e-08,2.734764795664e-05,-9.299351713434e-05
122,-1.545770275065e-12,1.891897266867e-13,0.000000000000e+00,1.741672863516e-08,0.000000000000e+00,-9.426890612379e-05
123,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
124,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
125,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
