t,x_vol,x_cross
250,42.16312255859375,40.0
500,42.639902750651046,40.0
750,43.240012613932294,41.0
1000,43.99441731770833,41.0
1250,44.93887532552083,42.0
1500,46.03393351236979,43.0
1750,47.17514241536458,45.0
2000,48.359814453125,46.0
2250,49.61288655598958,47.0
2500,50.893489583333334,48.0
2750,52.18477783203125,50.0
3000,53.49476725260417,51.0
3250,54.82328694661458,52.0
3500,56.15537109375,54.0
3750,57.49246419270833,55.0
4000,58.83673909505208,56.0
4250,60.18417154947917,58.0
4500,61.53551432291667,59.0
4750,62.88823649088542,60.0
5000,64.241796875,62.0
5250,65.59984944661458,63.0
5500,66.95848388671875,64.0
5750,68.31569417317709,66.0
6000,69.6780029296875,67.0
6250,71.04015299479167,68.0
6500,72.40135904947917,70.0
6750,73.7664306640625,71.0
7000,75.13034261067708,73.0
7250,76.49567464192708,74.0
7500,77.86284586588542,75.0
7750,79.22865804036458,77.0
8000,80.59698893229167,78.0
8250,81.9661376953125,79.0
8500,83.33462727864584,81.0
8750,84.7049072265625,82.0
9000,86.07564290364583,83.0
9250,87.44803873697917,85.0
9500,88.81953938802083,86.0
9750,90.19226888020833,88.0
10000,91.567236328125,89.0
10250,92.94020182291666,90.0
10500,94.3154541015625,92.0
10750,95.6909912109375,93.0
11000,97.06675618489584,94.0
11250,98.444921875,96.0
11500,99.82137858072916,97.0
11750,101.19961751302084,99.0
12000,102.57947591145833,100.0
12250,103.9580078125,101.0
12500,105.33811848958334,103.0
12750,106.71875813802083,104.0
13000,108.10010579427083,105.0
13250,109.48291015625,107.0
13500,110.86577962239583,108.0
13750,112.24814453125,110.0
14000,113.632373046875,111.0
14250,115.01763509114583,112.0
14500,116.40135904947917,114.0
14750,117.788037109375,115.0
15000,119.173876953125,117.0
15250,120.5607421875,118.0
15500,121.94912109375,119.0
15750,123.334912109375,121.0
16000,124.72430013020833,122.0
16250,126.1132568359375,124.0
16500,127.50240885416666,125.0
16750,128.89342447916667,126.0
17000,130.2823486328125,128.0
17250,131.67381184895834,129.0
17500,133.065283203125,130.0
17750,134.4569580078125,132.0
18000,135.8491455078125,133.0
18250,137.24052734375,135.0
18500,138.63440755208333,136.0
18750,140.02667643229168,137.0
19000,141.42080891927083,139.0
19250,142.8142578125,140.0
19500,144.207958984375,142.0
19750,145.60419108072918,143.0
20000,146.99720052083333,144.0
20250,148.39322102864583,146.0
20500,149.78828125,147.0
20750,151.18388671875,149.0
21000,152.58152669270834,150.0
21250,153.976513671875,151.0
21500,155.37333984375,153.0
21750,156.76984049479168,154.0
22000,158.16697591145834,156.0
22250,159.56516927083334,157.0
22500,160.9626953125,158.0
22750,162.35940755208333,160.0
23000,163.75716145833334,161.0
23250,165.15545247395832,163.0
23500,166.55328776041668,164.0
23750,167.95240885416666,165.0
24000,169.34879557291666,167.0
24250,170.74794921875,168.0
24500,172.14651692708333,170.0
24750,173.544384765625,171.0
25000,174.94431966145834,172.0
25250,176.34083658854166,174.0
25500,177.74060872395833,175.0
25750,179.13893229166666,177.0
26000,180.53797200520833,178.0
26250,181.93717447916666,179.0
26500,183.33400065104166,181.0
26750,184.733837890625,182.0
27000,186.13154296875,184.0
27250,187.53154296875,185.0
27500,188.92952473958334,186.0
27750,190.32747395833334,188.0
28000,191.72657877604166,189.0
28250,193.12345377604166,191.0
28500,194.52408854166666,192.0
28750,195.920947265625,193.0
29000,197.31953125,195.0
29250,198.71780598958333,196.0
29500,200.11526692708333,197.0
29750,201.515234375,199.0
30000,202.91168619791668,200.0
30250,204.31056315104166,202.0
30500,205.70852864583333,203.0
30750,207.10693359375,204.0
31000,208.50574544270833,206.0
31250,209.903515625,207.0
31500,211.30138346354167,209.0
31750,212.69889322916666,210.0
32000,214.0984375,211.0
32250,215.49620768229167,213.0
32500,216.8958984375,214.0
32750,218.2935546875,216.0
33000,219.69235026041667,217.0
33250,221.09236653645834,218.0
33500,222.48942057291666,220.0
33750,223.889306640625,221.0
34000,225.28460286458332,223.0
34250,226.680322265625,224.0
34500,228.07491861979167,225.0
34750,229.46700846354167,227.0
35000,230.8599609375,228.0
35250,232.247802734375,230.0
35500,233.63763020833332,231.0
35750,235.02353515625,232.0
36000,236.4072265625,234.0
36250,237.78816731770834,235.0
36500,239.16328125,237.0
