t,umax,urms,band_valid,liq_band,gas_band,n_mixed,dpdx_liq,dpdx_gas,r2_liq,r2_gas,Pc_dynamic,Pc_dynamic_thr085,Pc_dynamic_thr095,jump_in,jump_out,rho_res_liq,rho_res_gas,u_band_max,u_band_ut_rms,m_r,m_b,inj_r,inj_b,inj_m,closure_r,closure_b
14000,0.021694712340831757,0.006006008479744196,1,"[12, 109]","[121, 250]",8,-4.3860567091344705e-06,-3.911569807845526e-06,0.9913420537414321,0.9201036577494576,0.0018321725811790701,0.0018321725811790701,0.0018321725811790701,0.00048592686653137207,0.00037977099418640137,1.0,1.0,0.012813525274395943,0.0027376036159694195,35366.949559117005,26508.199600325745,-17200.490008473396,17144.697479903698,-64.38755869865417,-7.439567590401566,-3.5021204220465734
15000,0.023229971528053284,0.006024420261383057,1,"[12, 114]","[126, 250]",8,-4.058044111563491e-06,-3.615627131249055e-06,0.9904618106777819,0.8165973382817137,0.001796152539176643,0.001796152539176643,0.0018147988734641407,0.0004994571208953857,0.0004004836082458496,1.0,1.0,0.01832868903875351,0.003127154428511858,34033.709637551896,27835.245879687358,-18534.13825547695,18471.348251581192,-72.39144444465637,-7.847893028847466,-3.8976281061659392
16000,0.021129995584487915,0.006018885411322117,1,"[12, 120]","[132, 250]",8,-4.448344916296971e-06,-3.7848388908963065e-06,0.9958061598933182,0.8988299574584717,0.0018264040132114912,0.0018264040132114912,0.0018264040132114912,0.00048169493675231934,0.00038179755210876465,1.0,1.0,0.012073785066604614,0.0026422746013849974,32697.786544999177,29164.52435285691,-19870.457678198814,19800.213873922825,-81.17080849409103,-8.244223197991232,-4.310478934086859
17000,0.02287513017654419,0.006040534470230341,1,"[12, 125]","[137, 250]",8,-4.019883201462538e-06,-3.7268771843824448e-06,0.9856478417839702,0.7714285786467662,0.0017931757618345756,0.0017931757618345756,0.0018146723192090097,0.000501096248626709,0.0003821849822998047,1.0,1.0,0.0172513909637928,0.0030858535319566727,31360.833257522332,30495.3629037722,-21207.79623711109,21130.622007071972,-89.75210428237915,-8.629494633423747,-4.740896700226585
18000,0.020693598315119743,0.006029595620930195,1,"[12, 131]","[143, 250]",8,-4.454252514772736e-06,-3.2737923256106196e-06,0.9919535616230312,0.9038790938718264,0.001797873629970581,0.001797873629970581,0.001797873629970581,0.0004768669605255127,0.00040781497955322266,1.0,1.0,0.01117073092609644,0.002574002370238304,30023.085264725763,31828.363819259805,-22545.918179631233,22463.1753641963,-97.29980146884918,-9.003444356996624,-5.18845506350408
19000,0.02233516052365303,0.0060506113804876804,1,"[12, 136]","[149, 250]",9,-4.1124688462875845e-06,-4.293355194718895e-06,0.9773966659201475,0.85430879739774,0.0018403288304960075,0.0018153959802457709,0.0018403288304960075,0.000500112771987915,0.00035431981086730957,1.0,1.0,0.015886712819337845,0.003030157182365656,28683.274923596837,33161.7534584473,-23886.096774816513,23796.100755035877,-106.86557859182358,-9.371698413349804,-5.652703411426046
20000,0.020261593163013458,0.006034643389284611,1,"[12, 142]","[154, 250]",8,-4.338351365743545e-06,-2.6174969021156343e-06,0.988587397856479,0.8173407322768806,0.0017521298100752758,0.0017521298100752758,0.0017521298100752758,0.0004787445068359375,0.00042939186096191406,1.0,1.0,0.011354989372193813,0.0024675794411450624,27344.078964673892,34497.54465334825,-25225.652626752853,25131.40899038315,-113.74309074878693,-9.731591426745581,-6.135662965105439
21000,0.021650396287441254,0.006057675462216139,1,"[12, 148]","[160, 250]",8,-4.245450586986857e-06,-3.985602674049486e-06,0.9911377249044149,0.8557477549784123,0.0018331389150409994,0.0018062912304772638,0.0018331389150409994,0.0004912912845611572,0.0003692209720611572,1.0,1.0,0.013854504562914371,0.002876008627936244,26002.57921974969,35833.38612402078,-26567.500801205635,26466.748655438423,-123.1949360370636,-10.080020955323562,-6.637468582353904
22000,0.023293906822800636,0.006064136978238821,1,"[12, 153]","[165, 250]",8,-4.197107157922106e-06,-3.6272315138458446e-06,0.9942620693052173,0.6046361144661901,0.0017983607674691982,0.0017983607674691982,0.0017983607674691982,0.0004875361919403076,0.0003762543201446533,1.0,1.0,0.018509723246097565,0.003143402747809887,24661.07775346344,37170.93255409614,-27909.335611581802,27803.773070573807,-131.2371460199356,-10.413365045242244,-7.159483522336814
23000,0.020942315459251404,0.006053760647773743,1,"[12, 159]","[171, 250]",8,-4.2034380031462396e-06,-2.3148177661354945e-06,0.996608001555076,0.6252338939617519,0.001750347869960589,0.001750347869960589,0.001750347869960589,0.0004894137382507324,0.0004341304302215576,1.0,1.0,0.011967022903263569,0.0026280845049768686,23319.763624842904,38508.766796061005,-29250.965688467026,29141.060553073883,-139.09190505743027,-10.729313309930149,-7.706242987122096
24000,0.022686857730150223,0.0060676829889416695,1,"[12, 164]","[176, 250]",8,-4.201392068334445e-06,-3.213979985174987e-06,0.9932374045033501,0.4415506002809453,0.0017774811985286076,0.0017774811985286076,0.0018105785658645845,0.0004846155643463135,0.0003841817378997803,1.0,1.0,0.016613034531474113,0.0030709148850291967,21977.152044758317,39847.34923351678,-30593.875302433968,30479.070725917816,-147.76816618442535,-11.027347192284651,-8.278507598966826
25000,0.02048819325864315,0.006049702875316143,1,"[12, 170]","[182, 250]",8,-4.234004964306694e-06,-3.3545763468829205e-06,0.9907893190483454,0.6888367922698079,0.00179319354033447,0.00179319354033447,0.00179319354033447,0.0004890263080596924,0.0003743171691894531,1.0,1.0,0.011272604577243328,0.002525065094232559,20635.030952210782,41185.65405739134,-31936.278668403625,31816.78263181448,-156.4864187836647,-11.309620614407322,-8.871425576857291
26000,0.02188754826784134,0.006066734902560711,1,"[12, 176]","[188, 250]",8,-4.320687292099633e-06,-1.8225983957846495e-06,0.9836430897044595,0.3101997826879874,0.0017624569633669651,0.0017241741074477401,0.0017608052207337965,0.0004723966121673584,0.0004457235336303711,1.0,1.0,0.014452062547206879,0.002925438340753317,19293.896353096025,42525.04650633328,-33277.67849612236,33155.564698159695,-163.36754298210144,-11.57484921838477,-9.481808173586614
27000,0.023403363302350044,0.006067383568733931,1,"[12, 181]","[193, 250]",8,-4.130380117853468e-06,-3.415089615398149e-06,0.9909041742555776,0.3466178738332393,0.001778946082378885,0.001778946082378885,0.001778946082378885,0.0004926323890686035,0.000360637903213501,1.0,1.0,0.01887948252260685,0.0031728155445307493,17951.421711403702,43863.24252464351,-34620.401302456856,34493.13127851486,-173.0149976015091,-11.823013860557694,-10.111246128646599
28000,0.021093260496854782,0.006054606754332781,1,"[12, 187]","[199, 250]",8,-4.341450711293873e-06,-2.2080149585848416e-06,0.9951006145509051,0.2504914909347169,0.001769794809627745,0.001769794809627745,0.001769794809627745,0.0004717111587524414,0.0004000365734100342,1.0,1.0,0.012213606387376785,0.0026571403723210096,16610.340713949532,45202.344289794506,-35961.71219611168,35831.58112543821,-180.57737904787064,-12.05291006121115,-10.763164356292691
29000,0.022829793393611908,0.0060669733211398125,1,"[12, 192]","[204, 250]",8,-4.2112980246851356e-06,-3.258203452939846e-07,0.996845762607032,0.0021251931741723684,0.0017194949273013904,0.0017194949273013904,0.001773646347005997,0.0004799067974090576,0.0004507303237915039,1.0,1.0,0.01706957444548607,0.003081491682678461,15269.976436140674,46540.66893962877,-37302.2875790596,37169.22879368067,-188.4018126130104,-12.264015200271388,-11.440145948101417
30000,0.020574258640408516,0.006048189476132393,1,"[12, 198]","[210, 250]",8,-4.1790476325035765e-06,-3.5140181124603246e-07,0.9975515125775997,0.00810071384333566,0.001684795604038225,0.001684795604038225,0.001684795604038225,0.00048300623893737793,0.0003961324691772461,1.0,1.0,0.011218322440981865,0.002549340482801199,13928.61119440775,47878.89399820465,-38643.84497141838,38506.75339525938,-197.51542347669601,-12.456165826130018,-12.140602945270075
31000,0.022061778232455254,0.006064583547413349,1,"[12, 203]","[216, 250]",9,-4.2585139700495485e-06,-1.5687314128961627e-06,0.9972913398063926,0.07504163975334088,0.001765727689092722,0.0016956857357999788,0.001765727689092722,0.00047472119331359863,0.000399172306060791,1.0,1.0,0.014898977242410183,0.0029613494407385588,12588.390642078473,49217.48978711395,-39984.23974788189,39844.632320165634,-205.2818719148636,-12.630389960366301,-12.857466948313231
32000,0.02347668632864952,0.006066121160984039,1,"[12, 209]","[221, 250]",8,-4.2841007067862075e-06,7.446323122295409e-07,0.9987646791038245,0.004676475571022021,0.0017233857455667967,0.0017233857455667967,0.0017233857455667967,0.0004729032516479492,0.00041922926902770996,1.0,1.0,0.019158223643898964,0.003214400028809905,11248.14287756291,50555.92042673023,-41324.6431581974,41182.32675820589,-213.39235347509384,-12.786035760313098,-13.593668524335953
33000,0.02148612029850483,0.006059693172574043,1,"[12, 215]","[227, 250]",8,-4.20163089522237e-06,6.675455174430035e-06,0.9972883389593455,0.3408139574583092,0.0015851216725427109,0.0015851216725427109,0.0015851216725427109,0.0004799962043762207,0.00043651461601257324,1.0,1.0,0.012482444755733013,0.0026891042944043875,9906.62697870109,51894.82329017227,-42666.29786109924,42520.474476635456,-222.43896412849426,-12.924839800332848,-14.348813536817033
34000,0.022952884435653687,0.00606413884088397,1,"[12, 220]","[232, 250]",8,-4.124346162082583e-06,1.5903583375048996e-05,0.9965737430703512,0.4109766225116762,0.0014679114742538468,0.0014679114742538468,0.0016021674719285395,0.0004819333553314209,0.0004917383193969727,1.0,1.0,0.01746278628706932,0.003096357686445117,8566.732998070915,53234.25921091358,-44006.31142115593,43859.14306676388,-229.49215430021286,-13.044419226847822,-15.11614414970245
35000,0.020668691024184227,0.0060251192189753056,1,"[12, 226]","[238, 250]",8,-4.249148967585839e-06,1.803363536621887e-05,0.9956994721510192,0.6591056892452869,0.0014953527885393503,0.0014953527885393503,0.0014953527885393503,0.0004674196243286133,0.0004335939884185791,1.0,1.0,0.011215629056096077,0.0025622695684432983,7230.376246665328,54569.65884717406,-45342.77262401581,45193.761265575886,-237.09056842327118,-13.148870681136032,-15.897581598175748
36000,0.02235111966729164,0.006019396707415581,0,,,,,,,,,,,,,1.0,1.0,0.01595359295606613,0.0030470998026430607,5898.999117996571,55899.65897386372,-46674.23954230547,46522.966840445995,-244.80173534154892,-13.238660302042263,-16.692133417724108
