t,x_vol,x_cross
250,42.16318969726562,40.0
500,42.64025675455729,40.0
750,43.24086100260416,41.0
1000,43.99586588541666,41.0
1250,44.94072265625,42.0
1500,46.03602294921875,43.0
1750,47.17777913411458,45.0
2000,48.362666829427084,46.0
2250,49.61568603515625,47.0
2500,50.896341959635414,48.0
2750,52.18752848307292,50.0
3000,53.4974853515625,51.0
3250,54.82591959635417,52.0
3500,56.1580810546875,54.0
3750,57.495218912760414,55.0
4000,58.83959147135417,56.0
4250,60.18699951171875,58.0
4500,61.53826904296875,59.0
4750,62.89092203776042,60.0
5000,64.24440511067709,62.0
5250,65.60246988932292,63.0
5500,66.960986328125,64.0
5750,68.31810709635417,66.0
6000,69.68039143880208,67.0
6250,71.04253336588542,68.0
6500,72.40382893880209,70.0
6750,73.76892903645833,71.0
7000,75.13299153645833,73.0
7250,76.49860026041667,74.0
7500,77.86602783203125,75.0
7750,79.23208414713541,77.0
8000,80.600732421875,78.0
8250,81.97008463541667,79.0
8500,83.33885904947917,81.0
8750,84.709375,82.0
9000,86.08038736979167,83.0
9250,87.45311686197917,85.0
9500,88.82491048177083,86.0
9750,90.19793294270833,88.0
10000,91.57310384114584,89.0
10250,92.94650065104166,90.0
10500,94.32215169270833,92.0
10750,95.69808756510416,93.0
11000,97.07432454427084,94.0
11250,98.45294596354167,96.0
11500,99.8296630859375,97.0
11750,101.20829264322917,99.0
12000,102.58839518229166,100.0
12250,103.96722819010417,101.0
12500,105.34766438802083,103.0
12750,106.72867024739584,104.0
13000,108.11029459635417,106.0
13250,109.49354654947916,107.0
13500,110.87677408854167,108.0
13750,112.25946451822917,110.0
14000,113.64395345052084,111.0
14250,115.029736328125,112.0
14500,116.4137939453125,114.0
14750,117.80077311197917,115.0
15000,119.18673502604166,117.0
15250,120.57393391927083,118.0
15500,121.9625,119.0
15750,123.3485595703125,121.0
16000,124.73846028645833,122.0
16250,126.12762858072917,124.0
16500,127.51724446614584,125.0
16750,128.90846354166666,126.0
17000,130.29751790364583,128.0
17250,131.68922526041666,129.0
17500,133.0805908203125,130.0
17750,134.47255859375,132.0
18000,135.8645751953125,133.0
18250,137.25587565104166,135.0
18500,138.64937337239581,136.0
18750,140.041748046875,137.0
19000,141.43575846354167,139.0
19250,142.8287841796875,140.0
19500,144.2223876953125,142.0
19750,145.61809895833332,143.0
20000,147.01092122395832,144.0
20250,148.40670572916667,146.0
20500,149.80126953125,147.0
20750,151.19650065104167,149.0
21000,152.59371744791667,150.0
21250,153.98831380208333,151.0
21500,155.384765625,153.0
21750,156.78076171875,154.0
22000,158.17742513020832,156.0
22250,159.57511393229166,157.0
22500,160.97216796875,158.0
22750,162.36845703125,160.0
23000,163.76588541666666,161.0
23250,165.163671875,163.0
23500,166.561181640625,164.0
23750,167.95987955729166,165.0
24000,169.355712890625,167.0
24250,170.75428059895833,168.0
24500,172.1521484375,170.0
24750,173.54930013020834,171.0
25000,174.948388671875,172.0
25250,176.34405924479168,174.0
25500,177.74309895833332,175.0
25750,179.14064127604166,177.0
26000,180.53878580729167,178.0
26250,181.93719075520832,179.0
26500,183.33313802083333,181.0
26750,184.73204752604167,182.0
27000,186.128857421875,184.0
27250,187.52810872395833,185.0
27500,188.92517903645833,186.0
27750,190.32223307291667,188.0
28000,191.72047526041666,189.0
28250,193.11650390625,191.0
28500,194.51609700520834,192.0
28750,195.912109375,193.0
29000,197.30974934895832,195.0
29250,198.707177734375,196.0
29500,200.10362955729167,197.0
29750,201.50255533854167,199.0
30000,202.89811197916666,200.0
30250,204.29588216145834,202.0
30500,205.69275716145833,203.0
30750,207.09021809895833,204.0
31000,208.488037109375,206.0
31250,209.88466796875,207.0
31500,211.28201497395833,209.0
31750,212.67893880208334,210.0
32000,214.07794596354168,211.0
32250,215.47467447916668,213.0
32500,216.87340494791667,214.0
32750,218.270361328125,216.0
33000,219.66778971354168,217.0
33250,221.067041015625,218.0
33500,222.46241861979166,220.0
33750,223.8609375,221.0
34000,225.25519205729168,223.0
34250,226.64954427083333,224.0
34500,228.043017578125,225.0
34750,229.433251953125,227.0
35000,230.82517903645834,228.0
35250,232.21217447916666,230.0
35500,233.60118815104167,231.0
35750,234.98592122395834,232.0
36000,236.36726888020834,234.0
36250,237.74777018229167,235.0
36500,239.1220703125,237.0
