t,umax,urms,band_valid,liq_band,gas_band,n_mixed,dpdx_liq,dpdx_gas,r2_liq,r2_gas,Pc_dynamic,Pc_dynamic_thr085,Pc_dynamic_thr095,jump_in,jump_out,rho_res_liq,rho_res_gas,u_band_max,u_band_ut_rms,m_r,m_b,inj_r,inj_b,inj_m,closure_r,closure_b
21000,0.021577438339591026,0.006055640988051891,1,"[12, 148]","[160, 250]",8,-4.247588901128761e-06,-3.914538541388939e-06,0.9911011785574456,0.8535189236667832,0.001830524495241126,0.001803823461753229,0.001830524495241126,0.0004925131797790527,0.0003719329833984375,1.0,1.0,0.013671009801328182,0.0028867875225842,26000.144122575417,35835.87153941429,-26558.929541826248,26476.3495875597,-103.0427337884903,0.9263355983348447,0.47804814540722873
22000,0.023262398317456245,0.006062583532184362,1,"[12, 153]","[165, 250]",8,-4.1845642574701795e-06,-3.6371256286148156e-06,0.9936909148612381,0.6002128736062189,0.00179782366711162,0.00179782366711162,0.00179782366711162,0.0004891753196716309,0.0003749728202819824,1.0,1.0,0.018415167927742004,0.0031369305215775967,24658.89910231424,37173.017489582984,-27900.137158989906,27813.546265006065,-110.14233618974686,0.9637386958529532,0.5287754230812425
23000,0.020957445725798607,0.006052415352314711,1,"[12, 159]","[171, 250]",8,-4.208318888071605e-06,-2.322206681751607e-06,0.9966221141073057,0.6386708990144347,0.0017518106528707778,0.0017518106528707778,0.0017518106528707778,0.0004902780055999756,0.00043332576751708984,1.0,1.0,0.011897186748683453,0.0026221617590636015,23317.94389500418,38510.40487090072,-29241.05767428875,29150.986547112465,-117.00412547588348,0.9984307070699288,0.581676211746526
24000,0.022659102454781532,0.006065952125936747,1,"[12, 164]","[176, 250]",8,-4.203338438887199e-06,-3.184680363196768e-06,0.9930803619991697,0.4375022570411522,0.0017765018336081684,0.0017765018336081684,0.0018095521747099608,0.000485152006149292,0.0003846883773803711,1.0,1.0,0.01652836799621582,0.0030684801749885082,21975.66764188964,39848.60758340975,-30583.30385196209,30489.244636774063,-124.65428274869919,1.0285061482718447,0.6370533643130329
25000,0.020443949848413467,0.006046757102012634,1,"[12, 170]","[182, 250]",8,-4.232435461798663e-06,-3.360317363791317e-06,0.9906486471056072,0.6892851913368407,0.001793654551675461,0.001793654551675461,0.001793654551675461,0.0004899799823760986,0.00037363171577453613,1.0,1.0,0.011294608004391193,0.0025220103561878204,20634.17064723028,41186.18673346008,-31924.77042245865,31826.88222748041,-132.40746062994003,1.0589303110718902,0.6954940203286242
26000,0.021885840222239494,0.006064009852707386,1,"[12, 176]","[188, 250]",8,-4.319161358707454e-06,-1.8251740441057798e-06,0.9836235462982782,0.3112652202738312,0.0017624408967962801,0.0017241708478926698,0.0017607959794420647,0.00047320127487182617,0.0004449784755706787,1.0,1.0,0.014443972148001194,0.002924859756603837,19293.743131333264,42524.79499837741,-33265.170019865036,33165.55618113279,-138.304569542408,1.0868488017003983,0.7611827553846524
27000,0.023423444479703903,0.006064689718186855,1,"[12, 181]","[193, 250]",8,-4.130754443676775e-06,-3.4162196619749617e-06,0.9909313986284848,0.346984412537782,0.0017796177848320438,0.0017796177848320438,0.0017796177848320438,0.0004935860633850098,0.00036022067070007324,1.0,1.0,0.018889417871832848,0.003173664677888155,17952.05964808862,43862.088686797026,-34606.82797074318,34502.921693086624,-147.0078722834587,1.1123811682045925,0.8330062895984156
28000,0.02128126658499241,0.006051981821656227,1,"[12, 187]","[199, 250]",8,-4.3444212674560565e-06,-2.206326609823517e-06,0.9948849345317438,0.24277393235699207,0.0017710007192542898,0.0017710007192542898,0.0017710007192542898,0.000472337007522583,0.00040018558502197266,1.0,1.0,0.01224199216812849,0.00266142375767231,16611.772345581543,45200.343045301066,-35947.09309220314,35841.251244187355,-153.57213443517685,1.1345622153166914,0.9081988862890285
29000,0.022871561348438263,0.006064200308173895,1,"[12, 192]","[204, 250]",8,-4.204790523535472e-06,-4.2076321101016685e-07,0.9969263278608885,0.003539364284856905,0.0017214184210521122,0.0017214184210521122,0.0017756273463793715,0.0004814565181732178,0.0004474222660064697,1.0,1.0,0.017193688079714775,0.003084557130932808,15272.235196547324,46537.71743641898,-37286.61087620258,37178.698535203934,-160.47493249177933,1.153927250095876,0.9810987849559751
30000,0.02061653696000576,0.006045541726052761,1,"[12, 198]","[210, 250]",8,-4.181186951524485e-06,-2.889483328380243e-07,0.9977249564854904,0.005895046943629412,0.0016840367157282543,0.0016840367157282543,0.0016840367157282543,0.00048363208770751953,0.0003972649574279785,1.0,1.0,0.011167227290570736,0.0025561668444424868,13931.794755159694,47875.02422928018,-38627.035474181175,38516.07655501366,-168.54830479621887,1.1697706591294263,1.0523257334789378
31000,0.022157324478030205,0.006062221247702837,1,"[12, 203]","[216, 250]",9,-4.256736629838127e-06,-1.184078825623206e-06,0.9970965334223283,0.04766174552122715,0.0017603229053617109,0.0016907461461706519,0.0017603229053617109,0.0004762709140777588,0.0004082024097442627,1.0,1.0,0.01516172755509615,0.0029799637850373983,12592.619824025049,49212.50422458566,-39966.19655704498,39853.62988561392,-175.35583978891373,1.183618929964723,1.1256610282580368
32000,0.02319885790348053,0.006063769571483135,1,"[12, 209]","[221, 250]",8,-4.289128151224447e-06,6.130910272075827e-07,0.9984771224953501,0.00551094808050645,0.0017226551702949622,0.0017226551702949622,0.0017226551702949622,0.0004735589027404785,0.00041234493255615234,1.0,1.0,0.019349168986082077,0.0032598574180155993,11252.954068164749,50550.22584009829,-41305.85117161274,41191.42845481634,-182.57158410549164,1.1947602225118317,1.2026147180513362
33000,0.021835139021277428,0.006057670805603266,1,"[12, 215]","[227, 250]",8,-4.182859034380554e-06,6.080969520241096e-06,0.997397508293598,0.281347431802657,0.0015981815076460126,0.0015981815076460126,0.0015981815076460126,0.00048235058784484863,0.00043392181396484375,1.0,1.0,0.012515870854258537,0.0027110616210848093,9912.38874752873,51888.24534040446,-42646.40811228752,42529.52334445715,-190.55093628168106,1.2031401837448357,1.2780040526922676
34000,0.02305956371128559,0.006060042418539524,1,"[12, 220]","[232, 250]",8,-4.138856399590702e-06,1.8387448553949045e-05,0.9965255527778162,0.5110620553476641,0.001444319067899047,0.001444319067899047,0.001573820101879675,0.00048094987869262695,0.0005256235599517822,1.0,1.0,0.01778467744588852,0.0031135152094066143,8573.996285775509,53226.50456702984,-43984.79710698128,43867.85777425766,-196.28953212499619,1.2066072432135115,1.3532072278176202
35000,0.020781999453902245,0.006022611632943153,1,"[12, 226]","[238, 250]",8,-4.237292593252894e-06,1.566799787375498e-05,0.9965028283414554,0.5686687559877546,0.001513012783726564,0.001513012783726564,0.001513012783726564,0.00046941637992858887,0.0004096031188964844,1.0,1.0,0.011510849930346012,0.0025834478437900543,7238.440948599567,54560.5850059583,-45320.352509617805,45202.02856093645,-203.41232132911682,1.2065417826306657,1.4435549781483132
36000,0.022544922307133675,0.006016238126903772,0,,,,,,,,,,,,,1.0,1.0,0.016296491026878357,0.003069820813834667,5908.38963420911,55889.54732842326,-46650.40976917744,46531.08734458685,-209.84754598140717,1.2005966134529444,1.5400161635916447
