step,ckpt,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff
3993,S0,2.880171543479e+04,2.880171543479e+04,1.920068428085e+04,9.600566964269e+03,0.000000000000e+00,0.000000000000e+00,2.880171544510e+04,0.000000000000e+00
3993,S1,2.880171587338e+04,2.880171543479e+04,1.920068428085e+04,9.600566964269e+03,1.920068443916e+04,9.600567111920e+03,2.880171544510e+04,7.782731205225e-03
3993,S2,2.880171587338e+04,0.000000000000e+00,1.920068428085e+04,9.600566964269e+03,1.920068443916e+04,9.600567111920e+03,2.880171544510e+04,3.360527753830e-01
3993,S3,2.880171587338e+04,2.880171587338e+04,1.920068428085e+04,9.600566964269e+03,1.920068443916e+04,9.600567111920e+03,2.880171544510e+04,7.782742381096e-03
3993,S4,2.880171587338e+04,2.880171587338e+04,1.920068428085e+04,9.600566964269e+03,1.920068443916e+04,9.600567111920e+03,2.880171544510e+04,7.782742381096e-03
3993,S5,2.880171587338e+04,2.880171587338e+04,1.920068443916e+04,9.600567111920e+03,0.000000000000e+00,0.000000000000e+00,2.880171586710e+04,0.000000000000e+00
3993,S6,2.880171587338e+04,2.880171587338e+04,1.920068443916e+04,9.600567111920e+03,0.000000000000e+00,0.000000000000e+00,2.880171586710e+04,0.000000000000e+00
3994,S0,2.880171587338e+04,2.880171587338e+04,1.920068443916e+04,9.600567111920e+03,0.000000000000e+00,0.000000000000e+00,2.880171586710e+04,0.000000000000e+00
3994,S1,2.880171629893e+04,2.880171587338e+04,1.920068443916e+04,9.600567111920e+03,1.920068459713e+04,9.600567264387e+03,2.880171586710e+04,7.782720029354e-03
3994,S2,2.880171629893e+04,0.000000000000e+00,1.920068443916e+04,9.600567111920e+03,1.920068459713e+04,9.600567264387e+03,2.880171586710e+04,3.360527753830e-01
3994,S3,2.880171629893e+04,2.880171629893e+04,1.920068443916e+04,9.600567111920e+03,1.920068459713e+04,9.600567264387e+03,2.880171586710e+04,7.782723754644e-03
3994,S4,2.880171629893e+04,2.880171629893e+04,1.920068443916e+04,9.600567111920e+03,1.920068459713e+04,9.600567264387e+03,2.880171586710e+04,7.782723754644e-03
3994,S5,2.880171629893e+04,2.880171629893e+04,1.920068459713e+04,9.600567264387e+03,0.000000000000e+00,0.000000000000e+00,2.880171629989e+04,0.000000000000e+00
3994,S6,2.880171629893e+04,2.880171629893e+04,1.920068459713e+04,9.600567264387e+03,0.000000000000e+00,0.000000000000e+00,2.880171629989e+04,0.000000000000e+00
3995,S0,2.880171629893e+04,2.880171629893e+04,1.920068459713e+04,9.600567264387e+03,0.000000000000e+00,0.000000000000e+00,2.880171629989e+04,0.000000000000e+00
3995,S1,2.880171673007e+04,2.880171629893e+04,1.920068459713e+04,9.600567264387e+03,1.920068477319e+04,9.600567412859e+03,2.880171629989e+04,7.782723754644e-03
3995,S2,2.880171673007e+04,0.000000000000e+00,1.920068459713e+04,9.600567264387e+03,1.920068477319e+04,9.600567412859e+03,2.880171629989e+04,3.360528051853e-01
3995,S3,2.880171673007e+04,2.880171673007e+04,1.920068459713e+04,9.600567264387e+03,1.920068477319e+04,9.600567412859e+03,2.880171629989e+04,7.782727479935e-03
3995,S4,2.880171673007e+04,2.880171673007e+04,1.920068459713e+04,9.600567264387e+03,1.920068477319e+04,9.600567412859e+03,2.880171629989e+04,7.782727479935e-03
3995,S5,2.880171673007e+04,2.880171673007e+04,1.920068477319e+04,9.600567412859e+03,0.000000000000e+00,0.000000000000e+00,2.880171671861e+04,0.000000000000e+00
3995,S6,2.880171673007e+04,2.880171673007e+04,1.920068477319e+04,9.600567412859e+03,0.000000000000e+00,0.000000000000e+00,2.880171671861e+04,0.000000000000e+00
3996,S0,2.880171673007e+04,2.880171673007e+04,1.920068477319e+04,9.600567412859e+03,0.000000000000e+00,0.000000000000e+00,2.880171671861e+04,0.000000000000e+00
3996,S1,2.880171715018e+04,2.880171673007e+04,1.920068477319e+04,9.600567412859e+03,1.920068495015e+04,9.600567563452e+03,2.880171671861e+04,7.782708853483e-03
3996,S2,2.880171715018e+04,0.000000000000e+00,1.920068477319e+04,9.600567412859e+03,1.920068495015e+04,9.600567563452e+03,2.880171671861e+04,3.360528647900e-01
3996,S3,2.880171715018e+04,2.880171715018e+04,1.920068477319e+04,9.600567412859e+03,1.920068495015e+04,9.600567563452e+03,2.880171671861e+04,7.782712578773e-03
3996,S4,2.880171715018e+04,2.880171715018e+04,1.920068477319e+04,9.600567412859e+03,1.920068495015e+04,9.600567563452e+03,2.880171671861e+04,7.782712578773e-03
3996,S5,2.880171715018e+04,2.880171715018e+04,1.920068495015e+04,9.600567563452e+03,0.000000000000e+00,0.000000000000e+00,2.880171715045e+04,0.000000000000e+00
3996,S6,2.880171715018e+04,2.880171715018e+04,1.920068495015e+04,9.600567563452e+03,0.000000000000e+00,0.000000000000e+00,2.880171715045e+04,0.000000000000e+00
3997,S0,2.880171715018e+04,2.880171715018e+04,1.920068495015e+04,9.600567563452e+03,0.000000000000e+00,0.000000000000e+00,2.880171715045e+04,0.000000000000e+00
3997,S1,2.880171757997e+04,2.880171715018e+04,1.920068495015e+04,9.600567563452e+03,1.920068510514e+04,9.600567717655e+03,2.880171715045e+04,7.782716304064e-03
3997,S2,2.880171757997e+04,0.000000000000e+00,1.920068495015e+04,9.600567563452e+03,1.920068510514e+04,9.600567717655e+03,2.880171715045e+04,3.360529243946e-01
3997,S3,2.880171757997e+04,2.880171757997e+04,1.920068495015e+04,9.600567563452e+03,1.920068510514e+04,9.600567717655e+03,2.880171715045e+04,7.782731205225e-03
3997,S4,2.880171757997e+04,2.880171757997e+04,1.920068495015e+04,9.600567563452e+03,1.920068510514e+04,9.600567717655e+03,2.880171715045e+04,7.782731205225e-03
3997,S5,2.880171757997e+04,2.880171757997e+04,1.920068510514e+04,9.600567717655e+03,0.000000000000e+00,0.000000000000e+00,2.880171758455e+04,0.000000000000e+00
3997,S6,2.880171757997e+04,2.880171757997e+04,1.920068510514e+04,9.600567717655e+03,0.000000000000e+00,0.000000000000e+00,2.880171758455e+04,0.000000000000e+00
3998,S0,2.880171757997e+04,2.880171757997e+04,1.920068510514e+04,9.600567717655e+03,0.000000000000e+00,0.000000000000e+00,2.880171758455e+04,0.000000000000e+00
3998,S1,2.880171801466e+04,2.880171757997e+04,1.920068510514e+04,9.600567717655e+03,1.920068526799e+04,9.600567839615e+03,2.880171758455e+04,7.782716304064e-03
3998,S2,2.880171801466e+04,0.000000000000e+00,1.920068510514e+04,9.600567717655e+03,1.920068526799e+04,9.600567839615e+03,2.880171758455e+04,3.360529243946e-01
3998,S3,2.880171801466e+04,2.880171801466e+04,1.920068510514e+04,9.600567717655e+03,1.920068526799e+04,9.600567839615e+03,2.880171758455e+04,7.782716304064e-03
3998,S4,2.880171801466e+04,2.880171801466e+04,1.920068510514e+04,9.600567717655e+03,1.920068526799e+04,9.600567839615e+03,2.880171758455e+04,7.782716304064e-03
3998,S5,2.880171801466e+04,2.880171801466e+04,1.920068526799e+04,9.600567839615e+03,0.000000000000e+00,0.000000000000e+00,2.880171801233e+04,0.000000000000e+00
3998,S6,2.880171801466e+04,2.880171801466e+04,1.920068526799e+04,9.600567839615e+03,0.000000000000e+00,0.000000000000e+00,2.880171801233e+04,0.000000000000e+00
3999,S0,2.880171801466e+04,2.880171801466e+04,1.920068526799e+04,9.600567839615e+03,0.000000000000e+00,0.000000000000e+00,2.880171801233e+04,0.000000000000e+00
3999,S1,2.880171844175e+04,2.880171801466e+04,1.920068526799e+04,9.600567839615e+03,1.920068542769e+04,9.600567993457e+03,2.880171801233e+04,7.782723754644e-03
3999,S2,2.880171844175e+04,0.000000000000e+00,1.920068526799e+04,9.600567839615e+03,1.920068542769e+04,9.600567993457e+03,2.880171801233e+04,3.360530138016e-01
3999,S3,2.880171844175e+04,2.880171844175e+04,1.920068526799e+04,9.600567839615e+03,1.920068542769e+04,9.600567993457e+03,2.880171801233e+04,7.782720029354e-03
3999,S4,2.880171844175e+04,2.880171844175e+04,1.920068526799e+04,9.600567839615e+03,1.920068542769e+04,9.600567993457e+03,2.880171801233e+04,7.782720029354e-03
3999,S5,2.880171844175e+04,2.880171844175e+04,1.920068542769e+04,9.600567993457e+03,0.000000000000e+00,0.000000000000e+00,2.880171843636e+04,0.000000000000e+00
3999,S6,2.880171844175e+04,2.880171844175e+04,1.920068542769e+04,9.600567993457e+03,0.000000000000e+00,0.000000000000e+00,2.880171843636e+04,0.000000000000e+00
