t,x_vol,x_cross
250,42.33397811498398,40.0
500,43.119081154847755,41.0
750,43.86146897536058,41.0
1000,44.523255959535255,42.0
1250,45.12290289463141,43.0
1500,45.657552083333336,43.0
1750,46.204765124198715,44.0
2000,46.83839455629006,44.0
2250,47.59333996895032,45.0
2500,48.36719376001603,46.0
2750,49.129090920472755,47.0
3000,49.87477463942308,47.0
3250,50.60453913762019,48.0
3500,51.32642853565705,49.0
3750,52.04783591245994,50.0
4000,52.78604204226763,50.0
4250,53.52867400340545,51.0
4500,54.27480218349359,52.0
4750,55.01646384214744,53.0
5000,55.7589111328125,53.0
5250,56.49580578926282,54.0
5500,57.23633751502404,55.0
5750,57.97488481570513,56.0
6000,58.717231946113785,56.0
6250,59.45733173076923,57.0
6500,60.20005759214744,58.0
6750,60.94151893028846,58.0
7000,61.68331830929487,59.0
7250,62.42379995492789,60.0
7500,63.16547100360577,61.0
7750,63.908012194511215,61.0
8000,64.64833107972757,62.0
8250,65.39061247996796,63.0
8500,66.13226161858975,64.0
8750,66.87608924278845,64.0
9000,67.61571013621796,65.0
9250,68.35827949719551,66.0
9500,69.10071739783655,67.0
9750,69.84453876201923,67.0
10000,70.58467923677884,68.0
10250,71.32748647836539,69.0
10500,72.07081330128204,70.0
10750,72.8141338641827,70.0
11000,73.55484400040064,71.0
11250,74.29802684294872,72.0
11500,75.04224258814102,73.0
11750,75.78473056891025,73.0
12000,76.52550956530449,74.0
12250,77.27010717147436,75.0
12500,78.01475485777243,76.0
12750,78.75682341746794,76.0
13000,79.49713917267628,77.0
13250,80.24337690304488,78.0
13500,80.98816856971153,79.0
13750,81.73039988982372,79.0
14000,82.47128530649039,80.0
14250,83.21809895833333,81.0
14500,83.96262770432692,81.0
14750,84.70500926482372,82.0
15000,85.44659580328526,83.0
15250,86.19414813701923,84.0
15500,86.938232421875,84.0
15750,87.6806390224359,85.0
16000,88.42340870392628,86.0
16250,89.1713115985577,87.0
16500,89.91529572315706,87.0
16750,90.65700120192308,88.0
17000,91.4015612479968,89.0
17250,92.14927634214743,90.0
17500,92.89327298677884,90.0
17750,93.6345966045673,91.0
18000,94.38026467347757,92.0
18250,95.12832406850961,93.0
18500,95.87271509415064,93.0
18750,96.61383213141026,94.0
19000,97.36068960336539,95.0
19250,98.10831079727564,96.0
19500,98.852783203125,96.0
19750,99.5943134014423,97.0
20000,100.34222255608974,98.0
20250,101.08923026842949,99.0
20500,101.83383413461539,99.0
20750,102.57604041466347,100.0
21000,103.32478841145833,101.0
21250,104.0712640224359,102.0
21500,104.81577398838141,102.0
21750,105.55873773036859,103.0
22000,106.30809294871794,104.0
22250,107.05448717948718,105.0
22500,107.7988782051282,105.0
22750,108.54270582932692,106.0
23000,109.29249924879808,107.0
23250,110.0387682792468,108.0
23500,110.78309670472757,108.0
23750,111.52744391025641,109.0
24000,112.27770683092949,110.0
24250,113.02402594150641,111.0
24500,113.76844200721153,111.0
24750,114.51329627403847,112.0
25000,115.26390349559294,113.0
25250,116.01035406650641,114.0
25500,116.75515825320512,114.0
25750,117.50067608173077,115.0
26000,118.25133964342949,116.0
26250,118.99772135416667,117.0
26500,119.74298878205128,117.0
26750,120.48922025240384,118.0
27000,121.23975861378206,119.0
27250,121.98617788461539,120.0
27500,122.73204627403847,120.0
27750,123.47885366586539,121.0
28000,124.22911658653847,122.0
28250,124.97571113782051,122.0
28500,125.7221930088141,123.0
28750,126.46940104166667,124.0
29000,127.21957632211539,125.0
29250,127.96614583333333,125.0
29500,128.71339142628204,126.0
29750,129.46082481971155,127.0
