t,x_vol,x_cross
250,42.16312662760417,40.0
500,42.63993733723959,40.0
750,43.23993123372396,41.0
1000,43.99436442057292,41.0
1250,44.93878377278646,42.0
1500,46.033677164713545,43.0
1750,47.174702962239586,45.0
2000,48.359049479166664,46.0
2250,49.611751302083334,47.0
2500,50.8919189453125,48.0
2750,52.1825927734375,50.0
3000,53.491939290364584,51.0
3250,54.819864908854164,52.0
3500,56.15137532552083,54.0
3750,57.487849934895834,55.0
4000,58.83157145182292,56.0
4250,60.17842203776042,58.0
4500,61.52914225260417,59.0
4750,62.88134765625,60.0
5000,64.23437093098958,62.0
5250,65.59199625651041,63.0
5500,66.95004475911458,64.0
5750,68.30671793619791,66.0
6000,69.66850179036459,67.0
6250,71.030322265625,68.0
6500,72.39090576171876,70.0
6750,73.75555419921875,71.0
7000,75.11920166015625,73.0
7250,76.48411865234375,74.0
7500,77.85103352864583,75.0
7750,79.21661376953125,77.0
8000,80.58482259114584,78.0
8250,81.95369466145833,79.0
8500,83.32194010416667,81.0
8750,84.69200846354167,82.0
9000,86.06266276041667,83.0
9250,87.434716796875,85.0
9500,88.80596516927083,86.0
9750,90.17841796875,88.0
10000,91.55313313802084,89.0
10250,92.9259521484375,90.0
10500,94.30106608072917,92.0
10750,95.67662760416667,93.0
11000,97.05244140625,94.0
11250,98.4303955078125,96.0
11500,99.80697428385416,97.0
11750,101.18501790364583,99.0
12000,102.56499837239583,100.0
12250,103.94334309895834,101.0
12500,105.3232177734375,103.0
12750,106.70380045572917,104.0
13000,108.08494466145834,105.0
13250,109.467431640625,107.0
13500,110.8499755859375,108.0
13750,112.23221842447917,110.0
14000,113.6162353515625,111.0
14250,115.00122884114583,112.0
14500,116.38461100260416,114.0
14750,117.77109375,115.0
15000,119.15694173177083,117.0
15250,120.54347330729166,118.0
15500,121.9318115234375,119.0
15750,123.31761067708334,121.0
16000,124.70673828125,122.0
16250,126.09583333333333,123.0
16500,127.4846923828125,125.0
16750,128.87574055989583,126.0
17000,130.2647705078125,128.0
17250,131.6562255859375,129.0
17500,133.04789225260419,130.0
17750,134.43927408854165,132.0
18000,135.83148600260415,133.0
18250,137.22291666666666,135.0
18500,138.6169189453125,136.0
18750,140.00908203125,137.0
19000,141.40294596354167,139.0
19250,142.79637044270834,140.0
19500,144.18992513020834,142.0
19750,145.58611653645832,143.0
20000,146.97891438802083,144.0
20250,148.3744384765625,146.0
20500,149.76941731770833,147.0
20750,151.16453450520834,149.0
21000,152.56194661458332,150.0
21250,153.95670572916666,151.0
21500,155.35330403645833,153.0
21750,156.74970703125,154.0
22000,158.14669596354167,156.0
22250,159.54464518229167,157.0
22500,160.94202473958333,158.0
22750,162.338623046875,160.0
23000,163.7361328125,161.0
23250,165.13439127604167,163.0
23500,166.53196614583334,164.0
23750,167.93092447916666,165.0
24000,169.32724609375,167.0
24250,170.72579752604167,168.0
24500,172.12430013020833,170.0
24750,173.52151692708333,171.0
25000,174.92112630208334,172.0
25250,176.31748046875,174.0
25500,177.71663411458334,175.0
25750,179.11484375,177.0
26000,180.51298828125,178.0
26250,181.91199544270833,179.0
26500,183.30847981770833,181.0
26750,184.70779622395833,182.0
27000,186.10528971354168,183.0
27250,187.50458984375,185.0
27500,188.90226236979166,186.0
27750,190.299560546875,188.0
28000,191.698486328125,189.0
28250,193.09503580729168,190.0
28500,194.49495442708334,192.0
28750,195.891650390625,193.0
29000,197.28976236979167,195.0
29250,198.68795572916667,196.0
29500,200.08473307291666,197.0
29750,201.48414713541666,199.0
30000,202.88046875,200.0
30250,204.278857421875,202.0
30500,205.6765625,203.0
30750,207.074853515625,204.0
31000,208.47345377604168,206.0
31250,209.870947265625,207.0
31500,211.26920572916666,209.0
31750,212.66708984375,210.0
32000,214.06710611979167,211.0
32250,215.46458333333334,213.0
32500,216.86424153645834,214.0
32750,218.2623046875,216.0
33000,219.660546875,217.0
33250,221.06087239583334,218.0
33500,222.4572265625,220.0
33750,223.85672200520833,221.0
34000,225.25201822916668,223.0
34250,226.647314453125,224.0
34500,228.04163411458333,225.0
34750,229.4328125,227.0
35000,230.82565104166667,228.0
35250,232.21349283854167,230.0
35500,233.6033203125,231.0
35750,234.9888671875,232.0
36000,236.37122395833333,234.0
36250,237.75252278645834,235.0
36500,239.12763671875,237.0
