t,x_vol,x_cross
250,42.16318766276042,40.0
500,42.64029337565104,40.0
750,43.216420491536454,41.0
1000,43.765374755859376,41.0
1250,44.2863037109375,42.0
1500,44.776554361979166,42.0
1750,45.32550862630208,43.0
2000,45.990702311197914,43.0
2250,46.80404459635417,44.0
2500,47.681591796875,45.0
2750,48.55335286458333,46.0
3000,49.40396321614583,47.0
3250,50.23590901692708,48.0
3500,51.07098388671875,48.0
3750,51.929097493489586,49.0
4000,52.823221842447914,50.0
4250,53.73809814453125,51.0
4500,54.65253499348958,52.0
4750,55.559651692708336,53.0
5000,56.460123697916664,54.0
5250,57.3575927734375,55.0
5500,58.26072998046875,56.0
5750,59.173482259114586,56.0
6000,60.090006510416664,57.0
6250,61.00850830078125,58.0
6500,61.92493489583333,59.0
6750,62.838033040364586,60.0
7000,63.75163167317708,61.0
7250,64.66588541666667,62.0
7500,65.58218587239583,63.0
7750,66.50108235677084,64.0
8000,67.420263671875,65.0
8250,68.33912353515625,66.0
8500,69.25752360026041,67.0
8750,70.17537434895834,67.0
9000,71.09229736328125,68.0
9250,72.01073404947917,69.0
9500,72.92914225260417,70.0
9750,73.84731852213542,71.0
10000,74.767529296875,72.0
10250,75.68763427734375,73.0
10500,76.60772705078125,74.0
10750,77.5287109375,75.0
11000,78.449462890625,76.0
11250,79.36957600911458,77.0
11500,80.2904052734375,78.0
11750,81.21167805989583,79.0
12000,82.13177897135417,79.0
12250,83.052294921875,80.0
12500,83.97312825520834,81.0
12750,84.89363606770833,82.0
13000,85.81512044270833,83.0
13250,86.7380126953125,84.0
13500,87.66131184895833,85.0
13750,88.58466796875,86.0
14000,89.5081298828125,87.0
14250,90.43116861979166,88.0
14500,91.35413411458333,89.0
14750,92.2775634765625,90.0
15000,93.20121256510417,91.0
15250,94.12378743489583,91.0
15500,95.0474609375,92.0
15750,95.971484375,93.0
16000,96.89530436197917,94.0
16250,97.82020670572916,95.0
16500,98.74632161458334,96.0
16750,99.67213541666666,97.0
17000,100.5979736328125,98.0
17250,101.524365234375,99.0
17500,102.450537109375,100.0
17750,103.37637532552084,101.0
18000,104.302734375,102.0
18250,105.22964680989584,103.0
18500,106.15598958333334,103.0
18750,107.08268229166667,104.0
19000,108.01025390625,105.0
19250,108.93793131510417,106.0
19500,109.865234375,107.0
19750,110.79401041666667,108.0
20000,111.72294921875,109.0
20250,112.65198567708333,110.0
20500,113.58086751302083,111.0
20750,114.51009114583333,112.0
21000,115.43916015625,113.0
21250,116.3684326171875,114.0
21500,117.29849446614584,115.0
21750,118.22906087239583,116.0
22000,119.15929361979167,116.0
22250,120.08997395833333,117.0
22500,121.02124837239583,118.0
22750,121.95218912760417,119.0
23000,122.88277994791666,120.0
23250,123.8147705078125,121.0
23500,124.7471435546875,122.0
23750,125.67940266927083,123.0
24000,126.61183268229166,124.0
24250,127.54484049479167,125.0
24500,128.4779052734375,126.0
24750,129.4109375,127.0
25000,130.3446044921875,128.0
25250,131.27897135416669,129.0
25500,132.21376139322916,130.0
25750,133.1476318359375,130.0
26000,134.0821533203125,131.0
26250,135.01705729166667,132.0
26500,135.95187174479167,133.0
26750,136.88633626302084,134.0
27000,137.82202962239583,135.0
27250,138.75811360677085,136.0
27500,139.69432779947917,137.0
27750,140.63076985677083,138.0
28000,141.56783040364584,139.0
28250,142.50508626302084,140.0
28500,143.44242350260416,141.0
28750,144.38004557291666,142.0
29000,145.31807454427084,143.0
29250,146.2564453125,144.0
29500,147.19464518229168,145.0
29750,148.1326171875,145.0
30000,149.07145182291666,146.0
