x,psi_midslice
306,-1.0004394054412842
307,-1.0004394054412842
308,-1.0004521608352661
309,-1.0004514455795288
310,-1.0004332065582275
311,-1.0004329681396484
312,-1.0004581212997437
313,-1.0004571676254272
314,-1.0004245042800903
315,-1.0004229545593262
316,-1.0004633665084839
317,-1.000461220741272
318,-1.00041925907135
319,-1.000414490699768
320,-1.0004584789276123
321,-1.000454306602478
322,-1.0004507303237915
323,0.0
324,0.0
325,0.0
