x,psi_midslice
305,-1.0004873275756836
306,-1.0004780292510986
307,-1.0004780292510986
308,-1.000491738319397
309,-1.0004911422729492
310,-1.0004713535308838
311,-1.0004711151123047
312,-1.0004981756210327
313,-1.0004972219467163
314,-1.0004619359970093
315,-1.0004603862762451
316,-1.0005041360855103
317,-1.0005018711090088
318,-1.0004562139511108
319,-1.0004510879516602
320,-1.0004990100860596
321,-1.000494360923767
322,-1.000490427017212
323,0.0
324,0.0
325,0.0
