t,x_left,x_right,x_right_star,e_x,d,x_L_vol,x_R_vol,e_x_vol,E_psi
51750,81.65527,243.34505,81.65495,0.00032043457,-80.84489,83.046142578125,242.95378875732422,0.9999313354492188,8.667458469669024e-05
52000,81.65517,243.34515,81.65485,0.00032043457,-80.84499,83.04603576660156,242.95388793945312,0.9999237060546875,8.634804437557856e-05
52250,81.65507,243.34525,81.654755,0.00031280518,-80.84509,83.04590606689453,242.95401763916016,0.9999237060546875,8.648311098416647e-05
52500,81.65497,243.34535,81.65465,0.00032043457,-80.84519,83.04581451416016,242.95410919189453,0.9999237060546875,8.623904859026273e-05
52750,81.65488,243.34546,81.65454,0.00033569336,-80.84529,83.04568481445312,242.9542465209961,0.9999313354492188,8.655296017726263e-05
53000,81.654785,243.34555,81.65445,0.00033569336,-80.84538,83.04559326171875,242.954345703125,0.99993896484375,8.668644353747368e-05
53250,81.654686,243.34564,81.65436,0.00032806396,-80.845474,83.04546356201172,242.9544677734375,0.9999313354492188,8.683241282900175e-05
53500,81.654594,243.34575,81.65425,0.00034332275,-80.84558,83.04537200927734,242.9545669555664,0.99993896484375,8.676240220665932e-05
53750,81.6545,243.34584,81.65416,0.00034332275,-80.84567,83.04525756835938,242.9546890258789,0.9999465942382812,8.681651825706165e-05
54000,81.65441,243.34593,81.65407,0.00034332275,-80.845764,83.045166015625,242.95478057861328,0.9999465942382812,8.636066690087318e-05
54250,81.65433,243.34602,81.65398,0.00035095215,-80.84585,83.0450439453125,242.95489501953125,0.99993896484375,8.633697405457496e-05
54500,81.654236,243.3461,81.6539,0.00033569336,-80.84593,83.04496765136719,242.95496368408203,0.9999313354492188,8.627649396657943e-05
54750,81.65415,243.34619,81.65381,0.00034332275,-80.84602,83.04486083984375,242.95508575439453,0.9999465942382812,8.640685429175695e-05
55000,81.65407,243.34627,81.65373,0.00033569336,-80.8461,83.04476928710938,242.95516967773438,0.99993896484375,8.654748400052389e-05
55250,81.65398,243.34636,81.65364,0.00033569336,-80.84619,83.0446548461914,242.9552764892578,0.9999313354492188,8.684565002719562e-05
55500,81.653885,243.34645,81.65355,0.00033569336,-80.84628,83.0445785522461,242.95536041259766,0.99993896484375,8.667262891928355e-05
55750,81.6538,243.34653,81.65347,0.00032806396,-80.84636,83.04446411132812,242.95547485351562,0.99993896484375,8.673423280318579e-05
56000,81.65372,243.3466,81.6534,0.00032043457,-80.84644,83.04438018798828,242.9555435180664,0.9999237060546875,8.645779142777125e-05
56250,81.65364,243.34668,81.65332,0.00032043457,-80.84652,83.04427337646484,242.9556427001953,0.9999160766601562,8.618450413147608e-05
56500,81.65356,243.34676,81.653244,0.00031280518,-80.8466,83.04420471191406,242.9557113647461,0.9999160766601562,8.624575411279997e-05
56750,81.65347,243.34682,81.65318,0.000289917,-80.84667,83.0440902709961,242.95580291748047,0.9998931884765625,8.636791879932085e-05
57000,81.6534,243.3469,81.65311,0.000289917,-80.84675,83.04401397705078,242.95586395263672,0.9998779296875,8.634051928917567e-05
57250,81.65332,243.34697,81.65303,0.000289917,-80.846825,83.04391479492188,242.95597076416016,0.9998855590820312,8.668491616845131e-05
57500,81.65325,243.34705,81.652954,0.0002975464,-80.84689,83.0438461303711,242.95603942871094,0.9998855590820312,8.67139920592308e-05
57750,81.653175,243.34712,81.65288,0.0002975464,-80.84697,83.04375457763672,242.9561309814453,0.9998855590820312,8.647549276550611e-05
58000,81.65311,243.3472,81.6528,0.00030517578,-80.847046,83.04369354248047,242.95620727539062,0.9999008178710938,8.652384703358014e-05
58250,81.65304,243.34726,81.65274,0.0002975464,-80.84711,83.04359436035156,242.956298828125,0.9998931884765625,8.623098333676657e-05
58500,81.65298,243.34735,81.65265,0.00032806396,-80.84718,83.04354095458984,242.95636749267578,0.999908447265625,8.611153190334638e-05
58750,81.65291,243.34741,81.65259,0.00032043457,-80.84725,83.04345703125,242.95645904541016,0.9999160766601562,8.633793021241824e-05
59000,81.65285,243.34747,81.65253,0.00032043457,-80.84731,83.04340362548828,242.9565200805664,0.9999237060546875,8.646475772062937e-05
59250,81.65278,243.34755,81.65245,0.00032806396,-80.84738,83.0433120727539,242.95661163330078,0.9999237060546875,8.638699849446614e-05
59500,81.65272,243.34761,81.65239,0.00032806396,-80.84744,83.04325103759766,242.9566650390625,0.9999160766601562,8.683082958062489e-05
59750,81.65266,243.34767,81.65233,0.00032806396,-80.8475,83.04316711425781,242.95675659179688,0.9999237060546875,8.655120929082235e-05
60000,81.652596,243.34775,81.65225,0.00034332275,-80.84758,83.04312133789062,242.95680236816406,0.9999237060546875,8.646225556731224e-05
