step,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff,d_fc_abs,d_frho_abs,d_crho_abs
2600,2.879980901493e+04,2.879980901493e+04,1.919992526690e+04,9.599924579848e+03,0.000000000000e+00,0.000000000000e+00,2.879980895615e+04,0.000000000000e+00,-4.083181876194e-02,5.878321826458e-05,4.089060198021e-02
2800,2.879979407619e+04,2.879979407619e+04,1.919992062927e+04,9.599918981356e+03,0.000000000000e+00,0.000000000000e+00,2.879979402673e+04,0.000000000000e+00,-4.553443558325e-02,4.945881664753e-05,4.558389439990e-02
3000,2.879977934599e+04,2.879977934599e+04,1.919991578583e+04,9.599913259500e+03,0.000000000000e+00,0.000000000000e+00,2.879977927160e+04,0.000000000000e+00,-4.969933428583e-02,7.439032196999e-05,4.977372460780e-02
3200,2.879976417981e+04,2.879976417981e+04,1.919991098235e+04,9.599907492440e+03,0.000000000000e+00,0.000000000000e+00,2.879976412892e+04,0.000000000000e+00,-5.429498761259e-02,5.088187754154e-05,5.434586948832e-02
3400,2.879974905156e+04,2.879974905156e+04,1.919990642877e+04,9.599902000001e+03,0.000000000000e+00,0.000000000000e+00,2.879974897605e+04,0.000000000000e+00,-5.937720827569e-02,7.550790905952e-05,5.945271618475e-02
3600,2.879973446671e+04,2.879973446671e+04,1.919990132110e+04,9.599896318859e+03,0.000000000000e+00,0.000000000000e+00,2.879973438841e+04,0.000000000000e+00,-6.317324707925e-02,7.829628884792e-05,6.325154336810e-02
3800,2.879971977779e+04,2.879971977779e+04,1.919989658388e+04,9.599890783239e+03,0.000000000000e+00,0.000000000000e+00,2.879971968997e+04,0.000000000000e+00,-6.758933469246e-02,8.781999349594e-05,6.767715468595e-02
4000,2.879970490940e+04,2.879970490940e+04,1.919989154904e+04,9.599885125786e+03,0.000000000000e+00,0.000000000000e+00,2.879970486015e+04,0.000000000000e+00,-7.176542606794e-02,4.925020039082e-05,7.181467626651e-02
4200,2.879969014750e+04,2.879969014750e+04,1.919988732295e+04,9.599879654092e+03,0.000000000000e+00,0.000000000000e+00,2.879969007754e+04,0.000000000000e+00,-7.682953926997e-02,6.995722651482e-05,7.689949649648e-02
4400,2.879967506241e+04,2.879967506241e+04,1.919988243409e+04,9.599873846106e+03,0.000000000000e+00,0.000000000000e+00,2.879967498493e+04,0.000000000000e+00,-8.121778701752e-02,7.747486233711e-05,8.129526187986e-02
4600,2.879966024345e+04,2.879966024345e+04,1.919987830115e+04,9.599867930633e+03,0.000000000000e+00,0.000000000000e+00,2.879966016489e+04,0.000000000000e+00,-8.598833452561e-02,7.855519652367e-05,8.606688972213e-02
4800,2.879964481643e+04,2.879964481643e+04,1.919987461549e+04,9.599862096221e+03,0.000000000000e+00,0.000000000000e+00,2.879964473003e+04,0.000000000000e+00,-9.189528335628e-02,8.639879524708e-05,9.198168215153e-02
5000,2.879962963346e+04,2.879962963346e+04,1.919987068281e+04,9.599856090018e+03,0.000000000000e+00,0.000000000000e+00,2.879962958390e+04,0.000000000000e+00,-9.713937118431e-02,4.956312477589e-05,9.718893430909e-02
5200,2.879961436399e+04,2.879961436399e+04,1.919986688805e+04,9.599850188241e+03,0.000000000000e+00,0.000000000000e+00,2.879961429268e+04,0.000000000000e+00,-1.027123018685e-01,7.130950689316e-05,1.027836113753e-01
5400,2.879959879273e+04,2.879959879273e+04,1.919986361759e+04,9.599843841783e+03,0.000000000000e+00,0.000000000000e+00,2.879959871989e+04,0.000000000000e+00,-1.086666442025e-01,7.283128798008e-05,1.087394754904e-01
5600,2.879958317145e+04,2.879958317145e+04,1.919986051481e+04,9.599837460335e+03,0.000000000000e+00,0.000000000000e+00,2.879958310246e+04,0.000000000000e+00,-1.148037040730e-01,6.898120045662e-05,1.148726852734e-01
5800,2.879956703573e+04,2.879956703573e+04,1.919985742275e+04,9.599831084118e+03,0.000000000000e+00,0.000000000000e+00,2.879956696296e+04,0.000000000000e+00,-1.214711386237e-01,7.277540862560e-05,1.215439140324e-01
6000,2.879955117023e+04,2.879955117023e+04,1.919985435724e+04,9.599824616837e+03,0.000000000000e+00,0.000000000000e+00,2.879955112201e+04,0.000000000000e+00,-1.278038449236e-01,4.822388291359e-05,1.278520688065e-01
6200,2.879953570331e+04,2.879953570331e+04,1.919985135478e+04,9.599818202234e+03,0.000000000000e+00,0.000000000000e+00,2.879953563243e+04,0.000000000000e+00,-1.338537077609e-01,7.087923586369e-05,1.339245869967e-01
6400,2.879951989046e+04,2.879951989046e+04,1.919984856985e+04,9.599811536541e+03,0.000000000000e+00,0.000000000000e+00,2.879951981944e+04,0.000000000000e+00,-1.402159296922e-01,7.102638483047e-05,1.402869560770e-01
6600,2.879950386728e+04,2.879950386728e+04,1.919984641102e+04,9.599804821011e+03,0.000000000000e+00,0.000000000000e+00,2.879950381982e+04,0.000000000000e+00,-1.473647466592e-01,4.746019840240e-05,1.474122068576e-01
6800,2.879948777543e+04,2.879948777543e+04,1.919984367817e+04,9.599797960524e+03,0.000000000000e+00,0.000000000000e+00,2.879948769039e+04,0.000000000000e+00,-1.538632662814e-01,8.504092693329e-05,1.539483072083e-01
7000,2.879947217946e+04,2.879947217946e+04,1.919984117854e+04,9.599791053503e+03,0.000000000000e+00,0.000000000000e+00,2.879947210765e+04,0.000000000000e+00,-1.600525809536e-01,7.181242108345e-05,1.601243933765e-01
7200,2.879945698168e+04,2.879945698168e+04,1.919983889331e+04,9.599783996459e+03,0.000000000000e+00,0.000000000000e+00,2.879945693350e+04,0.000000000000e+00,-1.659080895115e-01,4.817917943001e-05,1.659562686909e-01
7400,2.879944164237e+04,2.879944164237e+04,1.919983598562e+04,9.599776858859e+03,0.000000000000e+00,0.000000000000e+00,2.879944159418e+04,0.000000000000e+00,-1.712021060375e-01,4.818476736546e-05,1.712502908049e-01
7600,2.879942525184e+04,2.879942525184e+04,1.919983357725e+04,9.599769774013e+03,0.000000000000e+00,0.000000000000e+00,2.879942519623e+04,0.000000000000e+00,-1.780994236051e-01,5.560740828514e-05,1.781550310116e-01
7800,2.879940945092e+04,2.879940945092e+04,1.919983064499e+04,9.599763065422e+03,0.000000000000e+00,0.000000000000e+00,2.879940938711e+04,0.000000000000e+00,-1.842594885620e-01,6.381236016750e-05,1.843233009204e-01
8000,2.879939460320e+04,2.879939460320e+04,1.919982870110e+04,9.599756166357e+03,0.000000000000e+00,0.000000000000e+00,2.879939456016e+04,0.000000000000e+00,-1.902642627301e-01,4.303827881813e-05,1.903073010108e-01
8200,2.879937871454e+04,2.879937871454e+04,1.919982579112e+04,9.599749314325e+03,0.000000000000e+00,0.000000000000e+00,2.879937864625e+04,0.000000000000e+00,-1.963909053939e-01,6.828829646111e-05,1.964591936921e-01
8400,2.879936292887e+04,2.879936292887e+04,1.919982342289e+04,9.599742498615e+03,0.000000000000e+00,0.000000000000e+00,2.879936284381e+04,0.000000000000e+00,-2.029926368032e-01,8.505955338478e-05,2.030776963584e-01
8600,2.879934664766e+04,2.879934664766e+04,1.919982092904e+04,9.599735829712e+03,0.000000000000e+00,0.000000000000e+00,2.879934659386e+04,0.000000000000e+00,-2.101110921321e-01,5.379877984524e-05,2.101648909120e-01
8800,2.879933039738e+04,2.879933039738e+04,1.919981802904e+04,9.599728961586e+03,0.000000000000e+00,0.000000000000e+00,2.879933034450e+04,0.000000000000e+00,-2.165932427088e-01,5.288608372211e-05,2.166461287925e-01
9000,2.879931515588e+04,2.879931515588e+04,1.919981553275e+04,9.599722176191e+03,0.000000000000e+00,0.000000000000e+00,2.879931509453e+04,0.000000000000e+00,-2.225530597680e-01,6.134994328022e-05,2.226144097112e-01
9200,2.879929900170e+04,2.879929900170e+04,1.919981329492e+04,9.599715280454e+03,0.000000000000e+00,0.000000000000e+00,2.879929892612e+04,0.000000000000e+00,-2.295736738797e-01,7.558986544609e-05,2.296492637470e-01
9400,2.879928304826e+04,2.879928304826e+04,1.919981102391e+04,9.599708721736e+03,0.000000000000e+00,0.000000000000e+00,2.879928297228e+04,0.000000000000e+00,-2.366973851313e-01,7.598102092743e-05,2.367733661522e-01
9600,2.879926690818e+04,2.879926690818e+04,1.919980826089e+04,9.599702156779e+03,0.000000000000e+00,0.000000000000e+00,2.879926687890e+04,0.000000000000e+00,-2.435094828124e-01,2.928078174591e-05,2.435387635924e-01
9800,2.879925129767e+04,2.879925129767e+04,1.919980570171e+04,9.599695645148e+03,0.000000000000e+00,0.000000000000e+00,2.879925124907e+04,0.000000000000e+00,-2.500491957362e-01,4.859082400799e-05,2.500977865602e-01
10000,2.879923532983e+04,2.879923532983e+04,1.919980339548e+04,9.599688817576e+03,0.000000000000e+00,0.000000000000e+00,2.879923527169e+04,0.000000000000e+00,-2.568832260440e-01,5.813874304295e-05,2.569413647871e-01
10200,2.879921932040e+04,2.879921932040e+04,1.919980105828e+04,9.599682477919e+03,0.000000000000e+00,0.000000000000e+00,2.879921926904e+04,0.000000000000e+00,-2.642157966675e-01,5.136057734489e-05,2.642671572466e-01
10400,2.879920350929e+04,2.879920350929e+04,1.919979839828e+04,9.599676281150e+03,0.000000000000e+00,0.000000000000e+00,2.879920346439e+04,0.000000000000e+00,-2.711701390108e-01,4.490278661251e-05,2.712150417974e-01
10600,2.879918657388e+04,2.879918657388e+04,1.919979562825e+04,9.599670051821e+03,0.000000000000e+00,0.000000000000e+00,2.879918651551e+04,0.000000000000e+00,-2.791061907737e-01,5.836971104145e-05,2.791645604848e-01
10800,2.879917019981e+04,2.879917019981e+04,1.919979256201e+04,9.599663853570e+03,0.000000000000e+00,0.000000000000e+00,2.879917010915e+04,0.000000000000e+00,-2.862157750606e-01,9.065493941307e-05,2.863064300000e-01
11000,2.879915445713e+04,2.879915445713e+04,1.919978886193e+04,9.599657867472e+03,0.000000000000e+00,0.000000000000e+00,2.879915439224e+04,0.000000000000e+00,-2.922722808617e-01,6.488338112831e-05,2.923371642428e-01
11200,2.879913911492e+04,2.879913911492e+04,1.919978595022e+04,9.599651985610e+03,0.000000000000e+00,0.000000000000e+00,2.879913904482e+04,0.000000000000e+00,-2.988209111827e-01,7.009692490101e-05,2.988910081076e-01
11400,2.879912274272e+04,2.879912274272e+04,1.919978276110e+04,9.599646185369e+03,0.000000000000e+00,0.000000000000e+00,2.879912268627e+04,0.000000000000e+00,-3.062037573673e-01,5.644932389259e-05,3.062602066930e-01
11600,2.879910661252e+04,2.879910661252e+04,1.919978025798e+04,9.599640294134e+03,0.000000000000e+00,0.000000000000e+00,2.879910654861e+04,0.000000000000e+00,-3.139395976359e-01,6.390921771526e-05,3.140035068536e-01
11800,2.879908980667e+04,2.879908980667e+04,1.919977716891e+04,9.599634214639e+03,0.000000000000e+00,0.000000000000e+00,2.879908975530e+04,0.000000000000e+00,-3.215768784794e-01,5.137547850609e-05,3.216282539579e-01
12000,2.879907469107e+04,2.879907469107e+04,1.919977421514e+04,9.599628526418e+03,0.000000000000e+00,0.000000000000e+00,2.879907464164e+04,0.000000000000e+00,-3.280504919203e-01,4.942342638969e-05,3.280999153467e-01
12200,2.879905838981e+04,2.879905838981e+04,1.919977087641e+04,9.599623286197e+03,0.000000000000e+00,0.000000000000e+00,2.879905831939e+04,0.000000000000e+00,-3.357728001720e-01,7.041543722153e-05,3.358432156092e-01
12400,2.879904273101e+04,2.879904273101e+04,1.919976806803e+04,9.599617330699e+03,0.000000000000e+00,0.000000000000e+00,2.879904266113e+04,0.000000000000e+00,-3.426677138086e-01,6.988272070885e-05,3.427375965293e-01
12600,2.879902674924e+04,2.879902674924e+04,1.919976525338e+04,9.599611516507e+03,0.000000000000e+00,0.000000000000e+00,2.879902669859e+04,0.000000000000e+00,-3.500206451463e-01,5.064904689789e-05,3.500712941932e-01
12800,2.879901136277e+04,2.879901136277e+04,1.919976145759e+04,9.599606015454e+03,0.000000000000e+00,0.000000000000e+00,2.879901133150e+04,0.000000000000e+00,-3.561102703152e-01,3.127194941044e-05,3.561415422664e-01
13000,2.879899521030e+04,2.879899521030e+04,1.919975880714e+04,9.599600868816e+03,0.000000000000e+00,0.000000000000e+00,2.879899515766e+04,0.000000000000e+00,-3.644656603756e-01,5.263835191727e-05,3.645182987275e-01
13200,2.879897979583e+04,2.879897979583e+04,1.919975541672e+04,9.599595147943e+03,0.000000000000e+00,0.000000000000e+00,2.879897973418e+04,0.000000000000e+00,-3.707688244540e-01,6.165169179440e-05,3.708304761458e-01
13400,2.879896426070e+04,2.879896426070e+04,1.919975225215e+04,9.599590064746e+03,0.000000000000e+00,0.000000000000e+00,2.879896421081e+04,0.000000000000e+00,-3.780561878084e-01,4.989653825760e-05,3.781060843467e-01
13600,2.879894789598e+04,2.879894789598e+04,1.919974943120e+04,9.599584561892e+03,0.000000000000e+00,0.000000000000e+00,2.879894785225e+04,0.000000000000e+00,-3.860971170398e-01,4.372373223305e-05,3.861408407720e-01
13800,2.879893158300e+04,2.879893158300e+04,1.919974616897e+04,9.599579649805e+03,0.000000000000e+00,0.000000000000e+00,2.879893151784e+04,0.000000000000e+00,-3.942357753676e-01,6.515718996525e-05,3.943009325594e-01
14000,2.879891565390e+04,2.879891565390e+04,1.919974307630e+04,9.599574593712e+03,0.000000000000e+00,0.000000000000e+00,2.879891559172e+04,0.000000000000e+00,-4.020161125482e-01,6.217882037163e-05,4.020782913685e-01
14200,2.879890006230e+04,2.879890006230e+04,1.919973947525e+04,9.599569080446e+03,0.000000000000e+00,0.000000000000e+00,2.879890000737e+04,0.000000000000e+00,-4.084933987942e-01,5.493499338627e-05,4.085483337876e-01
14400,2.879888378133e+04,2.879888378133e+04,1.919973579931e+04,9.599564073150e+03,0.000000000000e+00,0.000000000000e+00,2.879888372517e+04,0.000000000000e+00,-4.160911326180e-01,5.615875124931e-05,4.161472913693e-01
14600,2.879886751249e+04,2.879886751249e+04,1.919973206538e+04,9.599559512443e+03,0.000000000000e+00,0.000000000000e+00,2.879886746782e+04,0.000000000000e+00,-4.240653408779e-01,4.466436803341e-05,4.241100052459e-01
14800,2.879885205580e+04,2.879885205580e+04,1.919972870764e+04,9.599554536830e+03,0.000000000000e+00,0.000000000000e+00,2.879885198981e+04,0.000000000000e+00,-4.311886745563e-01,6.599351763725e-05,4.312546680740e-01
15000,2.879883592444e+04,2.879883592444e+04,1.919972502952e+04,9.599549386363e+03,0.000000000000e+00,0.000000000000e+00,2.879883586204e+04,0.000000000000e+00,-4.384914400162e-01,6.240420043468e-05,4.385538442148e-01
15200,2.879881938060e+04,2.879881938060e+04,1.919972124007e+04,9.599543590160e+03,0.000000000000e+00,0.000000000000e+00,2.879881930369e+04,0.000000000000e+00,-4.454496352409e-01,7.690675556660e-05,4.455265419965e-01
15400,2.879880390754e+04,2.879880390754e+04,1.919971752343e+04,9.599538631709e+03,0.000000000000e+00,0.000000000000e+00,2.879880382103e+04,0.000000000000e+00,-4.522475968952e-01,8.651427924633e-05,4.523341111744e-01
15600,2.879878895239e+04,2.879878895239e+04,1.919971318877e+04,9.599533373808e+03,0.000000000000e+00,0.000000000000e+00,2.879878888088e+04,0.000000000000e+00,-4.576101907624e-01,7.150135934353e-05,4.576816921217e-01
15800,2.879877227700e+04,2.879877227700e+04,1.919970936782e+04,9.599527760819e+03,0.000000000000e+00,0.000000000000e+00,2.879877222133e+04,0.000000000000e+00,-4.648516371635e-01,5.567073822021e-05,4.649073079017e-01
16000,2.879875559699e+04,2.879875559699e+04,1.919970514286e+04,9.599522697220e+03,0.000000000000e+00,0.000000000000e+00,2.879875554901e+04,0.000000000000e+00,-4.722430859238e-01,4.797987639904e-05,4.722910658020e-01
16200,2.879873990994e+04,2.879873990994e+04,1.919970150229e+04,9.599518020735e+03,0.000000000000e+00,0.000000000000e+00,2.879873985624e+04,0.000000000000e+00,-4.796130869981e-01,5.370005965233e-05,4.796667870578e-01
16400,2.879872506761e+04,2.879872506761e+04,1.919969765321e+04,9.599513265285e+03,0.000000000000e+00,0.000000000000e+00,2.879872500896e+04,0.000000000000e+00,-4.858508849829e-01,5.864724516869e-05,4.859095322281e-01
16600,2.879870791085e+04,2.879870791085e+04,1.919969352166e+04,9.599508385295e+03,0.000000000000e+00,0.000000000000e+00,2.879870784801e+04,0.000000000000e+00,-4.939961045493e-01,6.283633410931e-05,4.940589408834e-01
16800,2.879869162140e+04,2.879869162140e+04,1.919969004403e+04,9.599503329147e+03,0.000000000000e+00,0.000000000000e+00,2.879869156086e+04,0.000000000000e+00,-5.017517817487e-01,6.053596735001e-05,5.018123177142e-01
17000,2.879867521880e+04,2.879867521880e+04,1.919968619094e+04,9.599498422629e+03,0.000000000000e+00,0.000000000000e+00,2.879867516202e+04,0.000000000000e+00,-5.093947650057e-01,5.678460001945e-05,5.094515496057e-01
17200,2.879865965617e+04,2.879865965617e+04,1.919968315985e+04,9.599494098866e+03,0.000000000000e+00,0.000000000000e+00,2.879865961504e+04,0.000000000000e+00,-5.176025463079e-01,4.112534224987e-05,5.176436716501e-01
17400,2.879864298973e+04,2.879864298973e+04,1.919967931452e+04,9.599489778968e+03,0.000000000000e+00,0.000000000000e+00,2.879864294767e+04,0.000000000000e+00,-5.261037579639e-01,4.205852746964e-05,5.261458164896e-01
17600,2.879862678838e+04,2.879862678838e+04,1.919967475851e+04,9.599485532086e+03,0.000000000000e+00,0.000000000000e+00,2.879862672490e+04,0.000000000000e+00,-5.335022089348e-01,6.348453462124e-05,5.335656934694e-01
17800,2.879861109878e+04,2.879861109878e+04,1.919967090582e+04,9.599481351699e+03,0.000000000000e+00,0.000000000000e+00,2.879861103767e+04,0.000000000000e+00,-5.411587385715e-01,6.110593676567e-05,5.412198445083e-01
18000,2.879859545270e+04,2.879859545270e+04,1.919966735850e+04,9.599477550374e+03,0.000000000000e+00,0.000000000000e+00,2.879859539545e+04,0.000000000000e+00,-5.494561662963e-01,5.725771188736e-05,5.495134240082e-01
18200,2.879857925300e+04,2.879857925300e+04,1.919966373240e+04,9.599473704555e+03,0.000000000000e+00,0.000000000000e+00,2.879857917732e+04,0.000000000000e+00,-5.581839564165e-01,7.568299770355e-05,5.582596394161e-01
18400,2.879856364138e+04,2.879856364138e+04,1.919965905417e+04,9.599470454135e+03,0.000000000000e+00,0.000000000000e+00,2.879856356251e+04,0.000000000000e+00,-5.658669296354e-01,7.886439561844e-05,5.659457940310e-01
18600,2.879854792258e+04,2.879854792258e+04,1.919965515873e+04,9.599467280300e+03,0.000000000000e+00,0.000000000000e+00,2.879854785722e+04,0.000000000000e+00,-5.745164440941e-01,6.535835564137e-05,5.745818024516e-01
18800,2.879853199900e+04,2.879853199900e+04,1.919965174110e+04,9.599464245573e+03,0.000000000000e+00,0.000000000000e+00,2.879853194410e+04,0.000000000000e+00,-5.839876665814e-01,5.490519106388e-05,5.840425717724e-01
19000,2.879851596706e+04,2.879851596706e+04,1.919964831163e+04,9.599461116999e+03,0.000000000000e+00,0.000000000000e+00,2.879851591885e+04,0.000000000000e+00,-5.934615733568e-01,4.820711910725e-05,5.935097804759e-01
19200,2.879850051367e+04,2.879850051367e+04,1.919964478738e+04,9.599458131292e+03,0.000000000000e+00,0.000000000000e+00,2.879850045258e+04,0.000000000000e+00,-6.024050028136e-01,6.108731031418e-05,6.024660901239e-01
19400,2.879848535674e+04,2.879848535674e+04,1.919964077211e+04,9.599454391559e+03,0.000000000000e+00,0.000000000000e+00,2.879848528528e+04,0.000000000000e+00,-6.098069290420e-01,7.145293056965e-05,6.098783819725e-01
19600,2.879846938083e+04,2.879846938083e+04,1.919963707819e+04,9.599450447442e+03,0.000000000000e+00,0.000000000000e+00,2.879846932042e+04,0.000000000000e+00,-6.181447988929e-01,6.041303277016e-05,6.182052119257e-01
19800,2.879845230256e+04,2.879845230256e+04,1.919963319276e+04,9.599446135347e+03,0.000000000000e+00,0.000000000000e+00,2.879845222384e+04,0.000000000000e+00,-6.270255477521e-01,7.872283458710e-05,6.271042705848e-01
20000,2.879843646483e+04,2.879843646483e+04,1.919962982319e+04,9.599442187471e+03,0.000000000000e+00,0.000000000000e+00,2.879843639344e+04,0.000000000000e+00,-6.355458286434e-01,7.139332592487e-05,6.356172219675e-01
