step,Mff,Mr,Mb,Mrho,d_fc
14000,2.880003024488e+04,1.920058084836e+04,9.599456242664e+03,2.880003023422e+04,-6.846142641734e-03
14200,2.880003000627e+04,1.920059304079e+04,9.599447103524e+03,2.880002998638e+04,-1.013803834030e-02
14400,2.880002849130e+04,1.920060430219e+04,9.599437881531e+03,2.880002849293e+04,-1.369242992041e-02
14600,2.880002868558e+04,1.920061275587e+04,9.599429705401e+03,2.880002869964e+04,-1.377569085889e-02
14800,2.880002756846e+04,1.920061956211e+04,9.599423313776e+03,2.880002757704e+04,-1.530743053081e-02
15000,2.880002618029e+04,1.920062678264e+04,9.599414548654e+03,2.880002621949e+04,-1.515099846620e-02
15200,2.880002524776e+04,1.920063261147e+04,9.599407755788e+03,2.880002526283e+04,-1.511949928681e-02
15400,2.880002461538e+04,1.920064121953e+04,9.599399545498e+03,2.880002459693e+04,-1.614965137196e-02
15600,2.880002492919e+04,1.920065152922e+04,9.599392810019e+03,2.880002492774e+04,-1.941005183289e-02
15800,2.880002502499e+04,1.920066152035e+04,9.599384167122e+03,2.880002509224e+04,-2.066248078336e-02
16000,2.880002607678e+04,1.920067080345e+04,9.599374552688e+03,2.880002607465e+04,-1.927935421190e-02
16200,2.880002598862e+04,1.920068057069e+04,9.599364665012e+03,2.880002601635e+04,-1.924708547631e-02
16400,2.880002738533e+04,1.920068987728e+04,9.599355995937e+03,2.880002743185e+04,-1.848788519055e-02
16600,2.880002699852e+04,1.920069917033e+04,9.599348199778e+03,2.880002700448e+04,-2.037158020175e-02
16800,2.880002675201e+04,1.920070874174e+04,9.599340936850e+03,2.880002678311e+04,-2.292658274382e-02
17000,2.880002551497e+04,1.920071991831e+04,9.599332549531e+03,2.880002554035e+04,-2.695286901144e-02
17200,2.880002425270e+04,1.920072860154e+04,9.599325230395e+03,2.880002426434e+04,-2.957923505892e-02
17400,2.880002432814e+04,1.920073627204e+04,9.599318659035e+03,2.880002432442e+04,-3.060293430826e-02
17600,2.880002525394e+04,1.920074458721e+04,9.599310518215e+03,2.880002526748e+04,-2.985148612788e-02
17800,2.880002282293e+04,1.920075532454e+04,9.599301697074e+03,2.880002284527e+04,-3.419868937999e-02
18000,2.880002229806e+04,1.920076492629e+04,9.599293171718e+03,2.880002230668e+04,-3.579994199026e-02
18200,2.880002260864e+04,1.920077487360e+04,9.599285674851e+03,2.880002255487e+04,-3.793980557202e-02
18400,2.880002205747e+04,1.920078415197e+04,9.599279525453e+03,2.880002201021e+04,-4.161995832146e-02
18600,2.880002315933e+04,1.920079186887e+04,9.599274251364e+03,2.880002314317e+04,-4.296090395655e-02
18800,2.880002272702e+04,1.920080068052e+04,9.599267142618e+03,2.880002270615e+04,-4.509612178299e-02
19000,2.880002179850e+04,1.920081017235e+04,9.599258482011e+03,2.880002178776e+04,-4.685585828702e-02
19200,2.880002097169e+04,1.920081896999e+04,9.599250864868e+03,2.880002094555e+04,-4.886316709053e-02
19400,2.880001921351e+04,1.920082667767e+04,9.599242473552e+03,2.880001921678e+04,-4.993770869987e-02
19600,2.880001886585e+04,1.920083463957e+04,9.599234848979e+03,2.880001886916e+04,-5.062269984228e-02
19800,2.880002042207e+04,1.920084526249e+04,9.599227298467e+03,2.880002039981e+04,-5.213888282015e-02
20000,2.880002195598e+04,1.920085429790e+04,9.599219031737e+03,2.880002197731e+04,-5.137365843621e-02
20200,2.880002318740e+04,1.920086267238e+04,9.599212890402e+03,2.880002323294e+04,-5.237538253095e-02
20400,2.880002261535e+04,1.920086940160e+04,9.599206559646e+03,2.880002255952e+04,-5.334590287021e-02
20600,2.880002245372e+04,1.920087668690e+04,9.599200020877e+03,2.880002244830e+04,-5.425405538517e-02
20800,2.880002218439e+04,1.920088354599e+04,9.599192851127e+03,2.880002219725e+04,-5.421272685817e-02
21000,2.880002347541e+04,1.920089074789e+04,9.599185171052e+03,2.880002348292e+04,-5.244353589296e-02
21200,2.880002262395e+04,1.920089854585e+04,9.599178662993e+03,2.880002264893e+04,-5.458489515513e-02
21400,2.880002177750e+04,1.920090612950e+04,9.599171312849e+03,2.880002177811e+04,-5.566484312476e-02
21600,2.880002120905e+04,1.920091381996e+04,9.599163829160e+03,2.880002116013e+04,-5.644006680086e-02
21800,2.880002113663e+04,1.920092218978e+04,9.599156452851e+03,2.880002113938e+04,-5.750599892235e-02
22000,2.880002204498e+04,1.920093117419e+04,9.599149336003e+03,2.880002203667e+04,-5.846521731837e-02
22200,2.880002322892e+04,1.920093970761e+04,9.599144093672e+03,2.880002325511e+04,-6.057235398475e-02
22400,2.880002304845e+04,1.920094816600e+04,9.599138825516e+03,2.880002302659e+04,-6.394306936636e-02
22600,2.880002144900e+04,1.920095639763e+04,9.599131609211e+03,2.880002144802e+04,-6.655783976930e-02
22800,2.880002103707e+04,1.920096416278e+04,9.599123978134e+03,2.880002102494e+04,-6.710384466896e-02
23000,2.880002086355e+04,1.920097367391e+04,9.599115741958e+03,2.880002086616e+04,-6.855231996633e-02
23200,2.880002159695e+04,1.920098181805e+04,9.599108459632e+03,2.880002159715e+04,-6.868073599981e-02
23400,2.880002101500e+04,1.920098935688e+04,9.599102249305e+03,2.880002104604e+04,-7.059119379664e-02
23600,2.880001926617e+04,1.920099698181e+04,9.599095088227e+03,2.880001926219e+04,-7.280386055390e-02
23800,2.880001932520e+04,1.920100479188e+04,9.599090143283e+03,2.880001936018e+04,-7.560995612039e-02
24000,2.880001986446e+04,1.920101212885e+04,9.599083980226e+03,2.880001986551e+04,-7.624461583873e-02
24200,2.880001946488e+04,1.920101739576e+04,9.599078285517e+03,2.880001950252e+04,-7.621639497665e-02
24400,2.880001949798e+04,1.920102358803e+04,9.599072752647e+03,2.880001951683e+04,-7.684269090532e-02
24600,2.880002065691e+04,1.920103012598e+04,9.599066510657e+03,2.880002072418e+04,-7.597972369877e-02
24800,2.880002088817e+04,1.920103711706e+04,9.599060878569e+03,2.880002089083e+04,-7.710745879922e-02
25000,2.880002156112e+04,1.920104357988e+04,9.599056018602e+03,2.880002162111e+04,-7.803736462665e-02
25200,2.880002194722e+04,1.920105096922e+04,9.599049578387e+03,2.880002199626e+04,-7.860038854778e-02
25400,2.880002241886e+04,1.920105767457e+04,9.599043990781e+03,2.880002247119e+04,-7.924648709377e-02
25600,2.880002270938e+04,1.920106265397e+04,9.599038411355e+03,2.880002278090e+04,-7.835594464450e-02
25800,2.880002131471e+04,1.920106781789e+04,9.599033417547e+03,2.880002136827e+04,-7.992072394336e-02
26000,2.880002274519e+04,1.920107363322e+04,9.599027516677e+03,2.880002279592e+04,-7.840470852716e-02
26200,2.880002287953e+04,1.920108001529e+04,9.599021088011e+03,2.880002290857e+04,-7.822376875993e-02
26400,2.880002262762e+04,1.920108620556e+04,9.599016235030e+03,2.880002267969e+04,-7.981296899197e-02
26600,2.880002092420e+04,1.920109270151e+04,9.599010956136e+03,2.880002093947e+04,-8.273344484223e-02
26800,2.880002083980e+04,1.920109836700e+04,9.599005200077e+03,2.880002085257e+04,-8.272727567783e-02
27000,2.880001979230e+04,1.920110448211e+04,9.598999912899e+03,2.880001980114e+04,-8.460270405158e-02
27200,2.880002102893e+04,1.920110938189e+04,9.598995074202e+03,2.880002102780e+04,-8.342716114566e-02
27400,2.880002185637e+04,1.920111306891e+04,9.598991319626e+03,2.880002188468e+04,-8.253216835146e-02
27600,2.880002104784e+04,1.920111825131e+04,9.598987579278e+03,2.880002111256e+04,-8.478274363733e-02
27800,2.880002011618e+04,1.920112361994e+04,9.598984153999e+03,2.880002011907e+04,-8.765776216023e-02
28000,2.880001973935e+04,1.920112956702e+04,9.598980213504e+03,2.880001972246e+04,-9.004117969380e-02
28200,2.880002076016e+04,1.920113642083e+04,9.598974946299e+03,2.880002077997e+04,-9.060696582310e-02
28400,2.880002171086e+04,1.920114266865e+04,9.598969514837e+03,2.880002173340e+04,-9.047262980857e-02
28600,2.880002189006e+04,1.920114809812e+04,9.598964680044e+03,2.880002192008e+04,-9.088810787034e-02
28800,2.880002206072e+04,1.920115383639e+04,9.598959442828e+03,2.880002208567e+04,-9.121849348958e-02
29000,2.880002339150e+04,1.920115888573e+04,9.598955524832e+03,2.880002336097e+04,-9.101906144497e-02
29200,2.880002470606e+04,1.920116318409e+04,9.598951593562e+03,2.880002468312e+04,-9.007159394423e-02
29400,2.880002599446e+04,1.920116650507e+04,9.598947339087e+03,2.880002601779e+04,-8.784969201770e-02
29600,2.880002715743e+04,1.920117044479e+04,9.598943884205e+03,2.880002713645e+04,-8.717156233433e-02
29800,2.880002994482e+04,1.920117376846e+04,9.598941678939e+03,2.880003001499e+04,-8.550258506330e-02
30000,2.880003230955e+04,1.920117630192e+04,9.598940343697e+03,2.880003231668e+04,-8.433605925347e-02
30200,2.880003236340e+04,1.920118017028e+04,9.598937415167e+03,2.880003236032e+04,-8.522204553446e-02
30400,2.880003443622e+04,1.920118489709e+04,9.598933775408e+03,2.880003442097e+04,-8.423627559932e-02
30600,2.880003244796e+04,1.920119000608e+04,9.598931454593e+03,2.880003243721e+04,-8.901271839932e-02
30800,2.880003163915e+04,1.920119290241e+04,9.598928543642e+03,2.880003160894e+04,-8.980690467979e-02
31000,2.880002846275e+04,1.920119777832e+04,9.598925280381e+03,2.880002840889e+04,-9.459594442524e-02
31200,2.880002703184e+04,1.920120210234e+04,9.598921823816e+03,2.880002703416e+04,-9.689431923653e-02
31400,2.880002487414e+04,1.920120668400e+04,9.598918558536e+03,2.880002485335e+04,-1.003683980580e-01
31600,2.880002518089e+04,1.920121139826e+04,9.598914609645e+03,2.880002514410e+04,-1.008270166130e-01
31800,2.880002521604e+04,1.920121576740e+04,9.598911261632e+03,2.880002519453e+04,-1.018129945896e-01
32000,2.880002573631e+04,1.920121935514e+04,9.598907698956e+03,2.880002574635e+04,-1.013177826808e-01
32200,2.880002563102e+04,1.920122374908e+04,9.598904116047e+03,2.880002566338e+04,-1.022341009466e-01
32400,2.880002626658e+04,1.920122843595e+04,9.598900545777e+03,2.880002624810e+04,-1.027151400176e-01
32600,2.880002502516e+04,1.920123163829e+04,9.598897178824e+03,2.880002499497e+04,-1.037919614464e-01
32800,2.880002515433e+04,1.920123695892e+04,9.598894265673e+03,2.880002520454e+04,-1.060702621944e-01
33000,2.880002660389e+04,1.920124049658e+04,9.598892519371e+03,2.880002660036e+04,-1.064120532974e-01
33200,2.880002695752e+04,1.920124391467e+04,9.598890233631e+03,2.880002695119e+04,-1.071907822407e-01
33400,2.880002621884e+04,1.920124838465e+04,9.598887945355e+03,2.880002619445e+04,-1.101111664611e-01
33600,2.880002627508e+04,1.920125266299e+04,9.598885203997e+03,2.880002625632e+04,-1.115919069653e-01
33800,2.880002821278e+04,1.920125508924e+04,9.598881883622e+03,2.880002822614e+04,-1.087600769024e-01
34000,2.880002811109e+04,1.920125613197e+04,9.598878909728e+03,2.880002808452e+04,-1.069306060308e-01
34200,2.880002617458e+04,1.920125948275e+04,9.598876480487e+03,2.880002623165e+04,-1.097886527750e-01
34400,2.880002703639e+04,1.920126184038e+04,9.598874104399e+03,2.880002700555e+04,-1.089083911575e-01
34600,2.880002519206e+04,1.920126526482e+04,9.598870803506e+03,2.880002519381e+04,-1.108762703207e-01
34800,2.880002452371e+04,1.920126883376e+04,9.598867414896e+03,2.880002452326e+04,-1.117249539657e-01
35000,2.880002421108e+04,1.920127234510e+04,9.598864256527e+03,2.880002424610e+04,-1.123905474578e-01
35200,2.880002520922e+04,1.920127582064e+04,9.598860863829e+03,2.880002525568e+04,-1.114752466037e-01
35400,2.880002562384e+04,1.920127962625e+04,9.598857557167e+03,2.880002562332e+04,-1.115595762676e-01
35600,2.880002579896e+04,1.920128356285e+04,9.598853977179e+03,2.880002579069e+04,-1.117410707229e-01
35800,2.880002641680e+04,1.920128765403e+04,9.598849921522e+03,2.880002644193e+04,-1.111587592077e-01
36000,2.880002770378e+04,1.920129081878e+04,9.598845933290e+03,2.880002774549e+04,-1.090482877989e-01
36200,2.880002804115e+04,1.920129367293e+04,9.598843640707e+03,2.880002811062e+04,-1.092724873924e-01
36400,2.880002528346e+04,1.920129807796e+04,9.598841023591e+03,2.880002529466e+04,-1.138180917787e-01
36600,2.880002219199e+04,1.920130242979e+04,9.598837275396e+03,2.880002223945e+04,-1.175131945220e-01
36800,2.880001893281e+04,1.920130654044e+04,9.598834853709e+03,2.880001893175e+04,-1.224613444683e-01
37000,2.880001735212e+04,1.920131060768e+04,9.598831277952e+03,2.880001735210e+04,-1.245335149833e-01
37200,2.880001606269e+04,1.920131471837e+04,9.598828269415e+03,2.880001607144e+04,-1.269250951973e-01
37400,2.880001557212e+04,1.920132011553e+04,9.598825236828e+03,2.880001556861e+04,-1.297802378449e-01
37600,2.880001500651e+04,1.920132478615e+04,9.598821177002e+03,2.880001500392e+04,-1.309566342734e-01
37800,2.880001842735e+04,1.920132988450e+04,9.598816166623e+03,2.880001842105e+04,-1.276237772818e-01
38000,2.880001732111e+04,1.920133371135e+04,9.598811679976e+03,2.880001731670e+04,-1.280702132135e-01
38200,2.880001624280e+04,1.920133857272e+04,9.598806094852e+03,2.880001624846e+04,-1.284247738076e-01
38400,2.880001404292e+04,1.920134254673e+04,9.598802138946e+03,2.880001403832e+04,-1.306427555555e-01
38600,2.880001582517e+04,1.920134636661e+04,9.598798647034e+03,2.880001581967e+04,-1.291884768325e-01
38800,2.880001555420e+04,1.920135047888e+04,9.598794466456e+03,2.880001556146e+04,-1.293911347420e-01
39000,2.880001457573e+04,1.920135468622e+04,9.598789656451e+03,2.880001460588e+04,-1.297669453470e-01
39200,2.880001332226e+04,1.920135899299e+04,9.598786660183e+03,2.880001331484e+04,-1.323309113159e-01
39400,2.880001406970e+04,1.920136276049e+04,9.598783759133e+03,2.880001405942e+04,-1.324499321690e-01
39600,2.880001532935e+04,1.920136678705e+04,9.598779194058e+03,2.880001540482e+04,-1.306517628873e-01
39800,2.880001491588e+04,1.920137029198e+04,9.598775389566e+03,2.880001489484e+04,-1.307656689442e-01
40000,2.880001227190e+04,1.920137390246e+04,9.598772365321e+03,2.880001233923e+04,-1.339958839108e-01
40200,2.880001128729e+04,1.920137710879e+04,9.598769282832e+03,2.880001127815e+04,-1.351043284576e-01
40400,2.880001144785e+04,1.920138034631e+04,9.598766896652e+03,2.880001148844e+04,-1.357951153550e-01
40600,2.880001097738e+04,1.920138418943e+04,9.598763872408e+03,2.880001101923e+04,-1.370844633038e-01
40800,2.880001117307e+04,1.920138820907e+04,9.598761384792e+03,2.880001117337e+04,-1.384207992560e-01
41000,2.880000996160e+04,1.920139262495e+04,9.598758280279e+03,2.880000994778e+04,-1.409436321755e-01
41200,2.880001031572e+04,1.920139572160e+04,9.598754837976e+03,2.880001034367e+04,-1.402438535533e-01
41400,2.880001326673e+04,1.920139960282e+04,9.598752085997e+03,2.880001325369e+04,-1.384220877844e-01
41600,2.880001463184e+04,1.920140254902e+04,9.598750517168e+03,2.880001458871e+04,-1.384343470236e-01
41800,2.880001489301e+04,1.920140617893e+04,9.598748041510e+03,2.880001494455e+04,-1.393274263046e-01
42000,2.880001560157e+04,1.920140919260e+04,9.598745258228e+03,2.880001557469e+04,-1.388492592578e-01
42200,2.880001731396e+04,1.920141232787e+04,9.598743007216e+03,2.880001735389e+04,-1.380211250817e-01
42400,2.880001955723e+04,1.920141546555e+04,9.598740648066e+03,2.880001961195e+04,-1.365563923318e-01
42600,2.880002020289e+04,1.920141855334e+04,9.598738259264e+03,2.880002026749e+04,-1.366097180216e-01
42800,2.880002125499e+04,1.920142215433e+04,9.598736504063e+03,2.880002127528e+04,-1.374034025375e-01
43000,2.880002112232e+04,1.920142671758e+04,9.598733667391e+03,2.880002106571e+04,-1.392626548204e-01
43200,2.880001869388e+04,1.920143055845e+04,9.598730851061e+03,2.880001867604e+04,-1.427156339705e-01
43400,2.880001876767e+04,1.920143345221e+04,9.598727171633e+03,2.880001876259e+04,-1.418561660921e-01
43600,2.880001914705e+04,1.920143605646e+04,9.598724213262e+03,2.880001912451e+04,-1.411226702166e-01
43800,2.880001974999e+04,1.920143824395e+04,9.598721655041e+03,2.880001981795e+04,-1.401490014559e-01
44000,2.880001971048e+04,1.920144229824e+04,9.598718852440e+03,2.880001970029e+04,-1.414402013688e-01
44200,2.880002015305e+04,1.920144555898e+04,9.598715597010e+03,2.880002017879e+04,-1.410029430517e-01
44400,2.880002102693e+04,1.920144919008e+04,9.598712960962e+03,2.880002103031e+04,-1.411241123769e-01
44600,2.880002320666e+04,1.920145191159e+04,9.598711406676e+03,2.880002318501e+04,-1.401116035158e-01
44800,2.880002417296e+04,1.920145464491e+04,9.598709399246e+03,2.880002418530e+04,-1.398711984875e-01
45000,2.880002672806e+04,1.920145634817e+04,9.598707471731e+03,2.880002676022e+04,-1.370918422163e-01
45200,2.880002931283e+04,1.920145872120e+04,9.598705477766e+03,2.880002931261e+04,-1.348861297647e-01
45400,2.880003715612e+04,1.920146204725e+04,9.598702946738e+03,2.880003725195e+04,-1.278378676270e-01
45600,2.880004136551e+04,1.920146617837e+04,9.598699568444e+03,2.880004136860e+04,-1.243813053079e-01
45800,2.880004308143e+04,1.920146953250e+04,9.598697667415e+03,2.880004308021e+04,-1.241184862374e-01
46000,2.880004237654e+04,1.920147391532e+04,9.598694439652e+03,2.880004236495e+04,-1.259784261001e-01
46200,2.880004253674e+04,1.920147800328e+04,9.598691840462e+03,2.880004256630e+04,-1.273069998224e-01
46400,2.880004307737e+04,1.920148147005e+04,9.598689268248e+03,2.880004309845e+04,-1.276609251454e-01
46600,2.880004276978e+04,1.920148399102e+04,9.598686448190e+03,2.880004276407e+04,-1.276694347816e-01
46800,2.880004277599e+04,1.920148690946e+04,9.598683512058e+03,2.880004280269e+04,-1.276455284442e-01
47000,2.880004293582e+04,1.920148933887e+04,9.598680654713e+03,2.880004296792e+04,-1.270577639825e-01
47200,2.880004213840e+04,1.920149270178e+04,9.598677158042e+03,2.880004213214e+04,-1.277214196198e-01
47400,2.880004087000e+04,1.920149605980e+04,9.598673955909e+03,2.880004084110e+04,-1.291457024454e-01
47600,2.880004020271e+04,1.920149910900e+04,9.598670629363e+03,2.880004018950e+04,-1.295356490227e-01
47800,2.880004023245e+04,1.920150240939e+04,9.598668098277e+03,2.880004023707e+04,-1.302752131414e-01
48000,2.880004011885e+04,1.920150506109e+04,9.598665171197e+03,2.880004017448e+04,-1.301134367895e-01
48200,2.880004127834e+04,1.920150776038e+04,9.598663178901e+03,2.880004132068e+04,-1.296609456203e-01
48400,2.880004039549e+04,1.920151110881e+04,9.598659945678e+03,2.880004037726e+04,-1.306590029671e-01
48600,2.880003973627e+04,1.920151436218e+04,9.598656921610e+03,2.880003974998e+04,-1.315475253559e-01
48800,2.880003896802e+04,1.920151999340e+04,9.598652832732e+03,2.880003894567e+04,-1.338581163909e-01
49000,2.880003767823e+04,1.920152363249e+04,9.598649687893e+03,2.880003770185e+04,-1.356421490309e-01
49200,2.880003814704e+04,1.920152646873e+04,9.598647655910e+03,2.880003815997e+04,-1.359776065128e-01
49400,2.880003603361e+04,1.920152980201e+04,9.598643800863e+03,2.880003603995e+04,-1.375692598613e-01
49600,2.880003754893e+04,1.920153300305e+04,9.598641759018e+03,2.880003755951e+04,-1.372131442022e-01
49800,2.880003540957e+04,1.920153549933e+04,9.598638749568e+03,2.880003543949e+04,-1.388393233774e-01
50000,2.880003632982e+04,1.920153808402e+04,9.598636615857e+03,2.880003632212e+04,-1.383700593542e-01
50200,2.880003450560e+04,1.920154094043e+04,9.598634037838e+03,2.880003446889e+04,-1.404726633173e-01
50400,2.880003527591e+04,1.920154367082e+04,9.598632925395e+03,2.880003529394e+04,-1.413203054708e-01
50600,2.880003707567e+04,1.920154628166e+04,9.598631051899e+03,2.880003706956e+04,-1.402578861071e-01
50800,2.880003734586e+04,1.920154786145e+04,9.598629813757e+03,2.880003737175e+04,-1.403293492258e-01
51000,2.880003721502e+04,1.920155010699e+04,9.598628804944e+03,2.880003718972e+04,-1.416969139318e-01
51200,2.880003643247e+04,1.920155071182e+04,9.598628424965e+03,2.880003646660e+04,-1.427043165786e-01
51400,2.880003728176e+04,1.920155220430e+04,9.598628133109e+03,2.880003729701e+04,-1.430556572705e-01
51600,2.880003752352e+04,1.920155368077e+04,9.598627595544e+03,2.880003748584e+04,-1.437527888083e-01
51800,2.880003633812e+04,1.920155520453e+04,9.598626518061e+03,2.880003637040e+04,-1.453844686366e-01
