step,ckpt,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff
2,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801162338e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
2,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801162338e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
2,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801162338e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
2,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801162338e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
2,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801162338e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
2,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
2,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
3,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
3,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
3,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
3,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
3,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
3,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
3,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
4,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
4,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
4,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
4,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
5,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
5,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
5,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
5,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
5,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
5,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
5,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
6,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
6,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
6,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
6,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
6,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
6,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
6,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
7,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
7,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
7,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
7,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
7,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
7,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
7,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
8,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
8,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
8,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
8,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
8,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
8,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
8,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
9,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
9,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
9,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
9,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
9,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
9,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
9,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
10,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
10,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
10,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
10,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
10,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
10,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
10,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
11,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
11,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
11,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
11,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
11,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
11,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
11,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
12,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
12,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
12,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
12,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
12,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
12,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
12,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
13,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
13,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
13,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
13,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
13,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
13,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
13,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
14,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
14,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
14,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
14,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
14,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
14,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
14,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
15,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
15,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
15,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
15,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
15,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
15,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
15,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
16,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
16,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
16,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
16,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
16,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
16,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
16,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
17,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
17,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
17,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
17,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
17,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
17,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
17,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
18,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
18,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
18,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
18,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
18,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
18,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
18,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
19,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
19,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
19,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
19,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
19,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
19,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
19,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4900,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4900,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
4900,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
4900,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
4900,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
4900,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4900,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4901,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4901,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
4901,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
4901,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
4901,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
4901,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4901,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4902,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4902,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
4902,S2,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,3.333334624767e-01
4902,S3,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
4902,S4,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
4902,S5,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4902,S6,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4903,S0,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00
4903,S1,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,0.000000000000e+00,3.276801171875e+04,3.276801171875e+04,0.000000000000e+00
