step,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff,d_fc_abs,d_frho_abs,d_crho_abs
5200,2.880002101324e+04,2.880002101324e+04,1.919987364648e+04,9.599851824846e+03,0.000000000000e+00,0.000000000000e+00,2.880002100694e+04,0.000000000000e+00,2.955419142672e-01,6.299465894699e-06,-2.955356148013e-01
5400,2.880002130895e+04,2.880002130895e+04,1.919987053371e+04,9.599845528370e+03,0.000000000000e+00,0.000000000000e+00,2.880002130932e+04,0.000000000000e+00,3.052468761307e-01,-3.613531589508e-07,-3.052472374839e-01
5600,2.880002219371e+04,2.880002219371e+04,1.919986750345e+04,9.599839010129e+03,0.000000000000e+00,0.000000000000e+00,2.880002218127e+04,0.000000000000e+00,3.156801293771e-01,1.243874430656e-05,-3.156676906328e-01
5800,2.880002300000e+04,2.880002300000e+04,1.919986438773e+04,9.599832721074e+03,0.000000000000e+00,0.000000000000e+00,2.880002302676e+04,0.000000000000e+00,3.258911933590e-01,-2.676621079445e-05,-3.259179595698e-01
6000,2.880002259694e+04,2.880002259694e+04,1.919986112334e+04,9.599826416456e+03,0.000000000000e+00,0.000000000000e+00,2.880002259517e+04,0.000000000000e+00,3.350571360679e-01,1.769512891769e-06,-3.350553665550e-01
6200,2.880002217306e+04,2.880002217306e+04,1.919985866765e+04,9.599820049705e+03,0.000000000000e+00,0.000000000000e+00,2.880002216715e+04,0.000000000000e+00,3.434557055352e-01,5.910173058510e-06,-3.434497953640e-01
6400,2.880002215976e+04,2.880002215976e+04,1.919985587253e+04,9.599813495066e+03,0.000000000000e+00,0.000000000000e+00,2.880002215314e+04,0.000000000000e+00,3.527921707191e-01,6.623566150665e-06,-3.527855471548e-01
6600,2.880002427853e+04,2.880002427853e+04,1.919985300976e+04,9.599806812633e+03,0.000000000000e+00,0.000000000000e+00,2.880002426833e+04,0.000000000000e+00,3.644561280071e-01,1.019611954689e-05,-3.644459318893e-01
6800,2.880002437714e+04,2.880002437714e+04,1.919985066134e+04,9.599800082953e+03,0.000000000000e+00,0.000000000000e+00,2.880002439588e+04,0.000000000000e+00,3.736328502837e-01,-1.874007284641e-05,-3.736515903583e-01
7000,2.880002593325e+04,2.880002593325e+04,1.919984798818e+04,9.599793086855e+03,0.000000000000e+00,0.000000000000e+00,2.880002596313e+04,0.000000000000e+00,3.848582130358e-01,-2.987869083881e-05,-3.848880917285e-01
7200,2.880002664733e+04,2.880002664733e+04,1.919984576890e+04,9.599785979471e+03,0.000000000000e+00,0.000000000000e+00,2.880002664775e+04,0.000000000000e+00,3.948989606870e-01,-4.153698682785e-07,-3.948993760569e-01
7400,2.880002616272e+04,2.880002616272e+04,1.919984351073e+04,9.599778796079e+03,0.000000000000e+00,0.000000000000e+00,2.880002613777e+04,0.000000000000e+00,4.038559181899e-01,2.495385706425e-05,-4.038309643329e-01
7600,2.880002656206e+04,2.880002656206e+04,1.919984151751e+04,9.599771725976e+03,0.000000000000e+00,0.000000000000e+00,2.880002656335e+04,0.000000000000e+00,4.133185750979e-01,-1.283362507820e-06,-4.133198584605e-01
7800,2.880002766761e+04,2.880002766761e+04,1.919983921699e+04,9.599764899902e+03,0.000000000000e+00,0.000000000000e+00,2.880002766961e+04,0.000000000000e+00,4.235507241101e-01,-1.996755599976e-06,-4.235527208657e-01
8000,2.880002771036e+04,2.880002771036e+04,1.919983666326e+04,9.599757791888e+03,0.000000000000e+00,0.000000000000e+00,2.880002772969e+04,0.000000000000e+00,4.332552137930e-01,-1.932866871357e-05,-4.332745424617e-01
8200,2.880002788090e+04,2.880002788090e+04,1.919983416890e+04,9.599750686466e+03,0.000000000000e+00,0.000000000000e+00,2.880002788085e+04,0.000000000000e+00,4.430255335537e-01,5.587935447693e-08,-4.430254776744e-01
8400,2.880002918286e+04,2.880002918286e+04,1.919983180187e+04,9.599743582245e+03,0.000000000000e+00,0.000000000000e+00,2.880002919239e+04,0.000000000000e+00,4.537987479889e-01,-9.523704648018e-06,-4.538082716936e-01
8600,2.880002963319e+04,2.880002963319e+04,1.919982981368e+04,9.599736348880e+03,0.000000000000e+00,0.000000000000e+00,2.880002962601e+04,0.000000000000e+00,4.634706249490e-01,7.176771759987e-06,-4.634634481772e-01
8800,2.880003063782e+04,2.880003063782e+04,1.919982739520e+04,9.599729128297e+03,0.000000000000e+00,0.000000000000e+00,2.880003063864e+04,0.000000000000e+00,4.741143278552e-01,-8.102506399155e-07,-4.741151381058e-01
9000,2.880003078413e+04,2.880003078413e+04,1.919982533396e+04,9.599722029614e+03,0.000000000000e+00,0.000000000000e+00,2.880003078443e+04,0.000000000000e+00,4.834205562656e-01,-2.961605787277e-07,-4.834208524262e-01
9200,2.880002954835e+04,2.880002954835e+04,1.919982318497e+04,9.599715029289e+03,0.000000000000e+00,0.000000000000e+00,2.880002953237e+04,0.000000000000e+00,4.913340903968e-01,1.597590744495e-05,-4.913181144875e-01
9400,2.880003034710e+04,2.880003034710e+04,1.919982023715e+04,9.599707882032e+03,0.000000000000e+00,0.000000000000e+00,2.880003034949e+04,0.000000000000e+00,5.022279182867e-01,-2.393499016762e-06,-5.022303117876e-01
9600,2.880003106267e+04,2.880003106267e+04,1.919981823535e+04,9.599701003093e+03,0.000000000000e+00,0.000000000000e+00,2.880003105891e+04,0.000000000000e+00,5.118242233075e-01,3.758817911148e-06,-5.118204644896e-01
9800,2.880003177346e+04,2.880003177346e+04,1.919981597676e+04,9.599694168124e+03,0.000000000000e+00,0.000000000000e+00,2.880003176939e+04,0.000000000000e+00,5.216285798706e-01,4.066154360771e-06,-5.216245137162e-01
10000,2.880003191037e+04,2.880003191037e+04,1.919981345405e+04,9.599687029945e+03,0.000000000000e+00,0.000000000000e+00,2.880003191388e+04,0.000000000000e+00,5.314263697001e-01,-3.511086106300e-06,-5.314298807862e-01
10200,2.880003374250e+04,2.880003374250e+04,1.919981135394e+04,9.599680411936e+03,0.000000000000e+00,0.000000000000e+00,2.880003372115e+04,0.000000000000e+00,5.419766224986e-01,2.134777605534e-05,-5.419552747226e-01
10400,2.880003598542e+04,2.880003598542e+04,1.919980936866e+04,9.599673737962e+03,0.000000000000e+00,0.000000000000e+00,2.880003599179e+04,0.000000000000e+00,5.528787907006e-01,-6.370246410370e-06,-5.528851609488e-01
10600,2.880003784651e+04,2.880003784651e+04,1.919980695158e+04,9.599667223926e+03,0.000000000000e+00,0.000000000000e+00,2.880003782821e+04,0.000000000000e+00,5.636710045601e-01,1.830421388149e-05,-5.636527003444e-01
10800,2.880003934558e+04,2.880003934558e+04,1.919980422487e+04,9.599660821449e+03,0.000000000000e+00,0.000000000000e+00,2.880003932548e+04,0.000000000000e+00,5.742992540327e-01,2.010166645050e-05,-5.742791523662e-01
11000,2.880003887766e+04,2.880003887766e+04,1.919980186462e+04,9.599654237102e+03,0.000000000000e+00,0.000000000000e+00,2.880003887445e+04,0.000000000000e+00,5.827759392359e-01,3.216788172722e-06,-5.827727224460e-01
11200,2.880003862096e+04,2.880003862096e+04,1.919979939281e+04,9.599647655414e+03,0.000000000000e+00,0.000000000000e+00,2.880003860831e+04,0.000000000000e+00,5.915727347347e-01,1.265108585358e-05,-5.915600836488e-01
11400,2.880003896660e+04,2.880003896660e+04,1.919979673350e+04,9.599641580735e+03,0.000000000000e+00,0.000000000000e+00,2.880003896749e+04,0.000000000000e+00,6.006523656924e-01,-8.884817361832e-07,-6.006532541724e-01
11600,2.880003847641e+04,2.880003847641e+04,1.919979380194e+04,9.599635438446e+03,0.000000000000e+00,0.000000000000e+00,2.880003847283e+04,0.000000000000e+00,6.092360276853e-01,3.580003976822e-06,-6.092324476813e-01
11800,2.880003900576e+04,2.880003900576e+04,1.919979176158e+04,9.599629053397e+03,0.000000000000e+00,0.000000000000e+00,2.880003901029e+04,0.000000000000e+00,6.181907750833e-01,-4.529953002930e-06,-6.181953050364e-01
12000,2.880003829639e+04,2.880003829639e+04,1.919978829997e+04,9.599622933260e+03,0.000000000000e+00,0.000000000000e+00,2.880003827959e+04,0.000000000000e+00,6.270631595580e-01,1.679547131062e-05,-6.270463640867e-01
12200,2.880003835937e+04,2.880003835937e+04,1.919978511377e+04,9.599616736790e+03,0.000000000000e+00,0.000000000000e+00,2.880003835559e+04,0.000000000000e+00,6.365088137209e-01,3.784894943237e-06,-6.365050288259e-01
12400,2.880003854499e+04,2.880003854499e+04,1.919978225510e+04,9.599611095626e+03,0.000000000000e+00,0.000000000000e+00,2.880003855646e+04,0.000000000000e+00,6.451942621970e-01,-1.147016882896e-05,-6.452057323659e-01
12600,2.880003798915e+04,2.880003798915e+04,1.919977922831e+04,9.599605159292e+03,0.000000000000e+00,0.000000000000e+00,2.880003796417e+04,0.000000000000e+00,6.536015548536e-01,2.498924732208e-05,-6.535765656081e-01
12800,2.880003740955e+04,2.880003740955e+04,1.919977609483e+04,9.599599654410e+03,0.000000000000e+00,0.000000000000e+00,2.880003738630e+04,0.000000000000e+00,6.616603073380e-01,2.324767410755e-05,-6.616370596639e-01
13000,2.880003668088e+04,2.880003668088e+04,1.919977282175e+04,9.599593983129e+03,0.000000000000e+00,0.000000000000e+00,2.880003667527e+04,0.000000000000e+00,6.698760057170e-01,5.606561899185e-06,-6.698703991569e-01
13200,2.880003682630e+04,2.880003682630e+04,1.919976931402e+04,9.599588307509e+03,0.000000000000e+00,0.000000000000e+00,2.880003682244e+04,0.000000000000e+00,6.792047695126e-01,3.863126039505e-06,-6.792009063865e-01
13400,2.880003617071e+04,2.880003617071e+04,1.919976626878e+04,9.599582717345e+03,0.000000000000e+00,0.000000000000e+00,2.880003615278e+04,0.000000000000e+00,6.871845868536e-01,1.793354749680e-05,-6.871666533043e-01
13600,2.880003609007e+04,2.880003609007e+04,1.919976282546e+04,9.599577267570e+03,0.000000000000e+00,0.000000000000e+00,2.880003609496e+04,0.000000000000e+00,6.959970447442e-01,-4.889443516731e-06,-6.960019341859e-01
13800,2.880003662638e+04,2.880003662638e+04,1.919975958785e+04,9.599571857185e+03,0.000000000000e+00,0.000000000000e+00,2.880003660411e+04,0.000000000000e+00,7.051813472972e-01,2.227723598480e-05,-7.051590700612e-01
14000,2.880003713222e+04,2.880003713222e+04,1.919975628608e+04,9.599567128122e+03,0.000000000000e+00,0.000000000000e+00,2.880003714639e+04,0.000000000000e+00,7.137180173304e-01,-1.416541635990e-05,-7.137321827468e-01
14200,2.880003800673e+04,2.880003800673e+04,1.919975322946e+04,9.599562230854e+03,0.000000000000e+00,0.000000000000e+00,2.880003800279e+04,0.000000000000e+00,7.225464210296e-01,3.943219780922e-06,-7.225424778080e-01
14400,2.880003990665e+04,2.880003990665e+04,1.919975000275e+04,9.599557252426e+03,0.000000000000e+00,0.000000000000e+00,2.880003990334e+04,0.000000000000e+00,7.326514708111e-01,3.302469849586e-06,-7.326481683413e-01
14600,2.880004094839e+04,2.880004094839e+04,1.919974696633e+04,9.599551980004e+03,0.000000000000e+00,0.000000000000e+00,2.880004096413e+04,0.000000000000e+00,7.420020547288e-01,-1.573376357555e-05,-7.420177884924e-01
14800,2.880004150111e+04,2.880004150111e+04,1.919974375127e+04,9.599546496517e+03,0.000000000000e+00,0.000000000000e+00,2.880004149866e+04,0.000000000000e+00,7.512533170448e-01,2.445653080940e-06,-7.512508713917e-01
15000,2.880004179019e+04,2.880004179019e+04,1.919974022641e+04,9.599541605977e+03,0.000000000000e+00,0.000000000000e+00,2.880004178387e+04,0.000000000000e+00,7.599578015615e-01,6.323680281639e-06,-7.599514778813e-01
15200,2.880004132158e+04,2.880004132158e+04,1.919973670723e+04,9.599537365470e+03,0.000000000000e+00,0.000000000000e+00,2.880004132748e+04,0.000000000000e+00,7.672488830285e-01,-5.897134542465e-06,-7.672547801631e-01
15400,2.880004071186e+04,2.880004071186e+04,1.919973360502e+04,9.599532373305e+03,0.000000000000e+00,0.000000000000e+00,2.880004069936e+04,0.000000000000e+00,7.747335420863e-01,1.250021159649e-05,-7.747210418747e-01
15600,2.880004038765e+04,2.880004038765e+04,1.919973017575e+04,9.599527677476e+03,0.000000000000e+00,0.000000000000e+00,2.880004037857e+04,0.000000000000e+00,7.825344188404e-01,9.074807167053e-06,-7.825253440315e-01
15800,2.880004054020e+04,2.880004054020e+04,1.919972649305e+04,9.599522579916e+03,0.000000000000e+00,0.000000000000e+00,2.880004053384e+04,0.000000000000e+00,7.914672332918e-01,6.355345249176e-06,-7.914608779465e-01
16000,2.880004092177e+04,2.880004092177e+04,1.919972268950e+04,9.599517795958e+03,0.000000000000e+00,0.000000000000e+00,2.880004091626e+04,0.000000000000e+00,8.004363175587e-01,5.509704351425e-06,-8.004308078525e-01
16200,2.880004086869e+04,2.880004086869e+04,1.919971878160e+04,9.599513031458e+03,0.000000000000e+00,0.000000000000e+00,2.880004088241e+04,0.000000000000e+00,8.090556338448e-01,-1.371465623379e-05,-8.090693484992e-01
16400,2.880004099263e+04,2.880004099263e+04,1.919971526992e+04,9.599508416209e+03,0.000000000000e+00,0.000000000000e+00,2.880004099315e+04,0.000000000000e+00,8.173065050869e-01,-5.234032869339e-07,-8.173070284902e-01
16600,2.880004115772e+04,2.880004115772e+04,1.919971201305e+04,9.599504246663e+03,0.000000000000e+00,0.000000000000e+00,2.880004118234e+04,0.000000000000e+00,8.248980038279e-01,-2.462416887283e-05,-8.249226279950e-01
16800,2.880004064710e+04,2.880004064710e+04,1.919970847016e+04,9.599499740486e+03,0.000000000000e+00,0.000000000000e+00,2.880004065239e+04,0.000000000000e+00,8.324364583423e-01,-5.289912223816e-06,-8.324417482545e-01
17000,2.880004142410e+04,2.880004142410e+04,1.919970527636e+04,9.599495040202e+03,0.000000000000e+00,0.000000000000e+00,2.880004143906e+04,0.000000000000e+00,8.411075365730e-01,-1.496076583862e-05,-8.411224973388e-01
17200,2.880004227749e+04,2.880004227749e+04,1.919970130980e+04,9.599491199896e+03,0.000000000000e+00,0.000000000000e+00,2.880004228359e+04,0.000000000000e+00,8.497677969535e-01,-6.102025508881e-06,-8.497738989790e-01
17400,2.880004225581e+04,2.880004225581e+04,1.919969739766e+04,9.599486925735e+03,0.000000000000e+00,0.000000000000e+00,2.880004224277e+04,0.000000000000e+00,8.579324150815e-01,1.304224133492e-05,-8.579193728401e-01
17600,2.880004383718e+04,2.880004383718e+04,1.919969430210e+04,9.599482644407e+03,0.000000000000e+00,0.000000000000e+00,2.880004384714e+04,0.000000000000e+00,8.668906752682e-01,-9.965151548386e-06,-8.669006404198e-01
17800,2.880004456490e+04,2.880004456490e+04,1.919969026670e+04,9.599478253217e+03,0.000000000000e+00,0.000000000000e+00,2.880004459047e+04,0.000000000000e+00,8.760449852980e-01,-2.557411789894e-05,-8.760705594177e-01
18000,2.880004646873e+04,2.880004646873e+04,1.919968677899e+04,9.599473984960e+03,0.000000000000e+00,0.000000000000e+00,2.880004647386e+04,0.000000000000e+00,8.857047821584e-01,-5.133450031281e-06,-8.857099156085e-01
18200,2.880004763878e+04,2.880004763878e+04,1.919968319125e+04,9.599470168161e+03,0.000000000000e+00,0.000000000000e+00,2.880004762602e+04,0.000000000000e+00,8.942793710012e-01,1.276470720768e-05,-8.942666062940e-01
18400,2.880004929483e+04,2.880004929483e+04,1.919967975472e+04,9.599466675370e+03,0.000000000000e+00,0.000000000000e+00,2.880004930764e+04,0.000000000000e+00,9.028647406485e-01,-1.281499862671e-05,-9.028775556471e-01
18600,2.880004953555e+04,2.880004953555e+04,1.919967651394e+04,9.599462948775e+03,0.000000000000e+00,0.000000000000e+00,2.880004953653e+04,0.000000000000e+00,9.100728404519e-01,-9.741634130478e-07,-9.100738146153e-01
18800,2.880005010003e+04,2.880005010003e+04,1.919967282654e+04,9.599459345968e+03,0.000000000000e+00,0.000000000000e+00,2.880005009627e+04,0.000000000000e+00,9.179275239458e-01,3.760680556297e-06,-9.179237632634e-01
19000,2.880005116463e+04,2.880005116463e+04,1.919966853514e+04,9.599455305024e+03,0.000000000000e+00,0.000000000000e+00,2.880005115974e+04,0.000000000000e+00,9.273244651413e-01,4.889443516731e-06,-9.273195756978e-01
19200,2.880005192321e+04,2.880005192321e+04,1.919966470148e+04,9.599451540623e+03,0.000000000000e+00,0.000000000000e+00,2.880005193973e+04,0.000000000000e+00,9.356811088110e-01,-1.651421189308e-05,-9.356976230229e-01
19400,2.880005256326e+04,2.880005256326e+04,1.919966155980e+04,9.599447800363e+03,0.000000000000e+00,0.000000000000e+00,2.880005254990e+04,0.000000000000e+00,9.432030955340e-01,1.335702836514e-05,-9.431897385075e-01
19600,2.880005299265e+04,2.880005299265e+04,1.919965804626e+04,9.599443456943e+03,0.000000000000e+00,0.000000000000e+00,2.880005303633e+04,0.000000000000e+00,9.514894550939e-01,-4.367716610432e-05,-9.515331322618e-01
19800,2.880005373876e+04,2.880005373876e+04,1.919965460218e+04,9.599439279189e+03,0.000000000000e+00,0.000000000000e+00,2.880005373222e+04,0.000000000000e+00,9.598573926651e-01,6.543472409248e-06,-9.598508491908e-01
20000,2.880005558173e+04,2.880005558173e+04,1.919965077224e+04,9.599435925870e+03,0.000000000000e+00,0.000000000000e+00,2.880005558908e+04,0.000000000000e+00,9.688836176556e-01,-7.349997758865e-06,-9.688909676552e-01
20200,2.880005590506e+04,2.880005590506e+04,1.919964675412e+04,9.599432067323e+03,0.000000000000e+00,0.000000000000e+00,2.880005590266e+04,0.000000000000e+00,9.770836112057e-01,2.395361661911e-06,-9.770812158458e-01
20400,2.880005573776e+04,2.880005573776e+04,1.919964332989e+04,9.599428265097e+03,0.000000000000e+00,0.000000000000e+00,2.880005572921e+04,0.000000000000e+00,9.841427741667e-01,8.549541234970e-06,-9.841342246254e-01
20600,2.880005612142e+04,2.880005612142e+04,1.919963983204e+04,9.599424318241e+03,0.000000000000e+00,0.000000000000e+00,2.880005610710e+04,0.000000000000e+00,9.919711311995e-01,1.431256532669e-05,-9.919568186342e-01
20800,2.880005562747e+04,2.880005562747e+04,1.919963622719e+04,9.599419894087e+03,0.000000000000e+00,0.000000000000e+00,2.880005562270e+04,0.000000000000e+00,9.995061897152e-01,4.772096872330e-06,-9.995014176166e-01
21000,2.880005512687e+04,2.880005512687e+04,1.919963238707e+04,9.599415733376e+03,0.000000000000e+00,0.000000000000e+00,2.880005513126e+04,0.000000000000e+00,1.007006425181e+00,-4.390254616737e-06,-1.007010815436e+00
21200,2.880005475808e+04,2.880005475808e+04,1.919962888387e+04,9.599411922000e+03,0.000000000000e+00,0.000000000000e+00,2.880005475646e+04,0.000000000000e+00,1.013952207846e+00,1.616775989532e-06,-1.013950591070e+00
21400,2.880005533301e+04,2.880005533301e+04,1.919962494139e+04,9.599408097449e+03,0.000000000000e+00,0.000000000000e+00,2.880005534804e+04,0.000000000000e+00,1.022294175251e+00,-1.502968370914e-05,-1.022309204935e+00
21600,2.880005579653e+04,2.880005579653e+04,1.919962095022e+04,9.599405019157e+03,0.000000000000e+00,0.000000000000e+00,2.880005581039e+04,0.000000000000e+00,1.029827150001e+00,-1.386180520058e-05,-1.029841011805e+00
21800,2.880005706424e+04,2.880005706424e+04,1.919961692626e+04,9.599401564827e+03,0.000000000000e+00,0.000000000000e+00,2.880005705559e+04,0.000000000000e+00,1.038573154819e+00,8.651986718178e-06,-1.038564502833e+00
22000,2.880005751013e+04,2.880005751013e+04,1.919961325743e+04,9.599397330728e+03,0.000000000000e+00,0.000000000000e+00,2.880005752671e+04,0.000000000000e+00,1.046921975840e+00,-1.657567918301e-05,-1.046938551517e+00
22200,2.880005707857e+04,2.880005707857e+04,1.919960993569e+04,9.599394353177e+03,0.000000000000e+00,0.000000000000e+00,2.880005710149e+04,0.000000000000e+00,1.052789700359e+00,-2.291798591614e-05,-1.052812618345e+00
22400,2.880005746714e+04,2.880005746714e+04,1.919960675115e+04,9.599390841019e+03,0.000000000000e+00,0.000000000000e+00,2.880005746090e+04,0.000000000000e+00,1.059874978459e+00,6.239861249924e-06,-1.059868738597e+00
22600,2.880005784784e+04,2.880005784784e+04,1.919960338063e+04,9.599387814288e+03,0.000000000000e+00,0.000000000000e+00,2.880005784202e+04,0.000000000000e+00,1.066652925736e+00,5.828216671944e-06,-1.066647097519e+00
22800,2.880005775822e+04,2.880005775822e+04,1.919959948262e+04,9.599384247793e+03,0.000000000000e+00,0.000000000000e+00,2.880005776459e+04,0.000000000000e+00,1.074027807719e+00,-6.368383765221e-06,-1.074034176105e+00
23000,2.880005753351e+04,2.880005753351e+04,1.919959557057e+04,9.599380312297e+03,0.000000000000e+00,0.000000000000e+00,2.880005754405e+04,0.000000000000e+00,1.081650636937e+00,-1.054629683495e-05,-1.081661183234e+00
23200,2.880005727083e+04,2.880005727083e+04,1.919959147879e+04,9.599376805706e+03,0.000000000000e+00,0.000000000000e+00,2.880005728418e+04,0.000000000000e+00,1.088986340106e+00,-1.334398984909e-05,-1.088999684096e+00
23400,2.880005682793e+04,2.880005682793e+04,1.919958709476e+04,9.599372920753e+03,0.000000000000e+00,0.000000000000e+00,2.880005682117e+04,0.000000000000e+00,1.096812418364e+00,6.766989827156e-06,-1.096805651374e+00
23600,2.880005716773e+04,2.880005716773e+04,1.919958333859e+04,9.599369245982e+03,0.000000000000e+00,0.000000000000e+00,2.880005716074e+04,0.000000000000e+00,1.104583158605e+00,6.994232535362e-06,-1.104576164373e+00
23800,2.880005727742e+04,2.880005727742e+04,1.919957978184e+04,9.599365533755e+03,0.000000000000e+00,0.000000000000e+00,2.880005728978e+04,0.000000000000e+00,1.111961829009e+00,-1.235865056515e-05,-1.111974187661e+00
24000,2.880005680878e+04,2.880005680878e+04,1.919957648434e+04,9.599362170970e+03,0.000000000000e+00,0.000000000000e+00,2.880005679166e+04,0.000000000000e+00,1.118153469952e+00,1.711584627628e-05,-1.118136354104e+00
