step,Mff,Mr,Mb,Mrho,d_fc
4600,2.880001177965e+04,1.920000045613e+04,9.600000147120e+03,2.880001180065e+04,1.117639268705e-02
4800,2.880001105913e+04,1.920000051074e+04,9.600000136597e+03,2.880001104569e+04,1.041178727246e-02
5000,2.880001092578e+04,1.920000088807e+04,9.600000098767e+03,2.880001090121e+04,9.938935509126e-03
5200,2.880001162270e+04,1.920000111669e+04,9.600000018545e+03,2.880001166117e+04,1.048746513334e-02
5400,2.880001164190e+04,1.920000124344e+04,9.600000071820e+03,2.880001170123e+04,1.032664791637e-02
5600,2.880001132441e+04,1.920000138233e+04,9.600000138834e+03,2.880001132286e+04,9.803245815419e-03
5800,2.880001078286e+04,1.920000153222e+04,9.600000169651e+03,2.880001079786e+04,9.080991501833e-03
6000,2.880001135324e+04,1.920000144071e+04,9.600000108484e+03,2.880001137757e+04,9.804053715925e-03
6200,2.880001316341e+04,1.920000135196e+04,9.600000102652e+03,2.880001314354e+04,1.170880176869e-02
6400,2.880001375744e+04,1.920000141035e+04,9.600000022356e+03,2.880001375186e+04,1.232473311029e-02
6600,2.880001248615e+04,1.920000120114e+04,9.600000026535e+03,2.880001249659e+04,1.125847801268e-02
6800,2.880001277714e+04,1.920000159972e+04,9.599999985722e+03,2.880001277983e+04,1.119169293816e-02
7000,2.880001149924e+04,1.920000188879e+04,9.599999942935e+03,2.880001157606e+04,9.667515321780e-03
7200,2.880000960724e+04,1.920000191544e+04,9.599999883812e+03,2.880000957799e+04,7.807987576598e-03
7400,2.880000990843e+04,1.920000177468e+04,9.600000011226e+03,2.880000991702e+04,8.122519997414e-03
7600,2.880000423892e+04,1.920000164274e+04,9.600000131532e+03,2.880000416851e+04,2.464644752763e-03
7800,2.880000169666e+04,1.920000165156e+04,9.600000131608e+03,2.880000166869e+04,-8.650709423819e-05
8000,2.880000234109e+04,1.920000190792e+04,9.600000076676e+03,2.880000232780e+04,3.564931066649e-04
8200,2.880000291891e+04,1.920000211001e+04,9.600000111197e+03,2.880000293469e+04,6.977061275393e-04
8400,2.880000151507e+04,1.920000227978e+04,9.600000067751e+03,2.880000149703e+04,-8.324643986271e-04
8600,2.880000331842e+04,1.920000216982e+04,9.600000131747e+03,2.880000333238e+04,1.016855836497e-03
8800,2.880000328243e+04,1.920000202067e+04,9.600000105000e+03,2.880000327337e+04,1.156756985438e-03
9000,2.880000364956e+04,1.920000195401e+04,9.600000104590e+03,2.880000366175e+04,1.590954669155e-03
9200,2.880000431579e+04,1.920000211090e+04,9.600000139830e+03,2.880000428474e+04,2.065051561658e-03
9400,2.880000113464e+04,1.920000203433e+04,9.600000140008e+03,2.880000113976e+04,-1.039693584971e-03
9600,2.879999927172e+04,1.920000185545e+04,9.600000220971e+03,2.879999923360e+04,-2.804694879160e-03
9800,2.879999962689e+04,1.920000169062e+04,9.600000203500e+03,2.879999958801e+04,-2.267230176585e-03
10000,2.879999815340e+04,1.920000194344e+04,9.600000174660e+03,2.879999813998e+04,-3.964702242229e-03
10200,2.879999574284e+04,1.920000188663e+04,9.600000043524e+03,2.879999574137e+04,-6.187307611981e-03
10400,2.879999137233e+04,1.920000203152e+04,9.600000006069e+03,2.879999139869e+04,-1.066525574061e-02
10600,2.879998930134e+04,1.920000243183e+04,9.599999972303e+03,2.879998930407e+04,-1.310279464633e-02
10800,2.879999063602e+04,1.920000308079e+04,9.599999942605e+03,2.879999068809e+04,-1.238738090251e-02
11000,2.879999088380e+04,1.920000383099e+04,9.599999758611e+03,2.879999085903e+04,-1.270580125856e-02
11200,2.879999087549e+04,1.920000439807e+04,9.599999710975e+03,2.879999088550e+04,-1.323354751366e-02
11400,2.879999020258e+04,1.920000517202e+04,9.599999469898e+03,2.879999026823e+04,-1.443933723931e-02
11600,2.879999115306e+04,1.920000573214e+04,9.599999302771e+03,2.879999112618e+04,-1.388185523138e-02
11800,2.879999134800e+04,1.920000635642e+04,9.599999193805e+03,2.879999133396e+04,-1.420222807792e-02
12000,2.879999135959e+04,1.920000693127e+04,9.599999111556e+03,2.879999133074e+04,-1.468323896552e-02
12200,2.879999108533e+04,1.920000776893e+04,9.599998943736e+03,2.879999106359e+04,-1.562733326136e-02
12400,2.879998873044e+04,1.920000825527e+04,9.599998980786e+03,2.879998868287e+04,-1.850561401079e-02
12600,2.879998710089e+04,1.920000847963e+04,9.599998915139e+03,2.879998707139e+04,-2.029388066148e-02
12800,2.879998775849e+04,1.920000877848e+04,9.599998869054e+03,2.879998773479e+04,-1.988904839527e-02
13000,2.879998696097e+04,1.920000953886e+04,9.599998804803e+03,2.879998694265e+04,-2.138269870920e-02
13200,2.879998784692e+04,1.920001001176e+04,9.599998709842e+03,2.879998783457e+04,-2.087467981983e-02
13400,2.879998872837e+04,1.920001070102e+04,9.599998633632e+03,2.879998873687e+04,-2.060628082836e-02
13600,2.879998855362e+04,1.920001132616e+04,9.599998571696e+03,2.879998855269e+04,-2.134423989810e-02
13800,2.879998850266e+04,1.920001178514e+04,9.599998577858e+03,2.879998850191e+04,-2.186033875842e-02
14000,2.879998872927e+04,1.920001217576e+04,9.599998431047e+03,2.879998871827e+04,-2.187753940416e-02
14200,2.879998803375e+04,1.920001232108e+04,9.599998424193e+03,2.879998799980e+04,-2.271151944660e-02
14400,2.879998880266e+04,1.920001257257e+04,9.599998350007e+03,2.879998876584e+04,-2.211991468539e-02
14600,2.879998833188e+04,1.920001285127e+04,9.599998387374e+03,2.879998830521e+04,-2.290676405028e-02
14800,2.879998903096e+04,1.920001301830e+04,9.599998409394e+03,2.879998902655e+04,-2.239673302392e-02
15000,2.879998797075e+04,1.920001332968e+04,9.599998203764e+03,2.879998802233e+04,-2.356269237862e-02
15200,2.879998801719e+04,1.920001339048e+04,9.599998118781e+03,2.879998798048e+04,-2.349207776570e-02
15400,2.879998843879e+04,1.920001314217e+04,9.599998097237e+03,2.879998843181e+04,-2.280062455611e-02
15600,2.879998781896e+04,1.920001345465e+04,9.599998110813e+03,2.879998782420e+04,-2.374650556521e-02
15800,2.879998808183e+04,1.920001357537e+04,9.599998105084e+03,2.879998808670e+04,-2.359862255253e-02
16000,2.879998684901e+04,1.920001400785e+04,9.599998060420e+03,2.879998685610e+04,-2.521926035297e-02
16200,2.879998734878e+04,1.920001409715e+04,9.599998022390e+03,2.879998735642e+04,-2.477076476680e-02
16400,2.879998694183e+04,1.920001432729e+04,9.599997995454e+03,2.879998690295e+04,-2.538091463066e-02
16600,2.879998724593e+04,1.920001437312e+04,9.599998003169e+03,2.879998726022e+04,-2.513035912125e-02
16800,2.879998900911e+04,1.920001487796e+04,9.599998017306e+03,2.879998901939e+04,-2.388615289237e-02
17000,2.879998741651e+04,1.920001540519e+04,9.599998064701e+03,2.879998736680e+04,-2.605339020738e-02
17200,2.879998758831e+04,1.920001547845e+04,9.599998030601e+03,2.879998755991e+04,-2.592073835331e-02
17400,2.879998695067e+04,1.920001593000e+04,9.599998011013e+03,2.879998689151e+04,-2.699034267425e-02
17600,2.879998695814e+04,1.920001606684e+04,9.599998019037e+03,2.879998689938e+04,-2.712773376516e-02
17800,2.879998750328e+04,1.920001621483e+04,9.599998078227e+03,2.879998747873e+04,-2.678978575568e-02
18000,2.879998814803e+04,1.920001631627e+04,9.599997973041e+03,2.879998814821e+04,-2.614128091227e-02
18200,2.879998639864e+04,1.920001647626e+04,9.599998091407e+03,2.879998638260e+04,-2.816903041094e-02
18400,2.879998501484e+04,1.920001622281e+04,9.599998022360e+03,2.879998500109e+04,-2.923032439139e-02
18600,2.879998368786e+04,1.920001618746e+04,9.599998006239e+03,2.879998364425e+04,-3.050584551238e-02
18800,2.879998498905e+04,1.920001614375e+04,9.599997881769e+03,2.879998499608e+04,-2.903646794039e-02
19000,2.879998524009e+04,1.920001613807e+04,9.599997900373e+03,2.879998524892e+04,-2.879834508349e-02
19200,2.879998646365e+04,1.920001619325e+04,9.599997895967e+03,2.879998651886e+04,-2.762556354719e-02
19400,2.879998822360e+04,1.920001654169e+04,9.599997943214e+03,2.879998823190e+04,-2.626129631972e-02
19600,2.879998742223e+04,1.920001646358e+04,9.599997947508e+03,2.879998741508e+04,-2.698886269172e-02
19800,2.879998727676e+04,1.920001626563e+04,9.599998099911e+03,2.879998727167e+04,-2.708877908299e-02
20000,2.879998817556e+04,1.920001644950e+04,9.599998255728e+03,2.879998814893e+04,-2.652966419737e-02
20200,2.879998915112e+04,1.920001621056e+04,9.599998231056e+03,2.879998914635e+04,-2.529049166333e-02
20400,2.879998818111e+04,1.920001660126e+04,9.599998203981e+03,2.879998818362e+04,-2.662412548671e-02
20600,2.879998681428e+04,1.920001683739e+04,9.599998265455e+03,2.879998677170e+04,-2.828856627093e-02
20800,2.879998664114e+04,1.920001723969e+04,9.599998319779e+03,2.879998664796e+04,-2.891833489593e-02
21000,2.879998686770e+04,1.920001705917e+04,9.599998414771e+03,2.879998685181e+04,-2.860623529887e-02
21200,2.879998647594e+04,1.920001705742e+04,9.599998367468e+03,2.879998652923e+04,-2.894894487144e-02
21400,2.879998698658e+04,1.920001706338e+04,9.599998428813e+03,2.879998697948e+04,-2.850561549349e-02
21600,2.879998682230e+04,1.920001726431e+04,9.599998411091e+03,2.879998685110e+04,-2.885310776037e-02
21800,2.879998595424e+04,1.920001724626e+04,9.599998496828e+03,2.879998591053e+04,-2.978884307777e-02
22000,2.879998620963e+04,1.920001702999e+04,9.599998589093e+03,2.879998627532e+04,-2.940944573129e-02
22200,2.879998643545e+04,1.920001687543e+04,9.599998628712e+03,2.879998646057e+04,-2.906868421815e-02
22400,2.879998715861e+04,1.920001711459e+04,9.599998540974e+03,2.879998718834e+04,-2.849695615259e-02
22600,2.879998762985e+04,1.920001726513e+04,9.599998730917e+03,2.879998763108e+04,-2.836619134905e-02
22800,2.879998679379e+04,1.920001719687e+04,9.599998719039e+03,2.879998675382e+04,-2.912212151205e-02
23000,2.879998691473e+04,1.920001719654e+04,9.599998696188e+03,2.879998693871e+04,-2.897799221682e-02
23200,2.879998702602e+04,1.920001694084e+04,9.599998714482e+03,2.879998706460e+04,-2.862930183619e-02
23400,2.879998702904e+04,1.920001690578e+04,9.599998738458e+03,2.879998708606e+04,-2.861520009355e-02
23600,2.879998793487e+04,1.920001687355e+04,9.599998679061e+03,2.879998799515e+04,-2.761774765531e-02
23800,2.879998823997e+04,1.920001688362e+04,9.599998781280e+03,2.879998821616e+04,-2.742493719779e-02
24000,2.879998873843e+04,1.920001680021e+04,9.599999021695e+03,2.879998874688e+04,-2.708347180851e-02
24200,2.879998908801e+04,1.920001649759e+04,9.599999042596e+03,2.879998906088e+04,-2.645217022655e-02
24400,2.879998914548e+04,1.920001646492e+04,9.599998939168e+03,2.879998914170e+04,-2.625860926855e-02
24600,2.879998727963e+04,1.920001638517e+04,9.599998945696e+03,2.879998726022e+04,-2.805123205871e-02
24800,2.879998487711e+04,1.920001651730e+04,9.599999006873e+03,2.879998485553e+04,-3.064706334408e-02
25000,2.879998462455e+04,1.920001643018e+04,9.599998858292e+03,2.879998457551e+04,-3.066391935317e-02
25200,2.879998565447e+04,1.920001620685e+04,9.599998854086e+03,2.879998563087e+04,-2.940646188654e-02
25400,2.879998496734e+04,1.920001612815e+04,9.599998882088e+03,2.879998497319e+04,-3.004289952514e-02
25600,2.879998629388e+04,1.920001603329e+04,9.599998876419e+03,2.879998623776e+04,-2.861582713558e-02
25800,2.879998472664e+04,1.920001601754e+04,9.599998922362e+03,2.879998466170e+04,-3.021326519229e-02
26000,2.879998510998e+04,1.920001588194e+04,9.599998765696e+03,2.879998508334e+04,-2.953765227721e-02
26200,2.879998522248e+04,1.920001592563e+04,9.599998675784e+03,2.879998518384e+04,-2.937893061971e-02
26400,2.879998598257e+04,1.920001578102e+04,9.599998668121e+03,2.879998591125e+04,-2.846656210386e-02
26600,2.879998671246e+04,1.920001596681e+04,9.599998547884e+03,2.879998665118e+04,-2.780223140508e-02
26800,2.879998549781e+04,1.920001575211e+04,9.599998416071e+03,2.879998548138e+04,-2.867036990574e-02
27000,2.879998591853e+04,1.920001577261e+04,9.599998490826e+03,2.879998593843e+04,-2.834491141948e-02
27200,2.879998717230e+04,1.920001565315e+04,9.599998491605e+03,2.879998720014e+04,-2.697245798845e-02
27400,2.879998751277e+04,1.920001554986e+04,9.599998543349e+03,2.879998749232e+04,-2.658043194970e-02
27600,2.879998701868e+04,1.920001551103e+04,9.599998610002e+03,2.879998699701e+04,-2.710235030281e-02
27800,2.879998743642e+04,1.920001546358e+04,9.599998608288e+03,2.879998746550e+04,-2.663544289317e-02
28000,2.879998817531e+04,1.920001548650e+04,9.599998603269e+03,2.879998815751e+04,-2.591445382131e-02
28200,2.879998555173e+04,1.920001560924e+04,9.599998630788e+03,2.879998549640e+04,-2.868829278304e-02
28400,2.879998285884e+04,1.920001586372e+04,9.599998630754e+03,2.879998285031e+04,-3.163563825001e-02
28600,2.879998454369e+04,1.920001571208e+04,9.599998594102e+03,2.879998459089e+04,-2.976248995765e-02
28800,2.879998527058e+04,1.920001572666e+04,9.599998450757e+03,2.879998524785e+04,-2.890683324040e-02
29000,2.879998500631e+04,1.920001574491e+04,9.599998491605e+03,2.879998498034e+04,-2.923020632443e-02
29200,2.879998544713e+04,1.920001558983e+04,9.599998541440e+03,2.879998548460e+04,-2.868414463410e-02
29400,2.879998572151e+04,1.920001527265e+04,9.599998584019e+03,2.879998575282e+04,-2.813516501919e-02
29600,2.879998551314e+04,1.920001531529e+04,9.599998659510e+03,2.879998546922e+04,-2.846165892697e-02
29800,2.879998617955e+04,1.920001512751e+04,9.599998821609e+03,2.879998619878e+04,-2.776956713569e-02
30000,2.879998592057e+04,1.920001503995e+04,9.599998825750e+03,2.879998592985e+04,-2.794512522996e-02
30200,2.879998685819e+04,1.920001499129e+04,9.599998794677e+03,2.879998690724e+04,-2.692777012271e-02
30400,2.879998708460e+04,1.920001521761e+04,9.599998868690e+03,2.879998713970e+04,-2.700169232048e-02
30600,2.879998708902e+04,1.920001530734e+04,9.599998918313e+03,2.879998712647e+04,-2.713663456234e-02
30800,2.879998641811e+04,1.920001539077e+04,9.599998863785e+03,2.879998645163e+04,-2.783644901137e-02
31000,2.879998563658e+04,1.920001542887e+04,9.599998772100e+03,2.879998567307e+04,-2.856438829258e-02
31200,2.879998589781e+04,1.920001540491e+04,9.599998783887e+03,2.879998587728e+04,-2.829099092560e-02
31400,2.879998600743e+04,1.920001539818e+04,9.599998815736e+03,2.879998601282e+04,-2.820648489615e-02
31600,2.879998613727e+04,1.920001528868e+04,9.599998855234e+03,2.879998612940e+04,-2.800664187089e-02
31800,2.879998604015e+04,1.920001531977e+04,9.599998882929e+03,2.879998602462e+04,-2.816255007019e-02
32000,2.879998588756e+04,1.920001553661e+04,9.599999004163e+03,2.879998586404e+04,-2.865321271929e-02
32200,2.879998406613e+04,1.920001554506e+04,9.599998967184e+03,2.879998404408e+04,-3.044611804944e-02
32400,2.879998485519e+04,1.920001549764e+04,9.599998969325e+03,2.879998482478e+04,-2.961178393707e-02
32600,2.879998584506e+04,1.920001549184e+04,9.599998839831e+03,2.879998581040e+04,-2.848661091411e-02
32800,2.879998618940e+04,1.920001520374e+04,9.599999048829e+03,2.879998620522e+04,-2.806317227623e-02
33000,2.879998731050e+04,1.920001519262e+04,9.599999020221e+03,2.879998733354e+04,-2.690234059628e-02
33200,2.879998787734e+04,1.920001492710e+04,9.599999097960e+03,2.879998784995e+04,-2.614771896151e-02
33400,2.879998684615e+04,1.920001488186e+04,9.599999075010e+03,2.879998679316e+04,-2.711072601960e-02
33600,2.879998444059e+04,1.920001493508e+04,9.599999022309e+03,2.879998444104e+04,-2.951679814214e-02
33800,2.879998525304e+04,1.920001508411e+04,9.599999047074e+03,2.879998524928e+04,-2.887814789210e-02
34000,2.879998691659e+04,1.920001484324e+04,9.599999061835e+03,2.879998686147e+04,-2.698848664113e-02
34200,2.879998622071e+04,1.920001503676e+04,9.599998897310e+03,2.879998623598e+04,-2.771335953184e-02
34400,2.879998736787e+04,1.920001491439e+04,9.599998871171e+03,2.879998733211e+04,-2.641768753892e-02
34600,2.879998791252e+04,1.920001480529e+04,9.599998915345e+03,2.879998792684e+04,-2.580810941254e-02
34800,2.879998915051e+04,1.920001457362e+04,9.599999016198e+03,2.879998914278e+04,-2.443931218113e-02
35000,2.879999218662e+04,1.920001458838e+04,9.599998949165e+03,2.879999219227e+04,-2.135091555829e-02
35200,2.879999129097e+04,1.920001454047e+04,9.599998855706e+03,2.879999127245e+04,-2.210520710287e-02
35400,2.879999049892e+04,1.920001445142e+04,9.599998798399e+03,2.879999049175e+04,-2.275089153773e-02
35600,2.879998825530e+04,1.920001421570e+04,9.599998720378e+03,2.879998828697e+04,-2.468077710000e-02
35800,2.879999004950e+04,1.920001438617e+04,9.599998754903e+03,2.879999004114e+04,-2.309157958007e-02
36000,2.879999052145e+04,1.920001428320e+04,9.599998991690e+03,2.879999047852e+04,-2.275344096233e-02
36200,2.879998815848e+04,1.920001418905e+04,9.599998933234e+03,2.879998816288e+04,-2.496379770309e-02
36400,2.879998694514e+04,1.920001439489e+04,9.599998838803e+03,2.879998688114e+04,-2.628855349940e-02
36600,2.879998652762e+04,1.920001430091e+04,9.599998813407e+03,2.879998651707e+04,-2.658669064112e-02
36800,2.879998624234e+04,1.920001435858e+04,9.599998812490e+03,2.879998625207e+04,-2.692873754859e-02
37000,2.879998564585e+04,1.920001437789e+04,9.599998647186e+03,2.879998560262e+04,-2.737923365930e-02
37200,2.879998714721e+04,1.920001443232e+04,9.599998615435e+03,2.879998714149e+04,-2.590053967288e-02
37400,2.879998578274e+04,1.920001447294e+04,9.599998849128e+03,2.879998573637e+04,-2.753933319036e-02
37600,2.879998382621e+04,1.920001452765e+04,9.599998817695e+03,2.879998379016e+04,-2.951913693505e-02
37800,2.879998140388e+04,1.920001452104e+04,9.599998759304e+03,2.879998143411e+04,-3.187646278820e-02
38000,2.879998041833e+04,1.920001461469e+04,9.599998607633e+03,2.879998045349e+04,-3.280399516370e-02
38200,2.879997998578e+04,1.920001465716e+04,9.599998501153e+03,2.879997995675e+04,-3.317253573550e-02
38400,2.879997914034e+04,1.920001456773e+04,9.599998398568e+03,2.879997914171e+04,-3.382595651237e-02
38600,2.879997966227e+04,1.920001484181e+04,9.599998380503e+03,2.879997962844e+04,-3.356004005764e-02
38800,2.879998052472e+04,1.920001499944e+04,9.599998310743e+03,2.879998056757e+04,-3.278547139234e-02
39000,2.879998340356e+04,1.920001493844e+04,9.599998273869e+03,2.879998345399e+04,-2.980874713103e-02
39200,2.879998409632e+04,1.920001507656e+04,9.599998220047e+03,2.879998406267e+04,-2.920028475637e-02
39400,2.879998274187e+04,1.920001512965e+04,9.599998087445e+03,2.879998273766e+04,-3.047522433917e-02
39600,2.879998190993e+04,1.920001510770e+04,9.599998033249e+03,2.879998188472e+04,-3.123101316305e-02
39800,2.879998241324e+04,1.920001511012e+04,9.599997996495e+03,2.879998243546e+04,-3.069337526176e-02
40000,2.879998307964e+04,1.920001521580e+04,9.599997886366e+03,2.879998306453e+04,-3.002252251827e-02
40200,2.879998219735e+04,1.920001528673e+04,9.599998004684e+03,2.879998220587e+04,-3.109406026306e-02
40400,2.879998160435e+04,1.920001551826e+04,9.599998042629e+03,2.879998159397e+04,-3.195654259252e-02
40600,2.879998178354e+04,1.920001566095e+04,9.599997950942e+03,2.879998175526e+04,-3.182835358166e-02
40800,2.879998182487e+04,1.920001555219e+04,9.599997870685e+03,2.879998178279e+04,-3.159800035428e-02
41000,2.879998126056e+04,1.920001548680e+04,9.599997861592e+03,2.879998123920e+04,-3.208783247101e-02
41200,2.879998113184e+04,1.920001594756e+04,9.599997820854e+03,2.879998113370e+04,-3.263656960371e-02
41400,2.879998327569e+04,1.920001584623e+04,9.599997882383e+03,2.879998323762e+04,-3.045292183378e-02
41600,2.879998320283e+04,1.920001593763e+04,9.599997957848e+03,2.879998317003e+04,-3.069264149235e-02
41800,2.879998232470e+04,1.920001599585e+04,9.599997971129e+03,2.879998233855e+04,-3.164228251262e-02
42000,2.879998335025e+04,1.920001617421e+04,9.599997853005e+03,2.879998334491e+04,-3.067695717618e-02
42200,2.879998395900e+04,1.920001647175e+04,9.599998058057e+03,2.879998393536e+04,-3.057079852806e-02
42400,2.879998352898e+04,1.920001677253e+04,9.599998134940e+03,2.879998353946e+04,-3.137848980441e-02
42600,2.879998320743e+04,1.920001658810e+04,9.599998164350e+03,2.879998316538e+04,-3.154501835161e-02
42800,2.879998315005e+04,1.920001672272e+04,9.599998103880e+03,2.879998317289e+04,-3.167655220932e-02
43000,2.879998348426e+04,1.920001683628e+04,9.599998151008e+03,2.879998351049e+04,-3.150302135327e-02
43200,2.879998350943e+04,1.920001673393e+04,9.599998182732e+03,2.879998350728e+04,-3.140723014258e-02
43400,2.879998531044e+04,1.920001667997e+04,9.599998178928e+03,2.879998527074e+04,-2.954846252032e-02
43600,2.879998515901e+04,1.920001645153e+04,9.599998206236e+03,2.879998514843e+04,-2.949874928890e-02
43800,2.879998540920e+04,1.920001651072e+04,9.599998135433e+03,2.879998534584e+04,-2.923695497157e-02
44000,2.879998569690e+04,1.920001650622e+04,9.599998228327e+03,2.879998569274e+04,-2.903765111841e-02
44200,2.879998492820e+04,1.920001642172e+04,9.599998151752e+03,2.879998494923e+04,-2.964527453332e-02
44400,2.879998315140e+04,1.920001655939e+04,9.599998360885e+03,2.879998307168e+04,-3.176887733935e-02
44600,2.879998104778e+04,1.920001626223e+04,9.599998390924e+03,2.879998101783e+04,-3.360537279877e-02
44800,2.879997970648e+04,1.920001649818e+04,9.599998473869e+03,2.879997970212e+04,-3.526556864381e-02
45000,2.879998034932e+04,1.920001655291e+04,9.599998485246e+03,2.879998034835e+04,-3.468883488313e-02
45200,2.879998117191e+04,1.920001649936e+04,9.599998516019e+03,2.879998115158e+04,-3.384347058636e-02
45400,2.879998171848e+04,1.920001679051e+04,9.599998451892e+03,2.879998173594e+04,-3.352392865418e-02
45600,2.879997987627e+04,1.920001668665e+04,9.599998517397e+03,2.879997987986e+04,-3.532777343207e-02
45800,2.879997907220e+04,1.920001663620e+04,9.599998546048e+03,2.879997903764e+04,-3.611004649792e-02
46000,2.879997997433e+04,1.920001664189e+04,9.599998539847e+03,2.879997994709e+04,-3.520740947351e-02
46200,2.879997976586e+04,1.920001659992e+04,9.599998474626e+03,2.879997975576e+04,-3.530868872622e-02
46400,2.879997942623e+04,1.920001641363e+04,9.599998505622e+03,2.879997943532e+04,-3.549302565443e-02
46600,2.879997752606e+04,1.920001658316e+04,9.599998382104e+03,2.879997753811e+04,-3.743920036504e-02
46800,2.879997658387e+04,1.920001648447e+04,9.599998382616e+03,2.879997660577e+04,-3.828321478431e-02
47000,2.879997673207e+04,1.920001647438e+04,9.599998504378e+03,2.879997673416e+04,-3.824668849484e-02
47200,2.879997661717e+04,1.920001636640e+04,9.599998471335e+03,2.879997664046e+04,-3.822056393619e-02
47400,2.879997509672e+04,1.920001627911e+04,9.599998378286e+03,2.879997511911e+04,-3.956068058687e-02
47600,2.879997477891e+04,1.920001640468e+04,9.599998478640e+03,2.879997477686e+04,-4.010441270293e-02
47800,2.879997491130e+04,1.920001654586e+04,9.599998561416e+03,2.879997489595e+04,-4.019597456499e-02
48000,2.879997331516e+04,1.920001676831e+04,9.599998561784e+03,2.879997328019e+04,-4.201492866014e-02
48200,2.879997386071e+04,1.920001651376e+04,9.599998533855e+03,2.879997387099e+04,-4.118690096948e-02
48400,2.879997508474e+04,1.920001659404e+04,9.599998524551e+03,2.879997504830e+04,-4.003385124088e-02
48600,2.879997521130e+04,1.920001665574e+04,9.599998467097e+03,2.879997520065e+04,-3.991153384413e-02
48800,2.879997737854e+04,1.920001652744e+04,9.599998431368e+03,2.879997736394e+04,-3.758026943979e-02
49000,2.879997740556e+04,1.920001654265e+04,9.599998371814e+03,2.879997738719e+04,-3.750890496667e-02
49200,2.879997749602e+04,1.920001635308e+04,9.599998497874e+03,2.879997753346e+04,-3.735493718887e-02
49400,2.879997706387e+04,1.920001615650e+04,9.599998550757e+03,2.879997701311e+04,-3.764338268411e-02
49600,2.879997587156e+04,1.920001645795e+04,9.599998497657e+03,2.879997584617e+04,-3.908404125286e-02
49800,2.879997596061e+04,1.920001653987e+04,9.599998391895e+03,2.879997590983e+04,-3.897115257132e-02
50000,2.879997463346e+04,1.920001649656e+04,9.599998544699e+03,2.879997464347e+04,-4.040780618379e-02
50200,2.879997366558e+04,1.920001640325e+04,9.599998525019e+03,2.879997361422e+04,-4.126269392873e-02
50400,2.879997363549e+04,1.920001642962e+04,9.599998546668e+03,2.879997366035e+04,-4.134079070354e-02
50600,2.879997256499e+04,1.920001650761e+04,9.599998513577e+03,2.879997251523e+04,-4.245619322683e-02
50800,2.879997080690e+04,1.920001647554e+04,9.599998595548e+03,2.879997082078e+04,-4.426418154253e-02
51000,2.879997176208e+04,1.920001648136e+04,9.599998759617e+03,2.879997180176e+04,-4.347889191922e-02
51200,2.879997166337e+04,1.920001646717e+04,9.599998840146e+03,2.879997168624e+04,-4.364394714503e-02
51400,2.879997258072e+04,1.920001649470e+04,9.599998782079e+03,2.879997256601e+04,-4.269606135495e-02
51600,2.879997051448e+04,1.920001628641e+04,9.599998789424e+03,2.879997055292e+04,-4.456136109366e-02
51800,2.879996995824e+04,1.920001635934e+04,9.599998750569e+03,2.879996994209e+04,-4.515166677447e-02
