class,quantity,n,mean,std,frac_pos,max_abs
ccpos/pure/nonwall,Rrec_b,125638,-2.392458256470e-20,6.723272575072e-16,2.183893408045e-01,7.090492472675e-15
ccpos/pure/nonwall,Rrec_r,125638,-5.014023896606e-18,8.177190166564e-16,2.269058724271e-01,1.065814103640e-14
ccpos/pure/nonwall,cc,125638,1.002590345685e-01,1.225265346801e-01,1.000000000000e+00,2.500061988831e-01
ccpos/pure/nonwall,dacc_b,125638,-1.348289707610e-09,6.338460391483e-08,4.875037807033e-01,3.352761268616e-07
ccpos/pure/nonwall,dacc_r,125638,-3.079506495154e-09,6.489415578653e-08,4.832853117687e-01,3.613531589508e-07
ccpos/pure/nonwall,net_b,125638,-2.420857047552e-07,2.130618185227e-06,4.247679842086e-01,4.649162292480e-06
ccpos/pure/nonwall,net_r,125638,-2.796287839815e-07,2.072983584837e-06,4.122240086598e-01,4.649162292480e-06
cczero/pure/nonwall,R_b,1214987,4.721319405062e-09,9.418007573479e-09,7.867170595241e-01,4.656612873077e-08
cczero/pure/nonwall,R_r,1214987,4.660340502856e-09,9.465451007673e-09,7.850067531587e-01,4.656612873077e-08
cczero/pure/nonwall,Rc1_b,1214987,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/nonwall,Rc1_r,1214987,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/nonwall,Req_b,1214987,4.721319405062e-09,9.418007573479e-09,7.867170595241e-01,4.656612873077e-08
cczero/pure/nonwall,Req_r,1214987,4.660340502856e-09,9.465451007673e-09,7.850067531587e-01,4.656612873077e-08
cczero/pure/nonwall,Rrec_b,1214987,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/nonwall,Rrec_r,1214987,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/nonwall,cc,1214987,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/nonwall,dacc_b,1214987,-2.889694144858e-09,7.091510563036e-08,4.832002317720e-01,3.837049007416e-07
cczero/pure/nonwall,dacc_r,1214987,-1.706590608995e-09,6.621648717557e-08,4.890974142110e-01,3.743916749954e-07
cczero/pure/nonwall,net_b,1214987,1.275436719930e-07,1.614878974799e-06,2.918804892563e-01,5.245208740234e-06
cczero/pure/nonwall,net_r,1214987,1.211880807399e-07,1.613899684781e-06,2.863495658801e-01,5.125999450684e-06
mixed,R_b,133935,-1.573330200292e-09,7.860013164999e-08,5.525665434726e-01,3.427267074585e-07
mixed,R_r,133935,-8.527595336923e-10,8.066059678144e-08,5.363795871132e-01,3.091990947723e-07
mixed,Rc1_b,133935,-6.931882503586e-09,7.904600765723e-08,2.991749729346e-01,3.483146429062e-07
mixed,Rc1_r,133935,-6.014340340507e-09,8.098003633815e-08,2.950909023034e-01,2.887099981308e-07
mixed,Req_b,133935,5.972827972986e-09,8.793001482390e-09,7.997237465935e-01,4.656612873077e-08
mixed,Req_r,133935,5.797209182758e-09,8.592873518054e-09,8.005450405047e-01,4.470348358154e-08
mixed,Rrec_b,133935,-6.142756696912e-10,1.308987262463e-09,2.703027588009e-01,5.587935447693e-09
mixed,Rrec_r,133935,-6.356283759436e-10,1.297373304696e-09,2.594467465562e-01,5.587935447693e-09
mixed,cc,133935,5.940467940917e-01,2.316341885483e-01,1.000000000000e+00,7.500045895576e-01
mixed,dacc_b,133935,-1.306875056360e-09,7.202285704300e-08,4.832493373651e-01,3.473833203316e-07
mixed,dacc_r,133935,5.183584403990e-10,6.634845467416e-08,5.058946503901e-01,3.911554813385e-07
mixed,net_b,133935,-9.195266964646e-07,2.024132060555e-06,3.224698547803e-01,5.245208740234e-06
mixed,net_r,133935,-8.126381509960e-07,2.119867853526e-06,3.483480792922e-01,5.125999450684e-06
mixed_tau=1e-05,R_b,92160,-2.871892776713e-09,8.285639318362e-08,5.473524305556e-01,3.427267074585e-07
mixed_tau=1e-05,R_r,92160,-2.392946836198e-09,8.081700418558e-08,5.257269965278e-01,3.091990947723e-07
mixed_tau=1e-05,Rc1_b,92160,-8.114195224444e-09,8.321011166988e-08,3.048936631944e-01,3.483146429062e-07
mixed_tau=1e-05,Rc1_r,92160,-7.433636942782e-09,8.090598830087e-08,2.949110243056e-01,2.887099981308e-07
mixed_tau=1e-05,Req_b,92160,6.135021774551e-09,8.260139193830e-09,7.865451388889e-01,4.470348358154e-08
mixed_tau=1e-05,Req_r,92160,5.964440990485e-09,8.009038402944e-09,7.952256944444e-01,4.470348358154e-08
mixed_tau=1e-05,Rrec_b,92160,-8.927193268204e-10,1.497184176898e-09,2.800021701389e-01,5.587935447693e-09
mixed_tau=1e-05,Rrec_r,92160,-9.237508839018e-10,1.476478195208e-09,2.685980902778e-01,5.587935447693e-09
mixed_tau=1e-05,cc,92160,7.499983301056e-01,3.452071969038e-06,1.000000000000e+00,7.500045895576e-01
mixed_tau=1e-05,dacc_b,92160,-1.118596009621e-09,7.443168008396e-08,4.820855034722e-01,3.473833203316e-07
mixed_tau=1e-05,dacc_r,92160,-2.943976131861e-10,6.464973824777e-08,4.915798611111e-01,3.231689333916e-07
mixed_tau=1e-05,net_b,92160,-5.208389160948e-07,1.905227491713e-06,3.684353298611e-01,4.053115844727e-06
mixed_tau=1e-05,net_r,92160,-3.629693916688e-07,2.016256053871e-06,3.911675347222e-01,4.172325134277e-06
mixed_tau=1e-07,R_b,160199,-1.172689290052e-09,8.026114637495e-08,5.543355451657e-01,3.427267074585e-07
mixed_tau=1e-07,R_r,160199,9.031982127320e-10,8.041589717195e-08,5.431869112791e-01,3.408640623093e-07
mixed_tau=1e-07,Rc1_b,160199,-6.519282415209e-09,8.080385052903e-08,3.032353510322e-01,3.483146429062e-07
mixed_tau=1e-07,Rc1_r,160199,-4.223906158704e-09,8.069303516496e-08,2.983227111280e-01,3.427267074585e-07
mixed_tau=1e-07,Req_b,160199,5.860160699497e-09,8.970439143269e-09,8.005106149227e-01,4.656612873077e-08
mixed_tau=1e-07,Req_r,160199,5.658523963026e-09,8.805559876882e-09,8.006417018833e-01,4.470348358154e-08
mixed_tau=1e-07,Rrec_b,160199,-5.135675743400e-10,1.218300052847e-09,2.655197597988e-01,5.587935447693e-09
mixed_tau=1e-07,Rrec_r,160199,-5.314195915903e-10,1.209382365880e-09,2.576295732183e-01,5.587935447693e-09
mixed_tau=1e-07,cc,160199,5.376417297027e-01,2.471485325921e-01,1.000000000000e+00,7.500045895576e-01
mixed_tau=1e-07,dacc_b,160199,-1.609371677041e-09,7.214622652526e-08,4.808394559267e-01,3.473833203316e-07
mixed_tau=1e-07,dacc_r,160199,4.905344414982e-10,6.577877763546e-08,5.062828107541e-01,3.911554813385e-07
mixed_tau=1e-07,net_b,160199,-8.205755561337e-07,1.979692190653e-06,3.462506008152e-01,5.245208740234e-06
mixed_tau=1e-07,net_r,160199,-7.456508056087e-07,2.030517249898e-06,3.604891416301e-01,5.125999450684e-06
non_wall,R_b,1474560,3.558556512935e-09,3.523717126796e-08,7.450018988715e-01,3.427267074585e-07
non_wall,R_r,1474560,3.838577502445e-09,3.488555874502e-08,7.422105577257e-01,3.408640623093e-07
non_wall,Rc1_b,1474560,-1.297023572524e-09,3.450333932366e-08,5.311618381076e-02,3.483146429062e-07
non_wall,Rc1_r,1474560,-9.400361015895e-10,3.402791289922e-08,5.255737304688e-02,3.427267074585e-07
non_wall,Req_b,1474560,4.911375042479e-09,9.417655172813e-09,7.889933268229e-01,4.656612873077e-08
non_wall,Req_r,1474560,4.836348038145e-09,9.445392534301e-09,7.878540039063e-01,4.656612873077e-08
non_wall,Rrec_b,1474560,-5.579495701979e-11,4.321963544197e-10,4.315931532118e-02,5.587935447693e-09
non_wall,Rrec_r,1474560,-5.773443411049e-11,4.315648356800e-10,4.289889865451e-02,5.587935447693e-09
non_wall,cc,1474560,6.250000132364e-02,1.874996500453e-01,1.760342068142e-01,7.500045895576e-01
non_wall,dacc_b,1474560,-2.614592524507e-09,7.040964641192e-08,4.835713704427e-01,3.837049007416e-07
non_wall,dacc_r,1474560,-1.621474950884e-09,6.612142824671e-08,4.901279025608e-01,3.911554813385e-07
non_wall,net_b,1474560,9.439639884272e-10,1.732884861801e-06,3.059814453125e-01,5.245208740234e-06
non_wall,net_r,1474560,2.217102551562e-09,1.731826299744e-06,3.027058919271e-01,5.125999450684e-06
pure,R_b,1340625,4.071257116710e-09,2.730570413721e-08,7.642271328671e-01,3.091990947723e-07
pure,R_r,1340625,4.307265036942e-09,2.619491984072e-08,7.627740792541e-01,3.408640623093e-07
pure,Rc1_b,1340625,-7.340735820856e-10,2.610925694993e-08,2.853370629371e-02,3.427267074585e-07
pure,Rc1_r,1340625,-4.330882688702e-10,2.481121245638e-08,2.832708624709e-02,3.427267074585e-07
pure,Req_b,1340625,4.805330698798e-09,9.471265808140e-09,7.879213053613e-01,4.656612873077e-08
pure,Req_r,1340625,4.740353306282e-09,9.521046239453e-09,7.865861072261e-01,4.656612873077e-08
pure,Rrec_b,1340625,-2.242115956561e-21,2.058199978288e-16,2.046657342657e-02,7.090492472675e-15
pure,Rrec_r,1340625,-4.698942167435e-19,2.503331400709e-16,2.126470862471e-02,1.065814103640e-14
pure,cc,1340625,9.395874748802e-03,4.754654316930e-02,9.371599067599e-02,2.500061988831e-01
pure,dacc_b,1340625,-2.745239900989e-09,7.024510572970e-08,4.836035431235e-01,3.837049007416e-07
pure,dacc_r,1340625,-1.835254781382e-09,6.609489815502e-08,4.885527272727e-01,3.743916749954e-07
pure,net_b,1340625,9.290348876812e-08,1.673460291092e-06,3.043341724942e-01,5.245208740234e-06
pure,net_r,1340625,8.362513118291e-08,1.666415228143e-06,2.981460139860e-01,5.125999450684e-06
pure_tau=1e-05,R_b,1382400,3.987253132245e-09,2.939074972634e-08,7.581785300926e-01,3.091990947723e-07
pure_tau=1e-05,R_r,1382400,4.254012458354e-09,2.932487736727e-08,7.566427951389e-01,3.408640623093e-07
pure_tau=1e-05,Rc1_b,1382400,-8.425454623962e-10,2.837157265410e-08,3.633101851852e-02,3.427267074585e-07
pure_tau=1e-05,Rc1_r,1382400,-5.071293788434e-10,2.820830230286e-08,3.640046296296e-02,3.427267074585e-07
pure_tau=1e-05,Req_b,1382400,4.829798593674e-09,9.484192573902e-09,7.891565393519e-01,4.656612873077e-08
pure_tau=1e-05,Req_r,1382400,4.761141841322e-09,9.528710694888e-09,7.873625578704e-01,4.656612873077e-08
pure_tau=1e-05,Rrec_b,1382400,9.669223670516e-19,6.546121822702e-16,2.736979166667e-02,1.420716842782e-14
pure_tau=1e-05,Rrec_r,1382400,-4.124399447964e-18,7.649402292699e-16,2.785228587963e-02,2.121089762164e-14
pure_tau=1e-05,cc,1382400,1.666677940484e-02,6.236114426584e-02,1.211031539352e-01,2.500070333481e-01
pure_tau=1e-05,dacc_b,1382400,-2.714325625500e-09,7.013217555424e-08,4.836704282407e-01,3.837049007416e-07
pure_tau=1e-05,dacc_r,1382400,-1.709946773397e-09,6.621743233492e-08,4.900311053241e-01,3.911554813385e-07
pure_tau=1e-05,net_b,1382400,3.572948932731e-08,1.715147018915e-06,3.018178530093e-01,5.245208740234e-06
pure_tau=1e-05,net_r,1382400,2.656286883292e-08,1.708410897577e-06,2.968084490741e-01,5.125999450684e-06
pure_tau=1e-07,R_b,1314361,4.135217602539e-09,2.459226067805e-08,7.682409931518e-01,3.091990947723e-07
pure_tau=1e-07,R_r,1314361,4.196351985127e-09,2.399937759261e-08,7.664682686111e-01,3.296881914139e-07
pure_tau=1e-07,Rc1_b,1314361,-6.605160648157e-10,2.315257071225e-08,2.263076886791e-02,3.427267074585e-07
pure_tau=1e-07,Rc1_r,1314361,-5.397863229673e-10,2.244826618283e-08,2.260261830654e-02,3.427267074585e-07
pure_tau=1e-07,Req_b,1314361,4.795733667340e-09,9.464218963454e-09,7.875895587285e-01,4.656612873077e-08
pure_tau=1e-07,Req_r,1314361,4.736138308101e-09,9.515582491423e-09,7.862953937313e-01,4.656612873077e-08
pure_tau=1e-07,Rrec_b,1314361,1.415241907386e-20,1.768982147124e-17,1.605723237375e-02,1.328235117447e-15
pure_tau=1e-07,Rrec_r,1314361,-6.680876354879e-21,1.905404864972e-17,1.672675923890e-02,1.286543732266e-15
pure_tau=1e-07,cc,1314361,4.588035170816e-03,3.355509052424e-02,7.560632124660e-02,2.500040233135e-01
pure_tau=1e-07,dacc_b,1314361,-2.737112421661e-09,7.019406442102e-08,4.839043459141e-01,3.837049007416e-07
pure_tau=1e-07,dacc_r,1314361,-1.878894177907e-09,6.615846089582e-08,4.881588848117e-01,3.743916749954e-07
pure_tau=1e-07,net_b,1314361,1.010736890822e-07,1.672998691157e-06,3.010732972144e-01,5.245208740234e-06
pure_tau=1e-07,net_r,1314361,9.336990685675e-08,1.669063563861e-06,2.956630636484e-01,5.125999450684e-06
