step,Mff,Mr,Mb,Mrho,d_fc
10800,3.686407625735e+04,1.843202086710e+04,1.843203528418e+04,3.686407627320e+04,2.010607305783e-02
11200,3.686407573608e+04,1.843202970533e+04,1.843207105697e+04,3.686407562643e+04,-2.502622409520e-02
11600,3.686407533720e+04,1.843204689612e+04,1.843210109410e+04,3.686407525998e+04,-7.265302439919e-02
12000,3.686407569560e+04,1.843205282213e+04,1.843212196294e+04,3.686407558721e+04,-9.908946601354e-02
12400,3.686407490955e+04,1.843205053920e+04,1.843211969317e+04,3.686407477450e+04,-9.532280764324e-02
12800,3.686407582377e+04,1.843206001625e+04,1.843213814525e+04,3.686407572442e+04,-1.223377223178e-01
13200,3.686407634852e+04,1.843205604185e+04,1.843213492047e+04,3.686407632858e+04,-1.146137965115e-01
13600,3.686407498214e+04,1.843205719254e+04,1.843213884897e+04,3.686407490444e+04,-1.210593667674e-01
14000,3.686407891997e+04,1.843205565542e+04,1.843214027919e+04,3.686407903594e+04,-1.170146395234e-01
14400,3.686407966296e+04,1.843205075687e+04,1.843215236665e+04,3.686407977974e+04,-1.234605588870e-01
14800,3.686407912649e+04,1.843205069108e+04,1.843216999028e+04,3.686407924211e+04,-1.415548740697e-01
15200,3.686407565569e+04,1.843205313774e+04,1.843218752854e+04,3.686407560450e+04,-1.650105936205e-01
15600,3.686407761014e+04,1.843208058421e+04,1.843219443245e+04,3.686407757479e+04,-1.974065249160e-01
16000,3.686408034602e+04,1.843207639487e+04,1.843219841632e+04,3.686408036137e+04,-1.944651733975e-01
16400,3.686407744531e+04,1.843207809674e+04,1.843219946470e+04,3.686407737011e+04,-2.001161300141e-01
16800,3.686407130121e+04,1.843207747645e+04,1.843219901882e+04,3.686407125258e+04,-2.051940599522e-01
17200,3.686408381284e+04,1.843207703900e+04,1.843219920473e+04,3.686408395261e+04,-1.924308891357e-01
17600,3.686407165009e+04,1.843207688317e+04,1.843219866886e+04,3.686407154971e+04,-2.039019377371e-01
18000,3.686406772340e+04,1.843207622333e+04,1.843219829753e+04,3.686406777519e+04,-2.067974553574e-01
18400,3.686407189908e+04,1.843207637713e+04,1.843219798642e+04,3.686407181972e+04,-2.024644739577e-01
18800,3.686406853393e+04,1.843207653435e+04,1.843219808223e+04,3.686406846786e+04,-2.060826511806e-01
19200,3.686407293430e+04,1.843207671210e+04,1.843219756560e+04,3.686407289809e+04,-2.013434044093e-01
19600,3.686406140015e+04,1.843207614879e+04,1.843219651493e+04,3.686406131732e+04,-2.112635675767e-01
20000,3.686407366635e+04,1.843207616400e+04,1.843219603358e+04,3.686407372648e+04,-1.985312161414e-01
20400,3.686407225015e+04,1.843207557445e+04,1.843219594207e+04,3.686407222182e+04,-1.992663670244e-01
20800,3.686407523687e+04,1.843207523173e+04,1.843219577893e+04,3.686407528764e+04,-1.957737943194e-01
21200,3.686407534392e+04,1.843207557593e+04,1.843219575268e+04,3.686407538140e+04,-1.959846843602e-01
21600,3.686408035764e+04,1.843207834903e+04,1.843219534992e+04,3.686408040482e+04,-1.933413017869e-01
22000,3.686407726328e+04,1.843208890611e+04,1.843219903281e+04,3.686407725394e+04,-2.106756285466e-01
22400,3.686407801514e+04,1.843209836244e+04,1.843221473885e+04,3.686407803142e+04,-2.350861580708e-01
22800,3.686407763585e+04,1.843209296787e+04,1.843221955909e+04,3.686407757241e+04,-2.348911196932e-01
23200,3.686407034278e+04,1.843210033571e+04,1.843221961820e+04,3.686407047880e+04,-2.496111331784e-01
23600,3.686408009479e+04,1.843211307564e+04,1.843222789694e+04,3.686408013827e+04,-2.608777819951e-01
24000,3.686408085057e+04,1.843211331065e+04,1.843223609838e+04,3.686408086658e+04,-2.685584637875e-01
24400,3.686408027726e+04,1.843212687513e+04,1.843224727167e+04,3.686408023298e+04,-2.938695347257e-01
24800,3.686407850265e+04,1.843212928419e+04,1.843224882560e+04,3.686407851559e+04,-2.996071408015e-01
25200,3.686407815855e+04,1.843213194742e+04,1.843225062886e+04,3.686407816750e+04,-3.044177273150e-01
25600,3.686407559222e+04,1.843213143633e+04,1.843224948848e+04,3.686407563913e+04,-3.053325848196e-01
26000,3.686407878313e+04,1.843213196943e+04,1.843225165977e+04,3.686407875633e+04,-3.048460643549e-01
26400,3.686407269625e+04,1.843212990407e+04,1.843225171144e+04,3.686407267869e+04,-3.089192650041e-01
26800,3.686407642276e+04,1.843212949531e+04,1.843225172461e+04,3.686407669759e+04,-3.047971522574e-01
27200,3.686408388643e+04,1.843212935041e+04,1.843225313455e+04,3.686408376920e+04,-2.985985232153e-01
27600,3.686408017653e+04,1.843213046074e+04,1.843225363138e+04,3.686408024663e+04,-3.039155929473e-01
28000,3.686407369860e+04,1.843213156969e+04,1.843225490524e+04,3.686407398027e+04,-3.127763344382e-01
28400,3.686407533897e+04,1.843213134686e+04,1.843225429497e+04,3.686407507527e+04,-3.103028642363e-01
28800,3.686407973678e+04,1.843213148958e+04,1.843225394732e+04,3.686407969058e+04,-3.057001179877e-01
29200,3.686407015659e+04,1.843213005412e+04,1.843225273270e+04,3.686407003784e+04,-3.126302293458e-01
29600,3.686407929759e+04,1.843212965490e+04,1.843225230076e+04,3.686407929862e+04,-3.026580697442e-01
30000,3.686407739301e+04,1.843212941086e+04,1.843225163785e+04,3.686407751828e+04,-3.036556969710e-01
30400,3.686407116830e+04,1.843212902899e+04,1.843225064277e+04,3.686407107985e+04,-3.085034566429e-01
30800,3.686407221418e+04,1.843212877598e+04,1.843224965824e+04,3.686407220846e+04,-3.062200378081e-01
31200,3.686408167404e+04,1.843213089350e+04,1.843225295185e+04,3.686408172411e+04,-3.021713052585e-01
31600,3.686407921190e+04,1.843213279488e+04,1.843225288463e+04,3.686407917660e+04,-3.064676009417e-01
32000,3.686407042974e+04,1.843213336013e+04,1.843225262142e+04,3.686407035029e+04,-3.155518010717e-01
32400,3.686406997548e+04,1.843213393575e+04,1.843225331711e+04,3.686407017392e+04,-3.172773749466e-01
32800,3.686406907792e+04,1.843213541251e+04,1.843225348713e+04,3.686406903177e+04,-3.198217192112e-01
33200,3.686407068152e+04,1.843213570552e+04,1.843225282701e+04,3.686407085699e+04,-3.178510204671e-01
33600,3.686406982524e+04,1.843213677543e+04,1.843225319190e+04,3.686406974703e+04,-3.201420888472e-01
34000,3.686406899040e+04,1.843213728570e+04,1.843225413395e+04,3.686406913161e+04,-3.224292480045e-01
34400,3.686406836889e+04,1.843213873048e+04,1.843225517979e+04,3.686406819415e+04,-3.255413727456e-01
34800,3.686406851197e+04,1.843213851636e+04,1.843225543851e+04,3.686406869090e+04,-3.254428895925e-01
35200,3.686407001761e+04,1.843214018645e+04,1.843225538098e+04,3.686406981927e+04,-3.255498244180e-01
35600,3.686407092301e+04,1.843214033055e+04,1.843225523158e+04,3.686407101530e+04,-3.246391220091e-01
36000,3.686407017587e+04,1.843214013181e+04,1.843225527694e+04,3.686407009739e+04,-3.252328762319e-01
36400,3.686408229262e+04,1.843213893217e+04,1.843225446625e+04,3.686408262819e+04,-3.111057933966e-01
36800,3.686408504322e+04,1.843213916229e+04,1.843225459510e+04,3.686408497787e+04,-3.087141715150e-01
37200,3.686408598689e+04,1.843213994095e+04,1.843225517811e+04,3.686408595574e+04,-3.091321721549e-01
37600,3.686407118517e+04,1.843213956479e+04,1.843225501238e+04,3.686407123840e+04,-3.233919954073e-01
38000,3.686407003333e+04,1.843213883809e+04,1.843225423530e+04,3.686407006007e+04,-3.230400615648e-01
38400,3.686407809345e+04,1.843213812186e+04,1.843225395282e+04,3.686407784957e+04,-3.139812276058e-01
38800,3.686408673938e+04,1.843213980203e+04,1.843225352505e+04,3.686408679163e+04,-3.065876982255e-01
39200,3.686408129987e+04,1.843213995282e+04,1.843225406051e+04,3.686408130175e+04,-3.127134544156e-01
39600,3.686409069361e+04,1.843214033909e+04,1.843225420078e+04,3.686409076381e+04,-3.038462685035e-01
40000,3.686407998901e+04,1.843214080699e+04,1.843225464268e+04,3.686407998395e+04,-3.154606539392e-01
40400,3.686406227708e+04,1.843214046584e+04,1.843225398516e+04,3.686406242257e+04,-3.321739112289e-01
40800,3.686407325520e+04,1.843214045625e+04,1.843225359886e+04,3.686407325101e+04,-3.207999141305e-01
41200,3.686407136459e+04,1.843213984103e+04,1.843225323069e+04,3.686407144731e+04,-3.217071359359e-01
41600,3.686408366987e+04,1.843214038317e+04,1.843225321830e+04,3.686408368266e+04,-3.099316000116e-01
42000,3.686408080690e+04,1.843214106282e+04,1.843225343672e+04,3.686408078825e+04,-3.136926406005e-01
42400,3.686408363305e+04,1.843214148722e+04,1.843225388814e+04,3.686408360779e+04,-3.117423154945e-01
42800,3.686408173078e+04,1.843214130672e+04,1.843225388720e+04,3.686408177727e+04,-3.134631377106e-01
43200,3.686407827205e+04,1.843214169849e+04,1.843225380301e+04,3.686407828665e+04,-3.172294458163e-01
43600,3.686408323497e+04,1.843214217005e+04,1.843225410296e+04,3.686408307970e+04,-3.130380379043e-01
44000,3.686408339270e+04,1.843214215536e+04,1.843225480085e+04,3.686408331150e+04,-3.135635017425e-01
44400,3.686407864195e+04,1.843214198653e+04,1.843225482794e+04,3.686407862651e+04,-3.181725228133e-01
44800,3.686408183625e+04,1.843214223304e+04,1.843225509029e+04,3.686408175081e+04,-3.154870809049e-01
45200,3.686408689373e+04,1.843214264592e+04,1.843225566844e+04,3.686408684635e+04,-3.114206248101e-01
45600,3.686407679843e+04,1.843214284904e+04,1.843225553349e+04,3.686407677943e+04,-3.215841013334e-01
46000,3.686409228148e+04,1.843214310356e+04,1.843225567480e+04,3.686409223545e+04,-3.064968797262e-01
46400,3.686408115405e+04,1.843214367035e+04,1.843225563765e+04,3.686408107972e+04,-3.181539581128e-01
46800,3.686407669142e+04,1.843214377538e+04,1.843225594674e+04,3.686407666117e+04,-3.230307034537e-01
47200,3.686407553303e+04,1.843214271533e+04,1.843225589382e+04,3.686407553780e+04,-3.230761166815e-01
47600,3.686407570986e+04,1.843214501766e+04,1.843225870417e+04,3.686407573628e+04,-3.280119682313e-01
48000,3.686407678277e+04,1.843212727091e+04,1.843226179731e+04,3.686407676125e+04,-3.122854477224e-01
48400,3.686407763664e+04,1.843212537978e+04,1.843224652862e+04,3.686407762522e+04,-2.942717572041e-01
48800,3.686407683678e+04,1.843212574585e+04,1.843224707511e+04,3.686407681841e+04,-2.959841883312e-01
49200,3.686408020397e+04,1.843212555943e+04,1.843224695468e+04,3.686408021897e+04,-2.923101492197e-01
49600,3.686408561319e+04,1.843212597877e+04,1.843224733850e+04,3.686408561641e+04,-2.877040854582e-01
50000,3.686408260983e+04,1.843212625390e+04,1.843224728466e+04,3.686408250570e+04,-2.909287246039e-01
50400,3.686408010556e+04,1.843212648008e+04,1.843224592655e+04,3.686408020580e+04,-2.923010683371e-01
50800,3.686408620408e+04,1.843212642784e+04,1.843224608758e+04,3.686408612573e+04,-2.863113388412e-01
51200,3.686408410761e+04,1.843212668969e+04,1.843224703700e+04,3.686408402973e+04,-2.896190692554e-01
51600,3.686407982735e+04,1.843212556830e+04,1.843224603584e+04,3.686407967585e+04,-2.917767970830e-01
52000,3.686408228983e+04,1.843212571837e+04,1.843224503089e+04,3.686408237785e+04,-2.884594292809e-01
52400,3.686408391508e+04,1.843212579184e+04,1.843224432839e+04,3.686408390617e+04,-2.862051582051e-01
52800,3.686408149758e+04,1.843212611116e+04,1.843224524022e+04,3.686408145511e+04,-2.898537980473e-01
53200,3.686408187071e+04,1.843212556003e+04,1.843224484315e+04,3.686408184671e+04,-2.885324771087e-01
53600,3.686408736565e+04,1.843212598314e+04,1.843224547974e+04,3.686408733797e+04,-2.840972322629e-01
54000,3.686408185512e+04,1.843212628848e+04,1.843224573376e+04,3.686408174300e+04,-2.901671140935e-01
54400,3.686408070320e+04,1.843212524369e+04,1.843224458143e+04,3.686408069062e+04,-2.891219244339e-01
54800,3.686407903342e+04,1.843212469738e+04,1.843224452648e+04,3.686407904977e+04,-2.901904423234e-01
55200,3.686408332399e+04,1.843212480122e+04,1.843224481024e+04,3.686408330774e+04,-2.862874686907e-01
55600,3.686407847589e+04,1.843212449856e+04,1.843224424115e+04,3.686407858950e+04,-2.902638228879e-01
56000,3.686408791438e+04,1.843212471854e+04,1.843224506213e+04,3.686408787674e+04,-2.818662815880e-01
56400,3.686408778185e+04,1.843212533912e+04,1.843224549709e+04,3.686408774275e+04,-2.830543552736e-01
56800,3.686408085836e+04,1.843212531784e+04,1.843224546946e+04,3.686408079785e+04,-2.899289435263e-01
57200,3.686407823193e+04,1.843212498328e+04,1.843224557500e+04,3.686407825708e+04,-2.923263521370e-01
57600,3.686408306149e+04,1.843212460310e+04,1.843224477898e+04,3.686408300942e+04,-2.863205919166e-01
58000,3.686408022304e+04,1.843212422261e+04,1.843224484191e+04,3.686408021170e+04,-2.888414898844e-01
58400,3.686408319392e+04,1.843212455235e+04,1.843224539402e+04,3.686408333731e+04,-2.867524430512e-01
58800,3.686407987742e+04,1.843212495106e+04,1.843224615495e+04,3.686407989049e+04,-2.912285822167e-01
59200,3.686408080192e+04,1.843212551046e+04,1.843224683637e+04,3.686408082724e+04,-2.915449027932e-01
59600,3.686408528774e+04,1.843212568312e+04,1.843224723293e+04,3.686408536506e+04,-2.876283114238e-01
60000,3.686408425658e+04,1.843212585427e+04,1.843224742368e+04,3.686408426726e+04,-2.890213673418e-01
60400,3.686408613385e+04,1.843212602553e+04,1.843224811706e+04,3.686408624387e+04,-2.880087377089e-01
60800,3.686408144361e+04,1.843212603130e+04,1.843224791602e+04,3.686408165538e+04,-2.925037119167e-01
61200,3.686408245286e+04,1.843212614555e+04,1.843224750231e+04,3.686408255887e+04,-2.911950004964e-01
61600,3.686407932067e+04,1.843212682309e+04,1.843224730306e+04,3.686407919121e+04,-2.948054724329e-01
62000,3.686408338552e+04,1.843212752202e+04,1.843224734561e+04,3.686408348912e+04,-2.914821132654e-01
62400,3.686408462658e+04,1.843212750429e+04,1.843224773869e+04,3.686408452165e+04,-2.906164056949e-01
62800,3.686407971737e+04,1.843212800966e+04,1.843224659752e+04,3.686407982081e+04,-2.948898151917e-01
63200,3.686408104930e+04,1.843212620803e+04,1.843224613399e+04,3.686408103222e+04,-2.912927226607e-01
63600,3.686408229722e+04,1.843212624488e+04,1.843224563552e+04,3.686408231866e+04,-2.895831829737e-01
64000,3.686408216614e+04,1.843212676551e+04,1.843224473586e+04,3.686408208609e+04,-2.893352327483e-01
64400,3.686408257224e+04,1.843212637790e+04,1.843224485956e+04,3.686408270311e+04,-2.886652166890e-01
64800,3.686408158704e+04,1.843212655158e+04,1.843224478513e+04,3.686408153272e+04,-2.897496726982e-01
65200,3.686408425954e+04,1.843212648803e+04,1.843224510847e+04,3.686408424282e+04,-2.873369588488e-01
65600,3.686408255831e+04,1.843212679312e+04,1.843224574828e+04,3.686408267426e+04,-2.899830914648e-01
66000,3.686408241338e+04,1.843212573583e+04,1.843224437326e+04,3.686408237368e+04,-2.876957139815e-01
66400,3.686408317966e+04,1.843212526797e+04,1.843224339746e+04,3.686408329946e+04,-2.854857727361e-01
66800,3.686408145305e+04,1.843212583625e+04,1.843224386897e+04,3.686408151513e+04,-2.882521740212e-01
67200,3.686408495766e+04,1.843212623764e+04,1.843224361942e+04,3.686408494359e+04,-2.848994018022e-01
67600,3.686408010757e+04,1.843212673765e+04,1.843224385211e+04,3.686408024049e+04,-2.904821879056e-01
68000,3.686408309390e+04,1.843212614022e+04,1.843224380367e+04,3.686408307993e+04,-2.868499916076e-01
68400,3.686408096617e+04,1.843212624642e+04,1.843224322198e+04,3.686408105206e+04,-2.885022335031e-01
68800,3.686407933308e+04,1.843212605805e+04,1.843224346002e+04,3.686407922989e+04,-2.901849921764e-01
69200,3.686407140829e+04,1.843212618289e+04,1.843224320273e+04,3.686407147515e+04,-2.979773283841e-01
69600,3.686407548850e+04,1.843212607595e+04,1.843224314180e+04,3.686407542402e+04,-2.937292463248e-01
70000,3.686407697153e+04,1.843212620143e+04,1.843224344562e+04,3.686407681477e+04,-2.926755264270e-01
70400,3.686407183045e+04,1.843212577702e+04,1.843224237554e+04,3.686407209969e+04,-2.963221072750e-01
70800,3.686407016997e+04,1.843212640517e+04,1.843224295553e+04,3.686407028669e+04,-2.991907347714e-01
71200,3.686407081185e+04,1.843212705950e+04,1.843224228965e+04,3.686407080513e+04,-2.985373008269e-01
71600,3.686406944863e+04,1.843212755030e+04,1.843224216811e+04,3.686406929821e+04,-3.002697823613e-01
72000,3.686407238242e+04,1.843212770812e+04,1.843224239245e+04,3.686407240182e+04,-2.977181456990e-01
72400,3.686407112002e+04,1.843212749293e+04,1.843224278270e+04,3.686407109970e+04,-2.991556132947e-01
72800,3.686407084261e+04,1.843212839775e+04,1.843224333786e+04,3.686407084608e+04,-3.008929926182e-01
73200,3.686407113582e+04,1.843212842218e+04,1.843224278610e+04,3.686407126623e+04,-3.000724584963e-01
73600,3.686407216397e+04,1.843212883195e+04,1.843224320787e+04,3.686407203943e+04,-2.998758502690e-01
74000,3.686407296782e+04,1.843212875002e+04,1.843224354179e+04,3.686407318991e+04,-2.993239832067e-01
74400,3.686407134436e+04,1.843212855456e+04,1.843224356709e+04,3.686407132781e+04,-3.007772898927e-01
74800,3.686407327610e+04,1.843212784695e+04,1.843224409275e+04,3.686407327598e+04,-2.986635945163e-01
75200,3.686407386201e+04,1.843212838820e+04,1.843224423369e+04,3.686407399213e+04,-2.987598756918e-01
75600,3.686407276183e+04,1.843212879629e+04,1.843224453541e+04,3.686407264900e+04,-3.005698650704e-01
76000,3.686407017333e+04,1.843212811099e+04,1.843224421577e+04,3.686407015681e+04,-3.021534261679e-01
76400,3.686406949442e+04,1.843212711525e+04,1.843224250537e+04,3.686406951314e+04,-3.001262054022e-01
76800,3.686407214501e+04,1.843212636037e+04,1.843224159948e+04,3.686407208443e+04,-2.958148404759e-01
77200,3.686407621742e+04,1.843212549933e+04,1.843224121588e+04,3.686407626694e+04,-2.904977993385e-01
77600,3.686406717437e+04,1.843212525137e+04,1.843224078318e+04,3.686406711257e+04,-2.988601902653e-01
78000,3.686407053786e+04,1.843212472925e+04,1.843224027796e+04,3.686407073635e+04,-2.944693468999e-01
78400,3.686406894456e+04,1.843212404808e+04,1.843223952788e+04,3.686406880105e+04,-2.946313934699e-01
78800,3.686407176733e+04,1.843212336502e+04,1.843223817791e+04,3.686407189471e+04,-2.897756032507e-01
79200,3.686406988255e+04,1.843212259859e+04,1.843223644451e+04,3.686406980360e+04,-2.891605540535e-01
79600,3.686408057639e+04,1.843212202264e+04,1.843223652968e+04,3.686408060277e+04,-2.779759237783e-01
80000,3.686408329573e+04,1.843212221219e+04,1.843223682731e+04,3.686408329034e+04,-2.757437757973e-01
80400,3.686408153744e+04,1.843212230080e+04,1.843223614976e+04,3.686408145016e+04,-2.769131232890e-01
80800,3.686408191086e+04,1.843212279825e+04,1.843223538697e+04,3.686408195198e+04,-2.762743588719e-01
81200,3.686408246093e+04,1.843212241531e+04,1.843223446779e+04,3.686408240855e+04,-2.744221693538e-01
81600,3.686408524960e+04,1.843212325711e+04,1.843223487897e+04,3.686408517122e+04,-2.728864804740e-01
82000,3.686408148435e+04,1.843212360779e+04,1.843223458503e+04,3.686408157223e+04,-2.767084686311e-01
82400,3.686408105691e+04,1.843212386536e+04,1.843223431168e+04,3.686408104801e+04,-2.771201287760e-01
82800,3.686407943828e+04,1.843212389916e+04,1.843223447135e+04,3.686407951897e+04,-2.789322277822e-01
83200,3.686407470035e+04,1.843212372861e+04,1.843223433324e+04,3.686407475126e+04,-2.833614955671e-01
83600,3.686407924321e+04,1.843212394606e+04,1.843223438422e+04,3.686407929921e+04,-2.790870657518e-01
84000,3.686407876516e+04,1.843212327711e+04,1.843223409143e+04,3.686407883954e+04,-2.786033789234e-01
84400,3.686407631616e+04,1.843212346135e+04,1.843223378390e+04,3.686407648009e+04,-2.809290953737e-01
84800,3.686407122204e+04,1.843212313252e+04,1.843223338632e+04,3.686407122737e+04,-2.852967984727e-01
85200,3.686407149152e+04,1.843212208009e+04,1.843223296139e+04,3.686407151753e+04,-2.835499607136e-01
85600,3.686406970592e+04,1.843212202642e+04,1.843223147248e+04,3.686406967288e+04,-2.837929827547e-01
86000,3.686407674025e+04,1.843212209530e+04,1.843223141499e+04,3.686407665968e+04,-2.767700321529e-01
86400,3.686407424011e+04,1.843212225130e+04,1.843223074842e+04,3.686407436693e+04,-2.787596159797e-01
86800,3.686406945338e+04,1.843212224140e+04,1.843223011432e+04,3.686406934518e+04,-2.829023347258e-01
87200,3.686407459158e+04,1.843212160036e+04,1.843222947328e+04,3.686407460499e+04,-2.764820615084e-01
87600,3.686407617222e+04,1.843212163277e+04,1.843223015872e+04,3.686407622957e+04,-2.756192698762e-01
88000,3.686407382610e+04,1.843212207712e+04,1.843223037267e+04,3.686407413334e+04,-2.786236851389e-01
88400,3.686408312451e+04,1.843212262042e+04,1.843223066942e+04,3.686408321249e+04,-2.701653271397e-01
88800,3.686407894253e+04,1.843212095616e+04,1.843222989447e+04,3.686407895023e+04,-2.719080998068e-01
89200,3.686408009367e+04,1.843211946497e+04,1.843222928996e+04,3.686408015031e+04,-2.686612644284e-01
89600,3.686407933275e+04,1.843211932164e+04,1.843222907212e+04,3.686407925171e+04,-2.690610119389e-01
90000,3.686408451285e+04,1.843211945713e+04,1.843222998782e+04,3.686408455658e+04,-2.649321018944e-01
90400,3.686408242092e+04,1.843212013613e+04,1.843223057509e+04,3.686408257049e+04,-2.682903055102e-01
90800,3.686408339709e+04,1.843212089350e+04,1.843223136182e+04,3.686408341867e+04,-2.688582352712e-01
91200,3.686408266111e+04,1.843212140627e+04,1.843223131874e+04,3.686408260036e+04,-2.700639038667e-01
91600,3.686408024797e+04,1.843212043035e+04,1.843223110682e+04,3.686408006281e+04,-2.712891980518e-01
92000,3.686407836883e+04,1.843211985883e+04,1.843223113901e+04,3.686407827175e+04,-2.726290118517e-01
92400,3.686407762284e+04,1.843211879934e+04,1.843223132759e+04,3.686407759917e+04,-2.725040956211e-01
92800,3.686408053746e+04,1.843211887063e+04,1.843223096847e+04,3.686408054447e+04,-2.693016420999e-01
93200,3.686408505553e+04,1.843211996339e+04,1.843223093527e+04,3.686408483833e+04,-2.658431300988e-01
93600,3.686407949218e+04,1.843212003124e+04,1.843223033892e+04,3.686407972986e+04,-2.708779750646e-01
94000,3.686408681164e+04,1.843212077299e+04,1.843223095659e+04,3.686408701646e+04,-2.649179371911e-01
94400,3.686407809007e+04,1.843212049360e+04,1.843223068732e+04,3.686407810658e+04,-2.730908582053e-01
94800,3.686408672544e+04,1.843212040319e+04,1.843223108749e+04,3.686408678514e+04,-2.647652425985e-01
95200,3.686408190804e+04,1.843212088822e+04,1.843223201556e+04,3.686408178365e+04,-2.709957400366e-01
95600,3.686408333190e+04,1.843212117946e+04,1.843223197681e+04,3.686408331984e+04,-2.698243724953e-01
96000,3.686408246035e+04,1.843212137078e+04,1.843223281322e+04,3.686408267307e+04,-2.717236490425e-01
96400,3.686407928183e+04,1.843212171430e+04,1.843223245408e+04,3.686407925361e+04,-2.748865454450e-01
96800,3.686408609597e+04,1.843212264765e+04,1.843223314280e+04,3.686408613437e+04,-2.696944839154e-01
97200,3.686408605005e+04,1.843212333541e+04,1.843223420569e+04,3.686408603108e+04,-2.714910523937e-01
97600,3.686408610164e+04,1.843212399952e+04,1.843223440917e+04,3.686408605707e+04,-2.723070566681e-01
98000,3.686408006360e+04,1.843212345808e+04,1.843223292633e+04,3.686408008921e+04,-2.763208035649e-01
98400,3.686408205331e+04,1.843212391133e+04,1.843223194922e+04,3.686408195740e+04,-2.738072517495e-01
98800,3.686408504168e+04,1.843212441225e+04,1.843223268169e+04,3.686408521855e+04,-2.720522629679e-01
99200,3.686408939387e+04,1.843212442921e+04,1.843223299105e+04,3.686408953220e+04,-2.680263918264e-01
99600,3.686408413704e+04,1.843212456326e+04,1.843223389220e+04,3.686408409637e+04,-2.743184273422e-01
100000,3.686408377538e+04,1.843212515966e+04,1.843223360178e+04,3.686408381993e+04,-2.749860577169e-01
100400,3.686408302100e+04,1.843212544737e+04,1.843223373170e+04,3.686408286232e+04,-2.761580760016e-01
100800,3.686409806584e+04,1.843212570540e+04,1.843223378454e+04,3.686409829354e+04,-2.614241076262e-01
101200,3.686410572172e+04,1.843212675362e+04,1.843223382206e+04,3.686410557753e+04,-2.548539623203e-01
101600,3.686410367432e+04,1.843212814882e+04,1.843223413742e+04,3.686410367620e+04,-2.586119162952e-01
102000,3.686411051050e+04,1.843212805552e+04,1.843223448789e+04,3.686411049116e+04,-2.520329051767e-01
102400,3.686411323710e+04,1.843212804742e+04,1.843223441884e+04,3.686411324042e+04,-2.492291595445e-01
102800,3.686411842525e+04,1.843212829434e+04,1.843223462017e+04,3.686411826628e+04,-2.444892556632e-01
103200,3.686412331590e+04,1.843212830559e+04,1.843223463667e+04,3.686412325948e+04,-2.396263610499e-01
