step,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff,d_fc_abs,d_frho_abs,d_crho_abs
4400,2.880002043603e+04,2.880002043603e+04,1.919988930313e+04,9.599876281595e+03,0.000000000000e+00,0.000000000000e+00,2.880002044827e+04,0.000000000000e+00,2.548513033307e-01,-1.223757863045e-05,-2.548635409112e-01
4600,2.880002030547e+04,2.880002030547e+04,1.919988500442e+04,9.599870409760e+03,0.000000000000e+00,0.000000000000e+00,2.880002029818e+04,0.000000000000e+00,2.648912893565e-01,7.282942533493e-06,-2.648840064139e-01
4800,2.880002059929e+04,2.880002059929e+04,1.919988108610e+04,9.599864697688e+03,0.000000000000e+00,0.000000000000e+00,2.880002060610e+04,0.000000000000e+00,2.748155077643e-01,-6.806105375290e-06,-2.748223138697e-01
5000,2.880002092704e+04,2.880002092704e+04,1.919987724621e+04,9.599858627191e+03,0.000000000000e+00,0.000000000000e+00,2.880002092117e+04,0.000000000000e+00,2.850536330297e-01,5.867332220078e-06,-2.850477656975e-01
5200,2.880002153134e+04,2.880002153134e+04,1.919987318274e+04,9.599852463508e+03,0.000000000000e+00,0.000000000000e+00,2.880002153993e+04,0.000000000000e+00,2.958850951582e-01,-8.583068847656e-06,-2.958936782270e-01
5400,2.880002119584e+04,2.880002119584e+04,1.919986977989e+04,9.599845865207e+03,0.000000000000e+00,0.000000000000e+00,2.880002117819e+04,0.000000000000e+00,3.055507415556e-01,1.765415072441e-05,-3.055330874049e-01
5600,2.880002265994e+04,2.880002265994e+04,1.919986674208e+04,9.599839568822e+03,0.000000000000e+00,0.000000000000e+00,2.880002266771e+04,0.000000000000e+00,3.163490379302e-01,-7.765367627144e-06,-3.163568032978e-01
5800,2.880002263723e+04,2.880002263723e+04,1.919986392008e+04,9.599832957726e+03,0.000000000000e+00,0.000000000000e+00,2.880002264708e+04,0.000000000000e+00,3.257594250717e-01,-9.853392839432e-06,-3.257692784646e-01
6000,2.880002382916e+04,2.880002382916e+04,1.919986091910e+04,9.599826605656e+03,0.000000000000e+00,0.000000000000e+00,2.880002383369e+04,0.000000000000e+00,3.363044081143e-01,-4.528090357780e-06,-3.363089362028e-01
6200,2.880002498216e+04,2.880002498216e+04,1.919985784775e+04,9.599820017740e+03,0.000000000000e+00,0.000000000000e+00,2.880002498704e+04,0.000000000000e+00,3.471166711315e-01,-4.878267645836e-06,-3.471215493992e-01
6400,2.880002532966e+04,2.880002532966e+04,1.919985506426e+04,9.599813377247e+03,0.000000000000e+00,0.000000000000e+00,2.880002532393e+04,0.000000000000e+00,3.568881472147e-01,5.731359124184e-06,-3.568824158574e-01
6600,2.880002494405e+04,2.880002494405e+04,1.919985248870e+04,9.599806572564e+03,0.000000000000e+00,0.000000000000e+00,2.880002493680e+04,0.000000000000e+00,3.658827878207e-01,7.255002856255e-06,-3.658755328179e-01
6800,2.880002595549e+04,2.880002595549e+04,1.919985021596e+04,9.599799870035e+03,0.000000000000e+00,0.000000000000e+00,2.880002593911e+04,0.000000000000e+00,3.758694985336e-01,1.638196408749e-05,-3.758531165695e-01
7000,2.880002587182e+04,2.880002587182e+04,1.919984730637e+04,9.599792907429e+03,0.000000000000e+00,0.000000000000e+00,2.880002589905e+04,0.000000000000e+00,3.856580263018e-01,-2.723000943661e-05,-3.856852563113e-01
7200,2.880002607793e+04,2.880002607793e+04,1.919984464280e+04,9.599785907101e+03,0.000000000000e+00,0.000000000000e+00,2.880002606976e+04,0.000000000000e+00,3.955280225055e-01,8.167698979378e-06,-3.955198548065e-01
7400,2.880002725748e+04,2.880002725748e+04,1.919984241951e+04,9.599778929931e+03,0.000000000000e+00,0.000000000000e+00,2.880002726954e+04,0.000000000000e+00,4.059080392672e-01,-1.206248998642e-05,-4.059201017590e-01
7600,2.880002759888e+04,2.880002759888e+04,1.919983990316e+04,9.599771652513e+03,0.000000000000e+00,0.000000000000e+00,2.880002758944e+04,0.000000000000e+00,4.160432071913e-01,9.438022971153e-06,-4.160337691683e-01
7800,2.880002834332e+04,2.880002834332e+04,1.919983748223e+04,9.599764638119e+03,0.000000000000e+00,0.000000000000e+00,2.880002834648e+04,0.000000000000e+00,4.262229679225e-01,-3.162771463394e-06,-4.262261306940e-01
8000,2.880003002432e+04,2.880003002432e+04,1.919983506634e+04,9.599757675514e+03,0.000000000000e+00,0.000000000000e+00,2.880003002107e+04,0.000000000000e+00,4.372824675520e-01,3.250315785408e-06,-4.372792172362e-01
8200,2.880003145264e+04,2.880003145264e+04,1.919983294466e+04,9.599750559330e+03,0.000000000000e+00,0.000000000000e+00,2.880003144896e+04,0.000000000000e+00,4.479486548953e-01,3.682449460030e-06,-4.479449724458e-01
8400,2.880003170672e+04,2.880003170672e+04,1.919983079131e+04,9.599743781871e+03,0.000000000000e+00,0.000000000000e+00,2.880003170329e+04,0.000000000000e+00,4.571335375022e-01,3.425404429436e-06,-4.571301120959e-01
8600,2.880003167374e+04,2.880003167374e+04,1.919982825342e+04,9.599736893884e+03,0.000000000000e+00,0.000000000000e+00,2.880003167069e+04,0.000000000000e+00,4.665264278010e-01,3.047287464142e-06,-4.665233805135e-01
8800,2.880003123255e+04,2.880003123255e+04,1.919982626459e+04,9.599729593328e+03,0.000000000000e+00,0.000000000000e+00,2.880003122902e+04,0.000000000000e+00,4.753746333936e-01,3.529712557793e-06,-4.753711036828e-01
9000,2.880003089249e+04,2.880003089249e+04,1.919982381201e+04,9.599722673245e+03,0.000000000000e+00,0.000000000000e+00,2.880003088808e+04,0.000000000000e+00,4.844072370997e-01,4.408881068230e-06,-4.844028282168e-01
9200,2.880002965757e+04,2.880002965757e+04,1.919982174187e+04,9.599715527779e+03,0.000000000000e+00,0.000000000000e+00,2.880002965331e+04,0.000000000000e+00,4.923879191483e-01,4.261732101440e-06,-4.923836574162e-01
9400,2.880002785563e+04,2.880002785563e+04,1.919981981935e+04,9.599708397757e+03,0.000000000000e+00,0.000000000000e+00,2.880002784133e+04,0.000000000000e+00,4.996385190589e-01,1.429952681065e-05,-4.996242195339e-01
9600,2.880002693098e+04,2.880002693098e+04,1.919981759541e+04,9.599701495728e+03,0.000000000000e+00,0.000000000000e+00,2.880002692473e+04,0.000000000000e+00,5.078398407404e-01,6.247311830521e-06,-5.078335934304e-01
9800,2.880002697288e+04,2.880002697288e+04,1.919981504849e+04,9.599694403168e+03,0.000000000000e+00,0.000000000000e+00,2.880002698141e+04,0.000000000000e+00,5.175212293216e-01,-8.529052138329e-06,-5.175297583737e-01
10000,2.880002548754e+04,2.880002548754e+04,1.919981331463e+04,9.599687718851e+03,0.000000000000e+00,0.000000000000e+00,2.880002546376e+04,0.000000000000e+00,5.244540544518e-01,2.377852797508e-05,-5.244302759238e-01
10200,2.880002492962e+04,2.880002492962e+04,1.919981136685e+04,9.599681170046e+03,0.000000000000e+00,0.000000000000e+00,2.880002492160e+04,0.000000000000e+00,5.323927254958e-01,8.022412657738e-06,-5.323847030813e-01
10400,2.880002578519e+04,2.880002578519e+04,1.919980874901e+04,9.599673999907e+03,0.000000000000e+00,0.000000000000e+00,2.880002576602e+04,0.000000000000e+00,5.430362768730e-01,1.917406916618e-05,-5.430171028056e-01
10600,2.880002469889e+04,2.880002469889e+04,1.919980637510e+04,9.599667745614e+03,0.000000000000e+00,0.000000000000e+00,2.880002469134e+04,0.000000000000e+00,5.505781727788e-01,7.545575499535e-06,-5.505706272015e-01
10800,2.880002467389e+04,2.880002467389e+04,1.919980351687e+04,9.599661499047e+03,0.000000000000e+00,0.000000000000e+00,2.880002467710e+04,0.000000000000e+00,5.596579736557e-01,-3.207474946976e-06,-5.596611811307e-01
11000,2.880002217459e+04,2.880002217459e+04,1.919980112383e+04,9.599655385173e+03,0.000000000000e+00,0.000000000000e+00,2.880002216202e+04,0.000000000000e+00,5.656655824714e-01,1.256540417671e-05,-5.656530170672e-01
11200,2.880002144512e+04,2.880002144512e+04,1.919979854703e+04,9.599649371191e+03,0.000000000000e+00,0.000000000000e+00,2.880002144343e+04,0.000000000000e+00,5.735269002544e-01,1.691281795502e-06,-5.735252089726e-01
11400,2.880002076097e+04,2.880002076097e+04,1.919979537477e+04,9.599643030385e+03,0.000000000000e+00,0.000000000000e+00,2.880002072805e+04,0.000000000000e+00,5.823558079701e-01,3.291480243206e-05,-5.823228931695e-01
11600,2.880001983414e+04,2.880001983414e+04,1.919979266616e+04,9.599637024046e+03,0.000000000000e+00,0.000000000000e+00,2.880001980102e+04,0.000000000000e+00,5.901439329718e-01,3.311969339848e-05,-5.901108132784e-01
11800,2.880001867106e+04,2.880001867106e+04,1.919978970552e+04,9.599630930321e+03,0.000000000000e+00,0.000000000000e+00,2.880001865482e+04,0.000000000000e+00,5.980352207207e-01,1.623854041100e-05,-5.980189821785e-01
12000,2.880001715864e+04,2.880001715864e+04,1.919978651301e+04,9.599624567845e+03,0.000000000000e+00,0.000000000000e+00,2.880001713300e+04,0.000000000000e+00,6.060777792445e-01,2.564117312431e-05,-6.060521380714e-01
12200,2.880001632795e+04,2.880001632795e+04,1.919978326705e+04,9.599618596764e+03,0.000000000000e+00,0.000000000000e+00,2.880001630485e+04,0.000000000000e+00,6.144641350038e-01,2.309679985046e-05,-6.144410382039e-01
12400,2.880001553466e+04,2.880001553466e+04,1.919977968396e+04,9.599612959127e+03,0.000000000000e+00,0.000000000000e+00,2.880001550907e+04,0.000000000000e+00,6.228915706233e-01,2.558901906013e-05,-6.228659816043e-01
12600,2.880001505662e+04,2.880001505662e+04,1.919977669143e+04,9.599607396166e+03,0.000000000000e+00,0.000000000000e+00,2.880001502693e+04,0.000000000000e+00,6.309690187136e-01,2.969242632389e-05,-6.309393262854e-01
12800,2.880001487660e+04,2.880001487660e+04,1.919977347949e+04,9.599601662165e+03,0.000000000000e+00,0.000000000000e+00,2.880001484984e+04,0.000000000000e+00,6.397349411563e-01,2.675876021385e-05,-6.397081823961e-01
13000,2.880001433554e+04,2.880001433554e+04,1.919977019072e+04,9.599596815844e+03,0.000000000000e+00,0.000000000000e+00,2.880001431733e+04,0.000000000000e+00,6.473289784863e-01,1.820921897888e-05,-6.473107692655e-01
13200,2.880001344360e+04,2.880001344360e+04,1.919976602402e+04,9.599591811658e+03,0.000000000000e+00,0.000000000000e+00,2.880001343560e+04,0.000000000000e+00,6.556079259444e-01,7.998198270798e-06,-6.555999277480e-01
13400,2.880001377835e+04,2.880001377835e+04,1.919976238964e+04,9.599587001016e+03,0.000000000000e+00,0.000000000000e+00,2.880001376802e+04,0.000000000000e+00,6.643876921644e-01,1.032836735249e-05,-6.643773637988e-01
13600,2.880001391232e+04,2.880001391232e+04,1.919975909184e+04,9.599582093600e+03,0.000000000000e+00,0.000000000000e+00,2.880001390868e+04,0.000000000000e+00,6.727268822815e-01,3.639608621597e-06,-6.727232426711e-01
13800,2.880001349896e+04,2.880001349896e+04,1.919975572762e+04,9.599576847526e+03,0.000000000000e+00,0.000000000000e+00,2.880001349884e+04,0.000000000000e+00,6.809238154001e-01,1.154839992523e-07,-6.809236999179e-01
14000,2.880001322457e+04,2.880001322457e+04,1.919975228163e+04,9.599572152213e+03,0.000000000000e+00,0.000000000000e+00,2.880001320696e+04,0.000000000000e+00,6.887907215605e-01,1.760944724083e-05,-6.887731121133e-01
14200,2.880001409046e+04,2.880001409046e+04,1.919974916502e+04,9.599566409085e+03,0.000000000000e+00,0.000000000000e+00,2.880001409805e+04,0.000000000000e+00,6.985163532172e-01,-7.590278983116e-06,-6.985239434944e-01
14400,2.880001338718e+04,2.880001338718e+04,1.919974550172e+04,9.599561720615e+03,0.000000000000e+00,0.000000000000e+00,2.880001338696e+04,0.000000000000e+00,7.061648447543e-01,2.160668373108e-07,-7.061646286893e-01
14600,2.880001375355e+04,2.880001375355e+04,1.919974233444e+04,9.599557109718e+03,0.000000000000e+00,0.000000000000e+00,2.880001377052e+04,0.000000000000e+00,7.143093885425e-01,-1.697428524494e-05,-7.143263628277e-01
14800,2.880001409442e+04,2.880001409442e+04,1.919973868282e+04,9.599551740967e+03,0.000000000000e+00,0.000000000000e+00,2.880001408368e+04,0.000000000000e+00,7.236706362146e-01,1.074001193047e-05,-7.236598962045e-01
15000,2.880001441529e+04,2.880001441529e+04,1.919973561895e+04,9.599546722801e+03,0.000000000000e+00,0.000000000000e+00,2.880001441610e+04,0.000000000000e+00,7.320735382837e-01,-8.121132850647e-07,-7.320743503951e-01
15200,2.880001416746e+04,2.880001416746e+04,1.919973243017e+04,9.599542305673e+03,0.000000000000e+00,0.000000000000e+00,2.880001416576e+04,0.000000000000e+00,7.394316221871e-01,1.704320311546e-06,-7.394299178668e-01
15400,2.880001528124e+04,2.880001528124e+04,1.919972919788e+04,9.599537799261e+03,0.000000000000e+00,0.000000000000e+00,2.880001526153e+04,0.000000000000e+00,7.482840942193e-01,1.970678567886e-05,-7.482643874318e-01
15600,2.880001494663e+04,2.880001494663e+04,1.919972586995e+04,9.599532883837e+03,0.000000000000e+00,0.000000000000e+00,2.880001493478e+04,0.000000000000e+00,7.561928393279e-01,1.185201108456e-05,-7.561809873150e-01
15800,2.880001525801e+04,2.880001525801e+04,1.919972237530e+04,9.599527765502e+03,0.000000000000e+00,0.000000000000e+00,2.880001524794e+04,0.000000000000e+00,7.651172117203e-01,1.007132232189e-05,-7.651071403961e-01
16000,2.880001647004e+04,2.880001647004e+04,1.919971867772e+04,9.599522259758e+03,0.000000000000e+00,0.000000000000e+00,2.880001646394e+04,0.000000000000e+00,7.755325560538e-01,6.103888154030e-06,-7.755264521656e-01
16200,2.880001779546e+04,2.880001779546e+04,1.919971463131e+04,9.599517004570e+03,0.000000000000e+00,0.000000000000e+00,2.880001777983e+04,0.000000000000e+00,7.861595830891e-01,1.563318073750e-05,-7.861439499102e-01
16400,2.880001731989e+04,2.880001731989e+04,1.919971188110e+04,9.599512490933e+03,0.000000000000e+00,0.000000000000e+00,2.880001734006e+04,0.000000000000e+00,7.929478570113e-01,-2.017430961132e-05,-7.929680313209e-01
16600,2.880001728555e+04,2.880001728555e+04,1.919970849796e+04,9.599508221063e+03,0.000000000000e+00,0.000000000000e+00,2.880001730275e+04,0.000000000000e+00,8.005665261917e-01,-1.720339059830e-05,-8.005837295823e-01
16800,2.880001915823e+04,2.880001915823e+04,1.919970465590e+04,9.599504042348e+03,0.000000000000e+00,0.000000000000e+00,2.880001917523e+04,0.000000000000e+00,8.104599728122e-01,-1.700595021248e-05,-8.104769787606e-01
17000,2.880001957028e+04,2.880001957028e+04,1.919970052994e+04,9.599500144329e+03,0.000000000000e+00,0.000000000000e+00,2.880001956797e+04,0.000000000000e+00,8.188960072112e-01,2.313405275345e-06,-8.188936938059e-01
17200,2.880001897727e+04,2.880001897727e+04,1.919969631110e+04,9.599495548193e+03,0.000000000000e+00,0.000000000000e+00,2.880001897687e+04,0.000000000000e+00,8.271179800795e-01,4.023313522339e-07,-8.271175777481e-01
17400,2.880002024068e+04,2.880002024068e+04,1.919969320262e+04,9.599490864403e+03,0.000000000000e+00,0.000000000000e+00,2.880002026391e+04,0.000000000000e+00,8.361736603074e-01,-2.322904765606e-05,-8.361968893551e-01
17600,2.880002231583e+04,2.880002231583e+04,1.919968985059e+04,9.599486117242e+03,0.000000000000e+00,0.000000000000e+00,2.880002232081e+04,0.000000000000e+00,8.463480028113e-01,-4.975125193596e-06,-8.463529779365e-01
17800,2.880002235324e+04,2.880002235324e+04,1.919968586834e+04,9.599481409959e+03,0.000000000000e+00,0.000000000000e+00,2.880002236736e+04,0.000000000000e+00,8.550749468232e-01,-1.411698758602e-05,-8.550890638107e-01
18000,2.880002201125e+04,2.880002201125e+04,1.919968175031e+04,9.599477044510e+03,0.000000000000e+00,0.000000000000e+00,2.880002198970e+04,0.000000000000e+00,8.632164283808e-01,2.154894173145e-05,-8.631948794391e-01
18200,2.880002228448e+04,2.880002228448e+04,1.919967828841e+04,9.599472724872e+03,0.000000000000e+00,0.000000000000e+00,2.880002228755e+04,0.000000000000e+00,8.712711943463e-01,-3.067776560783e-06,-8.712742621210e-01
18400,2.880002365604e+04,2.880002365604e+04,1.919967453167e+04,9.599468534958e+03,0.000000000000e+00,0.000000000000e+00,2.880002364820e+04,0.000000000000e+00,8.805894160359e-01,7.841736078262e-06,-8.805815742999e-01
18600,2.880002326343e+04,2.880002326343e+04,1.919967090751e+04,9.599464227676e+03,0.000000000000e+00,0.000000000000e+00,2.880002326059e+04,0.000000000000e+00,8.881282445327e-01,2.838671207428e-06,-8.881254058615e-01
18800,2.880002325150e+04,2.880002325150e+04,1.919966707069e+04,9.599460272672e+03,0.000000000000e+00,0.000000000000e+00,2.880002324420e+04,0.000000000000e+00,8.959081383691e-01,7.294118404388e-06,-8.959008442507e-01
19000,2.880002406731e+04,2.880002406731e+04,1.919966313843e+04,9.599456745592e+03,0.000000000000e+00,0.000000000000e+00,2.880002406901e+04,0.000000000000e+00,9.041832858093e-01,-1.706182956696e-06,-9.041849919922e-01
19200,2.880002418684e+04,2.880002418684e+04,1.919965901959e+04,9.599452980589e+03,0.000000000000e+00,0.000000000000e+00,2.880002419531e+04,0.000000000000e+00,9.121866582882e-01,-8.476898074150e-06,-9.121951351844e-01
19400,2.880002631289e+04,2.880002631289e+04,1.919965485229e+04,9.599448911453e+03,0.000000000000e+00,0.000000000000e+00,2.880002629530e+04,0.000000000000e+00,9.225491487960e-01,1.758523285389e-05,-9.225315635631e-01
19600,2.880002693632e+04,2.880002693632e+04,1.919965042174e+04,9.599445376717e+03,0.000000000000e+00,0.000000000000e+00,2.880002691293e+04,0.000000000000e+00,9.311378590282e-01,2.338737249374e-05,-9.311144716557e-01
19800,2.880002637654e+04,2.880002637654e+04,1.919964686432e+04,9.599441580950e+03,0.000000000000e+00,0.000000000000e+00,2.880002638507e+04,0.000000000000e+00,9.379312737401e-01,-8.529052138329e-06,-9.379398027922e-01
20000,2.880002668317e+04,2.880002668317e+04,1.919964298192e+04,9.599437679174e+03,0.000000000000e+00,0.000000000000e+00,2.880002666479e+04,0.000000000000e+00,9.460220804576e-01,1.837871968746e-05,-9.460037017379e-01
