step,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff,d_fc_abs,d_frho_abs,d_crho_abs
2000,2.880001121048e+04,2.880001121048e+04,1.920033825913e+04,9.600282032441e+03,0.000000000000e+00,0.000000000000e+00,2.880001120842e+04,0.000000000000e+00,-6.090810911774e-01,2.067536115646e-06,6.090831587135e-01
2200,2.880001070977e+04,2.880001070977e+04,1.920037371675e+04,9.600310623004e+03,0.000000000000e+00,0.000000000000e+00,2.880001071054e+04,0.000000000000e+00,-6.736299845725e-01,-7.655471563339e-07,6.736292190253e-01
2400,2.880001038426e+04,2.880001038426e+04,1.920040908720e+04,9.600339176922e+03,0.000000000000e+00,0.000000000000e+00,2.880001039433e+04,0.000000000000e+00,-7.378798574719e-01,-1.007318496704e-05,7.378697842869e-01
2600,2.880001024781e+04,2.880001024781e+04,1.920044467878e+04,9.600367932186e+03,0.000000000000e+00,0.000000000000e+00,2.880001023912e+04,0.000000000000e+00,-8.023631563447e-01,8.685514330864e-06,8.023718418590e-01
2800,2.880000994904e+04,2.880000994904e+04,1.920047916979e+04,9.600397242587e+03,0.000000000000e+00,0.000000000000e+00,2.880000995570e+04,0.000000000000e+00,-8.664633361041e-01,-6.666406989098e-06,8.664566696971e-01
3000,2.880001010822e+04,2.880001010822e+04,1.920051424083e+04,9.600426568890e+03,0.000000000000e+00,0.000000000000e+00,2.880001011914e+04,0.000000000000e+00,-9.307015010381e-01,-1.092441380024e-05,9.306905766243e-01
3200,2.880001021642e+04,2.880001021642e+04,1.920054933197e+04,9.600455922265e+03,0.000000000000e+00,0.000000000000e+00,2.880001022619e+04,0.000000000000e+00,-9.950378189096e-01,-9.771436452866e-06,9.950280474732e-01
3400,2.880001034977e+04,2.880001034977e+04,1.920058383899e+04,9.600484835787e+03,0.000000000000e+00,0.000000000000e+00,2.880001036561e+04,0.000000000000e+00,-1.058325005804e+00,-1.583434641361e-05,1.058309171458e+00
3600,2.880001038435e+04,2.880001038435e+04,1.920061798961e+04,9.600513240135e+03,0.000000000000e+00,0.000000000000e+00,2.880001040840e+04,0.000000000000e+00,-1.120845396885e+00,-2.405606210232e-05,1.120821340824e+00
3800,2.880000993704e+04,2.880000993704e+04,1.920065110428e+04,9.600541890041e+03,0.000000000000e+00,0.000000000000e+00,2.880000993139e+04,0.000000000000e+00,-1.183057285225e+00,5.653128027916e-06,1.183062938355e+00
4000,2.880001021792e+04,2.880001021792e+04,1.920068299547e+04,9.600570918755e+03,0.000000000000e+00,0.000000000000e+00,2.880001021355e+04,0.000000000000e+00,-1.243696307101e+00,4.362314939499e-06,1.243700669416e+00
4200,2.880000972382e+04,2.880000972382e+04,1.920071460342e+04,9.600599692029e+03,0.000000000000e+00,0.000000000000e+00,2.880000971240e+04,0.000000000000e+00,-1.304571627985e+00,1.141987740993e-05,1.304583047862e+00
4400,2.880000971372e+04,2.880000971372e+04,1.920074610220e+04,9.600628891176e+03,0.000000000000e+00,0.000000000000e+00,2.880000969851e+04,0.000000000000e+00,-1.365279654210e+00,1.520849764347e-05,1.365294862706e+00
4600,2.880000944153e+04,2.880000944153e+04,1.920077642380e+04,9.600658194471e+03,0.000000000000e+00,0.000000000000e+00,2.880000942820e+04,0.000000000000e+00,-1.425176741257e+00,1.332908868790e-05,1.425190070346e+00
4800,2.880000970905e+04,2.880000970905e+04,1.920080514028e+04,9.600686684384e+03,0.000000000000e+00,0.000000000000e+00,2.880000972080e+04,0.000000000000e+00,-1.482115616553e+00,-1.175142824650e-05,1.482103865124e+00
5000,2.880000951179e+04,2.880000951179e+04,1.920083343369e+04,9.600715194698e+03,0.000000000000e+00,0.000000000000e+00,2.880000951117e+04,0.000000000000e+00,-1.539116600215e+00,6.165355443954e-07,1.539117216751e+00
5200,2.880000979851e+04,2.880000979851e+04,1.920086148806e+04,9.600743871498e+03,0.000000000000e+00,0.000000000000e+00,2.880000977296e+04,0.000000000000e+00,-1.595561049031e+00,2.555362880230e-05,1.595586602660e+00
5400,2.880000956737e+04,2.880000956737e+04,1.920088915325e+04,9.600772351453e+03,0.000000000000e+00,0.000000000000e+00,2.880000957626e+04,0.000000000000e+00,-1.651937331721e+00,-8.888542652130e-06,1.651928443178e+00
5600,2.880000987318e+04,2.880000987318e+04,1.920091553614e+04,9.600801694845e+03,0.000000000000e+00,0.000000000000e+00,2.880000989282e+04,0.000000000000e+00,-1.707357798679e+00,-1.963786780834e-05,1.707338160813e+00
5800,2.880000988122e+04,2.880000988122e+04,1.920094234325e+04,9.600830717363e+03,0.000000000000e+00,0.000000000000e+00,2.880000987834e+04,0.000000000000e+00,-1.763179384130e+00,2.887099981308e-06,1.763182271228e+00
6000,2.880001002104e+04,2.880001002104e+04,1.920096822318e+04,9.600858902643e+03,0.000000000000e+00,0.000000000000e+00,2.880001002365e+04,0.000000000000e+00,-1.817104782447e+00,-2.611428499222e-06,1.817102171019e+00
6200,2.880000986266e+04,2.880000986266e+04,1.920099406390e+04,9.600886405177e+03,0.000000000000e+00,0.000000000000e+00,2.880000985998e+04,0.000000000000e+00,-1.870606414155e+00,2.680346369743e-06,1.870609094502e+00
6400,2.880001067186e+04,2.880001067186e+04,1.920102005747e+04,9.600913278226e+03,0.000000000000e+00,0.000000000000e+00,2.880001067239e+04,0.000000000000e+00,-1.922663835296e+00,-5.289912223816e-07,1.922663306304e+00
6600,2.880001122006e+04,2.880001122006e+04,1.920104545103e+04,9.600939923915e+03,0.000000000000e+00,0.000000000000e+00,2.880001121384e+04,0.000000000000e+00,-1.974154890624e+00,6.219372153282e-06,1.974161109996e+00
6800,2.880001154880e+04,2.880001154880e+04,1.920107123031e+04,9.600966382245e+03,0.000000000000e+00,0.000000000000e+00,2.880001155055e+04,0.000000000000e+00,-2.026063753246e+00,-1.743435859680e-06,2.026062009812e+00
7000,2.880001168282e+04,2.880001168282e+04,1.920109655002e+04,9.600992450057e+03,0.000000000000e+00,0.000000000000e+00,2.880001166147e+04,0.000000000000e+00,-2.077317260329e+00,2.135150134563e-05,2.077338611831e+00
7200,2.880001151942e+04,2.880001151942e+04,1.920112180269e+04,9.601017979119e+03,0.000000000000e+00,0.000000000000e+00,2.880001152468e+04,0.000000000000e+00,-2.128262384520e+00,-5.254521965981e-06,2.128257129996e+00
7400,2.880001259283e+04,2.880001259283e+04,1.920114760485e+04,9.601043276716e+03,0.000000000000e+00,0.000000000000e+00,2.880001260072e+04,0.000000000000e+00,-2.178288736799e+00,-7.890164852142e-06,2.178280846634e+00
7600,2.880001381877e+04,2.880001381877e+04,1.920117409713e+04,9.601068449212e+03,0.000000000000e+00,0.000000000000e+00,2.880001384068e+04,0.000000000000e+00,-2.228727568347e+00,-2.190284430981e-05,2.228705665504e+00
7800,2.880001507663e+04,2.880001507663e+04,1.920120095315e+04,9.601093365528e+03,0.000000000000e+00,0.000000000000e+00,2.880001506758e+04,0.000000000000e+00,-2.279242045042e+00,9.054318070412e-06,2.279251099360e+00
8000,2.880001735613e+04,2.880001735613e+04,1.920122727270e+04,9.601116631879e+03,0.000000000000e+00,0.000000000000e+00,2.880001736319e+04,0.000000000000e+00,-2.326548446885e+00,-7.063150405884e-06,2.326541383736e+00
8200,2.880001820436e+04,2.880001820436e+04,1.920125261952e+04,9.601138842973e+03,0.000000000000e+00,0.000000000000e+00,2.880001821053e+04,0.000000000000e+00,-2.373258137704e+00,-6.170943379402e-06,2.373251966761e+00
8400,2.880001979164e+04,2.880001979164e+04,1.920127899019e+04,9.601160485262e+03,0.000000000000e+00,0.000000000000e+00,2.880001976699e+04,0.000000000000e+00,-2.419683815800e+00,2.465210855007e-05,2.419708467911e+00
8600,2.880001993291e+04,2.880001993291e+04,1.920130563570e+04,9.601181614766e+03,0.000000000000e+00,0.000000000000e+00,2.880001993239e+04,0.000000000000e+00,-2.467317560913e+00,5.196779966354e-07,2.467318080591e+00
8800,2.880001937036e+04,2.880001937036e+04,1.920133127127e+04,9.601201775102e+03,0.000000000000e+00,0.000000000000e+00,2.880001938719e+04,0.000000000000e+00,-2.513676013936e+00,-1.682713627815e-05,2.513659186799e+00
9000,2.880002060290e+04,2.880002060290e+04,1.920135770611e+04,9.601221756965e+03,0.000000000000e+00,0.000000000000e+00,2.880002060664e+04,0.000000000000e+00,-2.558860171326e+00,-3.734603524208e-06,2.558856436721e+00
9200,2.880002170683e+04,2.880002170683e+04,1.920138399515e+04,9.601241342427e+03,0.000000000000e+00,0.000000000000e+00,2.880002170557e+04,0.000000000000e+00,-2.603630754893e+00,1.259148120880e-06,2.603632014041e+00
9400,2.880002285503e+04,2.880002285503e+04,1.920140996910e+04,9.601260173344e+03,0.000000000000e+00,0.000000000000e+00,2.880002286416e+04,0.000000000000e+00,-2.647287418295e+00,-9.134411811829e-06,2.647278283883e+00
9600,2.880002362970e+04,2.880002362970e+04,1.920143647816e+04,9.601278819829e+03,0.000000000000e+00,0.000000000000e+00,2.880002364087e+04,0.000000000000e+00,-2.691668294174e+00,-1.117400825024e-05,2.691657120165e+00
9800,2.880002471294e+04,2.880002471294e+04,1.920146257909e+04,9.601296955081e+03,0.000000000000e+00,0.000000000000e+00,2.880002472383e+04,0.000000000000e+00,-2.734821234306e+00,-1.088716089725e-05,2.734810347145e+00
10000,2.880002503604e+04,2.880002503604e+04,1.920148851678e+04,9.601314540505e+03,0.000000000000e+00,0.000000000000e+00,2.880002505451e+04,0.000000000000e+00,-2.778021244678e+00,-1.847743988037e-05,2.778002767238e+00
10200,2.880002668662e+04,2.880002668662e+04,1.920151553199e+04,9.601332170544e+03,0.000000000000e+00,0.000000000000e+00,2.880002670509e+04,0.000000000000e+00,-2.821015919057e+00,-1.846998929977e-05,2.820997449067e+00
10400,2.880002751383e+04,2.880002751383e+04,1.920154212752e+04,9.601350273567e+03,0.000000000000e+00,0.000000000000e+00,2.880002751714e+04,0.000000000000e+00,-2.864887254967e+00,-3.309920430183e-06,2.864883945047e+00
10600,2.880002935335e+04,2.880002935335e+04,1.920156850332e+04,9.601368603720e+03,0.000000000000e+00,0.000000000000e+00,2.880002935338e+04,0.000000000000e+00,-2.907753688667e+00,-3.352761268616e-08,2.907753655141e+00
10800,2.880003005372e+04,2.880003005372e+04,1.920159431173e+04,9.601386299847e+03,0.000000000000e+00,0.000000000000e+00,2.880003007191e+04,0.000000000000e+00,-2.950557858574e+00,-1.819431781769e-05,2.950539664256e+00
11000,2.880003190681e+04,2.880003190681e+04,1.920162120561e+04,9.601403404123e+03,0.000000000000e+00,0.000000000000e+00,2.880003191793e+04,0.000000000000e+00,-2.992702926120e+00,-1.111812889576e-05,2.992691807991e+00
11200,2.880003304984e+04,2.880003304984e+04,1.920164648941e+04,9.601420929456e+03,0.000000000000e+00,0.000000000000e+00,2.880003304243e+04,0.000000000000e+00,-3.034369025754e+00,7.407739758492e-06,3.034376433494e+00
11400,2.880003547691e+04,2.880003547691e+04,1.920167286243e+04,9.601438216754e+03,0.000000000000e+00,0.000000000000e+00,2.880003547603e+04,0.000000000000e+00,-3.075602274050e+00,8.791685104370e-07,3.075603153218e+00
11600,2.880003641461e+04,2.880003641461e+04,1.920169822496e+04,9.601455658932e+03,0.000000000000e+00,0.000000000000e+00,2.880003642553e+04,0.000000000000e+00,-3.117469277026e+00,-1.091696321964e-05,3.117458360062e+00
11800,2.880003632479e+04,2.880003632479e+04,1.920172461539e+04,9.601472491355e+03,0.000000000000e+00,0.000000000000e+00,2.880003633088e+04,0.000000000000e+00,-3.160781951583e+00,-6.085261702538e-06,3.160775866323e+00
12000,2.880003655658e+04,2.880003655658e+04,1.920175036374e+04,9.601489380762e+03,0.000000000000e+00,0.000000000000e+00,2.880003655201e+04,0.000000000000e+00,-3.203187917099e+00,4.570931196213e-06,3.203192488028e+00
12200,2.880003711968e+04,2.880003711968e+04,1.920177557428e+04,9.601506699931e+03,0.000000000000e+00,0.000000000000e+00,2.880003713638e+04,0.000000000000e+00,-3.245154526468e+00,-1.669302582741e-05,3.245137833444e+00
12400,2.880003664919e+04,2.880003664919e+04,1.920180164520e+04,9.601523136384e+03,0.000000000000e+00,0.000000000000e+00,2.880003662938e+04,0.000000000000e+00,-3.288132395415e+00,1.981109380722e-05,3.288152206507e+00
12600,2.880003626001e+04,2.880003626001e+04,1.920182685381e+04,9.601539397251e+03,0.000000000000e+00,0.000000000000e+00,2.880003626192e+04,0.000000000000e+00,-3.329991050883e+00,-1.905485987663e-06,3.329989145397e+00
12800,2.880003618506e+04,2.880003618506e+04,1.920185210337e+04,9.601555271945e+03,0.000000000000e+00,0.000000000000e+00,2.880003618705e+04,0.000000000000e+00,-3.371190257825e+00,-1.993030309677e-06,3.371188264795e+00
13000,2.880003592565e+04,2.880003592565e+04,1.920187765838e+04,9.601571738024e+03,0.000000000000e+00,0.000000000000e+00,2.880003595209e+04,0.000000000000e+00,-3.413470755035e+00,-2.644397318363e-05,3.413444311060e+00
13200,2.880003623348e+04,2.880003623348e+04,1.920190213094e+04,9.601588457618e+03,0.000000000000e+00,0.000000000000e+00,2.880003622234e+04,0.000000000000e+00,-3.454355076392e+00,1.114234328270e-05,3.454366218735e+00
13400,2.880003623816e+04,2.880003623816e+04,1.920192663156e+04,9.601604648541e+03,0.000000000000e+00,0.000000000000e+00,2.880003621274e+04,0.000000000000e+00,-3.495041942866e+00,2.541393041611e-05,3.495067356795e+00
13600,2.880003653320e+04,2.880003653320e+04,1.920195105948e+04,9.601620715855e+03,0.000000000000e+00,0.000000000000e+00,2.880003655064e+04,0.000000000000e+00,-3.535242131289e+00,-1.743622124195e-05,3.535224695068e+00
13800,2.880003785693e+04,2.880003785693e+04,1.920197522064e+04,9.601636683659e+03,0.000000000000e+00,0.000000000000e+00,2.880003784263e+04,0.000000000000e+00,-3.574047369329e+00,1.430138945580e-05,3.574061670719e+00
14000,2.880003842811e+04,2.880003842811e+04,1.920199898174e+04,9.601653172532e+03,0.000000000000e+00,0.000000000000e+00,2.880003843242e+04,0.000000000000e+00,-3.613726161166e+00,-4.310160875320e-06,3.613721851005e+00
14200,2.880003830850e+04,2.880003830850e+04,1.920202314891e+04,9.601669758138e+03,0.000000000000e+00,0.000000000000e+00,2.880003831106e+04,0.000000000000e+00,-3.654598547333e+00,-2.568587660789e-06,3.654595978747e+00
14400,2.880003864735e+04,2.880003864735e+04,1.920204669561e+04,9.601686413443e+03,0.000000000000e+00,0.000000000000e+00,2.880003865439e+04,0.000000000000e+00,-3.694461698551e+00,-7.033348083496e-06,3.694454665201e+00
14600,2.880003894782e+04,2.880003894782e+04,1.920207065559e+04,9.601702818148e+03,0.000000000000e+00,0.000000000000e+00,2.880003894979e+04,0.000000000000e+00,-3.734525924963e+00,-1.972541213036e-06,3.734523952422e+00
14800,2.880003872285e+04,2.880003872285e+04,1.920209486638e+04,9.601719658541e+03,0.000000000000e+00,0.000000000000e+00,2.880003873801e+04,0.000000000000e+00,-3.775802065131e+00,-1.516006886959e-05,3.775786905062e+00
15000,2.880003950700e+04,2.880003950700e+04,1.920211883349e+04,9.601736156845e+03,0.000000000000e+00,0.000000000000e+00,2.880003949142e+04,0.000000000000e+00,-3.815483337094e+00,1.558661460876e-05,3.815498923708e+00
15200,2.880004140549e+04,2.880004140549e+04,1.920214292657e+04,9.601752246003e+03,0.000000000000e+00,0.000000000000e+00,2.880004139102e+04,0.000000000000e+00,-3.853767083172e+00,1.447834074497e-05,3.853781561513e+00
15400,2.880004197467e+04,2.880004197467e+04,1.920216663017e+04,9.601769061528e+03,0.000000000000e+00,0.000000000000e+00,2.880004197478e+04,0.000000000000e+00,-3.893717024044e+00,-1.117587089539e-07,3.893716912287e+00
15600,2.880004211859e+04,2.880004211859e+04,1.920219058672e+04,9.601785801460e+03,0.000000000000e+00,0.000000000000e+00,2.880004213393e+04,0.000000000000e+00,-3.934269591487e+00,-1.534074544907e-05,3.934254250744e+00
15800,2.880004131601e+04,2.880004131601e+04,1.920221536268e+04,9.601802077413e+03,0.000000000000e+00,0.000000000000e+00,2.880004132015e+04,0.000000000000e+00,-3.976124087394e+00,-4.136934876442e-06,3.976119950457e+00
16000,2.880004087068e+04,2.880004087068e+04,1.920224076904e+04,9.601818456784e+03,0.000000000000e+00,0.000000000000e+00,2.880004086256e+04,0.000000000000e+00,-4.018355151686e+00,8.115544915199e-06,4.018363267231e+00
16200,2.880004104225e+04,2.880004104225e+04,1.920226453836e+04,9.601835102414e+03,0.000000000000e+00,0.000000000000e+00,2.880004104352e+04,0.000000000000e+00,-4.058598522643e+00,-1.270323991776e-06,4.058597252319e+00
16400,2.880004036997e+04,2.880004036997e+04,1.920228810388e+04,9.601850909369e+03,0.000000000000e+00,0.000000000000e+00,2.880004037750e+04,0.000000000000e+00,-4.098643276722e+00,-7.523223757744e-06,4.098635753500e+00
16600,2.880003944894e+04,2.880003944894e+04,1.920231201507e+04,9.601867673680e+03,0.000000000000e+00,0.000000000000e+00,2.880003944671e+04,0.000000000000e+00,-4.140239809985e+00,2.225860953331e-06,4.140242035846e+00
16800,2.880003915846e+04,2.880003915846e+04,1.920233629060e+04,9.601884161269e+03,0.000000000000e+00,0.000000000000e+00,2.880003915095e+04,0.000000000000e+00,-4.181293406253e+00,7.506459951401e-06,4.181300912715e+00
17000,2.880003848013e+04,2.880003848013e+04,1.920236097832e+04,9.601900677127e+03,0.000000000000e+00,0.000000000000e+00,2.880003848648e+04,0.000000000000e+00,-4.223175317225e+00,-6.355345249176e-06,4.223168961878e+00
17200,2.880003799509e+04,2.880003799509e+04,1.920238459416e+04,9.601917619964e+03,0.000000000000e+00,0.000000000000e+00,2.880003797930e+04,0.000000000000e+00,-4.264219033143e+00,1.578591763973e-05,4.264234819060e+00
17400,2.880003857481e+04,2.880003857481e+04,1.920240783813e+04,9.601933607093e+03,0.000000000000e+00,0.000000000000e+00,2.880003855538e+04,0.000000000000e+00,-4.302870417001e+00,1.942180097103e-05,4.302889838800e+00
17600,2.880003760673e+04,2.880003760673e+04,1.920243178515e+04,9.601950450535e+03,0.000000000000e+00,0.000000000000e+00,2.880003760988e+04,0.000000000000e+00,-4.344628954963e+00,-3.146007657051e-06,4.344625808953e+00
17800,2.880003577469e+04,2.880003577469e+04,1.920245554680e+04,9.601967614256e+03,0.000000000000e+00,0.000000000000e+00,2.880003576356e+04,0.000000000000e+00,-4.387386364187e+00,1.113116741180e-05,4.387397495353e+00
18000,2.880003591357e+04,2.880003591357e+04,1.920247978050e+04,9.601983897593e+03,0.000000000000e+00,0.000000000000e+00,2.880003589255e+04,0.000000000000e+00,-4.427764523389e+00,2.102553844452e-05,4.427785548927e+00
18200,2.880003596162e+04,2.880003596162e+04,1.920250424685e+04,9.602000227195e+03,0.000000000000e+00,0.000000000000e+00,2.880003594732e+04,0.000000000000e+00,-4.468512422121e+00,1.429952681065e-05,4.468526721648e+00
18400,2.880003650164e+04,2.880003650164e+04,1.920252856910e+04,9.602016716220e+03,0.000000000000e+00,0.000000000000e+00,2.880003651267e+04,0.000000000000e+00,-4.508783679355e+00,-1.103058457375e-05,4.508772648769e+00
18600,2.880003651284e+04,2.880003651284e+04,1.920255301694e+04,9.602033708714e+03,0.000000000000e+00,0.000000000000e+00,2.880003649867e+04,0.000000000000e+00,-4.550212811148e+00,1.417659223080e-05,4.550226987740e+00
18800,2.880003727718e+04,2.880003727718e+04,1.920257791037e+04,9.602049809349e+03,0.000000000000e+00,0.000000000000e+00,2.880003728569e+04,0.000000000000e+00,-4.590442540743e+00,-8.502975106239e-06,4.590434037767e+00
19000,2.880003735929e+04,2.880003735929e+04,1.920260183898e+04,9.602065765270e+03,0.000000000000e+00,0.000000000000e+00,2.880003735387e+04,0.000000000000e+00,-4.630244962969e+00,5.418434739113e-06,4.630250381404e+00
19200,2.880003789266e+04,2.880003789266e+04,1.920262624938e+04,9.602081642987e+03,0.000000000000e+00,0.000000000000e+00,2.880003790122e+04,0.000000000000e+00,-4.669999713520e+00,-8.564442396164e-06,4.669991149080e+00
19400,2.880003805491e+04,2.880003805491e+04,1.920265027443e+04,9.602097257694e+03,0.000000000000e+00,0.000000000000e+00,2.880003806072e+04,0.000000000000e+00,-4.709477207929e+00,-5.811452865601e-06,4.709471396476e+00
19600,2.880003835856e+04,2.880003835856e+04,1.920267489262e+04,9.602112873082e+03,0.000000000000e+00,0.000000000000e+00,2.880003835320e+04,0.000000000000e+00,-4.749407144202e+00,5.356967449188e-06,4.749412501169e+00
19800,2.880003893322e+04,2.880003893322e+04,1.920269955751e+04,9.602128438354e+03,0.000000000000e+00,0.000000000000e+00,2.880003894621e+04,0.000000000000e+00,-4.789062642369e+00,-1.299008727074e-05,4.789049652281e+00
20000,2.880003900436e+04,2.880003900436e+04,1.920272376641e+04,9.602144064622e+03,0.000000000000e+00,0.000000000000e+00,2.880003900385e+04,0.000000000000e+00,-4.828826673625e+00,5.103647708893e-07,4.828827183992e+00
20200,2.880003846278e+04,2.880003846278e+04,1.920274786815e+04,9.602159785485e+03,0.000000000000e+00,0.000000000000e+00,2.880003845036e+04,0.000000000000e+00,-4.869190855319e+00,1.242198050022e-05,4.869203277300e+00
20400,2.880003849223e+04,2.880003849223e+04,1.920277132461e+04,9.602175681680e+03,0.000000000000e+00,0.000000000000e+00,2.880003848732e+04,0.000000000000e+00,-4.908514057573e+00,4.915520548820e-06,4.908518973094e+00
20600,2.880003794128e+04,2.880003794128e+04,1.920279548090e+04,9.602191317026e+03,0.000000000000e+00,0.000000000000e+00,2.880003796494e+04,0.000000000000e+00,-4.948856652183e+00,-2.366118133068e-05,4.948832991002e+00
20800,2.880003723667e+04,2.880003723667e+04,1.920281953591e+04,9.602206705616e+03,0.000000000000e+00,0.000000000000e+00,2.880003723222e+04,0.000000000000e+00,-4.989004860563e+00,4.446133971214e-06,4.989009306697e+00
21000,2.880003735627e+04,2.880003735627e+04,1.920284230927e+04,9.602222904667e+03,0.000000000000e+00,0.000000000000e+00,2.880003733069e+04,0.000000000000e+00,-5.027857670790e+00,2.558156847954e-05,5.027883252358e+00
21200,2.880003715562e+04,2.880003715562e+04,1.920286662244e+04,9.602238776565e+03,0.000000000000e+00,0.000000000000e+00,2.880003715205e+04,0.000000000000e+00,-5.068243382135e+00,3.572553396225e-06,5.068246954688e+00
21400,2.880003619925e+04,2.880003619925e+04,1.920289089029e+04,9.602254547759e+03,0.000000000000e+00,0.000000000000e+00,2.880003620070e+04,0.000000000000e+00,-5.109238803596e+00,-1.454725861549e-06,5.109237348872e+00
21600,2.880003538296e+04,2.880003538296e+04,1.920291473859e+04,9.602269759892e+03,0.000000000000e+00,0.000000000000e+00,2.880003539008e+04,0.000000000000e+00,-5.149115520104e+00,-7.117167115211e-06,5.149108402937e+00
21800,2.880003481727e+04,2.880003481727e+04,1.920293948226e+04,9.602285111615e+03,0.000000000000e+00,0.000000000000e+00,2.880003482258e+04,0.000000000000e+00,-5.189776607947e+00,-5.317851901054e-06,5.189771290097e+00
22000,2.880003536792e+04,2.880003536792e+04,1.920296417991e+04,9.602301319361e+03,0.000000000000e+00,0.000000000000e+00,2.880003537196e+04,0.000000000000e+00,-5.230131348297e+00,-4.040077328682e-06,5.230127308219e+00
22200,2.880003579600e+04,2.880003579600e+04,1.920298843645e+04,9.602316546516e+03,0.000000000000e+00,0.000000000000e+00,2.880003581190e+04,0.000000000000e+00,-5.269186966036e+00,-1.590512692928e-05,5.269171060907e+00
22400,2.880003613903e+04,2.880003613903e+04,1.920301290551e+04,9.602331973050e+03,0.000000000000e+00,0.000000000000e+00,2.880003614050e+04,0.000000000000e+00,-5.308739522847e+00,-1.467764377594e-06,5.308738055082e+00
22600,2.880003690167e+04,2.880003690167e+04,1.920303637753e+04,9.602347405735e+03,0.000000000000e+00,0.000000000000e+00,2.880003689080e+04,0.000000000000e+00,-5.346881593727e+00,1.086853444576e-05,5.346892462261e+00
22800,2.880003797240e+04,2.880003797240e+04,1.920306091585e+04,9.602363388396e+03,0.000000000000e+00,0.000000000000e+00,2.880003795969e+04,0.000000000000e+00,-5.386331845777e+00,1.270510256290e-05,5.386344550880e+00
23000,2.880003867887e+04,2.880003867887e+04,1.920308499249e+04,9.602379065458e+03,0.000000000000e+00,0.000000000000e+00,2.880003870052e+04,0.000000000000e+00,-5.425379075979e+00,-2.164952456951e-05,5.425357426455e+00
23200,2.880003951478e+04,2.880003951478e+04,1.920310902247e+04,9.602394308525e+03,0.000000000000e+00,0.000000000000e+00,2.880003949624e+04,0.000000000000e+00,-5.463816213427e+00,1.853518188000e-05,5.463834748611e+00
23400,2.880004003509e+04,2.880004003509e+04,1.920313253558e+04,9.602410065337e+03,0.000000000000e+00,0.000000000000e+00,2.880004004824e+04,0.000000000000e+00,-5.502565831801e+00,-1.315586268902e-05,5.502552675938e+00
23600,2.880003978373e+04,2.880003978373e+04,1.920315575890e+04,9.602424321446e+03,0.000000000000e+00,0.000000000000e+00,2.880003977346e+04,0.000000000000e+00,-5.540296609801e+00,1.026876270771e-05,5.540306878564e+00
23800,2.880003869593e+04,2.880003869593e+04,1.920317889869e+04,9.602440068718e+03,0.000000000000e+00,0.000000000000e+00,2.880003868848e+04,0.000000000000e+00,-5.580271473120e+00,7.452443242073e-06,5.580278925561e+00
24000,2.880003881313e+04,2.880003881313e+04,1.920320294019e+04,9.602456049760e+03,0.000000000000e+00,0.000000000000e+00,2.880003878784e+04,0.000000000000e+00,-5.620176822556e+00,2.528540790081e-05,5.620202107966e+00
