step,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff,d_fc_abs,d_frho_abs,d_crho_abs
3000,2.880001216533e+04,2.880001216533e+04,1.920051812283e+04,9.600425560731e+03,0.000000000000e+00,0.000000000000e+00,2.880001217061e+04,0.000000000000e+00,-9.315182327173e-01,-5.280598998070e-06,9.315129521201e-01
3200,2.880001194608e+04,2.880001194608e+04,1.920055339365e+04,9.600454984465e+03,0.000000000000e+00,0.000000000000e+00,2.880001196575e+04,0.000000000000e+00,-9.964320372419e-01,-1.966953277588e-05,9.964123677091e-01
3400,2.880001177334e+04,2.880001177334e+04,1.920058878226e+04,9.600483955074e+03,0.000000000000e+00,0.000000000000e+00,2.880001178569e+04,0.000000000000e+00,-1.060963994711e+00,-1.234374940395e-05,1.060951650961e+00
3600,2.880001167129e+04,2.880001167129e+04,1.920062367672e+04,9.600512510266e+03,0.000000000000e+00,0.000000000000e+00,2.880001166993e+04,0.000000000000e+00,-1.124515699426e+00,1.352280378342e-06,1.124517051707e+00
3800,2.880001158201e+04,2.880001158201e+04,1.920065739284e+04,9.600541060131e+03,0.000000000000e+00,0.000000000000e+00,2.880001157761e+04,0.000000000000e+00,-1.186870964775e+00,4.403293132782e-06,1.186875368068e+00
4000,2.880001128020e+04,2.880001128020e+04,1.920069021118e+04,9.600569754867e+03,0.000000000000e+00,0.000000000000e+00,2.880001128131e+04,0.000000000000e+00,-1.248685843111e+00,-1.108273863792e-06,1.248684734837e+00
4200,2.880001137244e+04,2.880001137244e+04,1.920072228839e+04,9.600598367257e+03,0.000000000000e+00,0.000000000000e+00,2.880001136947e+04,0.000000000000e+00,-1.309283211469e+00,2.970919013023e-06,1.309286182390e+00
4400,2.880001128583e+04,2.880001128583e+04,1.920075369046e+04,9.600627565165e+03,0.000000000000e+00,0.000000000000e+00,2.880001126254e+04,0.000000000000e+00,-1.369969792735e+00,2.329237759113e-05,1.369993085114e+00
4600,2.880001092480e+04,2.880001092480e+04,1.920078471120e+04,9.600656530205e+03,0.000000000000e+00,0.000000000000e+00,2.880001094896e+04,0.000000000000e+00,-1.430316613871e+00,-2.416037023067e-05,1.430292453500e+00
4800,2.880001093995e+04,2.880001093995e+04,1.920081392934e+04,9.600685173757e+03,0.000000000000e+00,0.000000000000e+00,2.880001096952e+04,0.000000000000e+00,-1.488163145512e+00,-2.957135438919e-05,1.488133574159e+00
5000,2.880001052662e+04,2.880001052662e+04,1.920084289004e+04,9.600713882664e+03,0.000000000000e+00,0.000000000000e+00,2.880001053309e+04,0.000000000000e+00,-1.546246081523e+00,-6.472691893578e-06,1.546239608833e+00
5200,2.880001119886e+04,2.880001119886e+04,1.920087144834e+04,9.600742686749e+03,0.000000000000e+00,0.000000000000e+00,2.880001120019e+04,0.000000000000e+00,-1.602936221236e+00,-1.326203346252e-06,1.602934895032e+00
5400,2.880001153457e+04,2.880001153457e+04,1.920089915929e+04,9.600771511007e+03,0.000000000000e+00,0.000000000000e+00,2.880001154417e+04,0.000000000000e+00,-1.659135726219e+00,-9.594485163689e-06,1.659126131734e+00
5600,2.880001114696e+04,2.880001114696e+04,1.920092608375e+04,9.600800708892e+03,0.000000000000e+00,0.000000000000e+00,2.880001113540e+04,0.000000000000e+00,-1.715645690325e+00,1.155585050583e-05,1.715657246175e+00
5800,2.880001100940e+04,2.880001100940e+04,1.920095292557e+04,9.600829331085e+03,0.000000000000e+00,0.000000000000e+00,2.880001100832e+04,0.000000000000e+00,-1.771247249628e+00,1.080334186554e-06,1.771248329962e+00
6000,2.880001177633e+04,2.880001177633e+04,1.920097887740e+04,9.600856937223e+03,0.000000000000e+00,0.000000000000e+00,2.880001176453e+04,0.000000000000e+00,-1.824038287419e+00,1.180730760098e-05,1.824050094729e+00
6200,2.880001110038e+04,2.880001110038e+04,1.920100504130e+04,9.600884172013e+03,0.000000000000e+00,0.000000000000e+00,2.880001109260e+04,0.000000000000e+00,-1.878112931981e+00,7.780268788338e-06,1.878120712252e+00
6400,2.880001129149e+04,2.880001129149e+04,1.920103092054e+04,9.600911020874e+03,0.000000000000e+00,0.000000000000e+00,2.880001128602e+04,0.000000000000e+00,-1.930649932845e+00,5.465000867844e-06,1.930655397846e+00
6600,2.880001082630e+04,2.880001082630e+04,1.920105620783e+04,9.600937745780e+03,0.000000000000e+00,0.000000000000e+00,2.880001084691e+04,0.000000000000e+00,-1.983127309166e+00,-2.061575651169e-05,1.983106693409e+00
6800,2.880001199796e+04,2.880001199796e+04,1.920108115218e+04,9.600963503618e+03,0.000000000000e+00,0.000000000000e+00,2.880001202506e+04,0.000000000000e+00,-2.032657839445e+00,-2.710148692131e-05,2.032630737958e+00
7000,2.880001397726e+04,2.880001397726e+04,1.920110573841e+04,9.600988843367e+03,0.000000000000e+00,0.000000000000e+00,2.880001399463e+04,0.000000000000e+00,-2.080604517312e+00,-1.737102866173e-05,2.080587146284e+00
7200,2.880001603680e+04,2.880001603680e+04,1.920113052572e+04,9.601014359840e+03,0.000000000000e+00,0.000000000000e+00,2.880001605147e+04,0.000000000000e+00,-2.128848759898e+00,-1.467019319534e-05,2.128834089704e+00
7400,2.880001682914e+04,2.880001682914e+04,1.920115546379e+04,9.601039588839e+03,0.000000000000e+00,0.000000000000e+00,2.880001684898e+04,0.000000000000e+00,-2.178223482206e+00,-1.983717083931e-05,2.178203645035e+00
7600,2.880001456057e+04,2.880001456057e+04,1.920118074299e+04,9.601064386290e+03,0.000000000000e+00,0.000000000000e+00,2.880001453876e+04,0.000000000000e+00,-2.230568703228e+00,2.180784940720e-05,2.230590511077e+00
7800,2.880001413020e+04,2.880001413020e+04,1.920120608469e+04,9.601088553896e+03,0.000000000000e+00,0.000000000000e+00,2.880001411986e+04,0.000000000000e+00,-2.280508385460e+00,1.033209264278e-05,2.280518717555e+00
8000,2.880001342461e+04,2.880001342461e+04,1.920123078257e+04,9.601110932927e+03,0.000000000000e+00,0.000000000000e+00,2.880001340395e+04,0.000000000000e+00,-2.328290888927e+00,2.065859735012e-05,2.328311547524e+00
8200,2.880001177732e+04,2.880001177732e+04,1.920125602746e+04,9.601132123953e+03,0.000000000000e+00,0.000000000000e+00,2.880001176572e+04,0.000000000000e+00,-2.376374090416e+00,1.160055398941e-05,2.376385690972e+00
8400,2.880001174849e+04,2.880001174849e+04,1.920128216698e+04,9.601153022347e+03,0.000000000000e+00,0.000000000000e+00,2.880001174051e+04,0.000000000000e+00,-2.423440835337e+00,7.983297109604e-06,2.423448818634e+00
8600,2.880000948209e+04,2.880000948209e+04,1.920130800927e+04,9.601173570286e+03,0.000000000000e+00,0.000000000000e+00,2.880000949216e+04,0.000000000000e+00,-2.472097462214e+00,-1.006759703159e-05,2.472087394617e+00
8800,2.880000916082e+04,2.880000916082e+04,1.920133354804e+04,9.601194011005e+03,0.000000000000e+00,0.000000000000e+00,2.880000915730e+04,0.000000000000e+00,-2.518398224067e+00,3.522261977196e-06,2.518401746329e+00
9000,2.880000908674e+04,2.880000908674e+04,1.920135958291e+04,9.601213680458e+03,0.000000000000e+00,0.000000000000e+00,2.880000908285e+04,0.000000000000e+00,-2.564176628752e+00,3.881752490997e-06,2.564180510504e+00
9200,2.880000840922e+04,2.880000840922e+04,1.920138508920e+04,9.601232844642e+03,0.000000000000e+00,0.000000000000e+00,2.880000840366e+04,0.000000000000e+00,-2.609524615602e+00,5.565583705902e-06,2.609530181187e+00
9400,2.880000624148e+04,2.880000624148e+04,1.920141059753e+04,9.601252022619e+03,0.000000000000e+00,0.000000000000e+00,2.880000623739e+04,0.000000000000e+00,-2.656378668253e+00,4.092231392860e-06,2.656382760484e+00
9600,2.880000587955e+04,2.880000587955e+04,1.920143645024e+04,9.601271084979e+03,0.000000000000e+00,0.000000000000e+00,2.880000587201e+04,0.000000000000e+00,-2.701655666999e+00,7.541850209236e-06,2.701663208849e+00
9800,2.880000376479e+04,2.880000376479e+04,1.920146311881e+04,9.601289698889e+03,0.000000000000e+00,0.000000000000e+00,2.880000377399e+04,0.000000000000e+00,-2.749052904926e+00,-9.194016456604e-06,2.749043710908e+00
10000,2.880000284708e+04,2.880000284708e+04,1.920148977970e+04,9.601308608283e+03,0.000000000000e+00,0.000000000000e+00,2.880000282311e+04,0.000000000000e+00,-2.795540910649e+00,2.396106719971e-05,2.795564871718e+00
10200,2.880000237093e+04,2.880000237093e+04,1.920151587673e+04,9.601327144648e+03,0.000000000000e+00,0.000000000000e+00,2.880000235128e+04,0.000000000000e+00,-2.840650445549e+00,1.964718103409e-05,2.840670092730e+00
10400,2.879999961451e+04,2.879999961451e+04,1.920154125757e+04,9.601345386887e+03,0.000000000000e+00,0.000000000000e+00,2.879999959934e+04,0.000000000000e+00,-2.887029948659e+00,1.517497003078e-05,2.887045123629e+00
10600,2.879999562814e+04,2.879999562814e+04,1.920156747825e+04,9.601363288421e+03,0.000000000000e+00,0.000000000000e+00,2.879999561721e+04,0.000000000000e+00,-2.935138527508e+00,1.093000173569e-05,2.935149457509e+00
10800,2.879999179119e+04,2.879999179119e+04,1.920159296981e+04,9.601380905099e+03,0.000000000000e+00,0.000000000000e+00,2.879999177212e+04,0.000000000000e+00,-2.982083715931e+00,1.907721161842e-05,2.982102793143e+00
11000,2.879998926380e+04,2.879998926380e+04,1.920161810851e+04,9.601398402527e+03,0.000000000000e+00,0.000000000000e+00,2.879998924577e+04,0.000000000000e+00,-3.027247240283e+00,1.802854239941e-05,3.027265268825e+00
11200,2.879998780273e+04,2.879998780273e+04,1.920164397212e+04,9.601415108502e+03,0.000000000000e+00,0.000000000000e+00,2.879998777902e+04,0.000000000000e+00,-3.071277886247e+00,2.371147274971e-05,3.071301597720e+00
11400,2.879998734982e+04,2.879998734982e+04,1.920166903232e+04,9.601432060562e+03,0.000000000000e+00,0.000000000000e+00,2.879998735088e+04,0.000000000000e+00,-3.113743069604e+00,-1.065433025360e-06,3.113742004170e+00
11600,2.879998537701e+04,2.879998537701e+04,1.920169358335e+04,9.601449083133e+03,0.000000000000e+00,0.000000000000e+00,2.879998537582e+04,0.000000000000e+00,-3.157289474777e+00,1.184642314911e-06,3.157290659419e+00
11800,2.879998353362e+04,2.879998353362e+04,1.920171795435e+04,9.601465817421e+03,0.000000000000e+00,0.000000000000e+00,2.879998353559e+04,0.000000000000e+00,-3.200238157417e+00,-1.970678567886e-06,3.200236186738e+00
12000,2.879998284553e+04,2.879998284553e+04,1.920174313624e+04,9.601483487855e+03,0.000000000000e+00,0.000000000000e+00,2.879998284262e+04,0.000000000000e+00,-3.243778568361e+00,2.902001142502e-06,3.243781470363e+00
12200,2.879998272167e+04,2.879998272167e+04,1.920176697088e+04,9.601500846856e+03,0.000000000000e+00,0.000000000000e+00,2.879998272890e+04,0.000000000000e+00,-3.285096058218e+00,-7.225200533867e-06,3.285088833018e+00
12400,2.879998284729e+04,2.879998284729e+04,1.920179259606e+04,9.601517804085e+03,0.000000000000e+00,0.000000000000e+00,2.879998284078e+04,0.000000000000e+00,-3.327552851904e+00,6.517395377159e-06,3.327559369300e+00
12600,2.879998408525e+04,2.879998408525e+04,1.920181675434e+04,9.601535015238e+03,0.000000000000e+00,0.000000000000e+00,2.879998408580e+04,0.000000000000e+00,-3.367684328448e+00,-5.438923835754e-07,3.367683784556e+00
12800,2.879998509741e+04,2.879998509741e+04,1.920184067402e+04,9.601552044362e+03,0.000000000000e+00,0.000000000000e+00,2.879998510534e+04,0.000000000000e+00,-3.407620971984e+00,-7.927417755127e-06,3.407613044568e+00
13000,2.879998543468e+04,2.879998543468e+04,1.920186552552e+04,9.601569192319e+03,0.000000000000e+00,0.000000000000e+00,2.879998544908e+04,0.000000000000e+00,-3.449283162534e+00,-1.440010964870e-05,3.449268762422e+00
13200,2.879998615580e+04,2.879998615580e+04,1.920188985165e+04,9.601585706060e+03,0.000000000000e+00,0.000000000000e+00,2.879998615438e+04,0.000000000000e+00,-3.489401909879e+00,1.419335603714e-06,3.489403329215e+00
13400,2.879998665504e+04,2.879998665504e+04,1.920191392134e+04,9.601602495715e+03,0.000000000000e+00,0.000000000000e+00,2.879998662865e+04,0.000000000000e+00,-3.529762020480e+00,2.638809382915e-05,3.529788408574e+00
13600,2.879998690587e+04,2.879998690587e+04,1.920193868566e+04,9.601619312756e+03,0.000000000000e+00,0.000000000000e+00,2.879998691374e+04,0.000000000000e+00,-3.571092540868e+00,-7.865950465202e-06,3.571084674917e+00
13800,2.879998667302e+04,2.879998667302e+04,1.920196259032e+04,9.601636117814e+03,0.000000000000e+00,0.000000000000e+00,2.879998666990e+04,0.000000000000e+00,-3.612035119917e+00,3.119930624962e-06,3.612038239848e+00
14000,2.879998578992e+04,2.879998578992e+04,1.920198616390e+04,9.601652863041e+03,0.000000000000e+00,0.000000000000e+00,2.879998579794e+04,0.000000000000e+00,-3.653237018652e+00,-8.018687367439e-06,3.653228999967e+00
14200,2.879998723697e+04,2.879998723697e+04,1.920201011137e+04,9.601670060290e+03,0.000000000000e+00,0.000000000000e+00,2.879998721367e+04,0.000000000000e+00,-3.692934697614e+00,2.329424023628e-05,3.692957991854e+00
14400,2.879998758247e+04,2.879998758247e+04,1.920203393134e+04,9.601687037889e+03,0.000000000000e+00,0.000000000000e+00,2.879998756844e+04,0.000000000000e+00,-3.733386758626e+00,1.403130590916e-05,3.733400789934e+00
14600,2.879998764525e+04,2.879998764525e+04,1.920205774036e+04,9.601703398629e+03,0.000000000000e+00,0.000000000000e+00,2.879998764712e+04,0.000000000000e+00,-3.773493737433e+00,-1.864507794380e-06,3.773491872926e+00
14800,2.879998796982e+04,2.879998796982e+04,1.920208134846e+04,9.601720637078e+03,0.000000000000e+00,0.000000000000e+00,2.879998797178e+04,0.000000000000e+00,-3.814015721819e+00,-1.963227987289e-06,3.814013758591e+00
15000,2.879998899413e+04,2.879998899413e+04,1.920210626838e+04,9.601737631092e+03,0.000000000000e+00,0.000000000000e+00,2.879998898607e+04,0.000000000000e+00,-3.854905344378e+00,8.052214980125e-06,3.854913396593e+00
15200,2.879999005329e+04,2.879999005329e+04,1.920213017779e+04,9.601754867018e+03,0.000000000000e+00,0.000000000000e+00,2.879999005622e+04,0.000000000000e+00,-3.894991522729e+00,-2.929940819740e-06,3.894988592787e+00
15400,2.879998989188e+04,2.879998989188e+04,1.920215424895e+04,9.601771911306e+03,0.000000000000e+00,0.000000000000e+00,2.879998987341e+04,0.000000000000e+00,-3.936268370968e+00,1.847557723522e-05,3.936286846547e+00
15600,2.879998983571e+04,2.879998983571e+04,1.920217845221e+04,9.601788649065e+03,0.000000000000e+00,0.000000000000e+00,2.879998982543e+04,0.000000000000e+00,-3.977265561061e+00,1.028738915920e-05,3.977275848451e+00
15800,2.879998990670e+04,2.879998990670e+04,1.920220264626e+04,9.601805877672e+03,0.000000000000e+00,0.000000000000e+00,2.879998991764e+04,0.000000000000e+00,-4.018617229274e+00,-1.093186438084e-05,4.018606297410e+00
16000,2.879998873851e+04,2.879998873851e+04,1.920222675894e+04,9.601822868331e+03,0.000000000000e+00,0.000000000000e+00,2.879998873758e+04,0.000000000000e+00,-4.060888756161e+00,9.294599294662e-07,4.060889685621e+00
16200,2.879998912210e+04,2.879998912210e+04,1.920225153593e+04,9.601839706853e+03,0.000000000000e+00,0.000000000000e+00,2.879998911750e+04,0.000000000000e+00,-4.102120681677e+00,4.597008228302e-06,4.102125278685e+00
16400,2.879998929901e+04,2.879998929901e+04,1.920227519581e+04,9.601856522160e+03,0.000000000000e+00,0.000000000000e+00,2.879998929554e+04,0.000000000000e+00,-4.142418964700e+00,3.464519977570e-06,4.142422429220e+00
16600,2.879998960374e+04,2.879998960374e+04,1.920229911878e+04,9.601873293587e+03,0.000000000000e+00,0.000000000000e+00,2.879998962188e+04,0.000000000000e+00,-4.182808631960e+00,-1.814030110836e-05,4.182790491657e+00
16800,2.879998986364e+04,2.879998986364e+04,1.920232351114e+04,9.601890108066e+03,0.000000000000e+00,0.000000000000e+00,2.879998986119e+04,0.000000000000e+00,-4.223755563831e+00,2.449378371239e-06,4.223758013210e+00
17000,2.879998936989e+04,2.879998936989e+04,1.920234694710e+04,9.601906472623e+03,0.000000000000e+00,0.000000000000e+00,2.879998936367e+04,0.000000000000e+00,-4.264049833106e+00,6.215646862984e-06,4.264056048753e+00
17200,2.879998913468e+04,2.879998913468e+04,1.920237159910e+04,9.601923016339e+03,0.000000000000e+00,0.000000000000e+00,2.879998915040e+04,0.000000000000e+00,-4.305480753523e+00,-1.572072505951e-05,4.305465032798e+00
17400,2.879998809066e+04,2.879998809066e+04,1.920239441730e+04,9.601939598945e+03,0.000000000000e+00,0.000000000000e+00,2.879998808706e+04,0.000000000000e+00,-4.345925590911e+00,3.598630428314e-06,4.345929189541e+00
17600,2.879998831314e+04,2.879998831314e+04,1.920241868057e+04,9.601955880011e+03,0.000000000000e+00,0.000000000000e+00,2.879998830158e+04,0.000000000000e+00,-4.386247436487e+00,1.156888902187e-05,4.386259005376e+00
17800,2.879998848203e+04,2.879998848203e+04,1.920244263753e+04,9.601972721571e+03,0.000000000000e+00,0.000000000000e+00,2.879998845720e+04,0.000000000000e+00,-4.426877068056e+00,2.482533454895e-05,4.426901893392e+00
18000,2.879998825566e+04,2.879998825566e+04,1.920246632821e+04,9.601989426457e+03,0.000000000000e+00,0.000000000000e+00,2.879998825580e+04,0.000000000000e+00,-4.467499007977e+00,-1.434236764908e-07,4.467498864553e+00
18200,2.879998730910e+04,2.879998730910e+04,1.920248977388e+04,9.602006218843e+03,0.000000000000e+00,0.000000000000e+00,2.879998730022e+04,0.000000000000e+00,-4.508683627593e+00,8.881092071533e-06,4.508692508687e+00
18400,2.879998619186e+04,2.879998619186e+04,1.920251391251e+04,9.602022380643e+03,0.000000000000e+00,0.000000000000e+00,2.879998619139e+04,0.000000000000e+00,-4.550101285566e+00,4.712492227554e-07,4.550101756817e+00
18600,2.879998643199e+04,2.879998643199e+04,1.920253769812e+04,9.602038601060e+03,0.000000000000e+00,0.000000000000e+00,2.879998639625e+04,0.000000000000e+00,-4.589867192308e+00,3.573484718800e-05,4.589902927153e+00
18800,2.879998642503e+04,2.879998642503e+04,1.920256183440e+04,9.602055577680e+03,0.000000000000e+00,0.000000000000e+00,2.879998641258e+04,0.000000000000e+00,-4.630987053089e+00,1.244060695171e-05,4.630999493696e+00
19000,2.879998578989e+04,2.879998578989e+04,1.920258651477e+04,9.602071219891e+03,0.000000000000e+00,0.000000000000e+00,2.879998579454e+04,0.000000000000e+00,-4.671944767349e+00,-4.652887582779e-06,4.671940114462e+00
19200,2.879998472175e+04,2.879998472175e+04,1.920261078634e+04,9.602087135704e+03,0.000000000000e+00,0.000000000000e+00,2.879998468858e+04,0.000000000000e+00,-4.713200293205e+00,3.316998481750e-05,4.713233463190e+00
19400,2.879998523583e+04,2.879998523583e+04,1.920263487880e+04,9.602103574899e+03,0.000000000000e+00,0.000000000000e+00,2.879998523962e+04,0.000000000000e+00,-4.753217870000e+00,-3.792345523834e-06,4.753214077653e+00
19600,2.879998452589e+04,2.879998452589e+04,1.920265899161e+04,9.602120251354e+03,0.000000000000e+00,0.000000000000e+00,2.879998452806e+04,0.000000000000e+00,-4.794717074044e+00,-2.177432179451e-06,4.794714896612e+00
19800,2.879998364108e+04,2.879998364108e+04,1.920268242001e+04,9.602136397975e+03,0.000000000000e+00,0.000000000000e+00,2.879998364925e+04,0.000000000000e+00,-4.835176899116e+00,-8.173286914825e-06,4.835168725829e+00
20000,2.879998461596e+04,2.879998461596e+04,1.920270677337e+04,9.602152481031e+03,0.000000000000e+00,0.000000000000e+00,2.879998461002e+04,0.000000000000e+00,-4.874638446670e+00,5.936250090599e-06,4.874644382922e+00
