step,Mff,Mr,Mb,Mrho,d_fc
9000,3.686400307918e+04,1.843183900972e+04,1.843183900972e+04,3.686400411987e+04,3.250597416409e-01
9200,3.686400900364e+04,1.843183075754e+04,1.843183075754e+04,3.686400954437e+04,3.474885689357e-01
9400,3.686400532150e+04,1.843182124746e+04,1.843182124746e+04,3.686400597382e+04,3.628265747902e-01
9600,3.686400087976e+04,1.843181046415e+04,1.843181046415e+04,3.686400075531e+04,3.799514705170e-01
9800,3.686401171803e+04,1.843179309506e+04,1.843179309506e+04,3.686401181030e+04,4.255279185563e-01
10000,3.686402473211e+04,1.843179566445e+04,1.843179566445e+04,3.686402423859e+04,4.334032090810e-01
10200,3.686403186464e+04,1.843179304468e+04,1.843179304468e+04,3.686403227234e+04,4.457752749331e-01
10400,3.686405747652e+04,1.843178795727e+04,1.843178795727e+04,3.686405706024e+04,4.815619893488e-01
10600,3.686404777122e+04,1.843179586988e+04,1.843179586988e+04,3.686404827118e+04,4.560314483933e-01
10800,3.686404591942e+04,1.843179451864e+04,1.843179451864e+04,3.686404524994e+04,4.568821293578e-01
11000,3.686406912374e+04,1.843178341203e+04,1.843178341203e+04,3.686406983185e+04,5.022996752559e-01
11200,3.686407757163e+04,1.843178866775e+04,1.843178866775e+04,3.686407745361e+04,5.002361294828e-01
11400,3.686407739782e+04,1.843178228543e+04,1.843178228543e+04,3.686407814026e+04,5.128269564811e-01
11600,3.686407874107e+04,1.843178273868e+04,1.843178273868e+04,3.686407903290e+04,5.132637160496e-01
11800,3.686408226871e+04,1.843176999920e+04,1.843176999920e+04,3.686408274078e+04,5.422703201839e-01
12000,3.686407671332e+04,1.843177142908e+04,1.843177142908e+04,3.686407752228e+04,5.338551604582e-01
12200,3.686407998347e+04,1.843175747194e+04,1.843175747194e+04,3.686407992554e+04,5.650395872071e-01
12400,3.686407875609e+04,1.843174824355e+04,1.843174824355e+04,3.686408006287e+04,5.822689939741e-01
12600,3.686406714320e+04,1.843174676094e+04,1.843174676094e+04,3.686406722260e+04,5.736213273631e-01
12800,3.686407562971e+04,1.843174634605e+04,1.843174634605e+04,3.686407312775e+04,5.829376070287e-01
13000,3.686408376217e+04,1.843174840210e+04,1.843174840210e+04,3.686408322144e+04,5.869579639402e-01
13200,3.686407794714e+04,1.843174381983e+04,1.843174381983e+04,3.686407779694e+04,5.903074817979e-01
13400,3.686407702231e+04,1.843174137774e+04,1.843174137774e+04,3.686407724762e+04,5.942668263524e-01
13600,3.686407714462e+04,1.843174171727e+04,1.843174171727e+04,3.686407724762e+04,5.937100764386e-01
13800,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483562e-01
14000,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483381e-01
14200,3.686407714462e+04,1.843174171747e+04,1.843174171747e+04,3.686407724762e+04,5.937096774287e-01
14400,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483199e-01
14600,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483126e-01
14800,3.686407714462e+04,1.843174171747e+04,1.843174171747e+04,3.686407724762e+04,5.937096774105e-01
15000,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483090e-01
15200,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483090e-01
15400,3.686407714462e+04,1.843174171747e+04,1.843174171747e+04,3.686407724762e+04,5.937096774105e-01
15600,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483090e-01
15800,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
16000,3.686407714462e+04,1.843174171747e+04,1.843174171747e+04,3.686407724762e+04,5.937096774069e-01
16200,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
16400,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
16600,3.686407714462e+04,1.843174171747e+04,1.843174171747e+04,3.686407724762e+04,5.937096774069e-01
16800,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
17000,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
17200,3.686407714462e+04,1.843174171747e+04,1.843174171747e+04,3.686407724762e+04,5.937096774069e-01
17400,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
17600,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
17800,3.686407714462e+04,1.843174171747e+04,1.843174171747e+04,3.686407724762e+04,5.937096774069e-01
18000,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
18200,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
18400,3.686407714462e+04,1.843174171747e+04,1.843174171747e+04,3.686407724762e+04,5.937096774069e-01
18600,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
18800,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
19000,3.686407714462e+04,1.843174171747e+04,1.843174171747e+04,3.686407724762e+04,5.937096774069e-01
19200,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
19400,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
19600,3.686407714462e+04,1.843174171747e+04,1.843174171747e+04,3.686407724762e+04,5.937096774069e-01
19800,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
20000,3.686407714462e+04,1.843174178614e+04,1.843174178614e+04,3.686407724762e+04,5.935723483053e-01
