step,Mff,Mr,Mb,Mrho,d_fc
9200,3.686405434799e+04,1.843282359496e+04,1.843282359496e+04,3.686405472565e+04,-1.592841933685e+00
9400,3.686406148267e+04,1.843284911238e+04,1.843284911238e+04,3.686406124878e+04,-1.636742090268e+00
9600,3.686407115579e+04,1.843287872184e+04,1.843287872184e+04,3.686407120514e+04,-1.686287889635e+00
9800,3.686406168008e+04,1.843289308294e+04,1.843289308294e+04,3.686406118011e+04,-1.724485804381e+00
10000,3.686407040691e+04,1.843291176526e+04,1.843291176526e+04,3.686407099915e+04,-1.753123598195e+00
10200,3.686407802868e+04,1.843291926084e+04,1.843291926084e+04,3.686407786560e+04,-1.760492997317e+00
10400,3.686408314419e+04,1.843293063836e+04,1.843293063836e+04,3.686408294678e+04,-1.778132536878e+00
10600,3.686408180737e+04,1.843293585289e+04,1.843293585289e+04,3.686408191681e+04,-1.789898413961e+00
10800,3.686408191252e+04,1.843293759681e+04,1.843293759681e+04,3.686408198547e+04,-1.793281108166e+00
11000,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419456e+00
11200,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419460e+00
11400,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419467e+00
11600,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419470e+00
11800,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419474e+00
12000,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419474e+00
12200,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419478e+00
12400,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
12600,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
12800,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
13000,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
13200,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
13400,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
13600,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
13800,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
14000,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
14200,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
14400,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
14600,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
14800,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
15000,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
15200,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
15400,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
15600,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
15800,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
16000,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
16200,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
16400,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
16600,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
16800,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
17000,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
17200,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
17400,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
17600,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
17800,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
18000,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
18200,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
18400,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
18600,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
18800,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
19000,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
19200,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
19400,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
19600,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
19800,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
20000,3.686408196402e+04,1.843293755072e+04,1.843293755072e+04,3.686408205414e+04,-1.793137419481e+00
