t,x_left,x_right,x_right_star,e_x,d,x_L_vol,x_R_vol,e_x_vol,E_psi
11750,81.75365,243.24605,81.75395,0.00030517578,-80.7462,83.1259765625,242.87415313720703,1.0001296997070312,6.791041543086369e-05
12000,81.75192,243.24786,81.75214,0.00021362305,-80.74797,83.12464904785156,242.87540435791016,1.0000534057617188,7.20659705499808e-05
12250,81.75016,243.2496,81.7504,0.00023651123,-80.749725,83.1232681274414,242.87674713134766,1.0000152587890625,6.959746902187665e-05
12500,81.7485,243.25128,81.74872,0.00022125244,-80.75139,83.12198638916016,242.87801361083984,1.0,6.983733425537745e-05
12750,81.74679,243.253,81.746994,0.00020599365,-80.75311,83.1207275390625,242.87939453125,1.0001220703125,7.440231740474701e-05
13000,81.74517,243.25465,81.745346,0.00017547607,-80.754745,83.11946868896484,242.880615234375,1.0000839233398438,6.83217744032542e-05
13250,81.743515,243.25633,81.74367,0.00015258789,-80.75641,83.11824798583984,242.88188934326172,1.0001373291015625,7.529757916927338e-05
13500,81.74189,243.25793,81.742065,0.00017547607,-80.758026,83.11707305908203,242.88311767578125,1.0001907348632812,7.308047264814377e-05
13750,81.74032,243.25966,81.74034,2.2888184e-05,-80.759674,83.1158218383789,242.8843231201172,1.0001449584960938,7.495050628980001e-05
14000,81.7387,243.2612,81.7388,9.918213e-05,-80.761246,83.11454772949219,242.88542938232422,0.9999771118164062,6.954039136568705e-05
14250,81.73719,243.26274,81.73726,6.866455e-05,-80.76277,83.11343383789062,242.88653564453125,0.999969482421875,7.086497421065966e-05
14500,81.73567,243.2643,81.7357,3.0517578e-05,-80.76431,83.11227416992188,242.88772583007812,1.0,7.179169605175655e-05
14750,81.73416,243.2658,81.73421,4.5776367e-05,-80.765816,83.11122131347656,242.88890075683594,1.0001220703125,6.93242996931076e-05
15000,81.73264,243.2673,81.7327,5.340576e-05,-80.767334,83.1099853515625,242.89008331298828,1.0000686645507812,7.184827700257301e-05
15250,81.73122,243.26875,81.73125,3.0517578e-05,-80.76877,83.10890197753906,242.89118194580078,1.0000839233398438,6.648225709795952e-05
15500,81.729774,243.27022,81.72978,7.6293945e-06,-80.77022,83.10789489746094,242.8921890258789,1.0000839233398438,6.692635516325632e-05
15750,81.728294,243.2717,81.7283,7.6293945e-06,-80.7717,83.1068115234375,242.8932876586914,1.0000991821289062,6.813696896036466e-05
16000,81.72693,243.27306,81.726944,1.5258789e-05,-80.77306,83.10578155517578,242.89429473876953,1.0000762939453125,6.772405778368314e-05
16250,81.72556,243.27441,81.725586,2.2888184e-05,-80.77443,83.10466766357422,242.89541625976562,1.0000839233398438,6.630423168341318e-05
16500,81.72421,243.27576,81.72424,3.0517578e-05,-80.77577,83.10364532470703,242.89642333984375,1.0000686645507812,7.202671219905218e-05
16750,81.72282,243.27716,81.72284,2.2888184e-05,-80.777176,83.10267639160156,242.89739227294922,1.0000686645507812,6.707136829694112e-05
17000,81.72148,243.2785,81.7215,1.5258789e-05,-80.77851,83.10169219970703,242.89837646484375,1.0000686645507812,6.960304453969001e-05
17250,81.7202,243.27979,81.720215,1.5258789e-05,-80.77979,83.10066986083984,242.8993148803711,0.9999847412109375,7.036554937561353e-05
17500,81.71894,243.28105,81.71895,7.6293945e-06,-80.78105,83.09976959228516,242.90032196044922,1.000091552734375,6.950897475083669e-05
17750,81.71769,243.2823,81.7177,7.6293945e-06,-80.7823,83.09883880615234,242.9012908935547,1.0001296997070312,7.111533855398496e-05
18000,81.71641,243.28358,81.716415,7.6293945e-06,-80.783585,83.0978012084961,242.90221405029297,1.0000152587890625,6.836200132966042e-05
18250,81.71518,243.2848,81.715195,1.5258789e-05,-80.78481,83.09686279296875,242.90314483642578,1.0000076293945312,7.331906507412593e-05
18500,81.713936,243.28606,81.71394,7.6293945e-06,-80.78606,83.09601593017578,242.90401458740234,1.000030517578125,6.877501805623372e-05
18750,81.71276,243.28725,81.71275,7.6293945e-06,-80.78725,83.09515380859375,242.90493774414062,1.000091552734375,7.232440014680227e-05
19000,81.71163,243.28838,81.711624,7.6293945e-06,-80.788376,83.09422302246094,242.90582275390625,1.0000457763671875,7.038487742344538e-05
19250,81.710556,243.28944,81.710556,0.0,-80.789444,83.0934066772461,242.90676879882812,1.0001754760742188,7.437695438663165e-05
19500,81.70942,243.2906,81.7094,2.2888184e-05,-80.79059,83.09253692626953,242.90752410888672,1.00006103515625,6.811102231343587e-05
19750,81.708275,243.29176,81.70824,3.8146973e-05,-80.79175,83.09170532226562,242.90839385986328,1.0000991821289062,6.915413464109102e-05
20000,81.707184,243.29285,81.70715,3.0517578e-05,-80.79283,83.09088897705078,242.90917205810547,1.00006103515625,6.914161145687104e-05
20250,81.706055,243.29399,81.70601,4.5776367e-05,-80.79397,83.09004974365234,242.9100112915039,1.00006103515625,7.027380789319674e-05
20500,81.704994,243.29504,81.704956,3.8146973e-05,-80.79503,83.08917999267578,242.91085815429688,1.0000381469726562,7.110882550477982e-05
20750,81.70392,243.29613,81.70387,4.5776367e-05,-80.796104,83.08837890625,242.91165161132812,1.000030517578125,7.276818156242371e-05
21000,81.70288,243.29716,81.702835,4.5776367e-05,-80.79714,83.08767700195312,242.91239166259766,1.0000686645507812,7.082582140962283e-05
21250,81.70192,243.29813,81.70187,4.5776367e-05,-80.7981,83.08695220947266,242.91319274902344,1.0001449584960938,7.074688871701558e-05
21500,81.70102,243.29903,81.70097,4.5776367e-05,-80.799,83.08605194091797,242.9139862060547,1.0000381469726562,7.375570635000865e-05
21750,81.7001,243.29993,81.70007,3.0517578e-05,-80.79991,83.08538055419922,242.91475677490234,1.0001373291015625,7.273470982909203e-05
22000,81.69914,243.30089,81.69911,3.0517578e-05,-80.80087,83.08467102050781,242.9154510498047,1.0001220703125,7.264532769719759e-05
22250,81.6982,243.30186,81.698135,6.1035156e-05,-80.801834,83.08395385742188,242.91613006591797,1.0000839233398438,6.905838226278623e-05
22500,81.69725,243.30283,81.697174,7.6293945e-05,-80.80279,83.08324432373047,242.91683959960938,1.0000839233398438,7.03311339020729e-05
22750,81.69632,243.30374,81.69626,6.1035156e-05,-80.80371,83.08253479003906,242.91754150390625,1.0000762939453125,7.187643398841222e-05
23000,81.69541,243.30466,81.69534,6.866455e-05,-80.80463,83.0818099975586,242.91822052001953,1.000030517578125,7.38631250957648e-05
23250,81.69451,243.30556,81.69444,6.866455e-05,-80.80553,83.08110809326172,242.9189453125,1.0000534057617188,7.93969879547755e-05
23500,81.693634,243.30646,81.69354,9.1552734e-05,-80.80641,83.08050537109375,242.91967010498047,1.0001754760742188,7.74686224758625e-05
23750,81.69277,243.30733,81.69267,9.918213e-05,-80.80728,83.07981872558594,242.92022705078125,1.0000457763671875,7.341888422767321e-05
24000,81.691895,243.3082,81.6918,9.1552734e-05,-80.80815,83.07918548583984,242.92092895507812,1.0001144409179688,7.544512550036113e-05
24250,81.69107,243.309,81.690994,7.6293945e-05,-80.80897,83.0785140991211,242.92153930664062,1.0000534057617188,7.200637832283973e-05
24500,81.69026,243.30981,81.690186,7.6293945e-05,-80.80978,83.07785034179688,242.9221954345703,1.0000457763671875,7.569275796413421e-05
24750,81.68952,243.31056,81.68944,8.392334e-05,-80.81052,83.07725524902344,242.92281341552734,1.0000686645507812,7.118212680021922e-05
25000,81.68886,243.31123,81.68877,9.1552734e-05,-80.81119,83.07662963867188,242.92347717285156,1.0001068115234375,7.218459000190099e-05
25250,81.68821,243.31189,81.68811,9.918213e-05,-80.811844,83.07597351074219,242.92412567138672,1.0000991821289062,7.657036806146304e-05
25500,81.68759,243.31256,81.68744,0.00015258789,-80.812485,83.07540130615234,242.92469787597656,1.0000991821289062,7.409890492757162e-05
25750,81.686935,243.31322,81.68678,0.00015258789,-80.81314,83.07479858398438,242.9252700805664,1.0000686645507812,7.351848607261976e-05
26000,81.686195,243.31395,81.68605,0.0001449585,-80.81387,83.07422637939453,242.92584991455078,1.0000762939453125,7.440832753976186e-05
26250,81.68546,243.31468,81.68532,0.0001449585,-80.814606,83.07361602783203,242.92650604248047,1.0001220703125,7.251016174753507e-05
26500,81.68477,243.3154,81.6846,0.00016784668,-80.815315,83.07308197021484,242.9269790649414,1.00006103515625,7.751510788997014e-05
26750,81.6841,243.31609,81.683914,0.00018310547,-80.815994,83.07258605957031,242.9275894165039,1.0001754760742188,7.810482755303383e-05
