step,Mff,Mr,Mb,Mrho,d_fc
14800,3.686422100357e+04,1.843231470806e+04,1.843246340482e+04,3.686422089952e+04,-5.571093080762e-01
15200,3.686422203202e+04,1.843231301375e+04,1.843246056608e+04,3.686422144663e+04,-5.515478112247e-01
15600,3.686423130926e+04,1.843232039153e+04,1.843247511694e+04,3.686423129797e+04,-5.641992124401e-01
16000,3.686424391078e+04,1.843232013572e+04,1.843247647879e+04,3.686424379861e+04,-5.527037291540e-01
16400,3.686426570021e+04,1.843231477841e+04,1.843247220679e+04,3.686426554066e+04,-5.212849929303e-01
16800,3.686424833082e+04,1.843231974105e+04,1.843247113210e+04,3.686424756873e+04,-5.425423321794e-01
17200,3.686423477693e+04,1.843231467617e+04,1.843246557579e+04,3.686423492551e+04,-5.454750295721e-01
17600,3.686423542769e+04,1.843231524508e+04,1.843245101019e+04,3.686423506588e+04,-5.308275767529e-01
18000,3.686422510011e+04,1.843230792966e+04,1.843245561934e+04,3.686422463310e+04,-5.384488888194e-01
18400,3.686423126982e+04,1.843231417935e+04,1.843246043188e+04,3.686423111802e+04,-5.433414098297e-01
18800,3.686422695941e+04,1.843231337676e+04,1.843245890461e+04,3.686422734100e+04,-5.453219495357e-01
19200,3.686423427938e+04,1.843231171022e+04,1.843246280262e+04,3.686423467207e+04,-5.402334551836e-01
19600,3.686425061861e+04,1.843230945645e+04,1.843246473229e+04,3.686425034040e+04,-5.235701301426e-01
20000,3.686426681182e+04,1.843231227454e+04,1.843248721197e+04,3.686426684803e+04,-5.326746839019e-01
20400,3.686426444150e+04,1.843231064139e+04,1.843248545883e+04,3.686426431388e+04,-5.316587168090e-01
20800,3.686427530808e+04,1.843231673439e+04,1.843248636952e+04,3.686427517802e+04,-5.277958249389e-01
21200,3.686428221265e+04,1.843232640742e+04,1.843249495926e+04,3.686428199720e+04,-5.391540297824e-01
21600,3.686428989253e+04,1.843233561194e+04,1.843250407152e+04,3.686428992498e+04,-5.497909225342e-01
22000,3.686430428013e+04,1.843235303827e+04,1.843250688110e+04,3.686430408370e+04,-5.556392374165e-01
22400,3.686433083693e+04,1.843236017268e+04,1.843251905925e+04,3.686433100307e+04,-5.483949986155e-01
22800,3.686435636036e+04,1.843236587549e+04,1.843252864613e+04,3.686435646164e+04,-5.381612661040e-01
23200,3.686436944975e+04,1.843236998792e+04,1.843253972962e+04,3.686436963284e+04,-5.402677912571e-01
23600,3.686439473041e+04,1.843238407267e+04,1.843255750477e+04,3.686439464951e+04,-5.468470280102e-01
24000,3.686440278384e+04,1.843238633050e+04,1.843256379430e+04,3.686440207863e+04,-5.473409665065e-01
24400,3.686441843976e+04,1.843239182518e+04,1.843256711501e+04,3.686441866010e+04,-5.405004339627e-01
24800,3.686441466358e+04,1.843239824600e+04,1.843255537623e+04,3.686441464669e+04,-5.389586572346e-01
25200,3.686438587895e+04,1.843240452364e+04,1.843255869616e+04,3.686438638425e+04,-5.773408524437e-01
25600,3.686437865482e+04,1.843242535950e+04,1.843258256276e+04,3.686437802631e+04,-6.292674357101e-01
26000,3.686438874139e+04,1.843243184221e+04,1.843259009022e+04,3.686438861829e+04,-6.331910487170e-01
26400,3.686440334699e+04,1.843243299337e+04,1.843259403832e+04,3.686440253776e+04,-6.236846893262e-01
26800,3.686437950743e+04,1.843243262008e+04,1.843259478497e+04,3.686437894344e+04,-6.478976172075e-01
27200,3.686437440086e+04,1.843244689983e+04,1.843262604251e+04,3.686437452418e+04,-6.985414837000e-01
27600,3.686438827284e+04,1.843245555029e+04,1.843263628036e+04,3.686438792002e+04,-7.035578133109e-01
28000,3.686437782016e+04,1.843245703106e+04,1.843264797715e+04,3.686437802285e+04,-7.271880539920e-01
28400,3.686440464777e+04,1.843246813812e+04,1.843265432877e+04,3.686440466881e+04,-7.178191163875e-01
28800,3.686441099408e+04,1.843247474507e+04,1.843266247487e+04,3.686441151839e+04,-7.262258583069e-01
29200,3.686441161366e+04,1.843248126097e+04,1.843266900488e+04,3.686441141522e+04,-7.386521917397e-01
29600,3.686439931100e+04,1.843249382389e+04,1.843267259099e+04,3.686439914846e+04,-7.671038699809e-01
30000,3.686439787459e+04,1.843249640739e+04,1.843267901676e+04,3.686439796615e+04,-7.775495620808e-01
30400,3.686439749415e+04,1.843250012556e+04,1.843267439932e+04,3.686439751083e+04,-7.770307330102e-01
30800,3.686439860831e+04,1.843250651422e+04,1.843268213692e+04,3.686439926332e+04,-7.900428405810e-01
31200,3.686438866325e+04,1.843251784479e+04,1.843268400057e+04,3.686438762981e+04,-8.131821002426e-01
31600,3.686438399328e+04,1.843251461388e+04,1.843268895445e+04,3.686438447225e+04,-8.195750531995e-01
32000,3.686439844435e+04,1.843251657122e+04,1.843270170832e+04,3.686439854807e+04,-8.198351933424e-01
32400,3.686440285167e+04,1.843252834632e+04,1.843271080698e+04,3.686440282691e+04,-8.363016221047e-01
32800,3.686442181649e+04,1.843253874271e+04,1.843272221032e+04,3.686442206919e+04,-8.391365477437e-01
33200,3.686444428611e+04,1.843255851796e+04,1.843273856735e+04,3.686444450992e+04,-8.527991977244e-01
33600,3.686445613074e+04,1.843256747295e+04,1.843275309683e+04,3.686445633340e+04,-8.644390389672e-01
34000,3.686446217165e+04,1.843257511115e+04,1.843276561654e+04,3.686446235079e+04,-8.785560371944e-01
34400,3.686446049874e+04,1.843257457243e+04,1.843276567743e+04,3.686446035087e+04,-8.797511142657e-01
34800,3.686446392132e+04,1.843257453769e+04,1.843277463876e+04,3.686446384352e+04,-8.852551344862e-01
35200,3.686447697777e+04,1.843258616223e+04,1.843278189425e+04,3.686447641999e+04,-8.910787104905e-01
35600,3.686450110880e+04,1.843259606136e+04,1.843281825339e+04,3.686450141209e+04,-9.132059490839e-01
36000,3.686450611411e+04,1.843262160760e+04,1.843283191929e+04,3.686450639439e+04,-9.474127777830e-01
36400,3.686450430585e+04,1.843262709620e+04,1.843283268079e+04,3.686450451165e+04,-9.554711415694e-01
36800,3.686450839762e+04,1.843263082081e+04,1.843284783299e+04,3.686450904137e+04,-9.702561762642e-01
37200,3.686451773558e+04,1.843264077747e+04,1.843286789567e+04,3.686451799333e+04,-9.909375615280e-01
37600,3.686452286816e+04,1.843265974929e+04,1.843288223911e+04,3.686452258497e+04,-1.019120232682e+00
38000,3.686451962341e+04,1.843266402042e+04,1.843289346258e+04,3.686451938945e+04,-1.037859586941e+00
38400,3.686452198336e+04,1.843266560490e+04,1.843291903103e+04,3.686452197975e+04,-1.062652561974e+00
38800,3.686451678923e+04,1.843266482903e+04,1.843293391342e+04,3.686451709706e+04,-1.081953218283e+00
39200,3.686451563990e+04,1.843267451475e+04,1.843293718500e+04,3.686451554751e+04,-1.096059855714e+00
39600,3.686452000125e+04,1.843267845847e+04,1.843293896419e+04,3.686452013707e+04,-1.097421410475e+00
40000,3.686452048477e+04,1.843268650358e+04,1.843295371352e+04,3.686452093762e+04,-1.119732332736e+00
40400,3.686451858546e+04,1.843269519081e+04,1.843297115622e+04,3.686451870573e+04,-1.147761568463e+00
40800,3.686450870155e+04,1.843270124259e+04,1.843298702341e+04,3.686450829440e+04,-1.179564449481e+00
41200,3.686451785494e+04,1.843270803121e+04,1.843299859121e+04,3.686451812798e+04,-1.188767474825e+00
41600,3.686451259099e+04,1.843271180010e+04,1.843300184920e+04,3.686451282537e+04,-1.201058312578e+00
42000,3.686451175518e+04,1.843272282199e+04,1.843302171818e+04,3.686451156873e+04,-1.232784994121e+00
42400,3.686451483413e+04,1.843273353340e+04,1.843302844454e+04,3.686451520264e+04,-1.247143806657e+00
42800,3.686451792246e+04,1.843273567854e+04,1.843303391720e+04,3.686451826358e+04,-1.251673281266e+00
43200,3.686451730912e+04,1.843273549950e+04,1.843303763851e+04,3.686451771265e+04,-1.255828888752e+00
43600,3.686453418458e+04,1.843274307283e+04,1.843304032275e+04,3.686453403652e+04,-1.249210996870e+00
44000,3.686454964828e+04,1.843274642029e+04,1.843304553509e+04,3.686454992318e+04,-1.242307107361e+00
44400,3.686455682690e+04,1.843275932303e+04,1.843305629135e+04,3.686455716085e+04,-1.258787477247e+00
44800,3.686456386113e+04,1.843276090737e+04,1.843306369381e+04,3.686456373274e+04,-1.260740044247e+00
45200,3.686456448837e+04,1.843276629719e+04,1.843305838557e+04,3.686456431943e+04,-1.260194391096e+00
45600,3.686456067953e+04,1.843277433251e+04,1.843305801399e+04,3.686456092042e+04,-1.271666967921e+00
46000,3.686454931331e+04,1.843278094281e+04,1.843307756048e+04,3.686454968780e+04,-1.309189978598e+00
46400,3.686453826465e+04,1.843278764487e+04,1.843308179864e+04,3.686453784585e+04,-1.331178857159e+00
46800,3.686455471863e+04,1.843279020908e+04,1.843308965197e+04,3.686455520004e+04,-1.325142419832e+00
47200,3.686456975663e+04,1.843279525042e+04,1.843309969777e+04,3.686456926972e+04,-1.325191566637e+00
47600,3.686456550601e+04,1.843280128961e+04,1.843310439556e+04,3.686456610084e+04,-1.340179157378e+00
48000,3.686456957387e+04,1.843279828796e+04,1.843313149245e+04,3.686456912249e+04,-1.360206539459e+00
48400,3.686454529526e+04,1.843279975239e+04,1.843313979364e+04,3.686454486102e+04,-1.394250773290e+00
48800,3.686455952664e+04,1.843281036667e+04,1.843315235289e+04,3.686455938077e+04,-1.403192918839e+00
49200,3.686457279685e+04,1.843281896330e+04,1.843316434753e+04,3.686457279712e+04,-1.410513991097e+00
49600,3.686458168200e+04,1.843282729690e+04,1.843316530671e+04,3.686458160555e+04,-1.410921616891e+00
50000,3.686456981859e+04,1.843281735552e+04,1.843316543272e+04,3.686456969470e+04,-1.412969653764e+00
50400,3.686453967761e+04,1.843282834870e+04,1.843317888544e+04,3.686454015172e+04,-1.467556533749e+00
50800,3.686456000013e+04,1.843284343234e+04,1.843320748338e+04,3.686455985576e+04,-1.490915589955e+00
51200,3.686456308235e+04,1.843284357614e+04,1.843321204213e+04,3.686456301624e+04,-1.492535925412e+00
51600,3.686457210811e+04,1.843284883234e+04,1.843321526666e+04,3.686457207859e+04,-1.491990885937e+00
52000,3.686457730472e+04,1.843284335326e+04,1.843321064698e+04,3.686457715100e+04,-1.476695531441e+00
52400,3.686458616790e+04,1.843284555851e+04,1.843321775014e+04,3.686458551383e+04,-1.477140748448e+00
52800,3.686455551029e+04,1.843284362239e+04,1.843321048129e+04,3.686455538684e+04,-1.498593386503e+00
53200,3.686453399594e+04,1.843283316190e+04,1.843322365314e+04,3.686453330475e+04,-1.522819098467e+00
53600,3.686453844339e+04,1.843282939008e+04,1.843324551082e+04,3.686453823966e+04,-1.536457498813e+00
54000,3.686453826447e+04,1.843284020409e+04,1.843325963786e+04,3.686453814769e+04,-1.561577481996e+00
54400,3.686455641286e+04,1.843285099702e+04,1.843327017248e+04,3.686455656964e+04,-1.564756640586e+00
54800,3.686456148917e+04,1.843286586374e+04,1.843327566243e+04,3.686456127471e+04,-1.580036998173e+00
55200,3.686455327297e+04,1.843287039111e+04,1.843327218997e+04,3.686455294907e+04,-1.589308112230e+00
55600,3.686456543948e+04,1.843286550898e+04,1.843326894213e+04,3.686456482410e+04,-1.569011628453e+00
56000,3.686457268228e+04,1.843286819873e+04,1.843326831909e+04,3.686457276565e+04,-1.563835540408e+00
56400,3.686455781062e+04,1.843285578635e+04,1.843327310028e+04,3.686455805618e+04,-1.571076013941e+00
56800,3.686456169514e+04,1.843285471330e+04,1.843327791616e+04,3.686456171143e+04,-1.570934325242e+00
57200,3.686456518468e+04,1.843285181364e+04,1.843328131879e+04,3.686456555110e+04,-1.567947759151e+00
57600,3.686457016639e+04,1.843285376771e+04,1.843329292152e+04,3.686457033151e+04,-1.576522840791e+00
58000,3.686458407313e+04,1.843285460156e+04,1.843329418612e+04,3.686458396113e+04,-1.564714548298e+00
58400,3.686455055579e+04,1.843285850974e+04,1.843330242998e+04,3.686455075824e+04,-1.610383932999e+00
58800,3.686453438166e+04,1.843285524121e+04,1.843330560155e+04,3.686453392947e+04,-1.626461107895e+00
59200,3.686454936690e+04,1.843287687784e+04,1.843333022480e+04,3.686454912341e+04,-1.657735732650e+00
59600,3.686455769268e+04,1.843288935998e+04,1.843334522716e+04,3.686455766159e+04,-1.676894458571e+00
60000,3.686456714862e+04,1.843289775491e+04,1.843335755035e+04,3.686456689155e+04,-1.688156641037e+00
60400,3.686454551710e+04,1.843290439259e+04,1.843335596775e+04,3.686454575527e+04,-1.714843246795e+00
60800,3.686456517408e+04,1.843291993049e+04,1.843337263083e+04,3.686456531489e+04,-1.727387245119e+00
61200,3.686456301909e+04,1.843292282260e+04,1.843336693890e+04,3.686456298816e+04,-1.726742414106e+00
61600,3.686457417573e+04,1.843292517018e+04,1.843337708035e+04,3.686457417250e+04,-1.728074798557e+00
62000,3.686455719471e+04,1.843292642344e+04,1.843338307027e+04,3.686455740887e+04,-1.752299004122e+00
62400,3.686455252900e+04,1.843293788051e+04,1.843339296355e+04,3.686455257905e+04,-1.778315060059e+00
62800,3.686456167627e+04,1.843293590012e+04,1.843339596518e+04,3.686456177247e+04,-1.770189031187e+00
63200,3.686455982317e+04,1.843294380072e+04,1.843342631624e+04,3.686455985624e+04,-1.810293788949e+00
63600,3.686454243686e+04,1.843293548043e+04,1.843343289347e+04,3.686454210824e+04,-1.825937039979e+00
64000,3.686453127581e+04,1.843292292038e+04,1.843344030281e+04,3.686453138906e+04,-1.831947378359e+00
64400,3.686455065554e+04,1.843293311719e+04,1.843345066042e+04,3.686455094838e+04,-1.833122065396e+00
64800,3.686457141299e+04,1.843294848723e+04,1.843345134325e+04,3.686457164687e+04,-1.828417484303e+00
65200,3.686457538722e+04,1.843295211384e+04,1.843346547660e+04,3.686457535303e+04,-1.842203211072e+00
65600,3.686453706087e+04,1.843297047035e+04,1.843346916170e+04,3.686453712237e+04,-1.902571179784e+00
66000,3.686456452274e+04,1.843297156347e+04,1.843349669923e+04,3.686456430411e+04,-1.903739959285e+00
66400,3.686454927776e+04,1.843297797505e+04,1.843349891719e+04,3.686454978842e+04,-1.927614481068e+00
66800,3.686455527077e+04,1.843298618960e+04,1.843350015165e+04,3.686455465859e+04,-1.931070477800e+00
67200,3.686455941040e+04,1.843297865076e+04,1.843350736567e+04,3.686455950224e+04,-1.926606030982e+00
67600,3.686453632196e+04,1.843298467276e+04,1.843352454606e+04,3.686453644317e+04,-1.972896864008e+00
68000,3.686453552123e+04,1.843300119198e+04,1.843353659764e+04,3.686453595853e+04,-2.002268399436e+00
68400,3.686456036566e+04,1.843301980569e+04,1.843355061182e+04,3.686456056243e+04,-2.010051840753e+00
68800,3.686453729356e+04,1.843302488662e+04,1.843356086742e+04,3.686453717369e+04,-2.048460477967e+00
69200,3.686454937623e+04,1.843302275402e+04,1.843356512121e+04,3.686454944617e+04,-2.038499004102e+00
69600,3.686456642739e+04,1.843302944760e+04,1.843357402303e+04,3.686456670082e+04,-2.037043235905e+00
70000,3.686456194097e+04,1.843303417876e+04,1.843357318401e+04,3.686456224662e+04,-2.045421793955e+00
70400,3.686454875202e+04,1.843302979792e+04,1.843357136908e+04,3.686454852545e+04,-2.052414973030e+00
70800,3.686453279777e+04,1.843303416812e+04,1.843359392081e+04,3.686453298044e+04,-2.095291161106e+00
71200,3.686454425422e+04,1.843305379035e+04,1.843361364892e+04,3.686454436809e+04,-2.123185044111e+00
71600,3.686456569295e+04,1.843306679462e+04,1.843362457216e+04,3.686456511265e+04,-2.125673826558e+00
72000,3.686455427815e+04,1.843306527816e+04,1.843361688538e+04,3.686455417556e+04,-2.127885398993e+00
72400,3.686456581626e+04,1.843306325706e+04,1.843361918298e+04,3.686456607729e+04,-2.116623769572e+00
72800,3.686456421204e+04,1.843306429074e+04,1.843361706395e+04,3.686456379378e+04,-2.117142648432e+00
73200,3.686456789960e+04,1.843306574074e+04,1.843362275728e+04,3.686456767958e+04,-2.120598425063e+00
73600,3.686457155572e+04,1.843306692908e+04,1.843362941852e+04,3.686457149667e+04,-2.124791879502e+00
74000,3.686455085928e+04,1.843307098652e+04,1.843363196179e+04,3.686455093086e+04,-2.152089029627e+00
74400,3.686454254148e+04,1.843307731163e+04,1.843365141791e+04,3.686454300535e+04,-2.186188066153e+00
74800,3.686450408227e+04,1.843309788373e+04,1.843364784791e+04,3.686450432020e+04,-2.241649370855e+00
75200,3.686450297245e+04,1.843309873203e+04,1.843365468830e+04,3.686450238073e+04,-2.250447879425e+00
75600,3.686447982932e+04,1.843310763533e+04,1.843366149277e+04,3.686448013115e+04,-2.289298771419e+00
76000,3.686446044263e+04,1.843310155077e+04,1.843368769426e+04,3.686446051800e+04,-2.328802398839e+00
76400,3.686447120354e+04,1.843312218796e+04,1.843371201794e+04,3.686447119778e+04,-2.363002356811e+00
76800,3.686447158941e+04,1.843312760198e+04,1.843374242588e+04,3.686447126114e+04,-2.398438460230e+00
77200,3.686446637676e+04,1.843312156052e+04,1.843375092981e+04,3.686446664762e+04,-2.406113572553e+00
77600,3.686448321784e+04,1.843311573603e+04,1.843376939701e+04,3.686448376477e+04,-2.401915208000e+00
78000,3.686444673248e+04,1.843311571887e+04,1.843378031907e+04,3.686444659680e+04,-2.449305456081e+00
78400,3.686445811628e+04,1.843312934585e+04,1.843380556328e+04,3.686445878065e+04,-2.476792853522e+00
78800,3.686448655171e+04,1.843313854859e+04,1.843382625173e+04,3.686448680860e+04,-2.478248600626e+00
79200,3.686448767037e+04,1.843314227918e+04,1.843383859971e+04,3.686448769641e+04,-2.493208519405e+00
79600,3.686447142474e+04,1.843314061750e+04,1.843384548575e+04,3.686447080892e+04,-2.514678509317e+00
80000,3.686447239956e+04,1.843314363236e+04,1.843386699473e+04,3.686447265142e+04,-2.538227520672e+00
80400,3.686448131716e+04,1.843314142669e+04,1.843387636693e+04,3.686448131847e+04,-2.536476458728e+00
80800,3.686448403306e+04,1.843313946917e+04,1.843388324883e+04,3.686448375809e+04,-2.538684947340e+00
81200,3.686447980355e+04,1.843313734191e+04,1.843390027514e+04,3.686448016924e+04,-2.557813497067e+00
81600,3.686447492355e+04,1.843315017464e+04,1.843390815131e+04,3.686447503161e+04,-2.583402405115e+00
82000,3.686446038606e+04,1.843315962634e+04,1.843390525658e+04,3.686446045840e+04,-2.604496863820e+00
82400,3.686446266543e+04,1.843315523898e+04,1.843392567727e+04,3.686446228230e+04,-2.618250828815e+00
82800,3.686447699028e+04,1.843316996043e+04,1.843395655009e+04,3.686447747535e+04,-2.649520246403e+00
83200,3.686443783573e+04,1.843317329210e+04,1.843397951103e+04,3.686443814218e+04,-2.714967400945e+00
83600,3.686445152257e+04,1.843318025099e+04,1.843399356883e+04,3.686445237494e+04,-2.722297247157e+00
84000,3.686444458642e+04,1.843318525103e+04,1.843400381500e+04,3.686444455844e+04,-2.744479611723e+00
84400,3.686443676533e+04,1.843320660399e+04,1.843401116469e+04,3.686443640250e+04,-2.781003357373e+00
84800,3.686443344887e+04,1.843321444313e+04,1.843403663933e+04,3.686443361604e+04,-2.817633592374e+00
85200,3.686441965258e+04,1.843322255539e+04,1.843405773931e+04,3.686441998637e+04,-2.860642125921e+00
85600,3.686442520642e+04,1.843322760537e+04,1.843405171589e+04,3.686442424798e+04,-2.854114843758e+00
86000,3.686439024232e+04,1.843322965712e+04,1.843405586893e+04,3.686439014304e+04,-2.895283735408e+00
86400,3.686438742821e+04,1.843323255685e+04,1.843405297718e+04,3.686438776565e+04,-2.898105822154e+00
86800,3.686436961156e+04,1.843323169008e+04,1.843405974927e+04,3.686436886328e+04,-2.921827781545e+00
87200,3.686437678575e+04,1.843323676898e+04,1.843407290058e+04,3.686437702668e+04,-2.932883818863e+00
87600,3.686438984105e+04,1.843323882027e+04,1.843409153646e+04,3.686439025438e+04,-2.940515679235e+00
88000,3.686441272632e+04,1.843324094564e+04,1.843411227721e+04,3.686441259980e+04,-2.940496529784e+00
88400,3.686442044899e+04,1.843324577350e+04,1.843412128676e+04,3.686442006332e+04,-2.946611272830e+00
88800,3.686441622869e+04,1.843324505728e+04,1.843413155801e+04,3.686441623008e+04,-2.960386598821e+00
89200,3.686439523762e+04,1.843325666666e+04,1.843414575267e+04,3.686439486790e+04,-3.007181714587e+00
89600,3.686439968521e+04,1.843327101549e+04,1.843416215757e+04,3.686439977604e+04,-3.033487855624e+00
90000,3.686439725644e+04,1.843327397930e+04,1.843416962893e+04,3.686439717597e+04,-3.046351791934e+00
90400,3.686439591311e+04,1.843328154420e+04,1.843419009168e+04,3.686439590245e+04,-3.075722770151e+00
90800,3.686439560337e+04,1.843329884498e+04,1.843420560414e+04,3.686439561176e+04,-3.108845744766e+00
91200,3.686441395072e+04,1.843330701669e+04,1.843421863037e+04,3.686441462314e+04,-3.111696345040e+00
91600,3.686441249000e+04,1.843331057315e+04,1.843423256221e+04,3.686441235942e+04,-3.130645359175e+00
92000,3.686440102327e+04,1.843332257896e+04,1.843424597146e+04,3.686440070206e+04,-3.167527150057e+00
92400,3.686437067426e+04,1.843332141634e+04,1.843425883940e+04,3.686437003851e+04,-3.209581469600e+00
92800,3.686441265379e+04,1.843333127944e+04,1.843427494325e+04,3.686441272676e+04,-3.193568903778e+00
93200,3.686437936666e+04,1.843333653012e+04,1.843429082274e+04,3.686437919354e+04,-3.247986204136e+00
93600,3.686438157239e+04,1.843334562117e+04,1.843431652094e+04,3.686438194561e+04,-3.280569722607e+00
94000,3.686440322939e+04,1.843335320870e+04,1.843432644287e+04,3.686440295583e+04,-3.276422180599e+00
94400,3.686439036483e+04,1.843335960682e+04,1.843431986319e+04,3.686439014208e+04,-3.289105184223e+00
94800,3.686438382944e+04,1.843336712176e+04,1.843432041473e+04,3.686438412064e+04,-3.303707040963e+00
95200,3.686441272189e+04,1.843338512789e+04,1.843434222799e+04,3.686441294348e+04,-3.314633986811e+00
95600,3.686440241036e+04,1.843338328291e+04,1.843435682836e+04,3.686440288299e+04,-3.337700910630e+00
96000,3.686437894527e+04,1.843339193298e+04,1.843436796939e+04,3.686437874031e+04,-3.380957100104e+00
96400,3.686440261427e+04,1.843340195486e+04,1.843437806394e+04,3.686440243149e+04,-3.377404528528e+00
96800,3.686441516001e+04,1.843340205357e+04,1.843438375711e+04,3.686441491508e+04,-3.370650666311e+00
97200,3.686440097204e+04,1.843340021548e+04,1.843438824090e+04,3.686440135133e+04,-3.387484340481e+00
97600,3.686439144848e+04,1.843339370706e+04,1.843438421504e+04,3.686439095420e+04,-3.386473625680e+00
98000,3.686441176520e+04,1.843341175385e+04,1.843438678567e+04,3.686441157645e+04,-3.386774318817e+00
98400,3.686439588048e+04,1.843340463504e+04,1.843438442284e+04,3.686439628959e+04,-3.393177397429e+00
98800,3.686441273457e+04,1.843340888733e+04,1.843439056733e+04,3.686441264498e+04,-3.386720088896e+00
99200,3.686438901131e+04,1.843342186277e+04,1.843438330285e+04,3.686438879704e+04,-3.416154304938e+00
99600,3.686438971471e+04,1.843343090956e+04,1.843438217876e+04,3.686438919097e+04,-3.423373604655e+00
100000,3.686437315105e+04,1.843344375483e+04,1.843439974326e+04,3.686437382460e+04,-3.470347048176e+00
100400,3.686437750922e+04,1.843344883862e+04,1.843442668131e+04,3.686437783259e+04,-3.498010709529e+00
100800,3.686440126176e+04,1.843345679649e+04,1.843445798691e+04,3.686440094090e+04,-3.513521642955e+00
101200,3.686440332565e+04,1.843347070427e+04,1.843447165295e+04,3.686440315044e+04,-3.539031563429e+00
101600,3.686442127561e+04,1.843348436694e+04,1.843447615344e+04,3.686442106342e+04,-3.539244770069e+00
102000,3.686439490200e+04,1.843347962438e+04,1.843448720829e+04,3.686439545667e+04,-3.571930671100e+00
102400,3.686437453934e+04,1.843348957381e+04,1.843449359279e+04,3.686437514466e+04,-3.608627264934e+00
102800,3.686440363228e+04,1.843349849061e+04,1.843451167668e+04,3.686440389079e+04,-3.606535008523e+00
103200,3.686442336651e+04,1.843350821437e+04,1.843452507621e+04,3.686442382002e+04,-3.609924064480e+00
