x,Req_r,R_r,dacc_r,net_r,cc,chi
41,7.916241884232e-09,3.250315785408e-08,0.000000000000e+00,2.801418304443e-07,0.000000000000e+00,6.638277478871e-12
42,6.286427378654e-09,3.678724169731e-09,0.000000000000e+00,4.410743713379e-07,0.000000000000e+00,7.286922750905e-12
43,6.984919309616e-09,1.927837729454e-08,0.000000000000e+00,5.856156349182e-07,0.000000000000e+00,7.841810838741e-12
44,4.004687070847e-09,2.076849341393e-08,0.000000000000e+00,7.063150405884e-07,0.000000000000e+00,8.295199871097e-12
45,6.472691893578e-09,4.982575774193e-09,0.000000000000e+00,7.972121238708e-07,0.000000000000e+00,8.640809571525e-12
46,5.122274160385e-09,-2.020969986916e-08,0.000000000000e+00,8.597970008850e-07,0.000000000000e+00,8.873956133039e-12
47,6.332993507385e-09,-1.005828380585e-08,0.000000000000e+00,8.910894393921e-07,0.000000000000e+00,8.991575722565e-12
48,4.190951585770e-09,-1.704320311546e-08,0.000000000000e+00,8.851289749146e-07,0.000000000000e+00,8.992204637529e-12
49,7.590278983116e-09,-2.468004822731e-09,0.000000000000e+00,8.434057235718e-07,0.000000000000e+00,8.875965756103e-12
50,8.288770914078e-09,4.256144165993e-08,0.000000000000e+00,7.793307304382e-07,0.000000000000e+00,8.644557946772e-12
51,6.100162863731e-09,3.552995622158e-08,0.000000000000e+00,6.854534149170e-07,0.000000000000e+00,8.301255259839e-12
52,4.656612873077e-09,1.862645149231e-10,0.000000000000e+00,5.647540092468e-07,0.000000000000e+00,7.850898444173e-12
53,5.727633833885e-09,-1.401640474796e-08,0.000000000000e+00,4.082918167114e-07,0.000000000000e+00,7.299839963806e-12
54,9.313225746155e-09,2.011656761169e-08,0.000000000000e+00,2.324581146240e-07,0.000000000000e+00,6.655752513673e-12
55,1.429580152035e-08,-3.860332071781e-08,0.000000000000e+00,6.109476089478e-08,0.000000000000e+00,5.927127827081e-12
56,9.220093488693e-09,-1.201406121254e-08,0.000000000000e+00,-1.043081283569e-07,0.000000000000e+00,5.122310335112e-12
57,1.117587089539e-08,-9.313225746155e-09,0.000000000000e+00,-2.667307853699e-07,0.000000000000e+00,4.248186858000e-12
58,9.546056389809e-09,-4.819594323635e-08,0.000000000000e+00,-4.261732101440e-07,0.000000000000e+00,3.309387329370e-12
59,1.303851604462e-08,1.154839992523e-08,0.000000000000e+00,-5.751848220825e-07,0.000000000000e+00,2.309617971512e-12
60,1.220032572746e-08,1.769512891769e-09,0.000000000000e+00,-7.033348083496e-07,0.000000000000e+00,1.255637549165e-12
61,1.098960638046e-08,-1.396983861923e-08,0.000000000000e+00,-8.136034011841e-07,8.616596460342e-07,1.506926632390e-11
62,1.043081283569e-08,-7.078051567078e-09,0.000000000000e+00,-8.761882781982e-07,2.499870203435e-01,8.639649295602e-07
63,1.033768057823e-08,-4.668254405260e-08,0.000000000000e+00,-6.273388862610e-07,7.499845445156e-01,2.499870257566e-01
