step,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff,d_fc_abs,d_frho_abs,d_crho_abs
3600,2.879973549163e+04,2.879973549163e+04,1.920062127313e+04,9.600512945698e+03,0.000000000000e+00,0.000000000000e+00,2.879973540938e+04,0.000000000000e+00,-1.398727194406e+00,8.225440979004e-05,1.398809448816e+00
3800,2.879972074579e+04,2.879972074579e+04,1.920065438681e+04,9.600541713001e+03,0.000000000000e+00,0.000000000000e+00,2.879972066748e+04,0.000000000000e+00,-1.475354021606e+00,7.830932736397e-05,1.475432330932e+00
4000,2.879970574748e+04,2.879970574748e+04,1.920068649414e+04,9.600570416675e+03,0.000000000000e+00,0.000000000000e+00,2.879970568562e+04,0.000000000000e+00,-1.551163339333e+00,6.186403334141e-05,1.551225203366e+00
4200,2.879969099498e+04,2.879969099498e+04,1.920071840587e+04,9.600598861843e+03,0.000000000000e+00,0.000000000000e+00,2.879969093990e+04,0.000000000000e+00,-1.626272725127e+00,5.508027970791e-05,1.626327805407e+00
4400,2.879967622065e+04,2.879967622065e+04,1.920075003215e+04,9.600628072842e+03,0.000000000000e+00,0.000000000000e+00,2.879967615277e+04,0.000000000000e+00,-1.701884344100e+00,6.788223981857e-05,1.701952226340e+00
4600,2.879966136082e+04,2.879966136082e+04,1.920078024240e+04,9.600657266607e+03,0.000000000000e+00,0.000000000000e+00,2.879966130692e+04,0.000000000000e+00,-1.776148187451e+00,5.390681326389e-05,1.776202094265e+00
4800,2.879964613803e+04,2.879964613803e+04,1.920080960765e+04,9.600685878801e+03,0.000000000000e+00,0.000000000000e+00,2.879964607936e+04,0.000000000000e+00,-1.849348420990e+00,5.866587162018e-05,1.849407086862e+00
5000,2.879963103828e+04,2.879963103828e+04,1.920083800610e+04,9.600714574284e+03,0.000000000000e+00,0.000000000000e+00,2.879963098592e+04,0.000000000000e+00,-1.921542104668e+00,5.236640572548e-05,1.921594471074e+00
5200,2.879961579620e+04,2.879961579620e+04,1.920086566593e+04,9.600743517381e+03,0.000000000000e+00,0.000000000000e+00,2.879961574191e+04,0.000000000000e+00,-1.993387111239e+00,5.429238080978e-05,1.993441403618e+00
5400,2.879960012599e+04,2.879960012599e+04,1.920089269815e+04,9.600772225340e+03,0.000000000000e+00,0.000000000000e+00,2.879960004604e+04,0.000000000000e+00,-2.064797496150e+00,7.995590567589e-05,2.064877452056e+00
5600,2.879958444726e+04,2.879958444726e+04,1.920091920726e+04,9.600801343050e+03,0.000000000000e+00,0.000000000000e+00,2.879958437061e+04,0.000000000000e+00,-2.136103056930e+00,7.664412260056e-05,2.136179701054e+00
5800,2.879956856269e+04,2.879956856269e+04,1.920094535296e+04,9.600829876980e+03,0.000000000000e+00,0.000000000000e+00,2.879956848335e+04,0.000000000000e+00,-2.206667255645e+00,7.933378219604e-05,2.206746589429e+00
6000,2.879955290209e+04,2.879955290209e+04,1.920097031151e+04,9.600857249665e+03,0.000000000000e+00,0.000000000000e+00,2.879955286646e+04,0.000000000000e+00,-2.274659086421e+00,3.562681376934e-05,2.274694713233e+00
6200,2.879953712876e+04,2.879953712876e+04,1.920099614242e+04,9.600883813205e+03,0.000000000000e+00,0.000000000000e+00,2.879953706539e+04,0.000000000000e+00,-2.342826863900e+00,6.337463855743e-05,2.342890238539e+00
6400,2.879952140753e+04,2.879952140753e+04,1.920102175566e+04,9.600910447286e+03,0.000000000000e+00,0.000000000000e+00,2.879952135938e+04,0.000000000000e+00,-2.410795412912e+00,4.814751446247e-05,2.410843560428e+00
6600,2.879950535213e+04,2.879950535213e+04,1.920104741253e+04,9.600937038156e+03,0.000000000000e+00,0.000000000000e+00,2.879950528091e+04,0.000000000000e+00,-2.479098556521e+00,7.121451199055e-05,2.479169771032e+00
6800,2.879948950317e+04,2.879948950317e+04,1.920107261758e+04,9.600962252335e+03,0.000000000000e+00,0.000000000000e+00,2.879948943871e+04,0.000000000000e+00,-2.545366739894e+00,6.445869803429e-05,2.545431198592e+00
7000,2.879947418966e+04,2.879947418966e+04,1.920109750646e+04,9.600987790664e+03,0.000000000000e+00,0.000000000000e+00,2.879947411740e+04,0.000000000000e+00,-2.611107461167e+00,7.225945591927e-05,2.611179720625e+00
7200,2.879945894665e+04,2.879945894665e+04,1.920112298047e+04,9.601013192572e+03,0.000000000000e+00,0.000000000000e+00,2.879945888925e+04,0.000000000000e+00,-2.677226391603e+00,5.740858614445e-05,2.677283800189e+00
7400,2.879944264900e+04,2.879944264900e+04,1.920114876375e+04,9.601038403138e+03,0.000000000000e+00,0.000000000000e+00,2.879944257903e+04,0.000000000000e+00,-2.744517887473e+00,6.996653974056e-05,2.744587854013e+00
7600,2.879942599433e+04,2.879942599433e+04,1.920117459448e+04,9.601063129665e+03,0.000000000000e+00,0.000000000000e+00,2.879942594343e+04,0.000000000000e+00,-2.811729815090e+00,5.089305341244e-05,2.811780708143e+00
7800,2.879941071201e+04,2.879941071201e+04,1.920120050818e+04,9.601086656335e+03,0.000000000000e+00,0.000000000000e+00,2.879941063333e+04,0.000000000000e+00,-2.876452507757e+00,7.868185639381e-05,2.876531189613e+00
8000,2.879939430303e+04,2.879939430303e+04,1.920122623932e+04,9.601108690901e+03,0.000000000000e+00,0.000000000000e+00,2.879939424777e+04,0.000000000000e+00,-2.940627185348e+00,5.526468157768e-05,2.940682450029e+00
8200,2.879937790732e+04,2.879937790732e+04,1.920125190247e+04,9.601130523456e+03,0.000000000000e+00,0.000000000000e+00,2.879937785727e+04,0.000000000000e+00,-3.004518610582e+00,5.005113780499e-05,3.004568661720e+00
8400,2.879936180262e+04,2.879936180262e+04,1.920127734484e+04,9.601152346412e+03,0.000000000000e+00,0.000000000000e+00,2.879936173004e+04,0.000000000000e+00,-3.067888630007e+00,7.258169353008e-05,3.067961211702e+00
8600,2.879934518532e+04,2.879934518532e+04,1.920130289434e+04,9.601173525893e+03,0.000000000000e+00,0.000000000000e+00,2.879934513479e+04,0.000000000000e+00,-3.131234913984e+00,5.052797496319e-05,3.131285441959e+00
8800,2.879932931623e+04,2.879932931623e+04,1.920132918909e+04,9.601194421164e+03,0.000000000000e+00,0.000000000000e+00,2.879932926464e+04,0.000000000000e+00,-3.194294026214e+00,5.158595740795e-05,3.194345612173e+00
9000,2.879931343070e+04,2.879931343070e+04,1.920135503190e+04,9.601214732625e+03,0.000000000000e+00,0.000000000000e+00,2.879931337279e+04,0.000000000000e+00,-3.256333821264e+00,5.791336297989e-05,3.256391734627e+00
9200,2.879929745938e+04,2.879929745938e+04,1.920138084517e+04,9.601234430994e+03,0.000000000000e+00,0.000000000000e+00,2.879929739988e+04,0.000000000000e+00,-3.317816779381e+00,5.950406193733e-05,3.317876283443e+00
9400,2.879928090364e+04,2.879928090364e+04,1.920140631959e+04,9.601253956050e+03,0.000000000000e+00,0.000000000000e+00,2.879928084362e+04,0.000000000000e+00,-3.379371995785e+00,6.002560257912e-05,3.379432021386e+00
9600,2.879926388918e+04,2.879926388918e+04,1.920143177740e+04,9.601273271123e+03,0.000000000000e+00,0.000000000000e+00,2.879926382613e+04,0.000000000000e+00,-3.441159348455e+00,6.304495036602e-05,3.441222393405e+00
9800,2.879924743954e+04,2.879924743954e+04,1.920145760443e+04,9.601292254673e+03,0.000000000000e+00,0.000000000000e+00,2.879924740195e+04,0.000000000000e+00,-3.502419557944e+00,3.759004175663e-05,3.502457147988e+00
10000,2.879923125845e+04,2.879923125845e+04,1.920148363037e+04,9.601310768428e+03,0.000000000000e+00,0.000000000000e+00,2.879923118162e+04,0.000000000000e+00,-3.563140348248e+00,7.682666182518e-05,3.563217174909e+00
10200,2.879921489268e+04,2.879921489268e+04,1.920150987740e+04,9.601329392809e+03,0.000000000000e+00,0.000000000000e+00,2.879921483916e+04,0.000000000000e+00,-3.624377528356e+00,5.352310836315e-05,3.624431051467e+00
10400,2.879919859113e+04,2.879919859113e+04,1.920153626221e+04,9.601347629996e+03,0.000000000000e+00,0.000000000000e+00,2.879919853228e+04,0.000000000000e+00,-3.685301070287e+00,5.884841084480e-05,3.685359918698e+00
10600,2.879918309011e+04,2.879918309011e+04,1.920156232391e+04,9.601365967978e+03,0.000000000000e+00,0.000000000000e+00,2.879918303406e+04,0.000000000000e+00,-3.745201774140e+00,5.604699254036e-05,3.745257821131e+00
10800,2.879916755376e+04,2.879916755376e+04,1.920158833015e+04,9.601384060121e+03,0.000000000000e+00,0.000000000000e+00,2.879916748762e+04,0.000000000000e+00,-3.804836509344e+00,6.613694131374e-05,3.804902646283e+00
11000,2.879915127464e+04,2.879915127464e+04,1.920161446339e+04,9.601401834827e+03,0.000000000000e+00,0.000000000000e+00,2.879915120935e+04,0.000000000000e+00,-3.865023579177e+00,6.528757512569e-05,3.865088866754e+00
11200,2.879913549714e+04,2.879913549714e+04,1.920164017998e+04,9.601419641910e+03,0.000000000000e+00,0.000000000000e+00,2.879913543922e+04,0.000000000000e+00,-3.924324752299e+00,5.791895091534e-05,3.924382671248e+00
11400,2.879911970477e+04,2.879911970477e+04,1.920166621011e+04,9.601437625359e+03,0.000000000000e+00,0.000000000000e+00,2.879911964148e+04,0.000000000000e+00,-3.984130699846e+00,6.328523159027e-05,3.984193985078e+00
11600,2.879910376477e+04,2.879910376477e+04,1.920169204782e+04,9.601455837288e+03,0.000000000000e+00,0.000000000000e+00,2.879910370684e+04,0.000000000000e+00,-4.044120333932e+00,5.793385207653e-05,4.044178267784e+00
11800,2.879908707544e+04,2.879908707544e+04,1.920171818162e+04,9.601473954237e+03,0.000000000000e+00,0.000000000000e+00,2.879908701807e+04,0.000000000000e+00,-4.105060412279e+00,5.737133324146e-05,4.105117783613e+00
12000,2.879906973898e+04,2.879906973898e+04,1.920174359278e+04,9.601492274304e+03,0.000000000000e+00,0.000000000000e+00,2.879906967443e+04,0.000000000000e+00,-4.166128102624e+00,6.454437971115e-05,4.166192647004e+00
12200,2.879905371488e+04,2.879905371488e+04,1.920176940184e+04,9.601510419442e+03,0.000000000000e+00,0.000000000000e+00,2.879905365080e+04,0.000000000000e+00,-4.226106399776e+00,6.408803164959e-05,4.226170487807e+00
12400,2.879903792533e+04,2.879903792533e+04,1.920179495156e+04,9.601528751776e+03,0.000000000000e+00,0.000000000000e+00,2.879903785020e+04,0.000000000000e+00,-4.285778004083e+00,7.513351738453e-05,4.285853137600e+00
12600,2.879902140918e+04,2.879902140918e+04,1.920182004969e+04,9.601546497777e+03,0.000000000000e+00,0.000000000000e+00,2.879902134061e+04,0.000000000000e+00,-4.345138286599e+00,6.857141852379e-05,4.345206858015e+00
12800,2.879900511977e+04,2.879900511977e+04,1.920184572640e+04,9.601564651550e+03,0.000000000000e+00,0.000000000000e+00,2.879900508398e+04,0.000000000000e+00,-4.405258181447e+00,3.578700125217e-05,4.405293968448e+00
13000,2.879898945542e+04,2.879898945542e+04,1.920187090228e+04,9.601582443634e+03,0.000000000000e+00,0.000000000000e+00,2.879898937732e+04,0.000000000000e+00,-4.463890495937e+00,7.809884846210e-05,4.463968594784e+00
13200,2.879897307679e+04,2.879897307679e+04,1.920189595886e+04,9.601600431070e+03,0.000000000000e+00,0.000000000000e+00,2.879897298527e+04,0.000000000000e+00,-4.523313137583e+00,9.152665734291e-05,4.523404664240e+00
13400,2.879895687045e+04,2.879895687045e+04,1.920192073502e+04,9.601617859318e+03,0.000000000000e+00,0.000000000000e+00,2.879895680434e+04,0.000000000000e+00,-4.581723885025e+00,6.611645221710e-05,4.581790001477e+00
13600,2.879894096952e+04,2.879894096952e+04,1.920194601142e+04,9.601635111917e+03,0.000000000000e+00,0.000000000000e+00,2.879894091314e+04,0.000000000000e+00,-4.640153817783e+00,5.637668073177e-05,4.640210194462e+00
13800,2.879892510944e+04,2.879892510944e+04,1.920197099341e+04,9.601652418301e+03,0.000000000000e+00,0.000000000000e+00,2.879892505008e+04,0.000000000000e+00,-4.698302266748e+00,5.936436355114e-05,4.698361631112e+00
14000,2.879890904803e+04,2.879890904803e+04,1.920199607250e+04,9.601670339540e+03,0.000000000000e+00,0.000000000000e+00,2.879890898067e+04,0.000000000000e+00,-4.757364013623e+00,6.735883653164e-05,4.757431372462e+00
14200,2.879889282109e+04,2.879889282109e+04,1.920202127122e+04,9.601688066105e+03,0.000000000000e+00,0.000000000000e+00,2.879889276111e+04,0.000000000000e+00,-4.816516236519e+00,5.997531116009e-05,4.816576211830e+00
14400,2.879887623717e+04,2.879887623717e+04,1.920204644714e+04,9.601706168773e+03,0.000000000000e+00,0.000000000000e+00,2.879887617695e+04,0.000000000000e+00,-4.876378739304e+00,6.021931767464e-05,4.876438958621e+00
14600,2.879885988021e+04,2.879885988021e+04,1.920207180230e+04,9.601723741825e+03,0.000000000000e+00,0.000000000000e+00,2.879885978794e+04,0.000000000000e+00,-4.935663922977e+00,9.226426482201e-05,4.935756187242e+00
14800,2.879884428748e+04,2.879884428748e+04,1.920209702238e+04,9.601741294385e+03,0.000000000000e+00,0.000000000000e+00,2.879884421527e+04,0.000000000000e+00,-4.994029277981e+00,7.220916450024e-05,4.994101487144e+00
15000,2.879882859636e+04,2.879882859636e+04,1.920212202990e+04,9.601758742836e+03,0.000000000000e+00,0.000000000000e+00,2.879882854611e+04,0.000000000000e+00,-5.052176377983e+00,5.024857819080e-05,5.052226626562e+00
15200,2.879881212522e+04,2.879881212522e+04,1.920214763914e+04,9.601776484606e+03,0.000000000000e+00,0.000000000000e+00,2.879881207377e+04,0.000000000000e+00,-5.111998523211e+00,5.145557224751e-05,5.112049978783e+00
15400,2.879879572558e+04,2.879879572558e+04,1.920217295856e+04,9.601794203976e+03,0.000000000000e+00,0.000000000000e+00,2.879879566723e+04,0.000000000000e+00,-5.171436962353e+00,5.834735929966e-05,5.171495309711e+00
15600,2.879877975813e+04,2.879877975813e+04,1.920219781358e+04,9.601812099158e+03,0.000000000000e+00,0.000000000000e+00,2.879877970719e+04,0.000000000000e+00,-5.230154602228e+00,5.093961954117e-05,5.230205541848e+00
15800,2.879876364408e+04,2.879876364408e+04,1.920222224785e+04,9.601829539443e+03,0.000000000000e+00,0.000000000000e+00,2.879876358980e+04,0.000000000000e+00,-5.288143218329e+00,5.427747964859e-05,5.288197495807e+00
16000,2.879874766596e+04,2.879874766596e+04,1.920224751629e+04,9.601846832932e+03,0.000000000000e+00,0.000000000000e+00,2.879874760610e+04,0.000000000000e+00,-5.346683262387e+00,5.986355245113e-05,5.346743125941e+00
16200,2.879873189501e+04,2.879873189501e+04,1.920227209049e+04,9.601864394807e+03,0.000000000000e+00,0.000000000000e+00,2.879873183173e+04,0.000000000000e+00,-5.404590285498e+00,6.327964365482e-05,5.404653565143e+00
16400,2.879871615149e+04,2.879871615149e+04,1.920229740375e+04,9.601882313364e+03,0.000000000000e+00,0.000000000000e+00,2.879871607107e+04,0.000000000000e+00,-5.463565631166e+00,8.041784167290e-05,5.463646049007e+00
16600,2.879869977777e+04,2.879869977777e+04,1.920232174331e+04,9.601899805731e+03,0.000000000000e+00,0.000000000000e+00,2.879869970912e+04,0.000000000000e+00,-5.521771270789e+00,6.865151226521e-05,5.521839922301e+00
16800,2.879868332096e+04,2.879868332096e+04,1.920234625990e+04,9.601917512903e+03,0.000000000000e+00,0.000000000000e+00,2.879868328083e+04,0.000000000000e+00,-5.580451841362e+00,4.013255238533e-05,5.580491973917e+00
17000,2.879866693936e+04,2.879866693936e+04,1.920237082880e+04,9.601934398847e+03,0.000000000000e+00,0.000000000000e+00,2.879866689134e+04,0.000000000000e+00,-5.638288283460e+00,4.802457988262e-05,5.638336308039e+00
17200,2.879865039290e+04,2.879865039290e+04,1.920239532271e+04,9.601952040536e+03,0.000000000000e+00,0.000000000000e+00,2.879865032190e+04,0.000000000000e+00,-5.696970337785e+00,7.100403308868e-05,5.697041341817e+00
17400,2.879863327245e+04,2.879863327245e+04,1.920241948966e+04,9.601969070134e+03,0.000000000000e+00,0.000000000000e+00,2.879863320601e+04,0.000000000000e+00,-5.755287343918e+00,6.644427776337e-05,5.755353788198e+00
17600,2.879861737688e+04,2.879861737688e+04,1.920244462366e+04,9.601986348143e+03,0.000000000000e+00,0.000000000000e+00,2.879861731648e+04,0.000000000000e+00,-5.813594927557e+00,6.039626896381e-05,5.813655323826e+00
17800,2.879860137968e+04,2.879860137968e+04,1.920246903098e+04,9.602003181611e+03,0.000000000000e+00,0.000000000000e+00,2.879860132641e+04,0.000000000000e+00,-5.870832914645e+00,5.327537655830e-05,5.870886190023e+00
18000,2.879858480425e+04,2.879858480425e+04,1.920249364680e+04,9.602020277748e+03,0.000000000000e+00,0.000000000000e+00,2.879858474165e+04,0.000000000000e+00,-5.929120296221e+00,6.259791553020e-05,5.929182894135e+00
18200,2.879856920736e+04,2.879856920736e+04,1.920251770000e+04,9.602037427359e+03,0.000000000000e+00,0.000000000000e+00,2.879856915551e+04,0.000000000000e+00,-5.985919997482e+00,5.184859037399e-05,5.985971846072e+00
18400,2.879855322678e+04,2.879855322678e+04,1.920254235984e+04,9.602054294153e+03,0.000000000000e+00,0.000000000000e+00,2.879855316746e+04,0.000000000000e+00,-6.043427210123e+00,5.931779742241e-05,6.043486527920e+00
18600,2.879853756139e+04,2.879853756139e+04,1.920256708689e+04,9.602071434226e+03,0.000000000000e+00,0.000000000000e+00,2.879853748941e+04,0.000000000000e+00,-6.100959732439e+00,7.197447121143e-05,6.101031706909e+00
18800,2.879852100743e+04,2.879852100743e+04,1.920259188793e+04,9.602088594542e+03,0.000000000000e+00,0.000000000000e+00,2.879852093631e+04,0.000000000000e+00,-6.159475039951e+00,7.112137973309e-05,6.159546161332e+00
19000,2.879850518263e+04,2.879850518263e+04,1.920261720888e+04,9.602105539952e+03,0.000000000000e+00,0.000000000000e+00,2.879850514901e+04,0.000000000000e+00,-6.217566199171e+00,3.362260758877e-05,6.217599821779e+00
19200,2.879849005047e+04,2.879849005047e+04,1.920264181053e+04,9.602122955325e+03,0.000000000000e+00,0.000000000000e+00,2.879848997629e+04,0.000000000000e+00,-6.274715381849e+00,7.418356835842e-05,6.274789565417e+00
19400,2.879847432584e+04,2.879847432584e+04,1.920266691603e+04,9.602140106789e+03,0.000000000000e+00,0.000000000000e+00,2.879847429079e+04,0.000000000000e+00,-6.332696985402e+00,3.504939377308e-05,6.332732034796e+00
19600,2.879845742023e+04,2.879845742023e+04,1.920269168522e+04,9.602156713693e+03,0.000000000000e+00,0.000000000000e+00,2.879845735776e+04,0.000000000000e+00,-6.390978687316e+00,6.246566772461e-05,6.391041152983e+00
19800,2.879844170003e+04,2.879844170003e+04,1.920271563818e+04,9.602173787324e+03,0.000000000000e+00,0.000000000000e+00,2.879844164979e+04,0.000000000000e+00,-6.447725475799e+00,5.023740231991e-05,6.447775713201e+00
20000,2.879842598905e+04,2.879842598905e+04,1.920274078074e+04,9.602190639528e+03,0.000000000000e+00,0.000000000000e+00,2.879842590863e+04,0.000000000000e+00,-6.505431219504e+00,8.042342960835e-05,6.505511642936e+00
