t,x_vol,x_cross
51000,193.32891376201923,191.0
51250,194.08258213141025,192.0
51500,194.83472305689102,192.0
51750,195.58497345753204,193.0
52000,196.34049479166666,194.0
52250,197.0945763221154,195.0
52500,197.84691756810898,195.0
52750,198.5972681290064,196.0
53000,199.35282702323718,197.0
53250,200.10722155448718,198.0
53500,200.8599634415064,198.0
53750,201.61042668269232,199.0
54000,202.36588541666666,200.0
54250,203.12078074919873,201.0
54500,203.87377303685898,201.0
54750,204.62439903846155,202.0
55000,205.3799328926282,203.0
55250,206.13504106570514,204.0
55500,206.88844651442307,204.0
55750,207.63929787660257,205.0
56000,208.39474409054486,206.0
56250,209.15014022435898,207.0
56500,209.90368339342947,207.0
56750,210.65518579727564,208.0
57000,211.41083233173077,209.0
57250,212.16599058493588,210.0
57500,212.91959635416666,210.0
57750,213.67195012019232,211.0
58000,214.42687049278845,212.0
58250,215.18259214743588,213.0
58500,215.93634815705127,213.0
58750,216.68956580528845,214.0
59000,217.44388521634616,215.0
59250,218.19986979166666,216.0
59500,218.95373848157053,216.0
59750,219.70787009214743,217.0
60000,220.46162610176282,218.0
