step,Mff,MFF,Mr,Mb,Mracc,Mbacc,Mrho,fF_maxdiff,d_fc_abs,d_frho_abs,d_crho_abs,umax
2200,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2400,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2600,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2800,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3000,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3200,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3400,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3600,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3800,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
4000,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
4200,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
4400,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
4600,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
4800,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
5000,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
5200,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
5400,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
5600,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
5800,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
6000,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
6200,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
6400,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
6600,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
6800,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
7000,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
7200,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
7400,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
7600,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
7800,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
8000,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
8200,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
8400,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
8600,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
8800,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
9000,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
9200,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
9400,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
9600,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
9800,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
10000,7.680002746582e+03,7.680002746582e+03,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,7.680002746582e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
